,day,susceptible,exposed,infected,removed,susceptible-in-quarantine,exposed-in-quarantine,infected-in-quarantine,removed-in-quarantine,susceptible-in-quarantine-external-1,exposed-in-quarantine-external-1,infected-in-quarantine-external-1,removed-in-quarantine-external-1,susceptible-in-quarantine-external-2,exposed-in-quarantine-external-2,infected-in-quarantine-external-2,removed-in-quarantine-external-2,num-of-screened-students,num-of-screened-students-external-1,num-of-screened-students-external-2,num-of-positive-students,num-of-positive-students-external-1,num-of-positive-students-external-2,num-of-classroom-in-quarantine,classroom-with-at-least-one-infected
0,0,240.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1,1,232.8310,0.5012,0.7034,0.0000,4.5963,0.0000,0.2419,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,60.0000,0.0000,0.0000,0.2419,0.0000,0.0000,0.2419,1.0000
2,2,232.2532,0.9275,0.7284,0.0871,4.5963,0.0000,0.2091,0.0228,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,60.0000,0.0000,0.0000,0.2419,0.0000,0.0000,0.2419,0.8655
3,3,231.6085,1.2817,0.8946,0.1807,4.5963,0.0000,0.1812,0.0481,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,60.0000,0.0000,0.0000,0.2419,0.0000,0.0000,0.2419,0.8121
4,4,230.7469,1.7228,1.1633,0.2879,4.5963,0.0000,0.1612,0.0670,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,60.0000,0.0000,0.0000,0.2419,0.0000,0.0000,0.2419,0.7865
5,5,229.7969,2.1464,1.4789,0.4480,4.5963,0.0000,0.1319,0.0954,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,60.0000,0.0000,0.0000,0.2419,0.0000,0.0000,0.2419,0.7739
6,6,229.7969,1.5400,1.8791,0.6466,4.5963,0.0000,0.1178,0.1094,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,60.0000,0.0000,0.0000,0.2419,0.0000,0.0000,0.2419,0.8075
7,7,229.7969,1.0947,2.0900,0.8813,4.5963,0.0000,0.1047,0.1225,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,60.0000,0.0000,0.0000,0.2419,0.0000,0.0000,0.2419,0.8417
8,8,224.0663,0.7663,0.6596,0.5535,9.7144,0.4007,1.5035,0.7102,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,118.5168,0.0000,0.0000,0.7491,0.0000,0.0000,0.6249,0.8261
9,9,223.5473,1.0161,0.8068,0.6271,9.7144,0.2881,1.4107,0.9161,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,118.5168,0.0000,0.0000,0.7491,0.0000,0.0000,0.6249,0.8191
10,10,222.9499,1.2579,1.0008,0.7300,9.7144,0.2149,1.3190,1.0809,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,118.5168,0.0000,0.0000,0.7491,0.0000,0.0000,0.6249,0.8417
11,11,222.3420,1.4398,1.2347,0.8571,9.7144,0.1566,1.1980,1.2619,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,118.5168,0.0000,0.0000,0.7491,0.0000,0.0000,0.6249,0.8483
12,12,221.6804,1.6006,1.4864,1.0338,9.7144,0.1120,1.0876,1.4163,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,118.5168,0.0000,0.0000,0.7491,0.0000,0.0000,0.6249,0.8664
13,13,221.6804,1.1577,1.7269,1.2374,9.7144,0.0856,0.9765,1.5554,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,118.5168,0.0000,0.0000,0.7491,0.0000,0.0000,0.6249,0.8894
14,14,221.6804,0.8416,1.8157,1.4653,9.7144,0.0561,0.8687,1.6983,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,118.5168,0.0000,0.0000,0.7491,0.0000,0.0000,0.6249,0.8859
15,15,222.8683,0.4429,0.4399,0.9112,7.8194,0.3987,2.1106,2.7276,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,176.5478,0.0000,0.0000,1.2196,0.0000,0.0000,0.6604,0.8199
16,16,222.5872,0.5433,0.5155,0.9700,7.8194,0.2704,1.9552,3.0134,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,176.5478,0.0000,0.0000,1.2196,0.0000,0.0000,0.6604,0.8225
17,17,222.2327,0.6861,0.5861,1.0449,7.8186,0.1754,1.7978,3.2705,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,176.5478,0.0000,0.0000,1.2196,0.0000,0.0000,0.6604,0.8173
18,18,221.8450,0.7950,0.7095,1.1233,7.8186,0.1157,1.6273,3.5063,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,176.5478,0.0000,0.0000,1.2196,0.0000,0.0000,0.6604,0.8076
19,19,221.3875,0.9559,0.8254,1.2223,7.8186,0.0766,1.4282,3.7491,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,176.5478,0.0000,0.0000,1.2196,0.0000,0.0000,0.6604,0.7955
20,20,221.3875,0.6669,1.0057,1.3343,7.8186,0.0501,1.2475,3.9592,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,176.5478,0.0000,0.0000,1.2196,0.0000,0.0000,0.6604,0.7894
21,21,221.3875,0.4540,1.0910,1.4622,7.8186,0.0245,1.1043,4.1303,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,176.5478,0.0000,0.0000,1.2196,0.0000,0.0000,0.6604,0.7811
22,22,224.3336,0.2432,0.2578,3.2862,4.6902,0.2097,1.4896,2.8374,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,234.9303,0.0000,0.0000,1.5147,0.0000,0.0000,0.4679,0.5586
23,23,224.1249,0.3251,0.3009,3.3186,4.6902,0.1485,1.3427,3.0490,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,234.9303,0.0000,0.0000,1.5147,0.0000,0.0000,0.4679,0.5583
24,24,223.9147,0.3729,0.3566,3.3718,4.6902,0.1050,1.2025,3.2347,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,234.9303,0.0000,0.0000,1.5147,0.0000,0.0000,0.4679,0.5476
25,25,223.6900,0.4283,0.4157,3.4318,4.6902,0.0640,1.0868,3.3946,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,234.9303,0.0000,0.0000,1.5147,0.0000,0.0000,0.4679,0.5447
26,26,223.4737,0.4743,0.4829,3.4860,4.6902,0.0421,0.9540,3.5522,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,234.9303,0.0000,0.0000,1.5147,0.0000,0.0000,0.4679,0.5343
27,27,223.4737,0.3414,0.5402,3.5676,4.6902,0.0280,0.8360,3.6870,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,234.9303,0.0000,0.0000,1.5147,0.0000,0.0000,0.4679,0.5226
28,28,223.4737,0.2478,0.5471,3.6674,4.6902,0.0159,0.7315,3.8059,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,234.9303,0.0000,0.0000,1.5147,0.0000,0.0000,0.4679,0.5089
29,29,225.8010,0.1590,0.1399,6.1564,2.4747,0.1033,0.7702,1.8238,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,293.8705,0.0000,0.0000,1.6547,0.0000,0.0000,0.2639,0.3189
