,day,susceptible,exposed,infected,removed,susceptible-in-quarantine,exposed-in-quarantine,infected-in-quarantine,removed-in-quarantine,susceptible-in-quarantine-external-1,exposed-in-quarantine-external-1,infected-in-quarantine-external-1,removed-in-quarantine-external-1,susceptible-in-quarantine-external-2,exposed-in-quarantine-external-2,infected-in-quarantine-external-2,removed-in-quarantine-external-2,num-of-screened-students,num-of-screened-students-external-1,num-of-screened-students-external-2,num-of-positive-students,num-of-positive-students-external-1,num-of-positive-students-external-2,num-of-classroom-in-quarantine,classroom-with-at-least-one-infected
0,0.0000,240.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1,1.0000,233.3323,0.5516,0.7307,0.0000,5.1161,0.0000,0.2693,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,60.0000,0.0000,0.0000,0.2693,0.0000,0.0000,0.2693,1.0000
2,2.0000,232.7367,1.0010,0.7708,0.1061,5.1161,0.0000,0.2352,0.0340,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,60.0000,0.0000,0.0000,0.2693,0.0000,0.0000,0.2693,0.8869
3,3.0000,232.0741,1.3784,0.9550,0.2072,5.1161,0.0000,0.2062,0.0631,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,60.0000,0.0000,0.0000,0.2693,0.0000,0.0000,0.2693,0.8378
4,4.0000,231.1952,1.8509,1.2482,0.3203,5.1161,0.0000,0.1852,0.0841,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,60.0000,0.0000,0.0000,0.2693,0.0000,0.0000,0.2693,0.8148
5,5.0000,230.2322,2.3023,1.5906,0.4895,5.1161,0.0000,0.1542,0.1151,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,60.0000,0.0000,0.0000,0.2693,0.0000,0.0000,0.2693,0.8058
6,6.0000,230.2322,1.6617,2.0210,0.6997,5.1161,0.0000,0.1391,0.1301,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,60.0000,0.0000,0.0000,0.2693,0.0000,0.0000,0.2693,0.8448
7,7.0000,230.2322,1.1882,2.2472,0.9469,5.1161,0.0000,0.1251,0.1441,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,60.0000,0.0000,0.0000,0.2693,0.0000,0.0000,0.2693,0.8829
8,8.0000,224.6336,0.8589,0.7397,0.6146,10.2613,0.4615,1.6517,0.7788,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,118.6537,0.0000,0.0000,0.7968,0.0000,0.0000,0.6577,0.8679
9,9.0000,224.1091,1.1371,0.9069,0.6937,10.2613,0.3353,1.5536,1.0030,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,118.6537,0.0000,0.0000,0.7968,0.0000,0.0000,0.6577,0.8639
10,10.0000,223.5115,1.4054,1.1251,0.8048,10.2613,0.2533,1.4565,1.1822,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,118.6537,0.0000,0.0000,0.7968,0.0000,0.0000,0.6577,0.8889
11,11.0000,222.9059,1.6066,1.3904,0.9439,10.2613,0.1872,1.3253,1.3794,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,118.6537,0.0000,0.0000,0.7968,0.0000,0.0000,0.6577,0.8969
12,12.0000,222.2563,1.7858,1.6687,1.1361,10.2613,0.1371,1.2072,1.5475,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,118.6537,0.0000,0.0000,0.7968,0.0000,0.0000,0.6577,0.9189
13,13.0000,222.2563,1.2973,1.9339,1.3594,10.2613,0.1071,1.0861,1.6987,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,118.6537,0.0000,0.0000,0.7968,0.0000,0.0000,0.6577,0.9449
14,14.0000,222.2563,0.9479,2.0320,1.6106,10.2613,0.0731,0.9660,1.8529,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,118.6537,0.0000,0.0000,0.7968,0.0000,0.0000,0.6577,0.9429
15,15.0000,223.8048,0.5235,0.5225,0.9950,8.4384,0.4615,2.3153,2.9389,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,176.7117,0.0000,0.0000,1.2883,0.0000,0.0000,0.7077,0.8789
16,16.0000,223.5365,0.6386,0.6086,1.0621,8.4384,0.3193,2.1522,3.2442,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,176.7117,0.0000,0.0000,1.2883,0.0000,0.0000,0.7077,0.8829
17,17.0000,223.2042,0.8048,0.6907,1.1461,8.4374,0.2132,1.9840,3.5195,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,176.7117,0.0000,0.0000,1.2883,0.0000,0.0000,0.7077,0.8779
