,day,susceptible,exposed,infected,removed,susceptible-in-quarantine,exposed-in-quarantine,infected-in-quarantine,removed-in-quarantine,susceptible-in-quarantine-external-1,exposed-in-quarantine-external-1,infected-in-quarantine-external-1,removed-in-quarantine-external-1,susceptible-in-quarantine-external-2,exposed-in-quarantine-external-2,infected-in-quarantine-external-2,removed-in-quarantine-external-2,num-of-screened-students,num-of-screened-students-external-1,num-of-screened-students-external-2,num-of-positive-students,num-of-positive-students-external-1,num-of-positive-students-external-2,num-of-classroom-in-quarantine,classroom-with-at-least-one-infected
0,0,240.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1,1,233.8337,0.6020,0.7581,0.0000,5.6360,0.0000,0.2966,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,60.0000,0.0000,0.0000,0.2966,0.0000,0.0000,0.2966,1.0000
2,2,233.2183,1.0765,0.8132,0.1251,5.6360,0.0000,0.2614,0.0452,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,60.0000,0.0000,0.0000,0.2966,0.0000,0.0000,0.2966,0.9083
3,3,232.5377,1.4771,1.0173,0.2317,5.6360,0.0000,0.2312,0.0780,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,60.0000,0.0000,0.0000,0.2966,0.0000,0.0000,0.2966,0.8656
4,4,231.6415,1.9809,1.3352,0.3507,5.6360,0.0000,0.2092,0.1012,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,60.0000,0.0000,0.0000,0.2966,0.0000,0.0000,0.2966,0.8451
5,5,230.6656,2.4582,1.7063,0.5290,5.6360,0.0000,0.1764,0.1348,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,60.0000,0.0000,0.0000,0.2966,0.0000,0.0000,0.2966,0.8397
6,6,230.6656,1.7833,2.1650,0.7528,5.6360,0.0000,0.1605,0.1509,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,60.0000,0.0000,0.0000,0.2966,0.0000,0.0000,0.2966,0.8822
7,7,230.6656,1.2817,2.4065,1.0126,5.6360,0.0000,0.1455,0.1658,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,60.0000,0.0000,0.0000,0.2966,0.0000,0.0000,0.2966,0.9241
8,8,225.1969,0.9534,0.8219,0.6757,10.8082,0.5222,1.7998,0.8473,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,118.7905,0.0000,0.0000,0.8445,0.0000,0.0000,0.6904,0.9097
9,9,224.6649,1.2602,1.0090,0.7623,10.8082,0.3826,1.6964,1.0899,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,118.7905,0.0000,0.0000,0.8445,0.0000,0.0000,0.6904,0.9086
10,10,224.0711,1.5509,1.2494,0.8836,10.8082,0.2916,1.5939,1.2834,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,118.7905,0.0000,0.0000,0.8445,0.0000,0.0000,0.6904,0.9361
11,11,223.4718,1.7654,1.5461,1.0368,10.8082,0.2178,1.4527,1.4969,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,118.7905,0.0000,0.0000,0.8445,0.0000,0.0000,0.6904,0.9455
12,12,222.8361,1.9610,1.8490,1.2465,10.8082,0.1623,1.3268,1.6788,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,118.7905,0.0000,0.0000,0.8445,0.0000,0.0000,0.6904,0.9714
13,13,222.8361,1.4268,2.1369,1.4914,10.8082,0.1286,1.1957,1.8420,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,118.7905,0.0000,0.0000,0.8445,0.0000,0.0000,0.6904,1.0005
14,14,222.8361,1.0463,2.2423,1.7659,10.8082,0.0900,1.0632,2.0074,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,118.7905,0.0000,0.0000,0.8445,0.0000,0.0000,0.6904,1.0000
15,15,224.7674,0.6042,0.6072,1.0908,9.0354,0.5202,2.5080,3.1482,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,176.8756,0.0000,0.0000,1.3550,0.0000,0.0000,0.7530,0.9378
16,16,224.5119,0.7339,0.7037,1.1661,9.0354,0.3662,2.3371,3.4711,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,176.8756,0.0000,0.0000,1.3550,0.0000,0.0000,0.7530,0.9433
17,17,224.2018,0.9235,0.7973,1.2594,9.0343,0.2490,2.1582,3.7645,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,176.8756,0.0000,0.0000,1.3550,0.0000,0.0000,0.7530,0.9384
18,18,223.8667,1.0708,0.9602,1.3611,9.0343,0.1706,1.9583,4.0372,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,176.8756,0.0000,0.0000,1.3550,0.0000,0.0000,0.7530,0.9321
19,19,223.4674,1.2703,1.1185,1.4844,9.0343,0.1196,1.7249,4.3170,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,176.8756,0.0000,0.0000,1.3550,0.0000,0.0000,0.7530,0.9222
20,20,223.4674,0.8967,1.3486,1.6246,9.0343,0.0861,1.5092,4.5634,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,176.8756,0.0000,0.0000,1.3550,0.0000,0.0000,0.7530,0.9223
21,21,223.4674,0.6231,1.4595,1.7870,9.0343,0.0496,1.3442,4.7626,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,176.8756,0.0000,0.0000,1.3550,0.0000,0.0000,0.7530,0.9165
22,22,226.5332,0.3754,0.3969,3.7929,5.8683,0.3008,1.8877,3.4969,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,235.3099,0.0000,0.0000,1.6925,0.0000,0.0000,0.5711,0.6847
23,23,226.3576,0.4997,0.4619,3.8305,5.8683,0.2219,1.7023,3.7578,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,235.3099,0.0000,0.0000,1.6925,0.0000,0.0000,0.5711,0.6850
24,24,226.1894,0.5761,0.5443,3.8935,5.8683,0.1633,1.5362,3.9805,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,235.3099,0.0000,0.0000,1.6925,0.0000,0.0000,0.5711,0.6736
25,25,226.0037,0.6487,0.6373,3.9636,5.8683,0.1082,1.3917,4.1770,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,235.3099,0.0000,0.0000,1.6925,0.0000,0.0000,0.5711,0.6725
26,26,225.8256,0.7109,0.7383,4.0275,5.8683,0.0760,1.2301,4.3678,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,235.3099,0.0000,0.0000,1.6925,0.0000,0.0000,0.5711,0.6609
27,27,225.8256,0.5195,0.8271,4.1241,5.8683,0.0561,1.0819,4.5333,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,235.3099,0.0000,0.0000,1.6925,0.0000,0.0000,0.5711,0.6506
28,28,225.8256,0.3829,0.8303,4.2445,5.8683,0.0362,0.9522,4.6806,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,235.3099,0.0000,0.0000,1.6925,0.0000,0.0000,0.5711,0.6363
29,29,227.9708,0.2694,0.2365,6.9748,3.4112,0.1730,1.0836,2.4525,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,294.3577,0.0000,0.0000,1.8648,0.0000,0.0000,0.3508,0.4238
30,30,227.8811,0.3153,0.2682,7.0162,3.4112,0.1191,1.0143,2.5711,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,294.3577,0.0000,0.0000,1.8648,0.0000,0.0000,0.3508,0.4130
31,31,227.7634,0.3707,0.3346,7.0493,3.4112,0.0876,0.9113,2.7058,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,294.3577,0.0000,0.0000,1.8648,0.0000,0.0000,0.3508,0.4095
32,32,227.6294,0.4497,0.3975,7.0865,3.4112,0.0634,0.8160,2.8232,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,294.3577,0.0000,0.0000,1.8648,0.0000,0.0000,0.3508,0.3984
33,33,227.5041,0.5045,0.4635,7.1347,3.4112,0.0456,0.7461,2.9075,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,294.3577,0.0000,0.0000,1.8648,0.0000,0.0000,0.3508,0.3970
34,34,227.5041,0.3780,0.5281,7.1903,3.4112,0.0315,0.6537,3.0119,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,294.3577,0.0000,0.0000,1.8648,0.0000,0.0000,0.3508,0.3809
35,35,227.5041,0.2800,0.5463,7.2602,3.4112,0.0266,0.5713,3.0968,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,294.3577,0.0000,0.0000,1.8648,0.0000,0.0000,0.3508,0.3801
