,day,susceptible,exposed,infected,removed,susceptible-in-quarantine,exposed-in-quarantine,infected-in-quarantine,removed-in-quarantine,susceptible-in-quarantine-external-1,exposed-in-quarantine-external-1,infected-in-quarantine-external-1,removed-in-quarantine-external-1,susceptible-in-quarantine-external-2,exposed-in-quarantine-external-2,infected-in-quarantine-external-2,removed-in-quarantine-external-2,num-of-screened-students,num-of-screened-students-external-1,num-of-screened-students-external-2,num-of-positive-students,num-of-positive-students-external-1,num-of-positive-students-external-2,num-of-classroom-in-quarantine,classroom-with-at-least-one-infected
0,0,240.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1,1,228.7942,0.3549,0.4827,0.0000,8.6584,0.0000,0.4557,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,120.0000,0.0000,0.0000,0.4557,0.0000,0.0000,0.4557,1.0000
2,2,228.3664,0.6612,0.5305,0.0464,8.6584,0.0000,0.3950,0.0464,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,120.0000,0.0000,0.0000,0.4557,0.0000,0.0000,0.4557,0.8760
3,3,227.9005,0.9379,0.6250,0.1231,8.6584,0.0000,0.3347,0.1020,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,120.0000,0.0000,0.0000,0.4557,0.0000,0.0000,0.4557,0.7843
4,4,227.3154,1.2474,0.7979,0.2019,8.6584,0.0000,0.2857,0.1490,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,120.0000,0.0000,0.0000,0.4557,0.0000,0.0000,0.4557,0.7413
5,5,226.6423,1.5152,1.0741,0.2972,8.6584,0.0000,0.2400,0.1938,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,120.0000,0.0000,0.0000,0.4557,0.0000,0.0000,0.4557,0.7101
6,6,226.6423,1.0973,1.3209,0.4618,8.6584,0.0000,0.2014,0.2323,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,120.0000,0.0000,0.0000,0.4557,0.0000,0.0000,0.4557,0.6912
7,7,226.6423,0.7903,1.4407,0.6497,8.6584,0.0000,0.1793,0.2546,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,120.0000,0.0000,0.0000,0.4557,0.0000,0.0000,0.4557,0.6896
8,8,220.8365,0.2503,0.1435,0.2059,14.3993,0.4119,1.4874,0.9022,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,234.8273,0.0000,0.0000,1.1771,0.0000,0.0000,0.8697,0.6802
9,9,220.6851,0.3086,0.1905,0.2291,14.3993,0.2991,1.4150,1.0872,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,234.8273,0.0000,0.0000,1.1771,0.0000,0.0000,0.8697,0.6622
10,10,220.5208,0.3778,0.2397,0.2551,14.3993,0.2054,1.3296,1.2676,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,234.8273,0.0000,0.0000,1.1771,0.0000,0.0000,0.8697,0.6475
11,11,220.3183,0.4481,0.3009,0.2913,14.3993,0.1417,1.2086,1.4530,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,234.8273,0.0000,0.0000,1.1771,0.0000,0.0000,0.8697,0.6319
12,12,220.0935,0.5123,0.3839,0.3308,14.3993,0.0917,1.0857,1.6276,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,234.8273,0.0000,0.0000,1.1771,0.0000,0.0000,0.8697,0.6242
13,13,220.0935,0.3644,0.4811,0.3822,14.3993,0.0691,0.9677,1.7696,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,234.8273,0.0000,0.0000,1.1771,0.0000,0.0000,0.8697,0.6027
14,14,220.0935,0.2524,0.5240,0.4516,14.3993,0.0455,0.8619,1.9025,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,234.8273,0.0000,0.0000,1.1771,0.0000,0.0000,0.8697,0.5966
15,15,226.5841,0.0652,0.0509,0.6688,7.2061,0.1687,1.1956,1.9727,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,350.7594,0.0000,0.0000,1.4750,0.0000,0.0000,0.5321,0.4944
16,16,226.5271,0.0793,0.0667,0.6763,7.2061,0.1107,1.1080,2.1210,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,350.7594,0.0000,0.0000,1.4750,0.0000,0.0000,0.5321,0.4843
17,17,226.4420,0.1166,0.0777,0.6881,7.2061,0.0733,0.9979,2.2733,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,350.7594,0.0000,0.0000,1.4750,0.0000,0.0000,0.5321,0.4639
18,18,226.3388,0.1524,0.1032,0.6972,7.2061,0.0509,0.8861,2.4104,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,350.7594,0.0000,0.0000,1.4750,0.0000,0.0000,0.5321,0.4508
19,19,226.2104,0.1854,0.1487,0.7088,7.2061,0.0328,0.7896,2.5282,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,350.7594,0.0000,0.0000,1.4750,0.0000,0.0000,0.5321,0.4384
20,20,226.2104,0.1307,0.1765,0.7384,7.2061,0.0191,0.7015,2.6322,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,350.7594,0.0000,0.0000,1.4750,0.0000,0.0000,0.5321,0.4264
21,21,226.2104,0.1035,0.1765,0.7674,7.2061,0.0106,0.6152,2.7292,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,350.7594,0.0000,0.0000,1.4750,0.0000,0.0000,0.5321,0.4052
22,22,231.0729,0.0215,0.0161,3.0230,2.6171,0.0645,0.4178,0.8416,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,469.0144,0.0000,0.0000,1.5889,0.0000,0.0000,0.2004,0.1781
23,23,231.0474,0.0298,0.0189,3.0267,2.6171,0.0499,0.3744,0.8992,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,469.0144,0.0000,0.0000,1.5889,0.0000,0.0000,0.2004,0.1731
24,24,231.0006,0.0412,0.0241,3.0336,2.6171,0.0320,0.3467,0.9478,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,469.0144,0.0000,0.0000,1.5889,0.0000,0.0000,0.2004,0.1656
25,25,230.9641,0.0448,0.0362,3.0346,2.6171,0.0234,0.3056,0.9996,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,469.0144,0.0000,0.0000,1.5889,0.0000,0.0000,0.2004,0.1613
26,26,230.9264,0.0504,0.0443,3.0410,2.6171,0.0149,0.2747,1.0412,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,469.0144,0.0000,0.0000,1.5889,0.0000,0.0000,0.2004,0.1602
27,27,230.9264,0.0366,0.0495,3.0545,2.6171,0.0089,0.2390,1.0827,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,469.0144,0.0000,0.0000,1.5889,0.0000,0.0000,0.2004,0.1476
28,28,230.9264,0.0221,0.0563,3.0648,2.6171,0.0050,0.2083,1.1180,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,469.0144,0.0000,0.0000,1.5889,0.0000,0.0000,0.2004,0.1380
29,29,233.0798,0.0044,0.0015,4.0530,0.8446,0.0104,0.1504,0.3205,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,588.2549,0.0000,0.0000,1.6239,0.0000,0.0000,0.0684,0.0645
30,30,233.0697,0.0047,0.0017,4.0530,0.8446,0.0077,0.1287,0.3477,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,588.2549,0.0000,0.0000,1.6239,0.0000,0.0000,0.0684,0.0628
31,31,233.0471,0.0075,0.0027,4.0559,0.8446,0.0012,0.1161,0.3674,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,588.2549,0.0000,0.0000,1.6239,0.0000,0.0000,0.0684,0.0612
32,32,233.0156,0.0093,0.0076,4.0577,0.8446,0.0012,0.0968,0.3904,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,588.2549,0.0000,0.0000,1.6239,0.0000,0.0000,0.0684,0.0594
33,33,232.9955,0.0058,0.0118,4.0596,0.8446,-0.0004,0.0921,0.3988,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,588.2549,0.0000,0.0000,1.6239,0.0000,0.0000,0.0684,0.0598
34,34,232.9955,0.0039,0.0098,4.0667,0.8446,-0.0004,0.0799,0.4118,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,588.2549,0.0000,0.0000,1.6239,0.0000,0.0000,0.0684,0.0548
35,35,232.9955,0.0037,0.0101,4.0703,0.8446,-0.0010,0.0689,0.4252,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,588.2549,0.0000,0.0000,1.6239,0.0000,0.0000,0.0684,0.0500
