,day,susceptible,exposed,infected,removed,susceptible-in-quarantine,exposed-in-quarantine,infected-in-quarantine,removed-in-quarantine,susceptible-in-quarantine-external-1,exposed-in-quarantine-external-1,infected-in-quarantine-external-1,removed-in-quarantine-external-1,susceptible-in-quarantine-external-2,exposed-in-quarantine-external-2,infected-in-quarantine-external-2,removed-in-quarantine-external-2,num-of-screened-agents,num-of-screened-agents-external-1,num-of-screened-agents-external-2,num-of-positive-agents,num-of-positive-agents-external-1,num-of-positive-agents-external-2,num-vaccinated,num-immunized,num-immunized-in-quarantine,num-immunized-in-quarantine-external-1,num-immunized-in-quarantine-external-2,num-infected-outside,num-of-classroom-in-quarantine,classroom-with-at-least-one-infected
0,0,144.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,146.0000,146.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1,1,137.5502,6.9089,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.8705,0.0000,0.0000,0.0000,0.0000,146.0000,146.0000,0.0000,0.0000,0.0000,6.9089,0.0000,0.0000
2,2,123.4348,19.7900,2.0526,0.0000,0.0000,0.0000,0.0270,0.0000,0.0000,0.0000,0.0323,0.0000,0.0000,0.0000,0.0891,0.0000,2.1355,3.6861,0.0891,0.0270,0.0323,0.0891,146.0000,146.0000,0.0000,0.0000,0.0000,13.2563,0.0000,1.9899
3,3,101.4303,36.8569,6.8496,0.3166,0.0648,0.0884,0.4526,0.0059,0.0000,0.0000,0.0969,0.0095,0.0000,0.0000,0.3254,0.0095,7.8431,5.5890,0.3299,0.4546,0.1014,0.3299,146.0000,145.9797,0.1721,0.0000,0.0000,19.0202,0.0215,4.4199
4,4,76.4391,51.1361,14.3344,1.1737,0.2782,0.9687,1.8955,0.1335,0.0177,0.0177,0.2154,0.0373,0.0000,0.0000,0.6958,0.0737,18.1998,7.4572,0.7515,1.9370,0.2392,0.7515,146.0000,144.8779,1.6824,0.0473,0.0000,23.7059,0.2124,6.6390
5,5,53.3285,57.8201,22.7888,2.8562,0.5959,2.8168,5.1354,0.6803,0.0336,0.0431,0.3966,0.0821,0.0285,0.0510,1.2931,0.1853,34.7392,9.2404,1.4403,5.1460,0.4462,1.4403,146.0000,141.4915,5.4915,0.1021,0.1020,27.0729,0.6990,8.6248
6,6,50.5722,40.4980,29.9200,5.1208,0.9622,5.3775,10.4439,2.1227,0.0336,0.0530,0.6373,0.1465,0.0497,0.1022,2.2168,0.3504,58.3349,10.8476,2.4464,10.3121,0.7228,2.4464,146.0000,135.3640,11.9604,0.1492,0.2880,29.4237,1.5282,10.0526
7,7,47.5659,28.4612,30.7231,7.8950,1.6472,6.6146,16.1620,4.7684,0.0516,0.0854,0.8534,0.2522,0.0973,0.1390,2.8912,0.6975,82.7559,12.4541,3.3990,15.9413,1.0190,3.3990,146.0000,128.4114,19.0323,0.2354,0.4452,31.7214,2.4347,10.7422
8,8,24.5500,40.3847,27.3256,10.2666,2.6659,7.0404,21.8175,8.6203,0.0516,0.0679,0.9776,0.3964,0.1701,0.1977,3.6482,1.1652,108.7399,13.8580,4.4060,21.9019,1.2487,4.4060,146.0000,120.7447,26.6852,0.2565,0.8356,33.8865,3.4363,11.1848
9,9,13.8484,36.4292,27.9800,11.7595,3.0671,7.8699,26.8877,13.4792,0.0516,0.0650,1.1200,0.5545,0.1953,0.2495,4.3068,1.6618,134.3537,15.0271,5.3375,27.8777,1.4801,5.3375,146.0000,112.6601,34.5577,0.3379,1.1650,34.9587,4.4658,11.4752
