,day,susceptible,exposed,infected,removed,susceptible-in-quarantine,exposed-in-quarantine,infected-in-quarantine,removed-in-quarantine,susceptible-in-quarantine-external-1,exposed-in-quarantine-external-1,infected-in-quarantine-external-1,removed-in-quarantine-external-1,susceptible-in-quarantine-external-2,exposed-in-quarantine-external-2,infected-in-quarantine-external-2,removed-in-quarantine-external-2,num-of-screened-agents,num-of-screened-agents-external-1,num-of-screened-agents-external-2,num-of-positive-agents,num-of-positive-agents-external-1,num-of-positive-agents-external-2,num-vaccinated,num-immunized,num-immunized-in-quarantine,num-immunized-in-quarantine-external-1,num-immunized-in-quarantine-external-2,num-infected-outside,num-of-classroom-in-quarantine,classroom-with-at-least-one-infected
0,0.0000,240.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,50.0000,50.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1,1.0000,229.0140,10.9860,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.7275,0.0000,0.0000,0.0000,0.0000,50.0000,50.0000,0.0000,0.0000,0.0000,10.9860,0.0000,0.0000
2,2.0000,197.6473,39.3226,2.8737,0.0000,0.0000,0.0000,0.0361,0.0000,0.0000,0.0000,0.0341,0.0000,0.0000,0.0000,0.0862,0.0000,2.2846,3.4870,0.0862,0.0361,0.0341,0.0862,50.0000,50.0000,0.0000,0.0000,0.0000,21.4569,0.0000,2.6814
3,3.0000,144.6533,79.5792,12.0361,0.3908,0.7515,0.8637,1.0982,0.0281,0.0000,0.0000,0.1202,0.0060,0.0000,0.0000,0.4529,0.0200,11.3828,5.2044,0.4729,1.1082,0.1263,0.4729,50.0000,50.0000,0.0000,0.0000,0.0000,30.3387,0.1162,6.0000
4,4.0000,88.9940,103.5391,26.0782,1.6553,2.9820,7.4329,6.8918,0.5130,0.0000,0.0000,0.3066,0.0180,0.0862,0.0501,1.3768,0.0762,33.2545,6.8417,1.4389,6.8176,0.3246,1.4389,50.0000,50.0000,0.0000,0.0000,0.0000,36.8998,0.8878,8.7054
5,5.0000,47.4749,100.5311,39.1583,3.9619,5.2565,17.8216,19.1844,2.5892,0.0020,0.0321,0.6613,0.0521,0.1784,0.1683,2.6573,0.2705,65.8998,8.3968,2.8236,17.8637,0.6874,2.8236,50.0000,50.0000,0.0000,0.0000,0.0000,41.1423,2.3086,10.5090
6,6.0000,43.6954,59.8697,45.4790,6.6774,6.6974,26.6273,36.8216,7.5431,0.0120,0.0641,0.9820,0.1563,0.2685,0.3507,4.1363,0.6192,102.3246,9.6373,4.4128,32.8597,1.0641,4.4128,50.0000,50.0000,0.0000,0.0000,0.0000,43.3808,4.0661,11.4609
7,7.0000,38.9559,34.7054,39.5070,9.1383,9.3246,29.0100,54.4208,15.9058,0.0341,0.0641,1.2605,0.2826,0.4449,0.4228,5.3267,1.1964,136.0321,10.6393,5.8277,47.5331,1.4008,5.8277,50.0000,50.0000,0.0000,0.0000,0.0000,45.2946,5.7435,11.7535
8,8.0000,11.7194,42.4790,30.3086,10.0862,12.4830,26.8838,67.8176,27.2124,0.0501,0.0822,1.4088,0.4910,0.5892,0.4269,6.0381,1.9238,164.9158,11.4028,6.9339,59.6814,1.6713,6.9339,50.0000,50.0000,0.0000,0.0000,0.0000,47.1242,7.1423,11.8717
9,9.0000,4.0421,29.1663,25.3307,9.7996,13.2766,26.7174,78.0000,40.8697,0.0741,0.1082,1.6253,0.6613,0.6413,0.4729,6.4469,2.7675,191.0782,12.0160,7.8637,70.8517,1.9579,7.8637,50.0000,50.0000,0.0000,0.0000,0.0000,47.6874,8.4850,11.9519
10,10.0000,1.5792,17.2625,20.2806,9.1483,13.5611,24.2505,84.7756,54.8457,0.0802,0.1543,1.6713,0.8677,0.6573,0.5190,6.7154,3.6313,210.2826,12.4449,8.6072,79.4208,2.1122,8.6072,50.0000,50.0000,0.0000,0.0000,0.0000,47.8918,9.5210,11.9800
11,11.0000,0.6914,9.3126,14.6393,8.2285,13.6533,20.4369,88.0481,69.8337,0.0802,0.1162,1.6112,1.0902,0.6633,0.4389,6.5351,4.6212,225.0240,12.7154,9.1623,86.3988,2.2365,9.1623,50.0000,50.0000,0.0000,0.0000,0.0000,47.9459,10.3126,11.9900
12,12.0000,0.3407,4.8577,10.2104,7.2745,13.7094,15.6112,87.6834,84.4269,0.0802,0.0922,1.5411,1.3126,0.6673,0.4309,6.3086,5.4529,234.6874,12.9158,9.5291,90.8357,2.3367,9.5291,50.0000,50.0000,0.0000,0.0000,0.0000,47.9780,10.8377,11.9880
13,13.0000,1.0100,2.3968,6.8076,8.0100,12.9840,11.3487,83.9599,97.3186,0.0802,0.0581,1.3988,1.5090,0.6754,0.3307,5.8597,6.2525,241.3206,13.0441,9.7776,93.7335,2.3848,9.7776,50.0000,50.0000,0.0000,0.0000,0.0000,48.0240,11.0741,11.8818
14,14.0000,3.1623,1.3707,4.2866,20.1102,10.7695,7.6533,74.9198,102.1403,0.0802,0.0381,1.2004,1.6012,0.5892,0.2725,5.2024,6.6032,245.9098,13.3026,9.9780,95.6413,2.4168,9.9780,50.0000,50.0000,0.0000,0.0000,0.0000,48.1723,10.5431,11.1042
15,15.0000,5.0681,1.2645,3.0200,45.5210,8.4950,4.7535,61.4589,96.4629,0.0822,0.0341,1.0521,1.4469,0.5230,0.1723,4.4329,6.2124,248.3367,13.6794,10.0882,96.5752,2.4409,10.0882,50.0000,50.0000,0.0000,0.0000,0.0000,48.3888,9.2465,9.7134
