,day,susceptible,exposed,infected,removed,susceptible-in-quarantine,exposed-in-quarantine,infected-in-quarantine,removed-in-quarantine,susceptible-in-quarantine-external-1,exposed-in-quarantine-external-1,infected-in-quarantine-external-1,removed-in-quarantine-external-1,susceptible-in-quarantine-external-2,exposed-in-quarantine-external-2,infected-in-quarantine-external-2,removed-in-quarantine-external-2,num-of-screened-agents,num-of-screened-agents-external-1,num-of-screened-agents-external-2,num-of-positive-agents,num-of-positive-agents-external-1,num-of-positive-agents-external-2,num-vaccinated,num-immunized,num-immunized-in-quarantine,num-immunized-in-quarantine-external-1,num-immunized-in-quarantine-external-2,num-infected-outside,num-of-classroom-in-quarantine,classroom-with-at-least-one-infected
0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1,1,11.1057,11.1057,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.7119,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,11.1057,0.0000,0.0000
2,2,208.9550,167.3986,2.9309,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0302,0.0000,0.0000,0.0000,0.0767,0.0000,0.0000,3.0644,0.0767,0.0000,0.0302,0.0767,0.0000,0.0000,0.0000,0.0000,0.0000,19.6385,0.0000,2.1154
3,3,572.0532,379.3831,29.1653,0.3997,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.1186,0.0059,0.0000,0.0000,0.4856,0.0170,0.0000,4.3795,0.5054,0.0000,0.1230,0.5054,0.0000,0.0000,0.0000,0.0000,0.0000,24.1322,0.0000,2.9874
4,4,623.0471,301.1954,100.0918,2.6309,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.3501,0.0194,0.0000,0.0000,1.4619,0.0745,0.0000,6.1608,1.5379,0.0000,0.3678,1.5379,0.0000,0.0000,0.0000,0.0000,0.0000,26.8268,0.0000,2.1259
5,5,458.3321,198.5719,165.1013,9.1680,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.7057,0.0608,0.0000,0.0000,3.2585,0.2600,0.0000,7.5791,3.5902,0.0000,0.7472,3.5902,0.0000,0.0000,0.0000,0.0000,0.0000,27.1939,0.0000,1.2591
6,6,423.4301,123.2594,169.3089,23.7335,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.2189,0.1504,0.0000,0.0000,5.1426,0.6885,0.0000,9.6672,5.9106,0.0000,1.2801,5.9106,0.0000,0.0000,0.0000,0.0000,0.0000,29.0911,0.0000,0.4800
7,7,388.8959,72.4032,171.6717,40.6078,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.6479,0.2759,0.0000,0.0000,7.3981,1.4672,0.0000,11.7353,8.8581,0.0000,1.9203,8.8581,0.0000,0.0000,0.0000,0.0000,0.0000,31.2019,0.0000,0.2118
8,8,205.1424,143.8075,154.4430,62.1289,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.1333,0.5662,0.0000,0.0000,9.3520,2.3908,0.0000,13.5486,11.9378,0.0000,2.6108,11.9378,0.0000,0.0000,0.0000,0.0000,0.0000,34.1337,0.0000,0.1177
9,9,135.9972,149.7448,114.7446,87.0850,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.5789,0.8085,0.0000,0.0000,11.1865,3.4176,0.0000,15.2092,14.8471,0.0000,3.1737,14.8471,0.0000,0.0000,0.0000,0.0000,0.0000,37.5811,0.0000,0.0472
10,10,101.5773,94.0954,91.6131,114.3124,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.7732,1.1157,0.0000,0.0000,12.5360,4.8945,0.0000,16.0902,17.7017,0.0000,3.8935,17.7017,0.0000,0.0000,0.0000,0.0000,0.0000,40.3305,0.0000,0.0156
11,11,81.3603,63.3523,85.9703,128.4456,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.9069,1.4847,0.0000,0.0000,13.3297,6.3403,0.0000,17.6840,19.6906,0.0000,4.4873,19.6906,0.0000,0.0000,0.0000,0.0000,0.0000,43.3506,0.0000,0.0052
12,12,59.9829,50.4951,79.0066,129.9342,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.4338,2.0236,0.0000,0.0000,13.8826,8.1172,0.0000,19.3699,21.5728,0.0000,5.2191,21.5728,0.0000,0.0000,0.0000,0.0000,0.0000,46.0480,0.0000,0.0020
13,13,54.9307,32.0981,75.9312,130.2069,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.4825,2.4332,0.0000,0.0000,14.8704,9.5006,0.0000,21.2936,22.0134,0.0000,5.5802,22.0134,0.0000,0.0000,0.0000,0.0000,0.0000,48.8958,0.0000,0.0000
