,day,infected,type,type_pretty
146,24.0,6.324599999999999,Infected,40%
147,25.0,6.5832,Infected,40%
148,26.0,6.947899999999999,Infected,40%
149,27.0,7.4528,Infected,40%
150,28.0,7.497000000000001,Infected,40%
151,29.0,6.9338999999999995,Infected,40%
152,30.0,6.7915,Infected,40%
153,31.0,6.9639,Infected,40%
154,32.0,7.1022,Infected,40%
155,33.0,7.3868,Infected,40%
156,34.0,7.7475,Infected,40%
157,35.0,7.8016,Infected,40%
158,36.0,6.9378,Infected,40%
159,37.0,6.9439,Infected,40%
160,38.0,6.9199,Infected,40%
161,39.0,7.120299999999999,Infected,40%
162,40.0,7.316699999999999,Infected,40%
163,41.0,7.7997000000000005,Infected,40%
164,42.0,7.7776000000000005,Infected,40%
165,43.0,6.9258999999999995,Infected,40%
166,44.0,6.869799999999999,Infected,40%
167,45.0,6.8959,Infected,40%
168,46.0,7.044099999999999,Infected,40%
169,47.0,7.304600000000001,Infected,40%
170,48.0,7.529100000000001,Infected,40%
171,49.0,7.4208,Infected,40%
172,50.0,6.6774000000000004,Infected,40%
173,51.0,6.493,Infected,40%
174,52.0,6.3967,Infected,40%
175,53.0,6.3927,Infected,40%
176,54.0,6.4989,Infected,40%
177,55.0,6.661199999999999,Infected,40%
178,56.0,6.4889,Infected,40%
179,57.0,5.6733,Infected,40%
180,58.0,5.5771,Infected,40%
181,59.0,5.5431,Infected,40%
182,60.0,5.6092,Infected,40%
183,0.0,0.0,Infected,70%
184,1.0,0.0,Infected,70%
185,2.0,0.02,Infected,70%
186,3.0,0.0521,Infected,70%
187,4.0,0.1022,Infected,70%
188,5.0,0.1643,Infected,70%
189,6.0,0.2465,Infected,70%
190,7.0,0.29460000000000003,Infected,70%
191,8.0,0.30460000000000004,Infected,70%
192,9.0,0.3667,Infected,70%
193,10.0,0.45890000000000003,Infected,70%
194,11.0,0.5752,Infected,70%
195,12.0,0.6512,Infected,70%
196,13.0,0.7795000000000001,Infected,70%
197,14.0,0.7895000000000001,Infected,70%
198,15.0,0.8357,Infected,70%
199,16.0,0.8958,Infected,70%
200,17.0,0.9659,Infected,70%
201,18.0,1.0201,Infected,70%
202,19.0,1.1142,Infected,70%
203,20.0,1.2105,Infected,70%
204,21.0,1.2806,Infected,70%
205,22.0,1.2806,Infected,70%
206,23.0,1.3006,Infected,70%
207,24.0,1.3587,Infected,70%
208,25.0,1.4409,Infected,70%
209,26.0,1.5450000000000002,Infected,70%
210,27.0,1.6493,Infected,70%
211,28.0,1.6394,Infected,70%
212,29.0,1.5732,Infected,70%
213,30.0,1.5772000000000002,Infected,70%
214,31.0,1.5833000000000002,Infected,70%
215,32.0,1.6172000000000002,Infected,70%
216,33.0,1.7073000000000003,Infected,70%
217,34.0,1.7654,Infected,70%
218,35.0,1.8015,Infected,70%
219,36.0,1.6614,Infected,70%
220,37.0,1.6534,Infected,70%
221,38.0,1.6694,Infected,70%
222,39.0,1.7355000000000003,Infected,70%
223,40.0,1.7955,Infected,70%
224,41.0,1.8356,Infected,70%
225,42.0,1.8177,Infected,70%
226,43.0,1.7114,Infected,70%
227,44.0,1.7515,Infected,70%
228,45.0,1.7876,Infected,70%
229,46.0,1.7775,Infected,70%
230,47.0,1.7555,Infected,70%
231,48.0,1.8658000000000001,Infected,70%
232,49.0,1.8054999999999999,Infected,70%
233,50.0,1.6853,Infected,70%
234,51.0,1.6433,Infected,70%
235,52.0,1.6614,Infected,70%
236,53.0,1.6614000000000002,Infected,70%
237,54.0,1.7154,Infected,70%
238,55.0,1.7413999999999998,Infected,70%
239,56.0,1.6853,Infected,70%
240,57.0,1.6072,Infected,70%
241,58.0,1.5711,Infected,70%
242,59.0,1.5510000000000002,Infected,70%
243,60.0,1.5771000000000002,Infected,70%
