day	seedRun	susceptible	exposed	infected	removed	susceptible-in-quarantine	exposed-in-quarantine	infected-in-quarantine	removed-in-quarantine	susceptible-in-quarantine-external-1	exposed-in-quarantine-external-1	infected-in-quarantine-external-1	removed-in-quarantine-external-1	susceptible-in-quarantine-external-2	exposed-in-quarantine-external-2	infected-in-quarantine-external-2	removed-in-quarantine-external-2	num-of-screened-agents	num-of-screened-agents-external-1	num-of-screened-agents-external-2	num-of-positive-agents	num-of-positive-agents-external-1	num-of-positive-agents-external-2	num-vaccinated	num-immunized	num-immunized-in-quarantine	num-immunized-in-quarantine-external-1	num-immunized-in-quarantine-external-2	num-infected-outside	classroom-in-quarantine	num-of-classroom-in-quarantine	classroom-with-at-least-one-infected
0	123457276	184	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	146	106	0	0	0	0	[]	0	0
1	123457276	175	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	146	106	0	0	0	9	[]	0	0
2	123457276	162	21	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	146	106	0	0	0	22	[]	0	1
3	123457276	146	28	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	146	106	0	0	0	25	[]	0	5
4	123457276	122	47	12	3	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	146	106	0	0	0	32	[]	0	5
5	123457276	106	44	15	3	4	3	5	2	0	0	0	0	0	0	2	0	38	5	2	5	0	2	146	101	5	0	0	35	[1A]	1	9
6	123457276	104	29	29	6	4	3	5	2	0	0	0	0	0	0	2	0	38	7	2	5	0	2	146	101	5	0	0	37	[1A]	1	10
7	123457276	99	29	30	10	4	3	5	2	0	0	0	0	0	0	2	0	38	8	2	5	0	2	146	101	5	0	0	42	[1A]	1	10
8	123457276	87	38	28	13	4	2	7	2	0	0	0	0	0	0	2	1	56	8	3	6	0	3	146	101	5	0	0	44	[1A]	1	10
9	123457276	68	51	31	16	4	0	9	2	0	0	0	0	0	0	1	2	56	8	3	6	0	3	146	101	5	0	0	49	[1A]	1	11
10	123457276	48	50	37	17	5	3	13	7	0	0	0	0	0	0	2	2	92	12	4	13	0	4	146	95	11	0	0	51	[1A 2C]	2	12
11	123457276	30	48	51	23	5	3	12	8	0	0	0	0	0	0	2	2	92	13	4	13	0	4	146	95	11	0	0	53	[1A 2C]	2	12
12	123457276	20	37	49	19	6	7	20	20	0	0	1	0	0	0	3	2	130	14	5	23	1	5	146	82	24	0	0	53	[1A 2C 3C 3D]	4	12
13	123457276	18	25	45	23	8	9	22	27	0	0	1	0	0	0	4	2	149	14	6	29	1	6	146	76	30	0	0	53	[1A 2C 3C 3D 3A]	5	12
14	123457276	10	14	31	16	15	13	31	44	0	0	3	0	0	0	5	2	203	16	7	42	3	7	146	59	47	0	0	54	[1A 2C 3C 3D 3A 1D 1C 1B]	8	12
15	123457276	12	15	24	35	11	10	28	40	0	0	3	0	0	0	3	3	203	19	7	42	3	7	146	64	42	0	0	55	[2C 3C 3D 3A 1D 1C 1B]	7	11
16	123457276	10	16	22	38	11	6	27	45	0	0	3	0	0	0	3	3	203	20	7	42	3	7	146	64	42	0	0	56	[2C 3C 3D 3A 1D 1C 1B]	7	11
17	123457276	8	10	23	32	12	5	28	56	0	0	3	0	0	0	4	3	222	20	8	47	3	8	146	57	49	0	0	56	[2C 3C 3D 3A 1D 1C 1B 2D]	8	11
18	123457276	8	6	16	29	12	5	31	66	0	0	2	1	0	0	5	3	241	20	9	51	3	9	146	51	55	0	0	56	[2C 3C 3D 3A 1D 1C 1B 2D 2B]	9	11
