,day,cumulative_infected,type,type_of_screening_pretty
0,1.0,0.9999000000000251,Total infected,Screening 25%
1,2.0,1.230099999999993,Total infected,Screening 25%
2,3.0,1.595799999999997,Total infected,Screening 25%
3,4.0,2.050900000000013,Total infected,Screening 25%
4,5.0,2.6376999999999953,Total infected,Screening 25%
5,6.0,3.2595000000000027,Total infected,Screening 25%
6,7.0,3.758899999999983,Total infected,Screening 25%
7,8.0,4.086600000000004,Total infected,Screening 25%
8,9.0,4.5785999999999945,Total infected,Screening 25%
9,10.0,5.150600000000026,Total infected,Screening 25%
10,11.0,5.772999999999996,Total infected,Screening 25%
11,12.0,6.405500000000018,Total infected,Screening 25%
12,13.0,6.9754999999999825,Total infected,Screening 25%
13,14.0,7.417900000000003,Total infected,Screening 25%
14,15.0,7.733500000000021,Total infected,Screening 25%
15,16.0,8.12870000000001,Total infected,Screening 25%
16,17.0,8.575600000000009,Total infected,Screening 25%
17,18.0,9.021999999999991,Total infected,Screening 25%
18,19.0,9.487700000000046,Total infected,Screening 25%
19,20.0,9.919900000000013,Total infected,Screening 25%
20,21.0,10.251000000000033,Total infected,Screening 25%
21,22.0,10.48169999999999,Total infected,Screening 25%
22,23.0,10.765199999999965,Total infected,Screening 25%
23,24.0,11.088399999999979,Total infected,Screening 25%
24,25.0,11.42240000000001,Total infected,Screening 25%
25,26.0,11.764700000000005,Total infected,Screening 25%
26,27.0,12.07729999999998,Total infected,Screening 25%
27,28.0,12.304099999999977,Total infected,Screening 25%
28,29.0,12.468800000000016,Total infected,Screening 25%
29,30.0,12.693099999999987,Total infected,Screening 25%
30,31.0,12.916799999999995,Total infected,Screening 25%
31,32.0,13.154200000000031,Total infected,Screening 25%
32,33.0,13.402799999999985,Total infected,Screening 25%
33,34.0,13.641700000000014,Total infected,Screening 25%
34,35.0,13.799000000000007,Total infected,Screening 25%
35,1.0,1.0,Total infected,Screening 50%
36,2.0,1.1920999999999822,Total infected,Screening 50%
37,3.0,1.5322000000000173,Total infected,Screening 50%
38,4.0,1.9236999999999682,Total infected,Screening 50%
39,5.0,2.3708000000000027,Total infected,Screening 50%
40,6.0,2.843500000000006,Total infected,Screening 50%
41,7.0,3.177500000000009,Total infected,Screening 50%
42,8.0,3.4338000000000193,Total infected,Screening 50%
43,9.0,3.747600000000034,Total infected,Screening 50%
44,10.0,4.094500000000011,Total infected,Screening 50%
45,11.0,4.445400000000035,Total infected,Screening 50%
46,12.0,4.759800000000013,Total infected,Screening 50%
47,13.0,5.038400000000024,Total infected,Screening 50%
48,14.0,5.239599999999996,Total infected,Screening 50%
49,15.0,5.389800000000008,Total infected,Screening 50%
50,16.0,5.556000000000012,Total infected,Screening 50%
51,17.0,5.738100000000031,Total infected,Screening 50%
52,18.0,5.894599999999997,Total infected,Screening 50%
53,19.0,6.0557999999999765,Total infected,Screening 50%
54,20.0,6.1980000000000075,Total infected,Screening 50%
55,21.0,6.302799999999991,Total infected,Screening 50%
56,22.0,6.381,Total infected,Screening 50%
57,23.0,6.467899999999986,Total infected,Screening 50%
58,24.0,6.564799999999963,Total infected,Screening 50%
59,25.0,6.656900000000007,Total infected,Screening 50%
60,26.0,6.744399999999985,Total infected,Screening 50%
61,27.0,6.815799999999996,Total infected,Screening 50%
62,28.0,6.866600000000005,Total infected,Screening 50%
63,29.0,6.901700000000005,Total infected,Screening 50%
64,30.0,6.940200000000004,Total infected,Screening 50%
65,31.0,6.9846,Total infected,Screening 50%
66,32.0,7.027900000000017,Total infected,Screening 50%
67,33.0,7.070100000000025,Total infected,Screening 50%
68,34.0,7.110300000000024,Total infected,Screening 50%
69,35.0,7.135900000000021,Total infected,Screening 50%
70,1.0,0.9999999999999716,Total infected,Screening 100%
71,2.0,1.1706000000000074,Total infected,Screening 100%
72,3.0,1.440400000000011,Total infected,Screening 100%
73,4.0,1.7302999999999997,Total infected,Screening 100%
74,5.0,2.010400000000004,Total infected,Screening 100%
75,6.0,2.237700000000018,Total infected,Screening 100%
76,7.0,2.3982000000000028,Total infected,Screening 100%
77,8.0,2.503799999999984,Total infected,Screening 100%
78,9.0,2.617199999999997,Total infected,Screening 100%
79,10.0,2.719300000000004,Total infected,Screening 100%
80,11.0,2.8070000000000164,Total infected,Screening 100%
81,12.0,2.9037999999999897,Total infected,Screening 100%
82,13.0,2.973799999999983,Total infected,Screening 100%
83,14.0,3.016600000000011,Total infected,Screening 100%
84,15.0,3.0462000000000273,Total infected,Screening 100%
85,16.0,3.074399999999997,Total infected,Screening 100%
86,17.0,3.1059999999999945,Total infected,Screening 100%
87,18.0,3.1348000000000127,Total infected,Screening 100%
88,19.0,3.155000000000001,Total infected,Screening 100%
89,20.0,3.1758000000000095,Total infected,Screening 100%
90,21.0,3.1872000000000185,Total infected,Screening 100%
91,22.0,3.198200000000014,Total infected,Screening 100%
92,23.0,3.2042000000000144,Total infected,Screening 100%
93,24.0,3.2149,Total infected,Screening 100%
94,25.0,3.2220000000000084,Total infected,Screening 100%
95,26.0,3.2287000000000035,Total infected,Screening 100%
96,27.0,3.233699999999999,Total infected,Screening 100%
97,28.0,3.2375000000000114,Total infected,Screening 100%
98,29.0,3.240300000000019,Total infected,Screening 100%
99,30.0,3.2424000000000035,Total infected,Screening 100%
100,31.0,3.245999999999981,Total infected,Screening 100%
101,32.0,3.2501000000000033,Total infected,Screening 100%
102,33.0,3.254400000000004,Total infected,Screening 100%
103,34.0,3.2591999999999928,Total infected,Screening 100%
104,35.0,3.2608000000000175,Total infected,Screening 100%
