day	seedRun	susceptible	exposed	infected	removed	susceptible-in-quarantine	exposed-in-quarantine	infected-in-quarantine	removed-in-quarantine	susceptible-in-quarantine-external-1	exposed-in-quarantine-external-1	infected-in-quarantine-external-1	removed-in-quarantine-external-1	susceptible-in-quarantine-external-2	exposed-in-quarantine-external-2	infected-in-quarantine-external-2	removed-in-quarantine-external-2	num-of-screened-students	num-of-screened-students-external-1	num-of-screened-students-external-2	num-of-positive-students	num-of-positive-students-external-1	num-of-positive-students-external-2	num-vaccinated-susceptible	num-vaccinated-exposed	num-vaccinated-infected	num-vaccinated-removed	num-infected-outside	classroom-in-quarantine	num-of-classroom-in-quarantine	classroom-with-at-least-one-infected
0	123456906	240	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50	0	[]	0	0
1	123456906	239	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	1	0	0	0	0	0	0	0	50	1	[]	0	0
2	123456906	237	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	12	1	0	0	0	0	0	0	0	50	1	[]	0	1
3	123456906	235	2	3	0	0	0	0	0	0	0	0	0	0	0	0	0	12	1	0	0	0	0	0	0	0	50	2	[]	0	1
4	123456906	232	4	4	0	0	0	0	0	0	0	0	0	0	0	0	0	12	2	0	0	0	0	0	0	0	50	2	[]	0	2
5	123456906	227	7	6	0	0	0	0	0	0	0	0	0	0	0	0	0	12	3	0	0	0	0	0	0	0	50	2	[]	0	2
6	123456906	227	5	8	0	0	0	0	0	0	0	0	0	0	0	0	0	12	3	0	0	0	0	0	0	0	50	2	[]	0	2
7	123456906	227	5	6	2	0	0	0	0	0	0	0	0	0	0	0	0	12	5	0	0	0	0	0	0	0	50	2	[]	0	1
8	123456906	224	7	5	4	0	0	0	0	0	0	0	0	0	0	0	0	24	5	0	0	0	0	0	0	0	50	3	[]	0	2
9	123456906	221	9	5	5	0	0	0	0	0	0	0	0	0	0	0	0	24	6	0	0	0	0	0	0	0	50	3	[]	0	3
10	123456906	220	6	8	6	0	0	0	0	0	0	0	0	0	0	0	0	24	7	0	0	0	0	0	0	0	50	3	[]	0	3
11	123456906	215	11	7	7	0	0	0	0	0	0	0	0	0	0	0	0	24	7	0	0	0	0	0	0	0	50	3	[]	0	3
12	123456906	211	13	8	8	0	0	0	0	0	0	0	0	0	0	0	0	24	7	0	0	0	0	0	0	0	50	3	[]	0	3
13	123456906	211	8	13	8	0	0	0	0	0	0	0	0	0	0	0	0	24	9	0	0	0	0	0	0	0	50	3	[]	0	3
14	123456906	211	5	14	10	0	0	0	0	0	0	0	0	0	0	0	0	24	9	0	0	0	0	0	0	0	50	3	[]	0	3
15	123456906	207	8	15	10	0	0	0	0	0	0	0	0	0	0	0	0	36	10	0	0	0	0	0	0	0	50	3	[]	0	3
16	123456906	201	11	17	11	0	0	0	0	0	0	0	0	0	0	0	0	36	10	0	0	0	0	0	0	0	50	3	[]	0	3
17	123456906	191	4	2	3	8	7	15	10	0	0	0	0	0	0	0	0	48	12	0	2	0	0	0	0	0	50	3	[2A 3D]	2	3
18	123456906	190	2	5	3	8	4	16	12	0	0	0	0	0	0	0	0	48	13	0	2	0	0	0	0	0	50	3	[2A 3D]	2	4
19	123456906	188	4	5	3	8	2	17	13	0	0	0	0	0	0	0	0	48	14	0	2	0	0	0	0	0	50	4	[2A 3D]	2	4
20	123456906	188	3	5	4	8	2	16	14	0	0	0	0	0	0	0	0	48	14	0	2	0	0	0	0	0	50	4	[2A 3D]	2	4
21	123456906	188	1	6	5	8	0	17	15	0	0	0	0	0	0	0	0	48	15	0	2	0	0	0	0	0	50	4	[2A 3D]	2	4
22	123456906	167	3	4	6	8	0	16	16	18	0	2	0	0	0	0	0	57	16	0	2	1	0	0	0	0	50	5	[2A 3D 2C]	3	4
23	123456906	164	5	5	6	8	0	15	17	18	0	2	0	0	0	0	0	57	16	0	2	1	0	0	0	0	50	5	[2A 3D 2C]	3	4
24	123456906	164	5	3	8	8	0	15	17	18	0	0	2	0	0	0	0	57	16	0	2	1	0	0	0	0	50	5	[2A 3D 2C]	3	3
25	123456906	159	1	0	0	8	0	13	19	18	0	0	2	5	1	6	8	57	16	1	2	1	1	0	0	0	50	5	[2A 3D 2C 1D]	4	3
26	123456906	159	1	0	0	8	0	10	22	18	0	0	2	5	1	6	8	57	17	1	2	1	1	0	0	0	50	5	[2A 3D 2C 1D]	4	3
27	123456906	159	1	0	0	8	0	9	23	18	0	0	2	5	1	5	9	57	17	1	2	1	1	0	0	0	50	5	[2A 3D 2C 1D]	4	3
28	123456906	158	2	0	0	8	0	7	25	18	0	0	2	5	1	3	11	57	17	1	2	1	1	0	0	0	50	6	[2A 3D 2C 1D]	4	3
29	123456906	139	0	1	0	27	0	6	27	18	0	0	2	5	0	4	11	65	17	1	3	1	1	0	0	0	50	6	[2A 3D 2C 1D 1B]	5	5
30	123456906	138	1	0	1	27	0	6	27	18	0	0	2	5	0	3	12	65	17	1	3	1	1	0	0	0	50	7	[2A 3D 2C 1D 1B]	5	4
31	123456906	146	1	0	33	19	0	1	0	18	0	0	2	5	0	3	12	65	18	1	3	1	1	0	0	0	50	7	[2C 1D 1B]	3	2
32	123456906	146	1	0	33	19	0	1	0	18	0	0	2	5	0	1	14	65	18	1	3	1	1	0	0	0	50	7	[2C 1D 1B]	3	2
33	123456906	145	1	1	33	19	0	1	0	18	0	0	2	5	0	1	14	65	18	1	3	1	1	0	0	0	50	7	[2C 1D 1B]	3	3
34	123456906	144	1	2	33	19	0	1	0	18	0	0	2	5	0	1	14	65	19	1	3	1	1	0	0	0	50	8	[2C 1D 1B]	3	3
35	123456906	143	1	2	34	19	0	1	0	18	0	0	2	5	0	1	14	65	19	1	3	1	1	0	0	0	50	9	[2C 1D 1B]	3	3
