day	seedRun	susceptible	exposed	infected	removed	susceptible-in-quarantine	exposed-in-quarantine	infected-in-quarantine	removed-in-quarantine	susceptible-in-quarantine-external-1	exposed-in-quarantine-external-1	infected-in-quarantine-external-1	removed-in-quarantine-external-1	susceptible-in-quarantine-external-2	exposed-in-quarantine-external-2	infected-in-quarantine-external-2	removed-in-quarantine-external-2	num-of-screened-students	num-of-screened-students-external-1	num-of-screened-students-external-2	num-of-positive-students	num-of-positive-students-external-1	num-of-positive-students-external-2	num-vaccinated-susceptible	num-vaccinated-exposed	num-vaccinated-infected	num-vaccinated-removed	num-infected-outside	classroom-in-quarantine	num-of-classroom-in-quarantine	classroom-with-at-least-one-infected
0	123456845	240	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50	0	[]	0	0
1	123456845	240	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	50	0	[]	0	0
2	123456845	240	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	120	2	0	0	0	0	0	0	0	50	0	[]	0	0
3	123456845	240	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	120	2	0	0	0	0	0	0	0	50	0	[]	0	0
4	123456845	239	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	120	2	0	0	0	0	0	0	0	50	1	[]	0	0
5	123456845	238	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	120	2	0	0	0	0	0	0	0	50	1	[]	0	1
6	123456845	237	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	120	3	0	0	0	0	0	0	0	50	2	[]	0	1
7	123456845	237	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	120	3	0	0	0	0	0	0	0	50	2	[]	0	1
8	123456845	237	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	120	4	0	0	0	0	0	0	0	50	2	[]	0	1
9	123456845	237	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	240	5	0	0	0	0	0	0	0	50	2	[]	0	0
10	123456845	235	2	1	2	0	0	0	0	0	0	0	0	0	0	0	0	240	5	0	0	0	0	0	0	0	50	3	[]	0	1
11	123456845	234	2	2	2	0	0	0	0	0	0	0	0	0	0	0	0	240	6	0	0	0	0	0	0	0	50	4	[]	0	2
12	123456845	232	3	3	2	0	0	0	0	0	0	0	0	0	0	0	0	240	9	0	0	0	0	0	0	0	50	4	[]	0	2
13	123456845	232	3	2	3	0	0	0	0	0	0	0	0	0	0	0	0	240	10	0	0	0	0	0	0	0	50	4	[]	0	2
14	123456845	232	1	4	3	0	0	0	0	0	0	0	0	0	0	0	0	240	11	0	0	0	0	0	0	0	50	4	[]	0	3
15	123456845	228	5	2	5	0	0	0	0	0	0	0	0	0	0	0	0	240	11	0	0	0	0	0	0	0	50	4	[]	0	2
16	123456845	212	2	0	6	16	3	1	0	0	0	0	0	0	0	0	0	360	11	0	1	0	0	0	0	0	50	4	[1A]	1	1
17	123456845	212	2	0	6	16	3	1	0	0	0	0	0	0	0	0	0	360	12	0	1	0	0	0	0	0	50	4	[1A]	1	1
18	123456845	212	1	1	6	16	1	3	0	0	0	0	0	0	0	0	0	360	12	0	1	0	0	0	0	0	50	4	[1A]	1	2
19	123456845	212	1	1	6	16	0	4	0	0	0	0	0	0	0	0	0	360	12	0	1	0	0	0	0	0	50	4	[1A]	1	2
20	123456845	212	0	2	6	16	0	4	0	0	0	0	0	0	0	0	0	360	12	0	1	0	0	0	0	0	50	4	[1A]	1	3
21	123456845	212	0	2	6	16	0	2	2	0	0	0	0	0	0	0	0	360	12	0	1	0	0	0	0	0	50	4	[1A]	1	3
22	123456845	211	1	1	7	16	0	1	3	0	0	0	0	0	0	0	0	360	13	0	1	0	0	0	0	0	50	4	[1A]	1	2
23	123456845	209	3	1	7	16	0	1	3	0	0	0	0	0	0	0	0	470	13	0	1	0	0	0	0	0	50	4	[1A]	1	2
24	123456845	206	4	3	7	16	0	1	3	0	0	0	0	0	0	0	0	470	14	0	1	0	0	0	0	0	50	4	[1A]	1	2
25	123456845	205	5	3	7	16	0	1	3	0	0	0	0	0	0	0	0	470	14	0	1	0	0	0	0	0	50	4	[1A]	1	2
26	123456845	204	4	5	7	16	0	1	3	0	0	0	0	0	0	0	0	470	14	0	1	0	0	0	0	0	50	4	[1A]	1	2
27	123456845	204	3	6	7	16	0	1	3	0	0	0	0	0	0	0	0	470	16	0	1	0	0	0	0	0	50	4	[1A]	1	2
28	123456845	204	3	5	8	16	0	0	4	0	0	0	0	0	0	0	0	470	16	0	1	0	0	0	0	0	50	4	[1A]	1	1
29	123456845	201	4	6	9	16	0	0	4	0	0	0	0	0	0	0	0	470	20	0	1	0	0	0	0	0	50	4	[1A]	1	1
30	123456845	210	0	0	10	7	4	4	5	0	0	0	0	0	0	0	0	590	21	0	3	0	0	0	0	0	50	4	[1C]	1	1
31	123456845	210	0	0	10	7	3	5	5	0	0	0	0	0	0	0	0	590	21	0	3	0	0	0	0	0	50	4	[1C]	1	1
32	123456845	210	0	0	10	7	3	4	6	0	0	0	0	0	0	0	0	590	21	0	3	0	0	0	0	0	50	4	[1C]	1	1
33	123456845	210	0	0	10	7	3	3	7	0	0	0	0	0	0	0	0	590	21	0	3	0	0	0	0	0	50	4	[1C]	1	1
34	123456845	210	0	0	10	7	2	2	9	0	0	0	0	0	0	0	0	590	21	0	3	0	0	0	0	0	50	4	[1C]	1	1
35	123456845	210	0	0	10	7	2	1	10	0	0	0	0	0	0	0	0	590	23	0	3	0	0	0	0	0	50	4	[1C]	1	1
