day	seedRun	susceptible	exposed	infected	removed	susceptible-in-quarantine	exposed-in-quarantine	infected-in-quarantine	removed-in-quarantine	susceptible-in-quarantine-external-1	exposed-in-quarantine-external-1	infected-in-quarantine-external-1	removed-in-quarantine-external-1	susceptible-in-quarantine-external-2	exposed-in-quarantine-external-2	infected-in-quarantine-external-2	removed-in-quarantine-external-2	num-of-screened-students	num-of-screened-students-external-1	num-of-screened-students-external-2	num-of-positive-students	num-of-positive-students-external-1	num-of-positive-students-external-2	num-vaccinated-susceptible	num-vaccinated-exposed	num-vaccinated-infected	num-vaccinated-removed	num-infected-outside	classroom-in-quarantine	num-of-classroom-in-quarantine	classroom-with-at-least-one-infected
0	123457304	240	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50	0	[]	0	0
1	123457304	227	12	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	50	0	[]	0	1
2	123457304	220	16	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	50	0	[]	0	1
3	123457304	220	11	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	50	0	[]	0	1
4	123457304	218	9	12	1	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	50	0	[]	0	1
5	123457304	182	24	12	2	0	0	0	0	0	0	0	0	19	0	1	0	0	8	1	0	0	1	0	0	0	50	0	[3B]	1	2
6	123457304	182	17	19	2	0	0	0	0	0	0	0	0	19	0	1	0	0	8	1	0	0	1	0	0	0	50	0	[3B]	1	3
7	123457304	180	4	11	5	0	0	0	0	0	0	0	0	21	9	9	1	0	8	2	0	0	2	0	0	0	50	0	[3B 2B]	2	2
8	123457304	180	0	0	0	0	0	0	0	0	0	0	0	21	9	22	8	0	8	3	0	0	3	0	0	0	50	0	[3B 2B 1B]	3	2
9	123457304	180	0	0	0	0	0	0	0	0	0	0	0	21	6	25	8	0	9	3	0	0	3	0	0	0	50	0	[3B 2B 1B]	3	2
10	123457304	180	0	0	0	0	0	0	0	0	0	0	0	21	4	24	11	0	10	3	0	0	3	0	0	0	50	0	[3B 2B 1B]	3	2
11	123457304	180	0	0	0	0	0	0	0	0	0	0	0	21	3	23	13	0	10	3	0	0	3	0	0	0	50	0	[3B 2B 1B]	3	2
12	123457304	180	0	0	0	0	0	0	0	0	0	0	0	21	2	19	18	0	10	3	0	0	3	0	0	0	50	0	[3B 2B 1B]	3	2
13	123457304	180	0	0	0	0	0	0	0	0	0	0	0	21	2	17	20	0	12	3	0	0	3	0	0	0	50	0	[3B 2B 1B]	3	2
14	123457304	180	0	0	0	0	0	0	0	0	0	0	0	21	2	14	23	0	14	3	0	0	3	0	0	0	50	0	[3B 2B 1B]	3	2
15	123457304	180	0	0	0	0	0	0	0	0	0	0	0	21	2	14	23	0	14	3	0	0	3	0	0	0	50	0	[3B 2B 1B]	3	2
16	123457304	180	0	0	0	0	0	0	0	0	0	0	0	21	0	15	24	0	15	3	0	0	3	0	0	0	50	0	[3B 2B 1B]	3	2
17	123457304	180	0	0	0	0	0	0	0	0	0	0	0	21	0	12	27	0	15	3	0	0	3	0	0	0	50	0	[3B 2B 1B]	3	2
18	123457304	180	0	0	0	0	0	0	0	0	0	0	0	21	0	11	28	0	15	3	0	0	3	0	0	0	50	0	[3B 2B 1B]	3	2
19	123457304	199	0	0	1	0	0	0	0	0	0	0	0	2	0	9	29	0	15	3	0	0	3	0	0	0	50	0	[2B 1B]	2	2
20	123457304	199	0	0	1	0	0	0	0	0	0	0	0	2	0	8	30	0	15	3	0	0	3	0	0	0	50	0	[2B 1B]	2	2
21	123457304	201	0	0	19	0	0	0	0	0	0	0	0	0	0	2	18	0	16	3	0	0	3	0	0	0	50	0	[1B]	1	1
22	123457304	201	0	0	39	0	0	0	0	0	0	0	0	0	0	0	0	0	18	3	0	0	3	0	0	0	50	0	[]	0	0
23	123457304	201	0	0	39	0	0	0	0	0	0	0	0	0	0	0	0	0	19	3	0	0	3	0	0	0	50	0	[]	0	0
24	123457304	201	0	0	39	0	0	0	0	0	0	0	0	0	0	0	0	0	19	3	0	0	3	0	0	0	50	0	[]	0	0
25	123457304	201	0	0	39	0	0	0	0	0	0	0	0	0	0	0	0	0	19	3	0	0	3	0	0	0	50	0	[]	0	0
26	123457304	201	0	0	39	0	0	0	0	0	0	0	0	0	0	0	0	0	19	3	0	0	3	0	0	0	50	0	[]	0	0
27	123457304	201	0	0	39	0	0	0	0	0	0	0	0	0	0	0	0	0	19	3	0	0	3	0	0	0	50	0	[]	0	0
28	123457304	201	0	0	39	0	0	0	0	0	0	0	0	0	0	0	0	0	21	3	0	0	3	0	0	0	50	0	[]	0	0
29	123457304	201	0	0	39	0	0	0	0	0	0	0	0	0	0	0	0	0	21	3	0	0	3	0	0	0	50	0	[]	0	0
30	123457304	201	0	0	39	0	0	0	0	0	0	0	0	0	0	0	0	0	21	3	0	0	3	0	0	0	50	0	[]	0	0
31	123457304	201	0	0	39	0	0	0	0	0	0	0	0	0	0	0	0	0	21	3	0	0	3	0	0	0	50	0	[]	0	0
32	123457304	201	0	0	39	0	0	0	0	0	0	0	0	0	0	0	0	0	24	3	0	0	3	0	0	0	50	0	[]	0	0
33	123457304	201	0	0	39	0	0	0	0	0	0	0	0	0	0	0	0	0	24	3	0	0	3	0	0	0	50	0	[]	0	0
34	123457304	201	0	0	39	0	0	0	0	0	0	0	0	0	0	0	0	0	26	3	0	0	3	0	0	0	50	0	[]	0	0
35	123457304	201	0	0	39	0	0	0	0	0	0	0	0	0	0	0	0	0	27	3	0	0	3	0	0	0	50	0	[]	0	0
