day	seedRun	susceptible	exposed	infected	removed	susceptible-in-quarantine	exposed-in-quarantine	infected-in-quarantine	removed-in-quarantine	susceptible-in-quarantine-external-1	exposed-in-quarantine-external-1	infected-in-quarantine-external-1	removed-in-quarantine-external-1	susceptible-in-quarantine-external-2	exposed-in-quarantine-external-2	infected-in-quarantine-external-2	removed-in-quarantine-external-2	num-of-screened-agents	num-of-screened-agents-external-1	num-of-screened-agents-external-2	num-of-positive-agents	num-of-positive-agents-external-1	num-of-positive-agents-external-2	num-vaccinated	num-immunized	num-immunized-in-quarantine	num-immunized-in-quarantine-external-1	num-immunized-in-quarantine-external-2	num-infected-outside	classroom-in-quarantine	num-of-classroom-in-quarantine	classroom-with-at-least-one-infected
0	123456861	180	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	218	110	0	0	0	0	[]	0	0
1	123456861	174	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	218	110	0	0	0	6	[]	0	0
2	123456861	162	16	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	218	110	0	0	0	13	[]	0	1
3	123456861	132	43	4	1	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	218	110	0	0	0	19	[]	0	3
4	123456861	81	79	19	1	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	218	110	0	0	0	24	[]	0	7
5	123456861	55	76	47	2	0	0	0	0	0	0	0	0	0	0	0	0	0	14	2	0	0	2	218	110	0	0	0	26	[]	0	9
6	123456861	51	64	56	9	0	0	0	0	0	0	0	0	0	0	0	0	0	18	4	0	0	4	218	110	0	0	0	30	[]	0	9
7	123456861	47	57	59	17	0	0	0	0	0	0	0	0	0	0	0	0	0	18	5	0	0	5	218	110	0	0	0	34	[]	0	10
8	123456861	23	63	68	26	0	0	0	0	0	0	0	0	0	0	0	0	0	18	6	0	0	6	218	110	0	0	0	35	[]	0	10
9	123456861	10	55	76	39	0	0	0	0	0	0	0	0	0	0	0	0	0	21	11	0	0	11	218	110	0	0	0	35	[]	0	12
10	123456861	5	48	81	46	0	0	0	0	0	0	0	0	0	0	0	0	0	24	13	0	1	13	218	110	0	0	0	35	[]	0	12
11	123456861	2	46	78	54	0	0	0	0	0	0	0	0	0	0	0	0	0	24	13	0	1	13	218	110	0	0	0	36	[]	0	12
12	123456861	1	34	77	68	0	0	0	0	0	0	0	0	0	0	0	0	0	27	15	0	1	15	218	110	0	0	0	36	[]	0	12
13	123456861	1	25	75	79	0	0	0	0	0	0	0	0	0	0	0	0	0	28	16	0	1	16	218	110	0	0	0	36	[]	0	12
14	123456861	1	17	75	87	0	0	0	0	0	0	0	0	0	0	0	0	0	30	19	0	1	19	218	110	0	0	0	36	[]	0	12
15	123456861	0	15	69	96	0	0	0	0	0	0	0	0	0	0	0	0	0	31	21	0	1	21	218	110	0	0	0	36	[]	0	12
16	123456861	0	12	64	104	0	0	0	0	0	0	0	0	0	0	0	0	0	32	25	0	1	25	218	110	0	0	0	36	[]	0	12
17	123456861	0	6	56	118	0	0	0	0	0	0	0	0	0	0	0	0	0	34	26	0	1	26	218	110	0	0	0	36	[]	0	11
18	123456861	0	2	53	125	0	0	0	0	0	0	0	0	0	0	0	0	0	37	29	0	2	29	218	110	0	0	0	36	[]	0	11
19	123456861	0	1	47	132	0	0	0	0	0	0	0	0	0	0	0	0	0	38	31	0	2	31	218	110	0	0	0	36	[]	0	11
20	123456861	0	1	39	140	0	0	0	0	0	0	0	0	0	0	0	0	0	38	32	0	2	32	218	110	0	0	0	36	[]	0	11
21	123456861	0	1	34	145	0	0	0	0	0	0	0	0	0	0	0	0	0	40	32	0	2	32	218	110	0	0	0	36	[]	0	11
22	123456861	0	1	25	154	0	0	0	0	0	0	0	0	0	0	0	0	0	41	33	0	2	33	218	110	0	0	0	36	[]	0	10
23	123456861	0	1	20	159	0	0	0	0	0	0	0	0	0	0	0	0	0	42	33	0	2	33	218	110	0	0	0	36	[]	0	9
24	123456861	0	0	18	162	0	0	0	0	0	0	0	0	0	0	0	0	0	43	33	0	2	33	218	110	0	0	0	36	[]	0	8
25	123456861	0	0	14	166	0	0	0	0	0	0	0	0	0	0	0	0	0	43	33	0	2	33	218	110	0	0	0	36	[]	0	7
26	123456861	0	0	14	166	0	0	0	0	0	0	0	0	0	0	0	0	0	48	33	0	2	33	218	110	0	0	0	36	[]	0	7
27	123456861	0	0	11	169	0	0	0	0	0	0	0	0	0	0	0	0	0	48	33	0	2	33	218	110	0	0	0	36	[]	0	5
28	123456861	0	0	7	173	0	0	0	0	0	0	0	0	0	0	0	0	0	49	33	0	2	33	218	110	0	0	0	36	[]	0	4
29	123456861	0	0	6	174	0	0	0	0	0	0	0	0	0	0	0	0	0	50	33	0	2	33	218	110	0	0	0	36	[]	0	3
30	123456861	0	0	6	174	0	0	0	0	0	0	0	0	0	0	0	0	0	52	33	0	2	33	218	110	0	0	0	36	[]	0	3
31	123456861	0	0	6	174	0	0	0	0	0	0	0	0	0	0	0	0	0	52	33	0	2	33	218	110	0	0	0	36	[]	0	3
32	123456861	0	0	6	174	0	0	0	0	0	0	0	0	0	0	0	0	0	54	33	0	2	33	218	110	0	0	0	36	[]	0	3
33	123456861	0	0	5	175	0	0	0	0	0	0	0	0	0	0	0	0	0	56	33	0	2	33	218	110	0	0	0	36	[]	0	2
34	123456861	0	0	4	176	0	0	0	0	0	0	0	0	0	0	0	0	0	59	33	0	2	33	218	110	0	0	0	36	[]	0	2
35	123456861	0	0	2	178	0	0	0	0	0	0	0	0	0	0	0	0	0	61	33	0	2	33	218	110	0	0	0	36	[]	0	1
36	123456861	0	0	2	178	0	0	0	0	0	0	0	0	0	0	0	0	0	64	33	0	2	33	218	110	0	0	0	36	[]	0	1
37	123456861	0	0	2	178	0	0	0	0	0	0	0	0	0	0	0	0	0	65	33	0	2	33	218	110	0	0	0	36	[]	0	1
38	123456861	0	0	2	178	0	0	0	0	0	0	0	0	0	0	0	0	0	67	33	0	2	33	218	110	0	0	0	36	[]	0	1
39	123456861	0	0	1	179	0	0	0	0	0	0	0	0	0	0	0	0	0	69	33	0	2	33	218	110	0	0	0	36	[]	0	0
40	123456861	0	0	0	180	0	0	0	0	0	0	0	0	0	0	0	0	0	70	33	0	2	33	218	110	0	0	0	36	[]	0	0
41	123456861	0	0	0	180	0	0	0	0	0	0	0	0	0	0	0	0	0	73	33	0	2	33	218	110	0	0	0	36	[]	0	0
42	123456861	0	0	0	180	0	0	0	0	0	0	0	0	0	0	0	0	0	74	33	0	2	33	218	110	0	0	0	36	[]	0	0
43	123456861	0	0	0	180	0	0	0	0	0	0	0	0	0	0	0	0	0	76	33	0	2	33	218	110	0	0	0	36	[]	0	0
44	123456861	0	0	0	180	0	0	0	0	0	0	0	0	0	0	0	0	0	77	33	0	2	33	218	110	0	0	0	36	[]	0	0
45	123456861	0	0	0	180	0	0	0	0	0	0	0	0	0	0	0	0	0	82	33	0	2	33	218	110	0	0	0	36	[]	0	0
46	123456861	0	0	0	180	0	0	0	0	0	0	0	0	0	0	0	0	0	84	33	0	2	33	218	110	0	0	0	36	[]	0	0
47	123456861	0	0	0	180	0	0	0	0	0	0	0	0	0	0	0	0	0	85	33	0	2	33	218	110	0	0	0	36	[]	0	0
48	123456861	0	0	0	180	0	0	0	0	0	0	0	0	0	0	0	0	0	87	33	0	2	33	218	110	0	0	0	36	[]	0	0
49	123456861	0	0	0	180	0	0	0	0	0	0	0	0	0	0	0	0	0	87	33	0	2	33	218	110	0	0	0	36	[]	0	0
50	123456861	0	0	0	180	0	0	0	0	0	0	0	0	0	0	0	0	0	89	33	0	2	33	218	110	0	0	0	36	[]	0	0
51	123456861	0	0	0	180	0	0	0	0	0	0	0	0	0	0	0	0	0	90	33	0	2	33	218	110	0	0	0	36	[]	0	0
52	123456861	0	0	0	180	0	0	0	0	0	0	0	0	0	0	0	0	0	90	33	0	2	33	218	110	0	0	0	36	[]	0	0
53	123456861	0	0	0	180	0	0	0	0	0	0	0	0	0	0	0	0	0	93	33	0	2	33	218	110	0	0	0	36	[]	0	0
54	123456861	0	0	0	180	0	0	0	0	0	0	0	0	0	0	0	0	0	96	33	0	2	33	218	110	0	0	0	36	[]	0	0
55	123456861	0	0	0	180	0	0	0	0	0	0	0	0	0	0	0	0	0	97	33	0	2	33	218	110	0	0	0	36	[]	0	0
56	123456861	0	0	0	180	0	0	0	0	0	0	0	0	0	0	0	0	0	100	33	0	2	33	218	110	0	0	0	36	[]	0	0
57	123456861	0	0	0	180	0	0	0	0	0	0	0	0	0	0	0	0	0	102	33	0	2	33	218	110	0	0	0	36	[]	0	0
58	123456861	0	0	0	180	0	0	0	0	0	0	0	0	0	0	0	0	0	106	33	0	2	33	218	110	0	0	0	36	[]	0	0
59	123456861	0	0	0	180	0	0	0	0	0	0	0	0	0	0	0	0	0	108	33	0	2	33	218	110	0	0	0	36	[]	0	0
60	123456861	0	0	0	180	0	0	0	0	0	0	0	0	0	0	0	0	0	110	33	0	2	33	218	110	0	0	0	36	[]	0	0
