day	seedRun	susceptible	exposed	infected	removed	susceptible-in-quarantine	exposed-in-quarantine	infected-in-quarantine	removed-in-quarantine	susceptible-in-quarantine-external-1	exposed-in-quarantine-external-1	infected-in-quarantine-external-1	removed-in-quarantine-external-1	susceptible-in-quarantine-external-2	exposed-in-quarantine-external-2	infected-in-quarantine-external-2	removed-in-quarantine-external-2	num-of-screened-students	num-of-screened-students-external-1	num-of-screened-students-external-2	num-of-positive-students	num-of-positive-students-external-1	num-of-positive-students-external-2	num-vaccinated-susceptible	num-vaccinated-exposed	num-vaccinated-infected	num-vaccinated-removed	num-infected-outside	classroom-in-quarantine	num-of-classroom-in-quarantine	classroom-with-at-least-one-infected
0	123456977	240	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50	0	[]	0	0
1	123456977	239	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	50	1	[]	0	0
2	123456977	236	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	50	4	[]	0	0
3	123456977	232	6	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	50	8	[]	0	2
4	123456977	226	9	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	50	12	[]	0	5
5	123456977	165	11	4	0	55	1	4	0	0	0	0	0	0	0	0	0	60	5	0	4	0	0	0	0	0	50	17	[1A 3A 3C]	3	7
6	123456977	164	5	11	0	55	1	2	2	0	0	0	0	0	0	0	0	60	5	0	4	0	0	0	0	0	50	18	[1A 3A 3C]	3	7
7	123456977	161	8	11	0	55	0	3	2	0	0	0	0	0	0	0	0	60	5	0	4	0	0	0	0	0	50	21	[1A 3A 3C]	3	7
8	123456977	150	17	13	0	55	0	2	3	0	0	0	0	0	0	0	0	60	5	0	4	0	0	0	0	0	50	23	[1A 3A 3C]	3	6
9	123456977	140	22	17	1	55	0	1	4	0	0	0	0	0	0	0	0	60	5	0	4	0	0	0	0	0	50	24	[1A 3A 3C]	3	8
10	123456977	126	33	17	4	55	0	1	4	0	0	0	0	0	0	0	0	60	5	0	4	0	0	0	0	0	50	27	[1A 3A 3C]	3	7
11	123456977	98	27	29	6	55	0	1	4	17	2	1	0	0	0	0	0	60	6	0	4	1	0	0	0	0	50	28	[1A 3A 3C 1B]	4	9
12	123456977	50	11	13	6	99	10	20	11	17	1	2	0	0	0	0	0	100	7	0	13	1	0	0	0	0	50	28	[1A 3A 3C 1B 1C 2C 3B 3D]	8	10
