,day,infected,type,type_pretty
144,22.0,5.004,Infected,40%
145,23.0,4.9961,Infected,40%
146,24.0,5.1944,Infected,40%
147,25.0,5.595199999999999,Infected,40%
148,26.0,5.9419,Infected,40%
149,27.0,6.3386,Infected,40%
150,28.0,6.3007,Infected,40%
151,29.0,5.811599999999999,Infected,40%
152,30.0,5.8056,Infected,40%
153,31.0,6.021999999999999,Infected,40%
154,32.0,6.2504,Infected,40%
155,33.0,6.515,Infected,40%
156,34.0,6.8416999999999994,Infected,40%
157,35.0,6.813600000000001,Infected,40%
158,36.0,6.226400000000001,Infected,40%
159,37.0,6.1643,Infected,40%
160,38.0,6.1523,Infected,40%
161,39.0,6.1903999999999995,Infected,40%
162,40.0,6.3065999999999995,Infected,40%
163,41.0,6.559200000000001,Infected,40%
164,42.0,6.519,Infected,40%
165,43.0,5.8275,Infected,40%
166,44.0,5.8317,Infected,40%
167,45.0,5.8377,Infected,40%
168,46.0,5.949899999999999,Infected,40%
169,47.0,6.2665,Infected,40%
170,48.0,6.4769,Infected,40%
171,49.0,6.4027,Infected,40%
172,50.0,5.797499999999999,Infected,40%
173,51.0,5.6894,Infected,40%
174,52.0,5.781599999999999,Infected,40%
175,53.0,5.8317,Infected,40%
176,54.0,5.915800000000001,Infected,40%
177,55.0,6.1523,Infected,40%
178,56.0,6.0861,Infected,40%
179,57.0,5.4088,Infected,40%
180,58.0,5.2844999999999995,Infected,40%
181,59.0,5.2623999999999995,Infected,40%
182,60.0,5.3086,Infected,40%
183,0.0,0.0,Infected,70%
184,1.0,0.0,Infected,70%
185,2.0,0.0341,Infected,70%
186,3.0,0.0782,Infected,70%
187,4.0,0.1303,Infected,70%
188,5.0,0.1763,Infected,70%
189,6.0,0.2525,Infected,70%
190,7.0,0.3086,Infected,70%
191,8.0,0.3647,Infected,70%
192,9.0,0.43290000000000006,Infected,70%
193,10.0,0.5069,Infected,70%
194,11.0,0.5871000000000001,Infected,70%
195,12.0,0.6653,Infected,70%
196,13.0,0.7435,Infected,70%
197,14.0,0.7996000000000001,Infected,70%
198,15.0,0.8116000000000001,Infected,70%
199,16.0,0.8496,Infected,70%
200,17.0,0.9519,Infected,70%
201,18.0,1.0321,Infected,70%
202,19.0,1.1363,Infected,70%
203,20.0,1.1904000000000001,Infected,70%
204,21.0,1.2505,Infected,70%
205,22.0,1.2385000000000002,Infected,70%
206,23.0,1.2766,Infected,70%
207,24.0,1.2926,Infected,70%
208,25.0,1.3426,Infected,70%
209,26.0,1.4248,Infected,70%
210,27.0,1.5310000000000001,Infected,70%
211,28.0,1.5230000000000001,Infected,70%
212,29.0,1.4508999999999999,Infected,70%
213,30.0,1.4469,Infected,70%
214,31.0,1.4187999999999998,Infected,70%
215,32.0,1.473,Infected,70%
216,33.0,1.5090000000000001,Infected,70%
217,34.0,1.5771000000000002,Infected,70%
218,35.0,1.5672000000000001,Infected,70%
219,36.0,1.4569,Infected,70%
220,37.0,1.4589,Infected,70%
221,38.0,1.4328,Infected,70%
222,39.0,1.491,Infected,70%
223,40.0,1.5431,Infected,70%
224,41.0,1.5651000000000002,Infected,70%
225,42.0,1.5330000000000001,Infected,70%
226,43.0,1.4027,Infected,70%
227,44.0,1.4367999999999999,Infected,70%
228,45.0,1.4588,Infected,70%
229,46.0,1.521,Infected,70%
230,47.0,1.6392000000000002,Infected,70%
231,48.0,1.6613000000000002,Infected,70%
232,49.0,1.6772,Infected,70%
233,50.0,1.5290000000000001,Infected,70%
234,51.0,1.505,Infected,70%
235,52.0,1.497,Infected,70%
236,53.0,1.523,Infected,70%
237,54.0,1.5591000000000002,Infected,70%
238,55.0,1.5852000000000002,Infected,70%
239,56.0,1.6051000000000002,Infected,70%
240,57.0,1.4789,Infected,70%
241,58.0,1.4468,Infected,70%
242,59.0,1.4388,Infected,70%
243,60.0,1.4228,Infected,70%
