,day,susceptible,exposed,infected,removed,susceptible-in-quarantine,exposed-in-quarantine,infected-in-quarantine,removed-in-quarantine,susceptible-in-quarantine-external-1,exposed-in-quarantine-external-1,infected-in-quarantine-external-1,removed-in-quarantine-external-1,susceptible-in-quarantine-external-2,exposed-in-quarantine-external-2,infected-in-quarantine-external-2,removed-in-quarantine-external-2,num-of-screened-students,num-of-screened-students-external-1,num-of-screened-students-external-2,num-of-positive-students,num-of-positive-students-external-1,num-of-positive-students-external-2,num-vaccinated-susceptible,num-vaccinated-exposed,num-vaccinated-infected,num-vaccinated-removed,num-infected-outside,num-of-classroom-in-quarantine,classroom-with-at-least-one-infected
0,0,240.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,50.0000,0.0000,0.0000,0.0000
1,1,237.7671,2.6817,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.8804,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,50.0000,2.6817,0.0000,0.0000
2,2,234.6294,5.1979,0.8873,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.4401,0.0147,0.0238,0.0000,0.0000,1.5644,0.0238,0.0000,0.0000,0.0238,0.0000,0.0000,0.0000,50.0000,5.2092,0.0238,0.8883
3,3,226.5468,7.4877,1.7781,0.1356,6.6182,0.3050,0.5334,0.0148,0.0000,0.0000,0.0000,0.0000,0.7373,0.0147,0.0393,0.0000,35.9974,2.2785,0.0393,0.3851,0.0000,0.0393,0.0000,0.0000,0.0000,50.0000,7.7597,0.3944,1.8842
4,4,221.4608,10.3467,3.6957,0.3455,6.6182,0.2473,0.5452,0.0763,0.4162,0.0294,0.0367,0.0000,1.1940,0.0147,0.0606,0.0237,35.9974,3.0336,0.0639,0.3851,0.0237,0.0639,0.0000,0.0000,0.0000,50.0000,9.9290,0.4229,3.1058
5,5,207.6882,12.0307,4.7813,0.7406,16.0060,1.1820,1.7649,0.2960,0.7994,0.0862,0.0464,0.0147,1.9818,0.1103,0.1839,0.0462,59.3378,3.7519,0.1137,0.9857,0.0464,0.1137,0.0000,0.0000,0.0000,50.0000,12.0674,1.0578,4.2398
6,6,205.1476,10.5092,7.6716,1.3082,16.0060,0.8568,1.8724,0.5132,1.1643,0.1788,0.1714,0.0234,2.2827,0.1243,0.1829,0.0953,59.3378,4.3645,0.1315,0.9857,0.0735,0.1315,0.0000,0.0000,0.0000,50.0000,14.0718,1.0944,5.4332
7,7,202.1271,9.4645,9.5108,2.2402,16.0060,0.5520,1.9547,0.7309,1.3868,0.1259,0.2473,0.0305,3.4379,0.1675,0.3556,0.1426,59.3378,5.1234,0.2011,0.9857,0.0859,0.2011,0.0000,0.0000,0.0000,50.0000,16.0279,1.1691,6.3496
8,8,191.1442,15.6830,10.4496,3.3518,16.0060,0.4032,1.8765,0.9618,2.5859,0.1960,0.5137,0.1290,5.3203,0.1477,0.5699,0.2303,59.3378,5.8652,0.3091,0.9857,0.1665,0.3091,0.0000,0.0000,0.0000,50.0000,18.0991,1.3381,6.9402
9,9,180.4660,21.0342,13.2036,4.7466,16.0060,0.2864,1.7616,1.1916,2.9289,0.1873,0.5757,0.2013,6.4281,0.2358,0.7841,0.3578,59.3378,6.4061,0.3840,0.9857,0.1896,0.3840,0.0000,0.0000,0.0000,50.0000,20.0213,1.4283,7.4588
