,day,susceptible,exposed,infected,removed,susceptible-in-quarantine,exposed-in-quarantine,infected-in-quarantine,removed-in-quarantine,susceptible-in-quarantine-external-1,exposed-in-quarantine-external-1,infected-in-quarantine-external-1,removed-in-quarantine-external-1,susceptible-in-quarantine-external-2,exposed-in-quarantine-external-2,infected-in-quarantine-external-2,removed-in-quarantine-external-2,num-of-screened-students,num-of-screened-students-external-1,num-of-screened-students-external-2,num-of-positive-students,num-of-positive-students-external-1,num-of-positive-students-external-2,num-vaccinated-susceptible,num-vaccinated-exposed,num-vaccinated-infected,num-vaccinated-removed,num-vaccinated-susceptible-in-quarantine,num-vaccinated-exposed-in-quarantine,num-vaccinated-infected-in-quarantine,num-vaccinated-removed-in-quarantine,num-vaccinated-susceptible-in-quarantine-external-1,num-vaccinated-exposed-in-quarantine-external-1,num-vaccinated-infected-in-quarantine-external-1,num-vaccinated-removed-in-quarantine-external-1,num-vaccinated-susceptible-in-quarantine-external-2,num-vaccinated-exposed-in-quarantine-external-2,num-vaccinated-infected-in-quarantine-external-2,num-vaccinated-removed-in-quarantine-external-2,num-infected-outside,num-of-classroom-in-quarantine,classroom-with-at-least-one-infected
0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1,1,0.0610,0.0610,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.7613,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0610,0.0000,0.0000
2,2,0.1029,0.0851,0.0223,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.4307,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.1029,0.0000,0.0223
3,3,0.2028,0.1595,0.0377,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.1573,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.1948,0.0000,0.0377
4,4,0.3311,0.2058,0.0877,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.8426,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.2583,0.0000,0.0788
5,5,0.5032,0.2498,0.1361,0.0129,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.3304,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.3164,0.0000,0.1189
6,6,0.6179,0.2946,0.2084,0.0315,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,4.0897,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.4144,0.0000,0.1592
7,7,0.6477,0.2601,0.2514,0.0625,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,4.4766,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.4428,0.0000,0.2115
8,8,1.0330,0.3033,0.2350,0.0875,0.0809,0.0000,0.0740,0.0031,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,11.8022,5.2926,0.0000,0.0740,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.4817,0.0064,0.2474
9,9,1.2846,0.3738,0.3093,0.1244,0.0809,0.0000,0.0624,0.0161,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,11.8022,6.0044,0.0000,0.0740,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.5848,0.0064,0.2734
10,10,1.5087,0.4256,0.3886,0.1541,0.0809,0.0000,0.0567,0.0221,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0033,0.0000,12.8869,6.4143,0.0033,0.0740,0.0000,0.0033,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.6399,0.0064,0.3123
11,11,1.8355,0.4609,0.5356,0.1772,0.0809,0.0000,0.0414,0.0377,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0033,0.0000,12.8869,7.2287,0.0033,0.0740,0.0000,0.0033,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.7049,0.0064,0.3681
12,12,2.1716,0.4386,0.5958,0.2329,0.1100,0.0000,0.0449,0.0468,0.0000,0.0000,0.0033,0.0000,0.0000,0.0000,0.0033,0.0000,13.9549,7.6332,0.0033,0.0862,0.0033,0.0033,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.7358,0.0097,0.3782
13,13,2.2991,0.3306,0.6465,0.3244,0.1352,0.0065,0.0575,0.0528,0.0000,0.0000,0.0031,0.0033,0.0000,0.0000,0.0066,0.0000,61.6429,8.0344,0.0066,0.0982,0.0064,0.0066,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.7490,0.0161,0.3789
14,14,2.5549,0.3487,0.6177,0.4405,0.1854,0.0065,0.0794,0.0587,0.0000,0.0000,0.0061,0.0033,0.0000,0.0000,0.0127,0.0000,64.1798,8.6578,0.0127,0.1287,0.0094,0.0127,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.8360,0.0221,0.3861
15,15,3.6334,0.3953,0.4688,0.5193,0.5760,0.0097,0.3202,0.0707,0.0000,0.0000,0.0061,0.0033,0.0000,0.0000,0.0066,0.0062,81.1462,9.0768,0.0127,0.3776,0.0094,0.0127,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.8681,0.0549,0.4295
16,16,4.0002,0.3841,0.6189,0.5501,0.5760,0.0033,0.2892,0.1168,0.0000,0.0000,0.0061,0.0033,0.0000,0.0000,0.0098,0.0062,81.8978,9.7244,0.0159,0.3776,0.0094,0.0159,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.9082,0.0549,0.5039
17,17,4.4483,0.4500,0.7104,0.6542,0.5760,0.0000,0.2276,0.1509,0.0000,0.0000,0.0061,0.0033,0.0000,0.0000,0.0098,0.0062,81.8978,10.4335,0.0159,0.3776,0.0094,0.0159,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.9649,0.0549,0.5182
18,18,5.0834,0.4925,0.9650,0.7300,0.5760,0.0000,0.1960,0.2030,0.0520,0.0000,0.0126,0.0033,0.0000,0.0000,0.0131,0.0062,87.9656,10.6888,0.0191,0.3776,0.0158,0.0191,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0682,0.0578,0.6069
19,19,5.9508,0.6487,1.0961,0.8524,0.5760,0.0000,0.1754,0.2167,0.0520,0.0000,0.0158,0.0033,0.0000,0.0000,0.0131,0.0062,88.6835,12.0834,0.0191,0.3776,0.0189,0.0191,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.1816,0.0578,0.5966
20,20,5.9870,0.4567,1.3400,1.0490,0.5760,0.0000,0.1472,0.2630,0.0520,0.0000,0.0190,0.0033,0.0000,0.0000,0.0193,0.0062,140.4350,12.6437,0.0252,0.3776,0.0221,0.0252,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.2320,0.0578,0.6466
21,21,5.9789,0.3970,1.2674,1.2092,0.5975,0.0000,0.1173,0.3137,0.0520,0.0000,0.0216,0.0033,0.0000,0.0000,0.0193,0.0062,143.8025,13.9452,0.0252,0.3857,0.0247,0.0252,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.2598,0.0602,0.6557
22,22,7.4614,0.5052,0.7864,1.4537,0.9595,0.0000,0.4197,0.3274,0.0520,0.0000,0.0216,0.0033,0.0000,0.0000,0.0193,0.0094,161.6674,14.8381,0.0283,0.6853,0.0247,0.0283,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.3208,0.0990,0.6570
23,23,7.9027,0.5160,0.8085,1.6907,0.9595,0.0000,0.3690,0.4009,0.0520,0.0000,0.0216,0.0033,0.0000,0.0000,0.0224,0.0127,167.6020,15.9172,0.0345,0.6853,0.0247,0.0345,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.3834,0.0990,0.6414
24,24,8.6284,0.5960,0.8476,1.7950,0.9681,0.0000,0.3038,0.4720,0.0520,0.0000,0.0216,0.0033,0.0000,0.0000,0.0224,0.0189,170.9858,16.7931,0.0434,0.6921,0.0247,0.0434,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.4526,0.1014,0.6750
25,25,8.9906,0.6982,0.8875,1.9261,0.9681,0.0000,0.2354,0.5102,0.0520,0.0000,0.0216,0.0066,0.0000,0.0000,0.0193,0.0220,180.6408,17.6379,0.0434,0.6921,0.0278,0.0434,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.5521,0.1014,0.6852
26,26,9.3770,0.6661,1.1113,2.1493,0.9447,0.0000,0.1851,0.5958,0.0520,0.0000,0.0216,0.0033,0.0000,0.0000,0.0193,0.0220,180.6408,18.8262,0.0434,0.6921,0.0278,0.0434,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.6137,0.0988,0.6108
27,27,9.7028,0.4943,1.1384,2.4607,1.0871,0.0066,0.1680,0.5972,0.0520,0.0000,0.0154,0.0066,0.0000,0.0000,0.0130,0.0312,280.8295,19.7622,0.0494,0.7263,0.0278,0.0494,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.6349,0.1107,0.6953
28,28,9.6502,0.3771,0.9743,2.7819,1.0465,0.0033,0.1837,0.5888,0.0520,0.0000,0.0092,0.0098,0.0000,0.0000,0.0195,0.0312,289.2570,20.0535,0.0581,0.7466,0.0278,0.0581,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.6373,0.1083,0.6001
29,29,10.7507,0.4203,0.7736,3.2127,1.1504,0.0099,0.4229,0.4683,0.0520,0.0000,0.0060,0.0130,0.0000,0.0000,0.0194,0.0378,298.6273,21.3914,0.0667,0.9773,0.0278,0.0667,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.7270,0.1233,0.6209
30,30,10.9170,0.4870,0.7347,3.4507,1.1504,0.0099,0.3586,0.5624,0.0520,0.0000,0.0093,0.0130,0.0000,0.0000,0.0162,0.0378,305.1566,22.0076,0.0667,0.9773,0.0376,0.0667,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.8124,0.1233,0.6020
31,31,11.5432,0.5028,0.7364,3.5787,1.1868,0.0131,0.3218,0.7103,0.0520,0.0000,0.0093,0.0130,0.0000,0.0000,0.0160,0.0438,306.1433,22.4710,0.0784,0.9877,0.0376,0.0784,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.8603,0.1343,0.6928
32,32,12.0313,0.6212,0.9229,3.7140,1.1868,0.0066,0.3432,0.7941,0.0000,0.0000,0.0125,0.0066,0.0000,0.0000,0.0160,0.0408,307.5565,23.0601,0.0784,1.0053,0.0406,0.0784,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.9150,0.1410,0.7372
33,33,12.6558,0.5816,1.0603,3.9790,1.2095,0.0066,0.2799,0.8387,0.0000,0.0000,0.0124,0.0066,0.0000,0.0000,0.0247,0.0408,317.3226,24.4379,0.0858,1.0107,0.0436,0.0858,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.9632,0.1434,0.7362
34,34,12.9492,0.5242,1.3297,4.1046,1.2750,0.0033,0.2803,0.8495,0.0000,0.0000,0.0124,0.0033,0.0000,0.0000,0.0310,0.0349,386.2561,25.6709,0.0912,1.0204,0.0436,0.0912,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.0542,0.1482,0.7328
