,day,susceptible,exposed,infected,removed,susceptible-in-quarantine,exposed-in-quarantine,infected-in-quarantine,removed-in-quarantine,susceptible-in-quarantine-external-1,exposed-in-quarantine-external-1,infected-in-quarantine-external-1,removed-in-quarantine-external-1,susceptible-in-quarantine-external-2,exposed-in-quarantine-external-2,infected-in-quarantine-external-2,removed-in-quarantine-external-2,num-of-screened-students,num-of-screened-students-external-1,num-of-screened-students-external-2,num-of-positive-students,num-of-positive-students-external-1,num-of-positive-students-external-2,num-vaccinated-susceptible,num-vaccinated-exposed,num-vaccinated-infected,num-vaccinated-removed,num-vaccinated-susceptible-in-quarantine,num-vaccinated-exposed-in-quarantine,num-vaccinated-infected-in-quarantine,num-vaccinated-removed-in-quarantine,num-vaccinated-susceptible-in-quarantine-external-1,num-vaccinated-exposed-in-quarantine-external-1,num-vaccinated-infected-in-quarantine-external-1,num-vaccinated-removed-in-quarantine-external-1,num-vaccinated-susceptible-in-quarantine-external-2,num-vaccinated-exposed-in-quarantine-external-2,num-vaccinated-infected-in-quarantine-external-2,num-vaccinated-removed-in-quarantine-external-2,num-infected-outside,num-of-classroom-in-quarantine,classroom-with-at-least-one-infected
0,0,72.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,218.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1,1,71.9159,0.0520,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,60.0000,0.7047,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,218.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0520,0.0000,0.0000
2,2,71.8432,0.0887,0.0146,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,60.0000,1.4256,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,218.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.1059,0.0000,0.0146
3,3,71.7564,0.1358,0.0352,-0.0008,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0010,0.0000,0.0000,0.0000,0.0000,0.0000,59.9819,2.1265,0.0000,0.0000,-0.0010,0.0000,0.0000,0.0000,0.0000,218.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.1733,0.0000,0.0346
4,4,71.6579,0.1807,0.0607,0.0025,-0.0038,0.0000,-0.0010,0.0000,0.0000,0.0000,-0.0010,0.0000,0.0000,0.0000,-0.0004,0.0000,60.0018,2.8107,-0.0004,-0.0010,-0.0010,-0.0004,0.0000,0.0000,0.0000,218.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.2425,-0.0010,0.0615
5,5,71.5642,0.2088,0.1042,0.0090,-0.0038,0.0000,-0.0010,0.0000,0.0000,0.0000,-0.0010,0.0000,0.0000,0.0000,-0.0008,-0.0010,60.0018,3.5101,-0.0004,-0.0010,-0.0010,-0.0004,0.0000,0.0000,0.0000,218.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.3002,-0.0010,0.1007
6,6,71.4828,0.2099,0.1516,0.0259,-0.0038,0.0000,-0.0010,0.0000,0.0000,0.0000,-0.0004,0.0000,0.0000,0.0000,-0.0004,-0.0010,60.0351,4.2088,0.0001,-0.0010,-0.0004,0.0001,0.0000,0.0000,0.0000,218.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.3743,-0.0010,0.1442
7,7,71.4151,0.2124,0.1905,0.0441,-0.0038,0.0000,-0.0010,0.0000,0.0000,0.0000,-0.0004,0.0000,0.0000,0.0000,0.0001,-0.0010,60.0474,4.9390,0.0006,-0.0010,-0.0004,0.0006,0.0000,0.0000,0.0000,218.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.4383,-0.0010,0.1839
8,8,71.2480,0.2605,0.1695,0.0627,0.0093,0.0000,0.0544,-0.0007,0.0000,0.0000,-0.0004,0.0000,0.0000,0.0000,0.0018,-0.0010,120.9061,5.6584,0.0025,0.0544,-0.0004,0.0025,0.0000,0.0000,0.0000,218.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.5185,0.0025,0.2337
9,9,71.1027,0.3047,0.2127,0.0921,0.0119,0.0000,0.0491,0.0027,0.0000,0.0000,-0.0004,0.0000,0.0000,0.0000,0.0006,0.0001,120.9469,6.4015,0.0032,0.0553,-0.0004,0.0032,0.0000,0.0000,0.0000,218.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.5834,0.0032,0.2614
