,day,susceptible,exposed,infected,removed,susceptible-in-quarantine,exposed-in-quarantine,infected-in-quarantine,removed-in-quarantine,susceptible-in-quarantine-external-1,exposed-in-quarantine-external-1,infected-in-quarantine-external-1,removed-in-quarantine-external-1,susceptible-in-quarantine-external-2,exposed-in-quarantine-external-2,infected-in-quarantine-external-2,removed-in-quarantine-external-2,num-of-screened-students,num-of-screened-students-external-1,num-of-screened-students-external-2,num-of-positive-students,num-of-positive-students-external-1,num-of-positive-students-external-2,num-vaccinated-susceptible,num-vaccinated-exposed,num-vaccinated-infected,num-vaccinated-removed,num-vaccinated-susceptible-in-quarantine,num-vaccinated-exposed-in-quarantine,num-vaccinated-infected-in-quarantine,num-vaccinated-removed-in-quarantine,num-vaccinated-susceptible-in-quarantine-external-1,num-vaccinated-exposed-in-quarantine-external-1,num-vaccinated-infected-in-quarantine-external-1,num-vaccinated-removed-in-quarantine-external-1,num-vaccinated-susceptible-in-quarantine-external-2,num-vaccinated-exposed-in-quarantine-external-2,num-vaccinated-infected-in-quarantine-external-2,num-vaccinated-removed-in-quarantine-external-2,num-infected-outside,num-of-classroom-in-quarantine,classroom-with-at-least-one-infected
0,0,144.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,146.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1,1,143.8823,0.2863,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,60.0000,0.8033,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,146.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.2863,0.0000,0.0000
2,2,143.7232,0.5028,0.1327,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,60.0000,1.5990,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,146.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.4927,0.0000,0.1327
3,3,143.4756,0.6867,0.2483,0.0631,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,60.0000,2.3609,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,146.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.7205,0.0000,0.2274
4,4,143.3488,0.7799,0.3313,0.1004,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,60.0000,3.0863,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,146.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.8117,0.0000,0.3121
5,5,143.1733,0.8570,0.5450,0.1442,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,60.0000,3.9864,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,146.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.9150,0.0000,0.4746
6,6,143.0470,0.7168,0.7590,0.2319,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0278,0.0000,60.5287,4.9263,0.0278,0.0000,0.0000,0.0278,0.0000,0.0000,0.0000,146.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0788,0.0000,0.5890
7,7,142.8591,0.7388,0.8397,0.3327,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0278,0.0000,60.5287,5.6821,0.0278,0.0000,0.0000,0.0278,0.0000,0.0000,0.0000,146.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.2632,0.0000,0.6416
8,8,142.2575,0.8220,0.5292,0.4107,1.1400,0.0675,0.5263,0.1036,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0278,124.7195,6.4413,0.0278,0.4572,0.0000,0.0278,0.0000,0.0000,0.0000,146.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.3796,0.1357,0.7379
9,9,141.9493,1.0526,0.6482,0.4930,1.1400,0.0450,0.4967,0.1700,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0278,124.7195,7.0386,0.0278,0.4572,0.0000,0.0278,0.0000,0.0000,0.0000,146.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.5165,0.1357,0.7474
