,day,susceptible,exposed,infected,removed,susceptible-in-quarantine,exposed-in-quarantine,infected-in-quarantine,removed-in-quarantine,susceptible-in-quarantine-external-1,exposed-in-quarantine-external-1,infected-in-quarantine-external-1,removed-in-quarantine-external-1,susceptible-in-quarantine-external-2,exposed-in-quarantine-external-2,infected-in-quarantine-external-2,removed-in-quarantine-external-2,num-of-screened-agents,num-of-screened-agents-external-1,num-of-screened-agents-external-2,num-of-positive-agents,num-of-positive-agents-external-1,num-of-positive-agents-external-2,num-vaccinated-susceptible,num-vaccinated-exposed,num-vaccinated-infected,num-vaccinated-removed,num-vaccinated-susceptible-in-quarantine,num-vaccinated-exposed-in-quarantine,num-vaccinated-infected-in-quarantine,num-vaccinated-removed-in-quarantine,num-vaccinated-susceptible-in-quarantine-external-1,num-vaccinated-exposed-in-quarantine-external-1,num-vaccinated-infected-in-quarantine-external-1,num-vaccinated-removed-in-quarantine-external-1,num-vaccinated-susceptible-in-quarantine-external-2,num-vaccinated-exposed-in-quarantine-external-2,num-vaccinated-infected-in-quarantine-external-2,num-vaccinated-removed-in-quarantine-external-2,num-infected-outside,num-of-classroom-in-quarantine,classroom-with-at-least-one-infected
0,0,240.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,50.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1,1,235.1216,4.5244,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.6602,0.0000,0.0000,0.0000,0.0000,49.8775,0.0699,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,4.6170,0.0000,0.0000
2,2,227.8242,10.1392,1.2374,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0019,0.0000,0.0000,0.0000,0.0014,0.0000,0.0000,1.3269,0.0014,0.0000,-0.0019,0.0014,49.7165,0.1707,0.0183,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,9.4189,0.0000,1.1849
3,3,216.1194,18.3664,3.8755,0.1383,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0051,0.0000,0.0000,0.0000,0.0222,0.0000,0.0000,2.0574,0.0222,0.0000,0.0051,0.0222,49.4650,0.3284,0.0618,-0.0007,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,14.0871,0.0000,2.9936
4,4,198.5117,29.9405,8.4405,0.6355,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0167,-0.0007,0.0000,0.0000,0.0950,0.0003,0.0000,2.7055,0.1023,0.0000,0.0214,0.1023,49.1309,0.5281,0.1455,0.0064,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,18.4558,0.0000,4.9496
5,5,175.5092,43.6502,15.6149,1.7277,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0490,-0.0007,0.0000,0.0000,0.1908,0.0079,0.0000,3.3463,0.2089,0.0000,0.0541,0.2089,48.5891,0.8781,0.2646,0.0214,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,22.5208,0.0000,6.6790
6,6,171.9649,34.8596,25.6099,3.7629,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.1219,0.0013,0.0000,0.0000,0.3379,0.0247,0.0000,4.1011,0.3768,0.0000,0.1308,0.3768,48.5024,0.7344,0.4391,0.0594,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,26.1603,0.0000,8.2121
7,7,168.5550,28.1908,31.8936,7.2736,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.1759,0.0214,0.0000,0.0000,0.4992,0.0554,0.0000,4.8095,0.5760,0.0000,0.2118,0.5760,48.3994,0.5914,0.6101,0.1197,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,29.6906,0.0000,9.2315
8,8,132.6627,55.2948,35.3969,11.4417,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.2442,0.0445,0.0000,0.0000,0.6928,0.1124,0.0000,5.5340,0.8320,0.0000,0.3070,0.8320,47.3352,1.4215,0.6885,0.2023,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,33.1636,0.0000,9.9222
9,9,99.6002,72.3079,45.9032,16.1488,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.3541,0.0758,0.0000,0.0000,0.9257,0.1981,0.0000,6.2394,1.1568,0.0000,0.4519,1.1568,46.0564,2.2026,0.9980,0.3000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,36.0886,0.0000,10.5445
10,10,71.3327,79.9383,59.7308,22.2659,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.4678,0.1086,0.0000,0.0000,1.2344,0.3342,0.0000,6.9289,1.6060,0.0000,0.6010,1.6060,44.4905,3.0406,1.5303,0.4262,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,38.2044,0.0000,11.1141
11,11,49.0810,79.5426,73.8368,30.1669,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.6310,0.1641,0.0000,0.0000,1.5698,0.4960,0.0000,7.6166,2.1106,0.0000,0.8231,2.1106,42.5820,4.0264,2.1376,0.6403,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,39.7532,0.0000,11.4661
12,12,31.3586,74.7064,85.7988,39.9924,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.8009,0.2364,0.0000,0.0000,2.0194,0.6965,0.0000,8.3390,2.7702,0.0000,1.0683,2.7702,40.5321,4.9163,2.9159,0.9530,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,40.9181,0.0000,11.7206
13,13,30.7100,53.8791,95.2558,51.1719,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.9825,0.3219,0.0000,0.0000,2.4249,0.9522,0.0000,9.0543,3.4362,0.0000,1.3417,3.4362,40.4558,3.5148,3.9535,1.3889,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,41.6657,0.0000,11.8346
14,14,30.0867,39.3615,96.8179,63.8522,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.1399,0.4447,0.0000,0.0000,2.7688,1.2882,0.0000,9.7538,4.1191,0.0000,1.6275,4.1191,40.3598,2.5968,4.4353,1.9081,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,42.4069,0.0000,11.8917
15,15,16.9674,41.1805,94.2909,76.8305,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.2742,0.6083,0.0000,0.0000,3.1140,1.6519,0.0000,10.5188,4.8385,0.0000,1.9351,4.8385,38.3709,3.7773,4.5633,2.5330,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,43.1223,0.0000,11.9123
