,day,infected,type,type_pretty
146,24.0,33.6453,Infected,40%
147,25.0,29.923899999999996,Infected,40%
148,26.0,26.3026,Infected,40%
149,27.0,23.036099999999998,Infected,40%
150,28.0,20.052100000000003,Infected,40%
151,29.0,17.6072,Infected,40%
152,30.0,15.324599999999998,Infected,40%
153,31.0,13.2866,Infected,40%
154,32.0,11.527099999999999,Infected,40%
155,33.0,10.0261,Infected,40%
156,34.0,8.7115,Infected,40%
157,35.0,7.493,Infected,40%
158,36.0,6.460999999999999,Infected,40%
159,37.0,5.6491999999999996,Infected,40%
160,38.0,4.8357,Infected,40%
161,39.0,4.1783,Infected,40%
162,40.0,3.6173,Infected,40%
163,41.0,3.1482,Infected,40%
164,42.0,2.7334,Infected,40%
165,43.0,2.3766999999999996,Infected,40%
166,44.0,2.0661,Infected,40%
167,45.0,1.7796,Infected,40%
168,46.0,1.5411000000000001,Infected,40%
169,47.0,1.3267,Infected,40%
170,48.0,1.1804000000000001,Infected,40%
171,49.0,1.0461,Infected,40%
172,50.0,0.9019,Infected,40%
173,51.0,0.8095000000000001,Infected,40%
174,52.0,0.7013,Infected,40%
175,53.0,0.5992000000000001,Infected,40%
176,54.0,0.525,Infected,40%
177,55.0,0.4429,Infected,40%
178,56.0,0.40080000000000005,Infected,40%
179,57.0,0.3648,Infected,40%
180,58.0,0.29650000000000004,Infected,40%
181,59.0,0.2585,Infected,40%
182,60.0,0.2404,Infected,40%
183,0.0,0.0,Infected,70%
184,1.0,0.0,Infected,70%
185,2.0,1.8456000000000001,Infected,70%
186,3.0,5.048100000000001,Infected,70%
187,4.0,9.4689,Infected,70%
188,5.0,15.3326,Infected,70%
189,6.0,22.0101,Infected,70%
190,7.0,26.677400000000002,Infected,70%
191,8.0,29.3427,Infected,70%
192,9.0,34.3427,Infected,70%
193,10.0,40.3527,Infected,70%
194,11.0,45.859700000000004,Infected,70%
195,12.0,50.332699999999996,Infected,70%
196,13.0,53.1002,Infected,70%
197,14.0,53.1663,Infected,70%
198,15.0,51.6614,Infected,70%
199,16.0,50.2064,Infected,70%
200,17.0,48.597199999999994,Infected,70%
201,18.0,46.573100000000004,Infected,70%
202,19.0,43.683299999999996,Infected,70%
203,20.0,41.006099999999996,Infected,70%
204,21.0,37.6633,Infected,70%
205,22.0,34.246599999999994,Infected,70%
206,23.0,30.98,Infected,70%
207,24.0,28.1042,Infected,70%
208,25.0,25.376700000000003,Infected,70%
209,26.0,22.5611,Infected,70%
210,27.0,20.2365,Infected,70%
211,28.0,17.8897,Infected,70%
212,29.0,15.8456,Infected,70%
213,30.0,13.988,Infected,70%
214,31.0,12.2726,Infected,70%
215,32.0,10.8176,Infected,70%
216,33.0,9.4588,Infected,70%
217,34.0,8.3828,Infected,70%
218,35.0,7.338700000000001,Infected,70%
219,36.0,6.4629,Infected,70%
220,37.0,5.6212,Infected,70%
221,38.0,4.9198,Infected,70%
222,39.0,4.3046,Infected,70%
223,40.0,3.7996000000000003,Infected,70%
224,41.0,3.3306999999999998,Infected,70%
225,42.0,2.8979,Infected,70%
226,43.0,2.5250000000000004,Infected,70%
227,44.0,2.2163999999999997,Infected,70%
228,45.0,1.9139,Infected,70%
229,46.0,1.6693000000000002,Infected,70%
230,47.0,1.5030000000000001,Infected,70%
231,48.0,1.3207,Infected,70%
232,49.0,1.1884000000000001,Infected,70%
233,50.0,1.0501,Infected,70%
234,51.0,0.9258000000000001,Infected,70%
235,52.0,0.8096000000000001,Infected,70%
236,53.0,0.7154,Infected,70%
237,54.0,0.6293000000000001,Infected,70%
238,55.0,0.5491,Infected,70%
239,56.0,0.503,Infected,70%
240,57.0,0.43490000000000006,Infected,70%
241,58.0,0.39480000000000004,Infected,70%
242,59.0,0.3487,Infected,70%
243,60.0,0.32070000000000004,Infected,70%
