,day,susceptible,exposed,infected,removed,susceptible-in-quarantine,exposed-in-quarantine,infected-in-quarantine,removed-in-quarantine,susceptible-in-quarantine-external-1,exposed-in-quarantine-external-1,infected-in-quarantine-external-1,removed-in-quarantine-external-1,susceptible-in-quarantine-external-2,exposed-in-quarantine-external-2,infected-in-quarantine-external-2,removed-in-quarantine-external-2,num-of-screened-agents,num-of-screened-agents-external-1,num-of-screened-agents-external-2,num-of-positive-agents,num-of-positive-agents-external-1,num-of-positive-agents-external-2,num-vaccinated,num-immunized,num-immunized-in-quarantine,num-immunized-in-quarantine-external-1,num-immunized-in-quarantine-external-2,num-infected-outside,num-of-classroom-in-quarantine,classroom-with-at-least-one-infected
0,0,43.5935,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,43.5935,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1,1,45.2369,2.5343,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.6801,0.0000,0.0000,0.0000,0.0000,0.0000,43.5935,0.0000,0.0000,0.0000,2.5343,0.0000,0.0000
2,2,47.7441,5.8435,0.7412,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0039,0.0000,0.0000,1.2971,0.0039,0.0000,0.0000,0.0039,0.0000,43.5935,0.0000,0.0000,0.0000,4.9383,0.0000,0.6237
3,3,53.1779,10.1959,2.3763,0.1113,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0079,0.0000,0.0000,0.0000,0.0137,0.0000,0.0000,2.0800,0.0137,0.0000,0.0079,0.0137,0.0000,43.5935,0.0000,0.0000,0.0000,7.1914,0.0000,1.3387
4,4,65.7594,17.6931,5.8269,0.4045,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0313,0.0000,0.0000,0.0000,0.0418,0.0020,0.0000,2.7576,0.0436,0.0000,0.0313,0.0436,0.0000,43.5935,0.0000,0.0000,0.0000,9.2297,0.0000,2.1424
5,5,87.2171,27.4518,11.5735,1.1160,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0476,0.0059,0.0000,0.0000,0.0646,0.0096,0.0000,3.6651,0.0730,0.0000,0.0570,0.0730,0.0000,43.5935,0.0000,0.0000,0.0000,10.1778,0.0000,2.8289
6,6,85.4588,19.4790,21.2941,2.1772,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0685,0.0118,0.0000,0.0000,0.1249,0.0190,0.0000,4.4702,0.1464,0.0000,0.0827,0.1464,0.0000,43.5935,0.0000,0.0000,0.0000,12.5007,0.0000,3.1347
7,7,84.3686,14.3164,25.5178,4.3326,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0890,0.0289,0.0000,0.0000,0.1780,0.0376,0.0000,5.0666,0.2269,0.0000,0.1165,0.2269,0.0000,43.5935,0.0000,0.0000,0.0000,14.2356,0.0000,3.0822
8,8,109.5940,26.9818,25.1018,7.4942,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.1133,0.0345,0.0000,0.0000,0.2565,0.0695,0.0000,5.7636,0.3313,0.0000,0.1474,0.3313,0.0000,43.5935,0.0000,0.0000,0.0000,15.3155,0.0000,2.9321
9,9,134.0365,34.6039,34.4118,10.9468,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.1431,0.0381,0.0000,0.0000,0.3045,0.1054,0.0000,6.6235,0.4217,0.0000,0.1816,0.4217,0.0000,43.5935,0.0000,0.0000,0.0000,15.3510,0.0000,2.8947
