,day,susceptible,exposed,infected,removed,susceptible-in-quarantine,exposed-in-quarantine,infected-in-quarantine,removed-in-quarantine,susceptible-in-quarantine-external-1,exposed-in-quarantine-external-1,infected-in-quarantine-external-1,removed-in-quarantine-external-1,susceptible-in-quarantine-external-2,exposed-in-quarantine-external-2,infected-in-quarantine-external-2,removed-in-quarantine-external-2,num-of-screened-agents,num-of-screened-agents-external-1,num-of-screened-agents-external-2,num-of-positive-agents,num-of-positive-agents-external-1,num-of-positive-agents-external-2,num-vaccinated,num-immunized,num-immunized-in-quarantine,num-immunized-in-quarantine-external-1,num-immunized-in-quarantine-external-2,num-infected-outside,num-of-classroom-in-quarantine,classroom-with-at-least-one-infected
0,0,137.1054,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,218.0000,151.7106,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1,1,134.3076,2.6507,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,60.0000,1.7546,0.0000,0.0000,0.0000,0.0000,218.0000,151.7106,0.0000,0.0000,0.0000,2.6507,0.0000,0.0000
2,2,128.3943,7.4267,0.6821,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0015,0.0000,0.0000,0.0000,0.0093,0.0000,60.2321,3.3415,0.0093,0.0000,-0.0015,0.0093,218.0000,151.7106,0.0000,0.0000,0.0000,5.2637,0.0000,0.6262
3,3,117.7768,15.1980,2.5381,0.0582,-0.0087,-0.0087,0.0373,0.0000,0.0000,0.0000,0.0025,0.0000,0.0000,0.0000,0.0766,0.0000,61.6603,5.0234,0.0766,0.0373,0.0025,0.0766,218.0000,151.6989,-0.0087,0.0000,0.0000,7.8459,-0.0017,1.6692
4,4,102.7625,24.7785,5.8884,0.3438,0.0527,0.1187,0.4518,0.0079,0.0000,0.0000,0.0474,-0.0019,0.0000,0.0000,0.2317,0.0038,65.8990,6.8494,0.2439,0.4615,0.0491,0.2439,218.0000,151.2353,0.2722,0.0000,0.0000,10.1665,0.0329,2.9910
5,5,85.3682,34.0033,10.7090,1.0693,0.1124,0.4876,1.2857,0.0961,-0.0076,-0.0057,0.1041,0.0051,-0.0015,-0.0073,0.4647,0.0331,72.4479,8.7282,0.5162,1.3133,0.1184,0.5162,218.0000,150.1309,1.1545,-0.0152,-0.0131,12.2709,0.1393,4.4104
6,6,83.4907,24.7842,16.5909,2.3221,0.2239,1.3380,3.1255,0.4326,-0.0055,-0.0043,0.1824,0.0215,-0.0021,0.0029,0.8990,0.0929,83.5143,10.3852,1.0037,3.1671,0.2149,1.0037,218.0000,147.4870,3.3796,-0.0139,0.0146,14.0060,0.4054,6.0841
7,7,81.5303,18.3278,18.2914,4.1104,0.4626,1.8581,5.6061,1.2446,-0.0055,-0.0038,0.3042,0.0463,0.0003,0.0083,1.3978,0.1995,97.9174,12.0949,1.5902,5.6663,0.3627,1.5902,218.0000,143.9615,6.5006,-0.0139,0.0604,15.7129,0.7574,7.0921
8,8,63.4506,26.1173,7.7298,4.2676,2.0337,4.1755,18.1320,4.1886,-0.0055,-0.0019,0.3724,0.0844,0.0088,0.0210,1.7802,0.3898,216.7834,13.6357,2.1204,18.1764,0.4727,2.1204,218.0000,129.2158,20.0707,-0.0139,0.1317,17.3971,2.2506,7.7197
9,9,47.1597,34.0249,12.7296,5.1899,2.1296,3.2779,18.0001,6.7153,-0.0055,-0.0019,0.3809,0.1394,0.0289,0.0541,1.9823,0.6034,225.6725,15.0100,2.4651,19.1464,0.5340,2.4651,218.0000,127.5915,21.2992,-0.0077,0.3752,18.7773,2.4153,8.6996
10,10,33.8083,36.2048,17.9045,6.5533,2.3353,3.3891,18.7013,9.3335,-0.0029,-0.0029,0.4369,0.1908,0.0390,0.0773,2.2837,0.9277,240.0901,16.3255,3.0038,21.1661,0.6385,3.0038,218.0000,124.1755,24.3300,0.0090,0.5620,19.7003,2.7768,9.6386
11,11,23.5782,34.3237,22.1756,8.3709,2.4944,3.8026,20.1537,12.3726,-0.0012,0.0015,0.5487,0.2536,0.0676,0.1163,2.6224,1.2665,256.4949,17.5386,3.5691,24.0319,0.8085,3.5691,218.0000,118.9242,29.0271,0.0319,0.8744,20.3638,3.3253,10.3258
12,12,16.2857,29.5985,24.8257,10.4245,2.6212,4.1925,22.2899,15.9746,0.0053,0.0103,0.6291,0.3399,0.0841,0.1466,3.0178,1.6294,275.8647,18.6787,4.2104,27.5840,0.9626,4.2104,218.0000,112.0024,35.3306,0.1154,1.1691,20.8417,4.0401,10.8082
13,13,15.7476,18.8763,22.7073,11.3106,2.8002,5.4623,27.0074,21.3714,0.0053,0.0114,0.7050,0.4313,0.0914,0.1664,3.3099,2.0448,319.2199,19.6185,4.8093,33.7989,1.1156,4.8093,218.0000,99.0812,47.6631,0.1433,1.4534,21.1953,5.3708,11.1861
14,14,15.3510,12.7702,21.4053,13.9208,2.8675,4.8102,27.9017,25.6909,0.0100,0.0245,0.7610,0.5140,0.0986,0.1700,3.4475,2.4432,333.8153,20.4553,5.3079,36.7803,1.2394,5.3079,218.0000,94.2157,52.1535,0.2455,1.7321,21.5327,5.8948,11.2553
15,15,11.1292,9.9083,9.1767,13.8715,3.5749,5.8906,37.9365,32.9677,0.0081,0.0210,0.7583,0.6000,0.1205,0.1394,3.5138,2.8673,413.4336,21.2567,5.7717,49.3069,1.3453,5.7717,218.0000,76.3306,69.7468,0.2811,2.0460,21.8537,7.7360,11.1613
16,16,8.4766,9.6127,9.9117,17.7854,3.4760,4.2852,34.5601,36.3918,0.0098,0.0175,0.7167,0.6592,0.1146,0.1122,3.2115,3.1023,419.0866,21.8780,5.9376,49.9663,1.3856,5.9376,218.0000,77.1677,68.7217,0.3111,2.1957,22.1022,7.6109,10.9531
17,17,6.7064,8.5601,10.3886,22.5715,3.2810,3.1115,30.9849,38.9786,0.0098,0.0176,0.6470,0.6925,0.1257,0.0961,2.9652,3.3014,424.7071,22.5296,6.1266,50.6493,1.4318,6.1266,218.0000,78.7519,66.9027,0.3299,2.4708,22.3036,7.4269,10.6050
18,18,6.8196,7.1779,10.1761,39.3159,1.6943,2.4081,25.3800,31.7950,0.0098,0.0116,0.5565,0.6993,0.1155,0.0687,2.7269,3.2459,431.6951,23.3464,6.3304,51.7594,1.4739,6.3304,218.0000,90.4594,55.1211,0.3299,2.5560,22.4544,6.1268,9.0713
19,19,5.7304,5.9169,9.7340,41.8818,1.6180,1.8224,23.4471,34.6324,0.0134,0.0134,0.5247,0.7559,0.0968,0.0765,2.5945,3.4689,437.9682,24.1311,6.5606,52.6997,1.5196,6.5606,218.0000,89.5946,55.7596,0.3745,2.7154,22.5757,6.2061,8.9759
20,20,5.7998,3.8754,8.1841,45.6491,1.4461,1.6435,21.8706,36.7166,0.0099,0.0093,0.4832,0.7799,0.0861,0.0591,2.2619,3.4420,456.8533,24.9158,6.6825,54.4045,1.5719,6.6825,218.0000,87.4658,57.8965,0.3823,2.6140,22.7070,6.3619,8.6633
21,21,5.8608,2.7609,7.5249,52.3557,1.3038,1.1470,18.8517,36.1788,0.0115,0.0037,0.4419,0.7139,0.0601,0.0394,1.9396,3.2261,461.1947,25.7981,6.8143,54.9706,1.6139,6.8143,218.0000,91.4018,54.1301,0.3655,2.3914,22.8232,5.9150,8.1135
22,22,5.0900,2.5029,4.9510,59.7956,1.2871,1.0156,17.6478,34.7962,0.0054,0.0002,0.3673,0.6298,0.0439,0.0271,1.6462,2.7899,506.7400,26.6767,6.9075,57.3718,1.6332,6.9075,218.0000,94.6638,51.2909,0.2819,2.1779,22.9605,5.5615,7.3620
23,23,4.5746,2.3919,4.8429,74.5928,1.1022,0.6890,13.1101,26.8171,0.0086,-0.0000,0.3006,0.5530,0.0418,0.0196,1.3403,2.3736,508.9285,27.7987,6.9779,57.5173,1.6532,6.9779,218.0000,107.3000,39.1250,0.2831,1.9271,23.0822,4.2538,6.0667
24,24,4.2038,2.1853,4.6530,81.2743,0.9594,0.4697,10.6666,24.7532,0.0041,-0.0003,0.2322,0.4537,0.0366,0.0172,1.0677,2.0513,510.9507,29.0026,7.0215,57.6799,1.6768,7.0215,218.0000,112.3428,34.6193,0.2111,1.6878,23.1682,3.7324,5.4399
25,25,4.4561,2.0232,4.3550,102.6980,0.2453,0.2975,5.8675,11.0562,0.0041,0.0004,0.1844,0.3158,0.0144,0.0056,0.8188,1.4185,513.6109,30.5085,7.0984,57.9186,1.6987,7.0984,218.0000,131.2105,16.7195,0.1791,1.4034,23.2625,1.8524,3.4952
26,26,4.1152,1.8035,4.1110,104.8917,0.2237,0.2054,5.1719,10.8363,-0.0006,-0.0029,0.1775,0.2759,0.0094,0.0010,0.7219,1.3271,516.1667,32.0289,7.1701,58.0802,1.7143,7.1701,218.0000,132.5468,15.6306,0.1355,1.2278,23.3538,1.7247,3.3279
27,27,4.0962,1.2916,3.7479,107.1174,0.1665,0.1538,4.5629,10.6819,-0.0006,-0.0029,0.1468,0.2764,-0.0023,0.0002,0.6415,1.1580,522.7136,33.5670,7.2550,58.3889,1.7280,7.2550,218.0000,133.7115,14.8913,0.1329,0.9081,23.4519,1.6185,3.1222
28,28,4.0717,0.9362,3.4200,110.3275,0.1424,0.1194,3.6524,9.6979,-0.0006,-0.0040,0.1407,0.2295,-0.0058,-0.0015,0.5792,0.9431,525.0406,35.1264,7.3181,58.5699,1.7476,7.3181,218.0000,136.0551,12.8202,0.1329,0.7416,23.5106,1.3936,2.8251
29,29,3.7805,0.9512,2.6301,113.3605,0.1317,0.0963,3.4266,8.7701,-0.0030,-0.0030,0.1151,0.1747,-0.0093,-0.0015,0.4397,0.6418,584.7218,36.7419,7.3577,59.1694,1.7550,7.3577,218.0000,138.1657,11.4115,0.0777,0.3410,23.6130,1.1989,2.5472
30,30,3.5882,0.8947,2.5012,119.1969,0.1070,0.0593,2.3105,5.1130,-0.0030,-0.0030,0.0917,0.1268,-0.0093,-0.0019,0.3548,0.5273,585.9207,38.3946,7.3859,59.2240,1.7645,7.3859,218.0000,143.7151,6.3460,0.0483,0.2608,23.6856,0.6916,2.0159
31,31,3.4060,0.8079,2.3390,120.9040,0.0955,0.0329,1.8709,4.6271,-0.0043,-0.0037,0.0752,0.0924,-0.0111,-0.0007,0.2995,0.4647,587.4542,40.0998,7.4270,59.2599,1.7667,7.4270,218.0000,144.8719,5.3746,0.0368,0.2010,23.7479,0.5868,1.8198
32,32,3.3442,0.7308,2.1538,125.6533,0.0084,0.0242,0.9866,1.8996,-0.0043,-0.0019,0.0688,0.0676,-0.0111,-0.0015,0.2556,0.3363,588.9573,41.9192,7.4530,59.3038,1.7767,7.4530,218.0000,148.6152,2.1181,0.0244,0.1358,23.8143,0.2503,1.3923
33,33,3.1709,0.6999,1.9622,126.3819,0.0084,0.0121,0.8695,1.8341,-0.0019,-0.0019,0.0575,0.0559,-0.0019,-0.0019,0.2485,0.3075,590.6077,43.5869,7.4947,59.3528,1.7825,7.4947,218.0000,148.8601,1.9642,0.0021,0.1072,23.8897,0.2274,1.2880
34,34,3.1113,0.5512,1.7798,127.1269,0.0082,0.0058,0.7970,1.7319,-0.0019,0.0000,0.0480,0.0475,0.0000,-0.0027,0.2214,0.2930,594.3992,45.3727,7.5268,59.4260,1.7907,7.5268,218.0000,149.1236,1.8181,-0.0143,0.0781,23.9608,0.2044,1.1965
35,35,3.0482,0.4843,1.6237,127.9849,0.0052,0.0044,0.6378,1.5348,0.0000,0.0000,0.0288,0.0407,0.0000,-0.0027,0.1951,0.2516,595.1964,47.0367,7.5528,59.4361,1.7929,7.5528,218.0000,149.5633,1.5022,-0.0168,0.0495,24.0352,0.1673,1.0946
36,36,2.9102,0.4551,1.2626,128.6462,0.0087,0.0077,0.7383,1.4337,0.0000,0.0000,0.0206,0.0366,0.0000,-0.0015,0.1668,0.2178,657.0333,48.8061,7.5717,59.6926,1.7991,7.5717,218.0000,149.7585,1.3931,-0.0168,0.0220,24.1053,0.1530,0.9970
37,37,2.7596,0.4595,1.2292,129.7342,0.0072,0.0011,0.5773,0.9360,0.0000,0.0000,0.0153,0.0329,0.0000,-0.0019,0.1315,0.1691,657.6595,50.5306,7.5799,59.6966,1.8050,7.5799,218.0000,150.5065,0.7851,0.0000,0.0103,24.1688,0.0883,0.9058
38,38,2.6434,0.4383,1.1257,130.3571,0.0042,-0.0003,0.4619,0.8273,0.0000,0.0000,0.0170,0.0214,0.0000,-0.0019,0.1192,0.1326,658.5471,52.4079,7.5948,59.7129,1.8147,7.5948,218.0000,150.7594,0.5856,0.0000,0.0025,24.2285,0.0661,0.8364
39,39,2.5335,0.4404,1.0500,131.4160,-0.0002,0.0002,0.2673,0.3151,0.0000,0.0000,0.0169,0.0184,0.0000,-0.0019,0.1135,0.1120,659.4466,54.1333,7.6184,59.7206,1.8185,7.6184,218.0000,151.2106,0.2289,0.0000,-0.0075,24.2844,0.0280,0.6933
40,40,2.4360,0.4116,0.9983,131.6648,-0.0014,-0.0007,0.2211,0.3050,0.0000,0.0000,0.0124,0.0115,0.0000,-0.0019,0.1093,0.1056,660.1156,55.9815,7.6347,59.7248,1.8225,7.6347,218.0000,151.2368,0.1980,-0.0114,-0.0075,24.3329,0.0263,0.6562
41,41,2.3777,0.3404,0.9405,131.9171,-0.0014,-0.0007,0.2025,0.3122,0.0000,0.0000,0.0124,0.0137,0.0000,-0.0019,0.0983,0.0848,661.7842,57.8069,7.6490,59.7541,1.8261,7.6490,218.0000,151.2892,0.1924,-0.0114,-0.0190,24.3928,0.0230,0.6140
42,42,2.3453,0.2577,0.8910,132.1848,-0.0014,-0.0007,0.1640,0.3017,0.0000,0.0000,0.0093,0.0101,0.0000,0.0000,0.1032,0.0692,662.2963,59.6501,7.6656,59.7630,1.8261,7.6656,218.0000,151.3317,0.1595,-0.0114,-0.0190,24.4272,0.0197,0.5781
43,43,2.2591,0.2566,0.7293,132.4185,-0.0014,-0.0001,0.2153,0.3169,0.0000,0.0000,0.0039,0.0137,0.0000,0.0000,0.0862,0.0524,723.8964,61.3767,7.6750,59.8854,1.8279,7.6750,218.0000,151.3255,0.1770,-0.0114,-0.0190,24.4720,0.0221,0.5303
44,44,2.1703,0.2693,0.6815,132.7407,-0.0014,0.0003,0.1608,0.2645,0.0000,0.0000,0.0026,0.0119,0.0000,0.0000,0.0731,0.0433,724.5279,63.2373,7.6848,59.8934,1.8312,7.6848,218.0000,151.4545,0.1073,-0.0114,0.0000,24.5294,0.0137,0.4812
45,45,2.0961,0.2631,0.6588,132.8678,-0.0014,-0.0014,0.1355,0.2899,0.0000,0.0000,0.0013,0.0138,0.0000,0.0000,0.0635,0.0398,724.8911,64.9856,7.6930,59.8959,1.8332,7.6930,218.0000,151.4545,0.1073,-0.0114,0.0000,24.5670,0.0137,0.4563
46,46,2.0332,0.2604,0.6282,133.3696,0.0000,-0.0019,0.0777,0.0771,0.0000,0.0000,0.0013,0.0065,0.0000,0.0000,0.0572,0.0312,725.1698,66.8025,7.7012,59.8997,1.8332,7.7012,218.0000,151.6307,0.0013,-0.0114,0.0000,24.6109,0.0014,0.3881
47,47,1.9643,0.2627,0.5757,133.4875,0.0000,-0.0019,0.0734,0.0897,0.0000,0.0000,0.0042,0.0010,0.0000,0.0000,0.0567,0.0371,725.7263,68.5617,7.7155,59.9153,1.8371,7.7155,218.0000,151.6307,0.0013,-0.0114,0.0000,24.6673,0.0014,0.3526
48,48,1.9016,0.2431,0.5503,133.6217,0.0000,0.0000,0.0713,0.0845,0.0000,0.0000,0.0030,-0.0063,0.0000,0.0000,0.0618,0.0356,726.9390,70.3624,7.7333,59.9196,1.8371,7.7333,218.0000,151.6307,0.0013,-0.0114,0.0000,24.7288,0.0014,0.3493
49,49,1.8537,0.2224,0.5489,133.7223,0.0000,0.0000,0.0688,0.0815,0.0000,0.0000,0.0055,-0.0099,0.0000,0.0000,0.0483,0.0346,727.3241,72.1838,7.7412,59.9215,1.8411,7.7412,218.0000,151.6307,0.0013,-0.0114,0.0000,24.7801,0.0014,0.3493
50,50,1.7921,0.2109,0.4478,133.8758,0.0000,0.0000,0.1174,0.0857,0.0000,0.0000,0.0042,0.0003,0.0000,0.0000,0.0453,0.0297,788.1980,73.8908,7.7471,59.9879,1.8431,7.7471,218.0000,151.6193,0.0100,0.0000,0.0000,24.8098,0.0014,0.3285
51,51,1.7162,0.1957,0.4504,134.0180,0.0000,0.0000,0.1006,0.0693,0.0000,0.0000,0.0018,0.0014,0.0000,0.0000,0.0384,0.0313,788.4440,75.7028,7.7542,59.9879,1.8452,7.7542,218.0000,151.6315,0.0015,0.0000,0.0000,24.8500,0.0003,0.3030
52,52,1.6562,0.2096,0.4058,134.1196,0.0000,0.0000,0.0849,0.0912,0.0000,0.0000,0.0068,0.0014,0.0000,0.0000,0.0350,0.0265,788.9420,77.5823,7.7628,59.9999,1.8524,7.7628,218.0000,151.6315,0.0015,0.0000,0.0000,24.8920,0.0003,0.2727
