,day,susceptible,exposed,infected,removed,susceptible-in-quarantine,exposed-in-quarantine,infected-in-quarantine,removed-in-quarantine,susceptible-in-quarantine-external-1,exposed-in-quarantine-external-1,infected-in-quarantine-external-1,removed-in-quarantine-external-1,susceptible-in-quarantine-external-2,exposed-in-quarantine-external-2,infected-in-quarantine-external-2,removed-in-quarantine-external-2,num-of-screened-students,num-of-screened-students-external-1,num-of-screened-students-external-2,num-of-positive-students,num-of-positive-students-external-1,num-of-positive-students-external-2,num-infected-outside,num-of-classroom-in-quarantine,classroom-with-at-least-one-infected
0,0.0000,240.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1,1.0000,235.6867,0.6738,0.8677,0.0000,1.4625,0.0000,0.0770,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0290,0.0000,-0.0015,0.0000,23.9366,0.6060,-0.0015,0.0770,0.0000,-0.0015,0.0000,0.0788,1.0000
2,2.0000,233.0065,0.9533,0.8118,0.0567,2.9095,0.0321,0.1700,0.0045,-0.0626,-0.0035,-0.0035,0.0000,0.0084,-0.0038,0.0005,0.0000,47.8447,1.2997,0.0005,0.1646,-0.0035,0.0005,0.0000,0.1685,0.8984
3,3.0000,230.3937,1.1398,0.7491,0.1451,4.3705,0.1121,0.2851,0.0337,-0.0481,-0.0093,-0.0093,0.0000,0.0613,-0.0038,0.0005,-0.0047,71.7252,2.0253,0.0032,0.2646,-0.0029,0.0032,0.0000,0.2649,0.8021
4,4.0000,227.5114,1.1295,0.7212,0.2308,6.0200,0.2213,0.4966,0.0872,-0.0481,-0.0077,-0.0114,0.0000,0.2027,-0.0020,-0.0012,-0.0001,95.5659,2.7690,0.0114,0.4054,-0.0029,0.0114,0.0000,0.3852,0.7973
5,5.0000,224.8961,0.9274,0.5695,0.2587,7.6704,0.3856,0.7732,0.2107,-0.0284,-0.0183,-0.0076,-0.0026,0.3079,-0.0008,0.0122,0.0004,119.3560,3.4413,0.0176,0.5807,-0.0019,0.0176,0.0000,0.5179,0.8062
6,6.0000,224.7134,0.6391,0.6924,0.3366,7.6704,0.2722,0.7766,0.3127,0.0212,-0.0081,-0.0005,-0.0055,0.3839,0.0003,0.0169,0.0038,119.3560,4.1152,0.0220,0.5807,0.0016,0.0220,0.0000,0.5310,0.7841
7,7.0000,224.5863,0.4377,0.7351,0.4327,7.6704,0.1876,0.7661,0.4047,0.0274,-0.0058,-0.0012,-0.0075,0.4756,-0.0077,0.0289,0.0152,119.3560,4.7212,0.0286,0.5807,0.0021,0.0286,0.0000,0.5414,0.8140
8,8.0000,222.8168,0.6014,0.5422,0.4211,8.8119,0.2166,0.9291,0.6163,0.0274,-0.0037,-0.0051,-0.0037,0.6093,-0.0070,0.0405,0.0171,142.1516,5.3482,0.0362,0.7058,0.0021,0.0362,0.0000,0.6326,0.8240
9,9.0000,221.3335,0.6141,0.3905,0.3971,9.8260,0.2421,1.0818,0.8797,0.0407,-0.0055,-0.0043,-0.0019,0.6334,-0.0062,0.0463,0.0179,164.9219,5.9996,0.0377,0.8326,0.0031,0.0377,0.0000,0.7124,0.7946
