,day,susceptible,exposed,infected,removed,susceptible-in-quarantine,exposed-in-quarantine,infected-in-quarantine,removed-in-quarantine,susceptible-in-quarantine-external-1,exposed-in-quarantine-external-1,infected-in-quarantine-external-1,removed-in-quarantine-external-1,susceptible-in-quarantine-external-2,exposed-in-quarantine-external-2,infected-in-quarantine-external-2,removed-in-quarantine-external-2,num-of-screened-students,num-of-screened-students-external-1,num-of-screened-students-external-2,num-of-positive-students,num-of-positive-students-external-1,num-of-positive-students-external-2,num-infected-outside,num-of-classroom-in-quarantine,classroom-with-at-least-one-infected
0,0.0000,240.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1,1.0000,236.8945,0.7497,0.9286,0.0000,1.0693,0.0000,0.0563,0.0000,0.0000,0.0000,0.0000,0.0000,0.2864,0.0000,0.0151,0.0000,11.9849,0.7085,0.0151,0.0563,0.0000,0.0151,0.0000,0.0714,1.0000
2,2.0000,234.9588,1.1025,0.9045,0.1598,2.1146,0.0281,0.1226,0.0060,0.0000,0.0000,0.0000,0.0000,0.5678,0.0000,0.0251,0.0101,23.9548,1.3970,0.0302,0.1156,0.0000,0.0302,0.0000,0.1438,0.8482
3,3.0000,233.0724,1.5417,0.9678,0.2573,3.1739,0.0804,0.2241,0.0191,0.0573,0.0000,0.0030,0.0000,0.5678,0.0000,0.0151,0.0201,35.9196,2.0161,0.0302,0.1819,0.0030,0.0302,0.0000,0.2081,0.8251
4,4.0000,231.0181,1.7146,1.0483,0.3699,4.3839,0.1608,0.3759,0.0643,0.0573,0.0000,0.0000,0.0030,0.7136,0.0201,0.0452,0.0251,47.8744,2.7578,0.0402,0.2673,0.0030,0.0402,0.0000,0.2925,0.8241
5,5.0000,228.5859,1.6653,1.1337,0.4744,5.7920,0.2663,0.6261,0.1699,0.3176,0.0151,0.0412,0.0081,0.7819,0.0201,0.0684,0.0342,59.7940,3.4512,0.0452,0.3829,0.0191,0.0452,0.0000,0.4070,0.8412
6,6.0000,228.4714,1.2352,1.3216,0.6704,5.7920,0.2000,0.6071,0.2553,0.3176,0.0070,0.0392,0.0181,0.8965,0.0332,0.0784,0.0573,59.7940,4.1558,0.0533,0.3829,0.0191,0.0533,0.0000,0.4151,0.8653
7,7.0000,228.3568,0.8663,1.4904,0.8040,5.7920,0.1467,0.5940,0.3216,0.3940,0.0231,0.0724,0.0332,0.9347,0.0201,0.0884,0.0623,59.7940,4.8352,0.0553,0.3829,0.0261,0.0553,0.0000,0.4241,0.8804
8,8.0000,226.7246,1.3035,1.2633,0.8794,6.6010,0.1719,0.7829,0.5045,0.3940,0.0181,0.0653,0.0452,0.9899,0.0231,0.1407,0.0924,71.4221,5.5588,0.0623,0.4593,0.0261,0.0623,0.0000,0.4915,0.8693
9,9.0000,225.0834,1.4060,1.1538,0.9196,7.3809,0.2503,0.9578,0.7176,0.4955,0.0322,0.1025,0.0734,1.1246,0.0111,0.1789,0.1126,83.0251,6.2332,0.0714,0.5377,0.0352,0.0714,0.0000,0.5718,0.9126
