,day,infected,type,type_pretty
145,23.0,7.5555,Infected,40%
146,24.0,7.5152,Infected,40%
147,25.0,7.737300000000001,Infected,40%
148,26.0,8.353500000000002,Infected,40%
149,27.0,9.1414,Infected,40%
150,28.0,9.1211,Infected,40%
151,29.0,8.2727,Infected,40%
152,30.0,8.3232,Infected,40%
153,31.0,8.5151,Infected,40%
154,32.0,8.606100000000001,Infected,40%
155,33.0,9.0302,Infected,40%
156,34.0,9.4949,Infected,40%
157,35.0,9.1919,Infected,40%
158,36.0,8.454500000000001,Infected,40%
159,37.0,7.919200000000001,Infected,40%
160,38.0,8.0201,Infected,40%
161,39.0,8.1919,Infected,40%
162,40.0,8.434300000000002,Infected,40%
163,41.0,8.616100000000001,Infected,40%
164,42.0,8.333300000000001,Infected,40%
165,43.0,7.2929,Infected,40%
166,44.0,7.1313,Infected,40%
167,45.0,7.0,Infected,40%
168,46.0,7.1919,Infected,40%
169,47.0,7.444400000000001,Infected,40%
170,48.0,7.3434,Infected,40%
171,49.0,7.212100000000001,Infected,40%
172,50.0,6.202,Infected,40%
173,51.0,6.040400000000001,Infected,40%
174,52.0,5.979800000000001,Infected,40%
175,53.0,6.202000000000001,Infected,40%
176,54.0,6.262600000000001,Infected,40%
177,55.0,6.636400000000001,Infected,40%
178,56.0,6.4949,Infected,40%
179,57.0,5.717099999999999,Infected,40%
180,58.0,5.6869000000000005,Infected,40%
181,59.0,5.7576,Infected,40%
182,60.0,5.6969,Infected,40%
183,0.0,0.0,Infected,70%
184,1.0,0.0,Infected,70%
185,2.0,0.0202,Infected,70%
186,3.0,0.0707,Infected,70%
187,4.0,0.1414,Infected,70%
188,5.0,0.1616,Infected,70%
189,6.0,0.2626,Infected,70%
190,7.0,0.3131,Infected,70%
191,8.0,0.38380000000000003,Infected,70%
192,9.0,0.404,Infected,70%
193,10.0,0.4545,Infected,70%
194,11.0,0.5757,Infected,70%
195,12.0,0.6869,Infected,70%
196,13.0,0.7575999999999999,Infected,70%
197,14.0,0.8080999999999999,Infected,70%
198,15.0,0.7777,Infected,70%
199,16.0,0.808,Infected,70%
200,17.0,0.8788,Infected,70%
201,18.0,0.9899,Infected,70%
202,19.0,1.0505,Infected,70%
203,20.0,1.202,Infected,70%
204,21.0,1.1919,Infected,70%
205,22.0,1.2627,Infected,70%
206,23.0,1.3031000000000001,Infected,70%
207,24.0,1.4444,Infected,70%
208,25.0,1.5756999999999999,Infected,70%
209,26.0,1.5453999999999999,Infected,70%
210,27.0,1.7271999999999998,Infected,70%
211,28.0,1.7877999999999998,Infected,70%
212,29.0,1.6768,Infected,70%
213,30.0,1.6162,Infected,70%
214,31.0,1.7273,Infected,70%
215,32.0,1.7071,Infected,70%
216,33.0,1.6465,Infected,70%
217,34.0,1.7677,Infected,70%
218,35.0,1.798,Infected,70%
219,36.0,1.7374,Infected,70%
220,37.0,1.7778,Infected,70%
221,38.0,1.8283,Infected,70%
222,39.0,1.697,Infected,70%
223,40.0,1.7172,Infected,70%
224,41.0,1.7576,Infected,70%
225,42.0,1.6869,Infected,70%
226,43.0,1.5354,Infected,70%
227,44.0,1.5455,Infected,70%
228,45.0,1.6162,Infected,70%
229,46.0,1.5354,Infected,70%
230,47.0,1.6869,Infected,70%
231,48.0,1.697,Infected,70%
232,49.0,1.7372999999999998,Infected,70%
233,50.0,1.6869,Infected,70%
234,51.0,1.6061,Infected,70%
235,52.0,1.6566,Infected,70%
236,53.0,1.697,Infected,70%
237,54.0,1.697,Infected,70%
238,55.0,1.7778,Infected,70%
239,56.0,1.7170999999999998,Infected,70%
240,57.0,1.6061,Infected,70%
241,58.0,1.5455,Infected,70%
242,59.0,1.5051,Infected,70%
243,60.0,1.4849,Infected,70%
