,day,cumulative_infected,cumulative_infected_norm,type,type_pretty,vaccine_efficacy,prevalence
174,55.0,204.08639999999997,0.7037462068965517,Total infected,40%,Vaccine Efficacy 50%,Low
175,56.0,204.37869999999998,0.7047541379310344,Total infected,40%,Vaccine Efficacy 50%,Low
176,57.0,204.58530000000002,0.705466551724138,Total infected,40%,Vaccine Efficacy 50%,Low
177,58.0,204.89370000000002,0.7065300000000001,Total infected,40%,Vaccine Efficacy 50%,Low
178,59.0,205.15640000000002,0.7074358620689656,Total infected,40%,Vaccine Efficacy 50%,Low
179,60.0,205.3588,0.7081337931034483,Total infected,40%,Vaccine Efficacy 50%,Low
180,1.0,0.0,0.0,Total infected,70%,Vaccine Efficacy 50%,Low
181,2.0,0.05009999999998627,0.00017275862068960783,Total infected,70%,Vaccine Efficacy 50%,Low
182,3.0,0.24860000000001037,0.0008572413793103805,Total infected,70%,Vaccine Efficacy 50%,Low
183,4.0,0.7135000000000105,0.0024603448275862428,Total infected,70%,Vaccine Efficacy 50%,Low
184,5.0,1.6013000000000375,0.0055217241379311634,Total infected,70%,Vaccine Efficacy 50%,Low
185,6.0,3.0341000000000236,0.01046241379310353,Total infected,70%,Vaccine Efficacy 50%,Low
186,7.0,4.0301000000000045,0.013896896551724153,Total infected,70%,Vaccine Efficacy 50%,Low
187,8.0,4.827799999999968,0.01664758620689644,Total infected,70%,Vaccine Efficacy 50%,Low
188,9.0,6.406799999999976,0.022092413793103366,Total infected,70%,Vaccine Efficacy 50%,Low
189,10.0,9.094199999999944,0.03135931034482739,Total infected,70%,Vaccine Efficacy 50%,Low
190,11.0,12.94990000000007,0.04465482758620714,Total infected,70%,Vaccine Efficacy 50%,Low
191,12.0,17.91790000000003,0.06178586206896563,Total infected,70%,Vaccine Efficacy 50%,Low
192,13.0,23.733600000000024,0.08184000000000008,Total infected,70%,Vaccine Efficacy 50%,Low
193,14.0,28.138100000000065,0.09702793103448298,Total infected,70%,Vaccine Efficacy 50%,Low
194,15.0,31.30079999999998,0.10793379310344821,Total infected,70%,Vaccine Efficacy 50%,Low
195,16.0,35.953899999999976,0.1239789655172413,Total infected,70%,Vaccine Efficacy 50%,Low
196,17.0,41.98599999999999,0.14477931034482755,Total infected,70%,Vaccine Efficacy 50%,Low
197,18.0,49.04820000000001,0.16913172413793107,Total infected,70%,Vaccine Efficacy 50%,Low
198,19.0,56.96199999999999,0.19642068965517237,Total infected,70%,Vaccine Efficacy 50%,Low
199,20.0,65.46309999999997,0.22573482758620678,Total infected,70%,Vaccine Efficacy 50%,Low
200,21.0,71.50910000000002,0.24658310344827591,Total infected,70%,Vaccine Efficacy 50%,Low
201,22.0,76.01999999999998,0.2621379310344827,Total infected,70%,Vaccine Efficacy 50%,Low
202,23.0,81.44070000000002,0.2808300000000001,Total infected,70%,Vaccine Efficacy 50%,Low
203,24.0,87.79159999999999,0.30272965517241374,Total infected,70%,Vaccine Efficacy 50%,Low
204,25.0,94.7475,0.3267155172413793,Total infected,70%,Vaccine Efficacy 50%,Low
205,26.0,101.75550000000001,0.35088103448275865,Total infected,70%,Vaccine Efficacy 50%,Low
206,27.0,108.90790000000004,0.37554448275862085,Total infected,70%,Vaccine Efficacy 50%,Low
207,28.0,113.81970000000001,0.3924817241379311,Total infected,70%,Vaccine Efficacy 50%,Low
208,29.0,117.43700000000001,0.40495517241379314,Total infected,70%,Vaccine Efficacy 50%,Low
209,30.0,121.5652,0.4191903448275862,Total infected,70%,Vaccine Efficacy 50%,Low
210,31.0,126.1243,0.43491137931034485,Total infected,70%,Vaccine Efficacy 50%,Low
211,32.0,131.0499,0.45189620689655174,Total infected,70%,Vaccine Efficacy 50%,Low
212,33.0,135.71519999999998,0.467983448275862,Total infected,70%,Vaccine Efficacy 50%,Low
213,34.0,140.024,0.4828413793103448,Total infected,70%,Vaccine Efficacy 50%,Low
214,35.0,143.0882,0.49340758620689656,Total infected,70%,Vaccine Efficacy 50%,Low
215,36.0,145.2506,0.5008641379310345,Total infected,70%,Vaccine Efficacy 50%,Low
216,37.0,147.495,0.5086034482758621,Total infected,70%,Vaccine Efficacy 50%,Low
217,38.0,149.7735,0.5164603448275863,Total infected,70%,Vaccine Efficacy 50%,Low
218,39.0,151.8096,0.5234813793103448,Total infected,70%,Vaccine Efficacy 50%,Low
219,40.0,153.9519,0.5308686206896551,Total infected,70%,Vaccine Efficacy 50%,Low
220,41.0,156.21640000000002,0.5386772413793104,Total infected,70%,Vaccine Efficacy 50%,Low
221,42.0,157.7315,0.543901724137931,Total infected,70%,Vaccine Efficacy 50%,Low
222,43.0,158.7534,0.5474255172413793,Total infected,70%,Vaccine Efficacy 50%,Low
223,44.0,159.8479,0.5511996551724139,Total infected,70%,Vaccine Efficacy 50%,Low
224,45.0,160.976,0.5550896551724138,Total infected,70%,Vaccine Efficacy 50%,Low
225,46.0,162.2223,0.5593872413793103,Total infected,70%,Vaccine Efficacy 50%,Low
226,47.0,163.3827,0.5633886206896551,Total infected,70%,Vaccine Efficacy 50%,Low
227,48.0,164.59120000000001,0.5675558620689656,Total infected,70%,Vaccine Efficacy 50%,Low
228,49.0,165.36079999999998,0.5702096551724137,Total infected,70%,Vaccine Efficacy 50%,Low
229,50.0,165.9579,0.5722686206896551,Total infected,70%,Vaccine Efficacy 50%,Low
230,51.0,166.50920000000002,0.5741696551724139,Total infected,70%,Vaccine Efficacy 50%,Low
231,52.0,167.0822,0.5761455172413793,Total infected,70%,Vaccine Efficacy 50%,Low
232,53.0,167.6113,0.57797,Total infected,70%,Vaccine Efficacy 50%,Low
233,54.0,168.1022,0.5796627586206897,Total infected,70%,Vaccine Efficacy 50%,Low
234,55.0,168.58929999999998,0.5813424137931034,Total infected,70%,Vaccine Efficacy 50%,Low
235,56.0,168.97590000000002,0.5826755172413794,Total infected,70%,Vaccine Efficacy 50%,Low
236,57.0,169.26459999999997,0.5836710344827585,Total infected,70%,Vaccine Efficacy 50%,Low
237,58.0,169.577,0.584748275862069,Total infected,70%,Vaccine Efficacy 50%,Low
238,59.0,169.86970000000002,0.5857575862068967,Total infected,70%,Vaccine Efficacy 50%,Low
239,60.0,170.1403,0.5866906896551723,Total infected,70%,Vaccine Efficacy 50%,Low
