,day,cumulative_infected,cumulative_infected_norm,type,type_pretty,vaccine_efficacy,prevalence
23,24.0,218.9078,0.7548544827586208,Total infected,0%,Vaccine Efficacy 50%,Low
24,25.0,227.9259,0.7859513793103449,Total infected,0%,Vaccine Efficacy 50%,Low
25,26.0,235.66140000000001,0.8126255172413793,Total infected,0%,Vaccine Efficacy 50%,Low
26,27.0,241.8698,0.8340337931034483,Total infected,0%,Vaccine Efficacy 50%,Low
27,28.0,246.3166,0.8493675862068966,Total infected,0%,Vaccine Efficacy 50%,Low
28,29.0,249.5191,0.8604106896551724,Total infected,0%,Vaccine Efficacy 50%,Low
29,30.0,252.5531,0.8708727586206897,Total infected,0%,Vaccine Efficacy 50%,Low
30,31.0,255.0702,0.8795524137931034,Total infected,0%,Vaccine Efficacy 50%,Low
31,32.0,257.2265,0.8869879310344827,Total infected,0%,Vaccine Efficacy 50%,Low
32,33.0,258.8257,0.8925024137931034,Total infected,0%,Vaccine Efficacy 50%,Low
33,34.0,260.2025,0.89725,Total infected,0%,Vaccine Efficacy 50%,Low
34,35.0,261.1323,0.9004562068965517,Total infected,0%,Vaccine Efficacy 50%,Low
35,36.0,261.8356,0.9028813793103448,Total infected,0%,Vaccine Efficacy 50%,Low
36,37.0,262.3928,0.9048027586206897,Total infected,0%,Vaccine Efficacy 50%,Low
37,38.0,262.8858,0.9065027586206897,Total infected,0%,Vaccine Efficacy 50%,Low
38,39.0,263.3127,0.907974827586207,Total infected,0%,Vaccine Efficacy 50%,Low
39,40.0,263.6332,0.90908,Total infected,0%,Vaccine Efficacy 50%,Low
40,41.0,263.8777,0.9099231034482759,Total infected,0%,Vaccine Efficacy 50%,Low
41,42.0,264.0521,0.9105244827586206,Total infected,0%,Vaccine Efficacy 50%,Low
42,43.0,264.1423,0.9108355172413792,Total infected,0%,Vaccine Efficacy 50%,Low
43,44.0,264.2345,0.9111534482758622,Total infected,0%,Vaccine Efficacy 50%,Low
44,45.0,264.34069999999997,0.9115196551724137,Total infected,0%,Vaccine Efficacy 50%,Low
45,46.0,264.4369,0.9118513793103448,Total infected,0%,Vaccine Efficacy 50%,Low
46,47.0,264.5311,0.9121762068965517,Total infected,0%,Vaccine Efficacy 50%,Low
47,48.0,264.6092,0.9124455172413792,Total infected,0%,Vaccine Efficacy 50%,Low
48,49.0,264.6613,0.912625172413793,Total infected,0%,Vaccine Efficacy 50%,Low
49,50.0,264.6994,0.912756551724138,Total infected,0%,Vaccine Efficacy 50%,Low
50,51.0,264.7375,0.9128879310344828,Total infected,0%,Vaccine Efficacy 50%,Low
51,52.0,264.7655,0.9129844827586207,Total infected,0%,Vaccine Efficacy 50%,Low
52,53.0,264.7896,0.9130675862068965,Total infected,0%,Vaccine Efficacy 50%,Low
53,54.0,264.8196,0.9131710344827586,Total infected,0%,Vaccine Efficacy 50%,Low
54,55.0,264.8276,0.9131986206896552,Total infected,0%,Vaccine Efficacy 50%,Low
55,56.0,264.8357,0.9132265517241378,Total infected,0%,Vaccine Efficacy 50%,Low
56,57.0,264.8417,0.9132472413793103,Total infected,0%,Vaccine Efficacy 50%,Low
57,58.0,264.8517,0.913281724137931,Total infected,0%,Vaccine Efficacy 50%,Low
58,59.0,264.8557,0.9132955172413794,Total infected,0%,Vaccine Efficacy 50%,Low
59,60.0,264.8577,0.9133024137931035,Total infected,0%,Vaccine Efficacy 50%,Low
60,1.0,0.0,0.0,Total infected,10%,Vaccine Efficacy 50%,Low
61,2.0,0.07620000000002847,0.0002627586206897533,Total infected,10%,Vaccine Efficacy 50%,Low
62,3.0,0.4189000000000078,0.0014444827586207166,Total infected,10%,Vaccine Efficacy 50%,Low
63,4.0,1.2665999999999826,0.004367586206896492,Total infected,10%,Vaccine Efficacy 50%,Low
64,5.0,2.98599999999999,0.010296551724137896,Total infected,10%,Vaccine Efficacy 50%,Low
65,6.0,6.126300000000015,0.021125172413793154,Total infected,10%,Vaccine Efficacy 50%,Low
66,7.0,8.294699999999978,0.02860241379310337,Total infected,10%,Vaccine Efficacy 50%,Low
67,8.0,9.893799999999999,0.034116551724137925,Total infected,10%,Vaccine Efficacy 50%,Low
68,9.0,14.877800000000036,0.05130275862068978,Total infected,10%,Vaccine Efficacy 50%,Low
69,10.0,23.30469999999997,0.08036103448275851,Total infected,10%,Vaccine Efficacy 50%,Low
70,11.0,34.71749999999997,0.11971551724137922,Total infected,10%,Vaccine Efficacy 50%,Low
71,12.0,49.7756,0.17164,Total infected,10%,Vaccine Efficacy 50%,Low
72,13.0,67.1343,0.23149758620689653,Total infected,10%,Vaccine Efficacy 50%,Low
73,14.0,79.6714,0.2747289655172414,Total infected,10%,Vaccine Efficacy 50%,Low
74,15.0,88.76760000000002,0.30609517241379314,Total infected,10%,Vaccine Efficacy 50%,Low
75,16.0,104.50310000000002,0.3603555172413794,Total infected,10%,Vaccine Efficacy 50%,Low
76,17.0,122.06220000000002,0.42090413793103454,Total infected,10%,Vaccine Efficacy 50%,Low
77,18.0,139.95,0.4825862068965517,Total infected,10%,Vaccine Efficacy 50%,Low
78,19.0,157.1784,0.5419944827586207,Total infected,10%,Vaccine Efficacy 50%,Low
79,20.0,173.29059999999998,0.5975537931034482,Total infected,10%,Vaccine Efficacy 50%,Low
80,21.0,184.8136,0.637288275862069,Total infected,10%,Vaccine Efficacy 50%,Low
81,22.0,193.0823,0.6658010344827586,Total infected,10%,Vaccine Efficacy 50%,Low
82,23.0,202.5992,0.6986179310344828,Total infected,10%,Vaccine Efficacy 50%,Low
83,24.0,211.2365,0.728401724137931,Total infected,10%,Vaccine Efficacy 50%,Low
84,25.0,219.09820000000002,0.7555110344827587,Total infected,10%,Vaccine Efficacy 50%,Low
85,26.0,225.64929999999998,0.7781010344827586,Total infected,10%,Vaccine Efficacy 50%,Low
86,27.0,231.1363,0.797021724137931,Total infected,10%,Vaccine Efficacy 50%,Low
87,28.0,235.3007,0.8113817241379311,Total infected,10%,Vaccine Efficacy 50%,Low
88,29.0,238.1524,0.821215172413793,Total infected,10%,Vaccine Efficacy 50%,Low
89,30.0,240.8177,0.8304058620689655,Total infected,10%,Vaccine Efficacy 50%,Low
90,31.0,243.2005,0.8386224137931034,Total infected,10%,Vaccine Efficacy 50%,Low
91,32.0,245.1183,0.8452355172413794,Total infected,10%,Vaccine Efficacy 50%,Low
92,33.0,246.7996,0.8510331034482759,Total infected,10%,Vaccine Efficacy 50%,Low
93,34.0,248.1343,0.8556355172413793,Total infected,10%,Vaccine Efficacy 50%,Low
94,35.0,249.0962,0.8589524137931035,Total infected,10%,Vaccine Efficacy 50%,Low
95,36.0,249.7816,0.8613158620689655,Total infected,10%,Vaccine Efficacy 50%,Low
96,37.0,250.4369,0.8635755172413794,Total infected,10%,Vaccine Efficacy 50%,Low
97,38.0,250.992,0.8654896551724137,Total infected,10%,Vaccine Efficacy 50%,Low
98,39.0,251.4369,0.8670237931034483,Total infected,10%,Vaccine Efficacy 50%,Low
99,40.0,251.73149999999998,0.8680396551724138,Total infected,10%,Vaccine Efficacy 50%,Low
100,41.0,251.986,0.8689172413793103,Total infected,10%,Vaccine Efficacy 50%,Low
101,42.0,252.1423,0.8694562068965518,Total infected,10%,Vaccine Efficacy 50%,Low
102,43.0,252.2606,0.8698641379310346,Total infected,10%,Vaccine Efficacy 50%,Low
103,44.0,252.3527,0.870181724137931,Total infected,10%,Vaccine Efficacy 50%,Low
104,45.0,252.42090000000002,0.8704168965517242,Total infected,10%,Vaccine Efficacy 50%,Low
105,46.0,252.485,0.8706379310344828,Total infected,10%,Vaccine Efficacy 50%,Low
106,47.0,252.5552,0.8708800000000001,Total infected,10%,Vaccine Efficacy 50%,Low
107,48.0,252.6133,0.8710803448275862,Total infected,10%,Vaccine Efficacy 50%,Low
108,49.0,252.6454,0.8711910344827586,Total infected,10%,Vaccine Efficacy 50%,Low
109,50.0,252.6894,0.8713427586206897,Total infected,10%,Vaccine Efficacy 50%,Low
110,51.0,252.7335,0.8714948275862069,Total infected,10%,Vaccine Efficacy 50%,Low
111,52.0,252.8017,0.87173,Total infected,10%,Vaccine Efficacy 50%,Low
112,53.0,252.8477,0.8718886206896552,Total infected,10%,Vaccine Efficacy 50%,Low
113,54.0,252.8958,0.8720544827586207,Total infected,10%,Vaccine Efficacy 50%,Low
114,55.0,252.9339,0.8721858620689655,Total infected,10%,Vaccine Efficacy 50%,Low
115,56.0,252.9639,0.8722893103448276,Total infected,10%,Vaccine Efficacy 50%,Low
116,57.0,252.9861,0.8723658620689655,Total infected,10%,Vaccine Efficacy 50%,Low
117,58.0,253.0041,0.8724279310344827,Total infected,10%,Vaccine Efficacy 50%,Low
118,59.0,253.0201,0.872483103448276,Total infected,10%,Vaccine Efficacy 50%,Low
119,60.0,253.0281,0.8725106896551724,Total infected,10%,Vaccine Efficacy 50%,Low
120,1.0,0.0,0.0,Total infected,40%,Vaccine Efficacy 50%,Low
121,2.0,0.07219999999995252,0.0002489655172412156,Total infected,40%,Vaccine Efficacy 50%,Low
122,3.0,0.31270000000000664,0.0010782758620689883,Total infected,40%,Vaccine Efficacy 50%,Low
123,4.0,0.9359000000000037,0.0032272413793103575,Total infected,40%,Vaccine Efficacy 50%,Low
124,5.0,2.102300000000014,0.007249310344827634,Total infected,40%,Vaccine Efficacy 50%,Low
125,6.0,4.090199999999982,0.014104137931034419,Total infected,40%,Vaccine Efficacy 50%,Low
126,7.0,5.458899999999971,0.01882379310344818,Total infected,40%,Vaccine Efficacy 50%,Low
127,8.0,6.587199999999996,0.022714482758620674,Total infected,40%,Vaccine Efficacy 50%,Low
128,9.0,10.021999999999991,0.034558620689655144,Total infected,40%,Vaccine Efficacy 50%,Low
129,10.0,15.771600000000035,0.05438482758620702,Total infected,40%,Vaccine Efficacy 50%,Low
130,11.0,23.64530000000002,0.08153551724137938,Total infected,40%,Vaccine Efficacy 50%,Low
131,12.0,33.57510000000002,0.1157762068965518,Total infected,40%,Vaccine Efficacy 50%,Low
132,13.0,45.400800000000004,0.15655448275862072,Total infected,40%,Vaccine Efficacy 50%,Low
133,14.0,54.03200000000001,0.18631724137931038,Total infected,40%,Vaccine Efficacy 50%,Low
134,15.0,60.4829,0.20856172413793103,Total infected,40%,Vaccine Efficacy 50%,Low
135,16.0,71.19040000000001,0.24548413793103452,Total infected,40%,Vaccine Efficacy 50%,Low
136,17.0,83.88980000000001,0.28927517241379314,Total infected,40%,Vaccine Efficacy 50%,Low
137,18.0,97.487,0.3361620689655172,Total infected,40%,Vaccine Efficacy 50%,Low
138,19.0,111.2305,0.3835534482758621,Total infected,40%,Vaccine Efficacy 50%,Low
139,20.0,124.8057,0.4303644827586207,Total infected,40%,Vaccine Efficacy 50%,Low
140,21.0,134.7275,0.46457758620689654,Total infected,40%,Vaccine Efficacy 50%,Low
141,22.0,141.7255,0.4887086206896552,Total infected,40%,Vaccine Efficacy 50%,Low
142,23.0,151.0481,0.5208555172413794,Total infected,40%,Vaccine Efficacy 50%,Low
143,24.0,160.1884,0.5523737931034483,Total infected,40%,Vaccine Efficacy 50%,Low
144,25.0,169.1583,0.5833044827586207,Total infected,40%,Vaccine Efficacy 50%,Low
145,26.0,177.0401,0.6104831034482758,Total infected,40%,Vaccine Efficacy 50%,Low
146,27.0,184.2385,0.635305172413793,Total infected,40%,Vaccine Efficacy 50%,Low
147,28.0,189.1723,0.652318275862069,Total infected,40%,Vaccine Efficacy 50%,Low
148,29.0,192.8637,0.6650472413793104,Total infected,40%,Vaccine Efficacy 50%,Low
149,30.0,196.5371,0.6777141379310345,Total infected,40%,Vaccine Efficacy 50%,Low
150,31.0,199.8016,0.6889710344827586,Total infected,40%,Vaccine Efficacy 50%,Low
151,32.0,202.68540000000002,0.6989151724137932,Total infected,40%,Vaccine Efficacy 50%,Low
152,33.0,205.3808,0.7082096551724137,Total infected,40%,Vaccine Efficacy 50%,Low
153,34.0,207.6433,0.7160113793103449,Total infected,40%,Vaccine Efficacy 50%,Low
154,35.0,209.2305,0.7214844827586208,Total infected,40%,Vaccine Efficacy 50%,Low
155,36.0,210.3086,0.7252020689655173,Total infected,40%,Vaccine Efficacy 50%,Low
156,37.0,211.5892,0.7296179310344828,Total infected,40%,Vaccine Efficacy 50%,Low
157,38.0,212.6393,0.7332389655172413,Total infected,40%,Vaccine Efficacy 50%,Low
158,39.0,213.4349,0.7359824137931035,Total infected,40%,Vaccine Efficacy 50%,Low
159,40.0,214.2024,0.7386289655172414,Total infected,40%,Vaccine Efficacy 50%,Low
160,41.0,214.80759999999998,0.7407158620689654,Total infected,40%,Vaccine Efficacy 50%,Low
161,42.0,215.28050000000002,0.742346551724138,Total infected,40%,Vaccine Efficacy 50%,Low
162,43.0,215.5672,0.7433351724137931,Total infected,40%,Vaccine Efficacy 50%,Low
163,44.0,215.83769999999998,0.7442679310344827,Total infected,40%,Vaccine Efficacy 50%,Low
164,45.0,216.04410000000001,0.7449796551724138,Total infected,40%,Vaccine Efficacy 50%,Low
165,46.0,216.2225,0.7455948275862069,Total infected,40%,Vaccine Efficacy 50%,Low
166,47.0,216.3868,0.7461613793103448,Total infected,40%,Vaccine Efficacy 50%,Low
167,48.0,216.481,0.7464862068965517,Total infected,40%,Vaccine Efficacy 50%,Low
168,49.0,216.5531,0.7467348275862069,Total infected,40%,Vaccine Efficacy 50%,Low
169,50.0,216.6012,0.7469006896551724,Total infected,40%,Vaccine Efficacy 50%,Low
170,51.0,216.6393,0.7470320689655172,Total infected,40%,Vaccine Efficacy 50%,Low
171,52.0,216.6814,0.7471772413793103,Total infected,40%,Vaccine Efficacy 50%,Low
172,53.0,216.6934,0.7472186206896552,Total infected,40%,Vaccine Efficacy 50%,Low
173,54.0,216.7034,0.7472531034482758,Total infected,40%,Vaccine Efficacy 50%,Low
174,55.0,216.7175,0.7473017241379311,Total infected,40%,Vaccine Efficacy 50%,Low
175,56.0,216.7275,0.7473362068965517,Total infected,40%,Vaccine Efficacy 50%,Low
176,57.0,216.73149999999998,0.74735,Total infected,40%,Vaccine Efficacy 50%,Low
177,58.0,216.7355,0.7473637931034482,Total infected,40%,Vaccine Efficacy 50%,Low
178,59.0,216.7375,0.7473706896551725,Total infected,40%,Vaccine Efficacy 50%,Low
179,60.0,216.7395,0.7473775862068965,Total infected,40%,Vaccine Efficacy 50%,Low
180,1.0,0.0,0.0,Total infected,70%,Vaccine Efficacy 50%,Low
181,2.0,0.056100000000014916,0.0001934482758621204,Total infected,70%,Vaccine Efficacy 50%,Low
182,3.0,0.252399999999966,0.0008703448275860896,Total infected,70%,Vaccine Efficacy 50%,Low
183,4.0,0.5991000000000213,0.0020658620689655905,Total infected,70%,Vaccine Efficacy 50%,Low
184,5.0,1.2524999999999977,0.004318965517241371,Total infected,70%,Vaccine Efficacy 50%,Low
185,6.0,2.4890000000000327,0.008582758620689768,Total infected,70%,Vaccine Efficacy 50%,Low
186,7.0,3.316599999999994,0.01143655172413791,Total infected,70%,Vaccine Efficacy 50%,Low
187,8.0,4.022000000000048,0.013868965517241545,Total infected,70%,Vaccine Efficacy 50%,Low
188,9.0,6.218399999999974,0.021442758620689565,Total infected,70%,Vaccine Efficacy 50%,Low
189,10.0,9.711400000000026,0.03348758620689664,Total infected,70%,Vaccine Efficacy 50%,Low
190,11.0,14.524999999999977,0.05008620689655165,Total infected,70%,Vaccine Efficacy 50%,Low
191,12.0,20.58510000000001,0.0709831034482759,Total infected,70%,Vaccine Efficacy 50%,Low
192,13.0,28.116199999999992,0.09695241379310342,Total infected,70%,Vaccine Efficacy 50%,Low
193,14.0,33.63920000000002,0.1159972413793104,Total infected,70%,Vaccine Efficacy 50%,Low
194,15.0,37.619200000000006,0.12972137931034486,Total infected,70%,Vaccine Efficacy 50%,Low
195,16.0,44.99189999999999,0.15514448275862064,Total infected,70%,Vaccine Efficacy 50%,Low
196,17.0,53.70940000000002,0.18520482758620696,Total infected,70%,Vaccine Efficacy 50%,Low
197,18.0,63.2645,0.21815344827586206,Total infected,70%,Vaccine Efficacy 50%,Low
198,19.0,73.48089999999999,0.25338241379310344,Total infected,70%,Vaccine Efficacy 50%,Low
199,20.0,84.1463,0.29015965517241377,Total infected,70%,Vaccine Efficacy 50%,Low
200,21.0,91.8757,0.31681275862068964,Total infected,70%,Vaccine Efficacy 50%,Low
201,22.0,97.4228,0.3359406896551724,Total infected,70%,Vaccine Efficacy 50%,Low
202,23.0,105.2224,0.3628358620689655,Total infected,70%,Vaccine Efficacy 50%,Low
203,24.0,113.68529999999998,0.3920182758620689,Total infected,70%,Vaccine Efficacy 50%,Low
204,25.0,121.55509999999998,0.4191555172413792,Total infected,70%,Vaccine Efficacy 50%,Low
205,26.0,128.8838,0.4444268965517242,Total infected,70%,Vaccine Efficacy 50%,Low
206,27.0,136.0861,0.4692624137931034,Total infected,70%,Vaccine Efficacy 50%,Low
207,28.0,141.0621,0.4864210344827586,Total infected,70%,Vaccine Efficacy 50%,Low
208,29.0,144.527,0.49836896551724136,Total infected,70%,Vaccine Efficacy 50%,Low
209,30.0,148.7434,0.512908275862069,Total infected,70%,Vaccine Efficacy 50%,Low
210,31.0,152.80349999999999,0.5269086206896552,Total infected,70%,Vaccine Efficacy 50%,Low
211,32.0,156.5852,0.5399489655172414,Total infected,70%,Vaccine Efficacy 50%,Low
212,33.0,159.9879,0.5516824137931035,Total infected,70%,Vaccine Efficacy 50%,Low
213,34.0,162.9639,0.5619444827586206,Total infected,70%,Vaccine Efficacy 50%,Low
214,35.0,164.8597,0.5684817241379311,Total infected,70%,Vaccine Efficacy 50%,Low
215,36.0,166.3727,0.5736989655172414,Total infected,70%,Vaccine Efficacy 50%,Low
216,37.0,168.0421,0.5794555172413793,Total infected,70%,Vaccine Efficacy 50%,Low
217,38.0,169.61520000000002,0.5848800000000001,Total infected,70%,Vaccine Efficacy 50%,Low
218,39.0,171.026,0.5897448275862069,Total infected,70%,Vaccine Efficacy 50%,Low
219,40.0,172.44889999999998,0.5946513793103447,Total infected,70%,Vaccine Efficacy 50%,Low
220,41.0,173.7595,0.5991706896551724,Total infected,70%,Vaccine Efficacy 50%,Low
221,42.0,174.7054,0.6024324137931034,Total infected,70%,Vaccine Efficacy 50%,Low
222,43.0,175.3166,0.60454,Total infected,70%,Vaccine Efficacy 50%,Low
223,44.0,175.9759,0.606813448275862,Total infected,70%,Vaccine Efficacy 50%,Low
224,45.0,176.6533,0.6091493103448276,Total infected,70%,Vaccine Efficacy 50%,Low
225,46.0,177.2285,0.6111327586206896,Total infected,70%,Vaccine Efficacy 50%,Low
226,47.0,177.7474,0.6129220689655173,Total infected,70%,Vaccine Efficacy 50%,Low
227,48.0,178.23239999999998,0.6145944827586206,Total infected,70%,Vaccine Efficacy 50%,Low
228,49.0,178.56310000000002,0.615734827586207,Total infected,70%,Vaccine Efficacy 50%,Low
229,50.0,178.7996,0.6165503448275862,Total infected,70%,Vaccine Efficacy 50%,Low
230,51.0,179.0241,0.6173244827586207,Total infected,70%,Vaccine Efficacy 50%,Low
231,52.0,179.2164,0.6179875862068965,Total infected,70%,Vaccine Efficacy 50%,Low
232,53.0,179.3767,0.6185403448275862,Total infected,70%,Vaccine Efficacy 50%,Low
233,54.0,179.523,0.6190448275862069,Total infected,70%,Vaccine Efficacy 50%,Low
234,55.0,179.6332,0.6194248275862069,Total infected,70%,Vaccine Efficacy 50%,Low
235,56.0,179.70940000000002,0.6196875862068966,Total infected,70%,Vaccine Efficacy 50%,Low
236,57.0,179.7475,0.6198189655172414,Total infected,70%,Vaccine Efficacy 50%,Low
237,58.0,179.7975,0.6199913793103449,Total infected,70%,Vaccine Efficacy 50%,Low
238,59.0,179.8376,0.6201296551724138,Total infected,70%,Vaccine Efficacy 50%,Low
239,60.0,179.8997,0.6203437931034482,Total infected,70%,Vaccine Efficacy 50%,Low
