,day,cumulative_infected,cumulative_infected_norm,type,type_pretty,vaccine_efficacy,prevalence
23,24.0,190.0783,0.6554424137931035,Total infected,0%,Vaccine Efficacy 50%,Low
24,25.0,199.6755,0.6885362068965517,Total infected,0%,Vaccine Efficacy 50%,Low
25,26.0,208.2887,0.7182368965517242,Total infected,0%,Vaccine Efficacy 50%,Low
26,27.0,216.006,0.7448482758620689,Total infected,0%,Vaccine Efficacy 50%,Low
27,28.0,221.3807,0.763381724137931,Total infected,0%,Vaccine Efficacy 50%,Low
28,29.0,225.2665,0.7767810344827586,Total infected,0%,Vaccine Efficacy 50%,Low
29,30.0,229.5371,0.7915072413793104,Total infected,0%,Vaccine Efficacy 50%,Low
30,31.0,233.6916,0.8058331034482759,Total infected,0%,Vaccine Efficacy 50%,Low
31,32.0,237.22660000000002,0.8180227586206897,Total infected,0%,Vaccine Efficacy 50%,Low
32,33.0,240.3047,0.8286368965517241,Total infected,0%,Vaccine Efficacy 50%,Low
33,34.0,243.1223,0.8383527586206896,Total infected,0%,Vaccine Efficacy 50%,Low
34,35.0,245.1344,0.8452910344827587,Total infected,0%,Vaccine Efficacy 50%,Low
35,36.0,246.5651,0.8502244827586207,Total infected,0%,Vaccine Efficacy 50%,Low
36,37.0,247.9059,0.8548479310344828,Total infected,0%,Vaccine Efficacy 50%,Low
37,38.0,249.2004,0.859311724137931,Total infected,0%,Vaccine Efficacy 50%,Low
38,39.0,250.34879999999998,0.863271724137931,Total infected,0%,Vaccine Efficacy 50%,Low
39,40.0,251.47899999999998,0.8671689655172413,Total infected,0%,Vaccine Efficacy 50%,Low
40,41.0,252.453,0.8705275862068965,Total infected,0%,Vaccine Efficacy 50%,Low
41,42.0,253.1485,0.8729258620689656,Total infected,0%,Vaccine Efficacy 50%,Low
42,43.0,253.6374,0.8746117241379311,Total infected,0%,Vaccine Efficacy 50%,Low
43,44.0,254.1384,0.8763393103448276,Total infected,0%,Vaccine Efficacy 50%,Low
44,45.0,254.6594,0.8781358620689655,Total infected,0%,Vaccine Efficacy 50%,Low
45,46.0,255.1183,0.879718275862069,Total infected,0%,Vaccine Efficacy 50%,Low
46,47.0,255.5532,0.8812179310344828,Total infected,0%,Vaccine Efficacy 50%,Low
47,48.0,255.9379,0.8825444827586207,Total infected,0%,Vaccine Efficacy 50%,Low
48,49.0,256.1826,0.8833882758620689,Total infected,0%,Vaccine Efficacy 50%,Low
49,50.0,256.3628,0.8840096551724138,Total infected,0%,Vaccine Efficacy 50%,Low
50,51.0,256.5292,0.8845834482758621,Total infected,0%,Vaccine Efficacy 50%,Low
51,52.0,256.7315,0.8852810344827585,Total infected,0%,Vaccine Efficacy 50%,Low
52,53.0,256.946,0.8860206896551726,Total infected,0%,Vaccine Efficacy 50%,Low
53,54.0,257.1202,0.8866213793103449,Total infected,0%,Vaccine Efficacy 50%,Low
54,55.0,257.2665,0.8871258620689656,Total infected,0%,Vaccine Efficacy 50%,Low
55,56.0,257.3987,0.8875817241379311,Total infected,0%,Vaccine Efficacy 50%,Low
56,57.0,257.4789,0.887858275862069,Total infected,0%,Vaccine Efficacy 50%,Low
57,58.0,257.5551,0.8881210344827586,Total infected,0%,Vaccine Efficacy 50%,Low
58,59.0,257.6273,0.88837,Total infected,0%,Vaccine Efficacy 50%,Low
59,60.0,257.7115,0.8886603448275862,Total infected,0%,Vaccine Efficacy 50%,Low
60,1.0,0.0,0.0,Total infected,10%,Vaccine Efficacy 50%,Low
61,2.0,0.07620000000002847,0.0002627586206897533,Total infected,10%,Vaccine Efficacy 50%,Low
62,3.0,0.4187999999999761,0.0014441379310344003,Total infected,10%,Vaccine Efficacy 50%,Low
63,4.0,1.250500000000045,0.004312068965517397,Total infected,10%,Vaccine Efficacy 50%,Low
64,5.0,2.9038999999999646,0.010013448275861947,Total infected,10%,Vaccine Efficacy 50%,Low
65,6.0,5.777499999999975,0.01992241379310336,Total infected,10%,Vaccine Efficacy 50%,Low
66,7.0,7.833700000000022,0.02701275862068973,Total infected,10%,Vaccine Efficacy 50%,Low
67,8.0,9.392799999999966,0.03238896551724126,Total infected,10%,Vaccine Efficacy 50%,Low
68,9.0,13.659299999999973,0.04710103448275853,Total infected,10%,Vaccine Efficacy 50%,Low
69,10.0,20.659400000000005,0.0712393103448276,Total infected,10%,Vaccine Efficacy 50%,Low
70,11.0,30.18629999999996,0.10409068965517228,Total infected,10%,Vaccine Efficacy 50%,Low
71,12.0,42.39280000000002,0.14618206896551733,Total infected,10%,Vaccine Efficacy 50%,Low
72,13.0,56.64929999999998,0.19534241379310338,Total infected,10%,Vaccine Efficacy 50%,Low
73,14.0,66.8597,0.23055068965517242,Total infected,10%,Vaccine Efficacy 50%,Low
74,15.0,74.16630000000004,0.25574586206896566,Total infected,10%,Vaccine Efficacy 50%,Low
75,16.0,86.43690000000001,0.298058275862069,Total infected,10%,Vaccine Efficacy 50%,Low
76,17.0,100.68540000000002,0.3471910344827587,Total infected,10%,Vaccine Efficacy 50%,Low
77,18.0,115.88359999999997,0.39959862068965507,Total infected,10%,Vaccine Efficacy 50%,Low
78,19.0,130.8758,0.4512958620689655,Total infected,10%,Vaccine Efficacy 50%,Low
79,20.0,145.80360000000002,0.5027710344827587,Total infected,10%,Vaccine Efficacy 50%,Low
80,21.0,156.40480000000002,0.5393268965517242,Total infected,10%,Vaccine Efficacy 50%,Low
81,22.0,164.044,0.5656689655172414,Total infected,10%,Vaccine Efficacy 50%,Low
82,23.0,173.1422,0.5970420689655173,Total infected,10%,Vaccine Efficacy 50%,Low
83,24.0,182.5371,0.629438275862069,Total infected,10%,Vaccine Efficacy 50%,Low
84,25.0,191.5733,0.6605975862068965,Total infected,10%,Vaccine Efficacy 50%,Low
85,26.0,199.6794,0.6885496551724137,Total infected,10%,Vaccine Efficacy 50%,Low
86,27.0,207.04809999999998,0.7139589655172413,Total infected,10%,Vaccine Efficacy 50%,Low
87,28.0,212.3346,0.7321882758620689,Total infected,10%,Vaccine Efficacy 50%,Low
88,29.0,216.1162,0.745228275862069,Total infected,10%,Vaccine Efficacy 50%,Low
89,30.0,220.0401,0.7587589655172413,Total infected,10%,Vaccine Efficacy 50%,Low
90,31.0,223.8677,0.7719575862068966,Total infected,10%,Vaccine Efficacy 50%,Low
91,32.0,227.1844,0.7833944827586208,Total infected,10%,Vaccine Efficacy 50%,Low
92,33.0,230.0922,0.7934213793103448,Total infected,10%,Vaccine Efficacy 50%,Low
93,34.0,232.5993,0.8020665517241379,Total infected,10%,Vaccine Efficacy 50%,Low
94,35.0,234.45499999999998,0.8084655172413793,Total infected,10%,Vaccine Efficacy 50%,Low
95,36.0,235.77960000000002,0.813033103448276,Total infected,10%,Vaccine Efficacy 50%,Low
96,37.0,237.05020000000002,0.8174144827586207,Total infected,10%,Vaccine Efficacy 50%,Low
97,38.0,238.2485,0.8215465517241379,Total infected,10%,Vaccine Efficacy 50%,Low
98,39.0,239.389,0.8254793103448276,Total infected,10%,Vaccine Efficacy 50%,Low
99,40.0,240.3308,0.8287268965517242,Total infected,10%,Vaccine Efficacy 50%,Low
100,41.0,241.1967,0.8317127586206896,Total infected,10%,Vaccine Efficacy 50%,Low
101,42.0,241.8659,0.8340203448275862,Total infected,10%,Vaccine Efficacy 50%,Low
102,43.0,242.3328,0.8356303448275861,Total infected,10%,Vaccine Efficacy 50%,Low
103,44.0,242.7736,0.8371503448275862,Total infected,10%,Vaccine Efficacy 50%,Low
104,45.0,243.2025,0.8386293103448276,Total infected,10%,Vaccine Efficacy 50%,Low
105,46.0,243.5411,0.8397968965517242,Total infected,10%,Vaccine Efficacy 50%,Low
106,47.0,243.8678,0.8409234482758621,Total infected,10%,Vaccine Efficacy 50%,Low
107,48.0,244.2246,0.8421537931034483,Total infected,10%,Vaccine Efficacy 50%,Low
108,49.0,244.39069999999998,0.8427265517241379,Total infected,10%,Vaccine Efficacy 50%,Low
109,50.0,244.5591,0.8433072413793103,Total infected,10%,Vaccine Efficacy 50%,Low
110,51.0,244.7375,0.8439224137931035,Total infected,10%,Vaccine Efficacy 50%,Low
111,52.0,244.94,0.8446206896551725,Total infected,10%,Vaccine Efficacy 50%,Low
112,53.0,245.076,0.8450896551724137,Total infected,10%,Vaccine Efficacy 50%,Low
113,54.0,245.2406,0.8456572413793103,Total infected,10%,Vaccine Efficacy 50%,Low
114,55.0,245.3627,0.846078275862069,Total infected,10%,Vaccine Efficacy 50%,Low
115,56.0,245.4469,0.8463686206896551,Total infected,10%,Vaccine Efficacy 50%,Low
116,57.0,245.5171,0.8466106896551724,Total infected,10%,Vaccine Efficacy 50%,Low
117,58.0,245.6093,0.8469286206896551,Total infected,10%,Vaccine Efficacy 50%,Low
118,59.0,245.6934,0.8472186206896551,Total infected,10%,Vaccine Efficacy 50%,Low
119,60.0,245.7897,0.8475506896551724,Total infected,10%,Vaccine Efficacy 50%,Low
120,1.0,0.0,0.0,Total infected,40%,Vaccine Efficacy 50%,Low
121,2.0,0.07219999999995252,0.0002489655172412156,Total infected,40%,Vaccine Efficacy 50%,Low
122,3.0,0.31270000000000664,0.0010782758620689883,Total infected,40%,Vaccine Efficacy 50%,Low
123,4.0,0.9117999999999711,0.0031441379310343832,Total infected,40%,Vaccine Efficacy 50%,Low
124,5.0,2.028099999999995,0.006993448275862051,Total infected,40%,Vaccine Efficacy 50%,Low
125,6.0,3.925799999999981,0.01353724137931028,Total infected,40%,Vaccine Efficacy 50%,Low
126,7.0,5.218599999999981,0.01799517241379304,Total infected,40%,Vaccine Efficacy 50%,Low
127,8.0,6.272600000000011,0.02162965517241383,Total infected,40%,Vaccine Efficacy 50%,Low
128,9.0,9.294699999999978,0.03205068965517233,Total infected,40%,Vaccine Efficacy 50%,Low
129,10.0,14.27879999999999,0.049237241379310306,Total infected,40%,Vaccine Efficacy 50%,Low
130,11.0,21.03030000000001,0.072518275862069,Total infected,40%,Vaccine Efficacy 50%,Low
131,12.0,29.44490000000002,0.10153413793103455,Total infected,40%,Vaccine Efficacy 50%,Low
132,13.0,40.0942,0.1382558620689655,Total infected,40%,Vaccine Efficacy 50%,Low
133,14.0,47.48700000000002,0.16374827586206905,Total infected,40%,Vaccine Efficacy 50%,Low
134,15.0,52.869800000000055,0.182309655172414,Total infected,40%,Vaccine Efficacy 50%,Low
135,16.0,61.959900000000005,0.2136548275862069,Total infected,40%,Vaccine Efficacy 50%,Low
136,17.0,72.80539999999996,0.25105310344827575,Total infected,40%,Vaccine Efficacy 50%,Low
137,18.0,84.28629999999998,0.2906424137931034,Total infected,40%,Vaccine Efficacy 50%,Low
138,19.0,96.38879999999997,0.332375172413793,Total infected,40%,Vaccine Efficacy 50%,Low
139,20.0,108.44489999999996,0.37394793103448265,Total infected,40%,Vaccine Efficacy 50%,Low
140,21.0,117.28869999999998,0.4044437931034482,Total infected,40%,Vaccine Efficacy 50%,Low
141,22.0,123.85179999999997,0.427075172413793,Total infected,40%,Vaccine Efficacy 50%,Low
142,23.0,132.20819999999998,0.4558903448275861,Total infected,40%,Vaccine Efficacy 50%,Low
143,24.0,141.0841,0.4864968965517242,Total infected,40%,Vaccine Efficacy 50%,Low
144,25.0,149.80549999999997,0.5165706896551723,Total infected,40%,Vaccine Efficacy 50%,Low
145,26.0,158.2444,0.5456703448275863,Total infected,40%,Vaccine Efficacy 50%,Low
146,27.0,165.74760000000003,0.5715434482758622,Total infected,40%,Vaccine Efficacy 50%,Low
147,28.0,170.94189999999998,0.5894548275862068,Total infected,40%,Vaccine Efficacy 50%,Low
148,29.0,174.7955,0.6027431034482759,Total infected,40%,Vaccine Efficacy 50%,Low
149,30.0,179.014,0.6172896551724139,Total infected,40%,Vaccine Efficacy 50%,Low
150,31.0,183.09,0.6313448275862069,Total infected,40%,Vaccine Efficacy 50%,Low
151,32.0,186.9196,0.6445503448275862,Total infected,40%,Vaccine Efficacy 50%,Low
152,33.0,190.08389999999997,0.6554617241379309,Total infected,40%,Vaccine Efficacy 50%,Low
153,34.0,192.8659,0.6650548275862069,Total infected,40%,Vaccine Efficacy 50%,Low
154,35.0,194.9781,0.672338275862069,Total infected,40%,Vaccine Efficacy 50%,Low
155,36.0,196.4729,0.6774927586206897,Total infected,40%,Vaccine Efficacy 50%,Low
156,37.0,198.16230000000002,0.6833182758620691,Total infected,40%,Vaccine Efficacy 50%,Low
157,38.0,199.54899999999998,0.6880999999999999,Total infected,40%,Vaccine Efficacy 50%,Low
158,39.0,200.8897,0.6927231034482759,Total infected,40%,Vaccine Efficacy 50%,Low
159,40.0,202.1323,0.6970079310344827,Total infected,40%,Vaccine Efficacy 50%,Low
160,41.0,203.2504,0.7008634482758621,Total infected,40%,Vaccine Efficacy 50%,Low
161,42.0,204.05429999999998,0.7036355172413793,Total infected,40%,Vaccine Efficacy 50%,Low
162,43.0,204.6414,0.7056600000000001,Total infected,40%,Vaccine Efficacy 50%,Low
163,44.0,205.2766,0.7078503448275862,Total infected,40%,Vaccine Efficacy 50%,Low
164,45.0,205.87369999999999,0.7099093103448275,Total infected,40%,Vaccine Efficacy 50%,Low
165,46.0,206.4931,0.7120451724137931,Total infected,40%,Vaccine Efficacy 50%,Low
166,47.0,207.0261,0.7138831034482759,Total infected,40%,Vaccine Efficacy 50%,Low
167,48.0,207.5731,0.7157693103448276,Total infected,40%,Vaccine Efficacy 50%,Low
168,49.0,207.8957,0.716881724137931,Total infected,40%,Vaccine Efficacy 50%,Low
169,50.0,208.1361,0.7177106896551724,Total infected,40%,Vaccine Efficacy 50%,Low
170,51.0,208.42079999999999,0.7186924137931034,Total infected,40%,Vaccine Efficacy 50%,Low
171,52.0,208.6753,0.7195699999999999,Total infected,40%,Vaccine Efficacy 50%,Low
172,53.0,208.92000000000002,0.7204137931034483,Total infected,40%,Vaccine Efficacy 50%,Low
173,54.0,209.11430000000001,0.7210837931034483,Total infected,40%,Vaccine Efficacy 50%,Low
174,55.0,209.3367,0.7218506896551724,Total infected,40%,Vaccine Efficacy 50%,Low
175,56.0,209.47700000000003,0.7223344827586208,Total infected,40%,Vaccine Efficacy 50%,Low
176,57.0,209.5652,0.7226386206896552,Total infected,40%,Vaccine Efficacy 50%,Low
177,58.0,209.6694,0.7229979310344827,Total infected,40%,Vaccine Efficacy 50%,Low
178,59.0,209.8016,0.7234537931034483,Total infected,40%,Vaccine Efficacy 50%,Low
179,60.0,209.9039,0.7238065517241379,Total infected,40%,Vaccine Efficacy 50%,Low
180,1.0,0.0,0.0,Total infected,70%,Vaccine Efficacy 50%,Low
181,2.0,0.056100000000014916,0.0001934482758621204,Total infected,70%,Vaccine Efficacy 50%,Low
182,3.0,0.2524999999999977,0.0008706896551724059,Total infected,70%,Vaccine Efficacy 50%,Low
183,4.0,0.5851999999999862,0.002017931034482711,Total infected,70%,Vaccine Efficacy 50%,Low
184,5.0,1.2203000000000088,0.004207931034482789,Total infected,70%,Vaccine Efficacy 50%,Low
185,6.0,2.392900000000054,0.008251379310345015,Total infected,70%,Vaccine Efficacy 50%,Low
186,7.0,3.204499999999996,0.011049999999999985,Total infected,70%,Vaccine Efficacy 50%,Low
187,8.0,3.8998000000000275,0.013447586206896647,Total infected,70%,Vaccine Efficacy 50%,Low
188,9.0,5.985900000000015,0.020641034482758672,Total infected,70%,Vaccine Efficacy 50%,Low
189,10.0,9.33669999999995,0.03219551724137914,Total infected,70%,Vaccine Efficacy 50%,Low
190,11.0,13.697499999999991,0.047232758620689624,Total infected,70%,Vaccine Efficacy 50%,Low
191,12.0,19.26849999999996,0.06644310344827573,Total infected,70%,Vaccine Efficacy 50%,Low
192,13.0,25.921899999999994,0.0893858620689655,Total infected,70%,Vaccine Efficacy 50%,Low
193,14.0,30.795700000000068,0.10619206896551747,Total infected,70%,Vaccine Efficacy 50%,Low
194,15.0,34.29670000000007,0.11826448275862093,Total infected,70%,Vaccine Efficacy 50%,Low
195,16.0,40.31649999999999,0.13902241379310343,Total infected,70%,Vaccine Efficacy 50%,Low
196,17.0,47.731400000000036,0.16459103448275875,Total infected,70%,Vaccine Efficacy 50%,Low
197,18.0,55.879699999999985,0.19268862068965512,Total infected,70%,Vaccine Efficacy 50%,Low
198,19.0,64.7055,0.22312241379310346,Total infected,70%,Vaccine Efficacy 50%,Low
199,20.0,74.15450000000001,0.25570517241379315,Total infected,70%,Vaccine Efficacy 50%,Low
200,21.0,80.7656,0.27850206896551727,Total infected,70%,Vaccine Efficacy 50%,Low
201,22.0,85.65940000000003,0.2953772413793105,Total infected,70%,Vaccine Efficacy 50%,Low
202,23.0,92.48299999999998,0.31890689655172405,Total infected,70%,Vaccine Efficacy 50%,Low
203,24.0,99.96589999999998,0.3447099999999999,Total infected,70%,Vaccine Efficacy 50%,Low
204,25.0,107.3988,0.3703406896551724,Total infected,70%,Vaccine Efficacy 50%,Low
205,26.0,114.66940000000002,0.39541172413793113,Total infected,70%,Vaccine Efficacy 50%,Low
206,27.0,121.7995,0.41999827586206895,Total infected,70%,Vaccine Efficacy 50%,Low
207,28.0,126.77150000000003,0.43714310344827595,Total infected,70%,Vaccine Efficacy 50%,Low
208,29.0,130.39880000000002,0.44965103448275867,Total infected,70%,Vaccine Efficacy 50%,Low
209,30.0,134.7312,0.4645903448275862,Total infected,70%,Vaccine Efficacy 50%,Low
210,31.0,139.2685,0.48023620689655167,Total infected,70%,Vaccine Efficacy 50%,Low
211,32.0,143.485,0.49477586206896557,Total infected,70%,Vaccine Efficacy 50%,Low
212,33.0,147.3748,0.5081889655172414,Total infected,70%,Vaccine Efficacy 50%,Low
213,34.0,150.8878,0.5203027586206896,Total infected,70%,Vaccine Efficacy 50%,Low
214,35.0,153.4108,0.5290027586206897,Total infected,70%,Vaccine Efficacy 50%,Low
215,36.0,155.29260000000002,0.5354917241379311,Total infected,70%,Vaccine Efficacy 50%,Low
216,37.0,157.35469999999998,0.5426024137931034,Total infected,70%,Vaccine Efficacy 50%,Low
217,38.0,159.483,0.5499413793103448,Total infected,70%,Vaccine Efficacy 50%,Low
218,39.0,161.37869999999998,0.5564782758620689,Total infected,70%,Vaccine Efficacy 50%,Low
219,40.0,163.1243,0.5624975862068966,Total infected,70%,Vaccine Efficacy 50%,Low
220,41.0,164.7014,0.5679358620689655,Total infected,70%,Vaccine Efficacy 50%,Low
221,42.0,165.88389999999998,0.572013448275862,Total infected,70%,Vaccine Efficacy 50%,Low
222,43.0,166.7193,0.5748941379310345,Total infected,70%,Vaccine Efficacy 50%,Low
223,44.0,167.6574,0.5781289655172414,Total infected,70%,Vaccine Efficacy 50%,Low
224,45.0,168.53910000000002,0.5811693103448277,Total infected,70%,Vaccine Efficacy 50%,Low
225,46.0,169.39679999999998,0.5841268965517241,Total infected,70%,Vaccine Efficacy 50%,Low
226,47.0,170.0962,0.5865386206896552,Total infected,70%,Vaccine Efficacy 50%,Low
227,48.0,170.7936,0.5889434482758621,Total infected,70%,Vaccine Efficacy 50%,Low
228,49.0,171.29680000000002,0.5906786206896553,Total infected,70%,Vaccine Efficacy 50%,Low
229,50.0,171.6313,0.5918320689655173,Total infected,70%,Vaccine Efficacy 50%,Low
230,51.0,172.01600000000002,0.5931586206896552,Total infected,70%,Vaccine Efficacy 50%,Low
231,52.0,172.35070000000002,0.5943127586206897,Total infected,70%,Vaccine Efficacy 50%,Low
232,53.0,172.7074,0.5955427586206897,Total infected,70%,Vaccine Efficacy 50%,Low
233,54.0,173.0261,0.596641724137931,Total infected,70%,Vaccine Efficacy 50%,Low
234,55.0,173.2826,0.5975262068965518,Total infected,70%,Vaccine Efficacy 50%,Low
235,56.0,173.50100000000003,0.5982793103448277,Total infected,70%,Vaccine Efficacy 50%,Low
236,57.0,173.63530000000003,0.5987424137931036,Total infected,70%,Vaccine Efficacy 50%,Low
237,58.0,173.8136,0.5993572413793103,Total infected,70%,Vaccine Efficacy 50%,Low
238,59.0,173.978,0.5999241379310345,Total infected,70%,Vaccine Efficacy 50%,Low
239,60.0,174.17239999999998,0.6005944827586206,Total infected,70%,Vaccine Efficacy 50%,Low
