,day,susceptible,exposed,infected,removed,susceptible-in-quarantine,exposed-in-quarantine,infected-in-quarantine,removed-in-quarantine,susceptible-in-quarantine-external-1,exposed-in-quarantine-external-1,infected-in-quarantine-external-1,removed-in-quarantine-external-1,susceptible-in-quarantine-external-2,exposed-in-quarantine-external-2,infected-in-quarantine-external-2,removed-in-quarantine-external-2,num-of-screened-students,num-of-screened-students-external-1,num-of-screened-students-external-2,num-of-positive-students,num-of-positive-students-external-1,num-of-positive-students-external-2,num-infected-outside,num-of-classroom-in-quarantine,classroom-with-at-least-one-infected
0,0.0000,240.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1,1.0000,237.7353,0.6918,0.9698,0.0000,0.3819,0.0000,0.0201,0.0000,0.0000,0.0000,0.0000,0.0000,0.1910,0.0000,0.0101,0.0000,5.6851,0.7739,0.0101,0.0201,0.0000,0.0101,0.0000,0.0302,1.0000
2,2.0000,236.5595,1.1608,0.9129,0.1608,0.7487,0.0067,0.0435,0.0050,0.0000,0.0000,0.0000,0.0000,0.3769,0.0000,0.0201,0.0050,11.3668,1.5176,0.0201,0.0402,0.0000,0.0201,0.0000,0.0603,0.8442
3,3.0000,234.7554,1.4472,0.9078,0.2764,1.4489,0.0419,0.1072,0.0100,0.0854,0.0101,0.0050,0.0000,0.7889,0.0553,0.0503,0.0101,20.9966,2.2663,0.0452,0.0821,0.0050,0.0452,0.0000,0.1307,0.7940
4,4.0000,233.4020,1.8492,1.2027,0.3635,1.7002,0.0503,0.1340,0.0251,0.0854,0.0050,0.0101,0.0000,0.9715,0.0720,0.1156,0.0134,24.9548,2.9330,0.0586,0.0972,0.0050,0.0586,0.0000,0.1592,0.8208
5,5.0000,231.9129,2.1390,1.4188,0.5092,1.9782,0.0787,0.2127,0.0419,0.1457,0.0151,0.0251,0.0151,1.1943,0.0754,0.1993,0.0385,28.9045,3.7454,0.0754,0.1173,0.0101,0.0754,0.0000,0.2010,0.8040
6,6.0000,231.5461,1.4623,1.7320,0.6365,1.9782,0.0536,0.2044,0.0754,0.3317,0.0452,0.1005,0.0251,1.3752,0.1156,0.2244,0.0938,28.9045,4.4757,0.0905,0.1173,0.0251,0.0905,0.0000,0.2312,0.8627
7,7.0000,231.2395,1.0067,1.8124,0.8157,1.9782,0.0302,0.2094,0.0938,0.4573,0.0402,0.1508,0.0553,1.5561,0.1005,0.2965,0.1575,28.9045,5.2714,0.1055,0.1173,0.0352,0.1055,0.0000,0.2563,0.8928
8,8.0000,229.6868,1.6097,1.6499,0.9900,2.5126,0.0586,0.3434,0.1675,0.4808,0.0335,0.1776,0.0787,1.6114,0.0703,0.3317,0.1977,35.0804,6.0017,0.1106,0.1575,0.0385,0.1106,0.0000,0.3032,0.9162
9,9.0000,228.1256,1.8576,1.5276,1.1524,3.0955,0.1273,0.4707,0.3266,0.5276,0.0319,0.2077,0.1039,1.7403,0.0703,0.3484,0.2864,41.2529,6.7605,0.1223,0.2077,0.0435,0.1223,0.0000,0.3669,0.8978
