,day,susceptible,exposed,infected,removed,susceptible-in-quarantine,exposed-in-quarantine,infected-in-quarantine,removed-in-quarantine,susceptible-in-quarantine-external-1,exposed-in-quarantine-external-1,infected-in-quarantine-external-1,removed-in-quarantine-external-1,susceptible-in-quarantine-external-2,exposed-in-quarantine-external-2,infected-in-quarantine-external-2,removed-in-quarantine-external-2,num-of-screened-students,num-of-screened-students-external-1,num-of-screened-students-external-2,num-of-positive-students,num-of-positive-students-external-1,num-of-positive-students-external-2,num-vaccinated-susceptible,num-vaccinated-exposed,num-vaccinated-infected,num-vaccinated-removed,num-vaccinated-susceptible-in-quarantine,num-vaccinated-exposed-in-quarantine,num-vaccinated-infected-in-quarantine,num-vaccinated-removed-in-quarantine,num-vaccinated-susceptible-in-quarantine-external-1,num-vaccinated-exposed-in-quarantine-external-1,num-vaccinated-infected-in-quarantine-external-1,num-vaccinated-removed-in-quarantine-external-1,num-vaccinated-susceptible-in-quarantine-external-2,num-vaccinated-exposed-in-quarantine-external-2,num-vaccinated-infected-in-quarantine-external-2,num-vaccinated-removed-in-quarantine-external-2,num-infected-outside,num-of-classroom-in-quarantine,classroom-with-at-least-one-infected
0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1,1,0.2506,0.2506,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.6932,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.2506,0.0000,0.0000
2,2,0.6113,0.4410,0.0830,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.3657,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.4020,0.0000,0.0830
3,3,2.0143,0.7876,0.2066,0.0192,0.4482,0.0020,0.0020,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0020,0.0000,0.7191,2.0548,0.0020,0.0020,0.0000,0.0020,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.6299,0.0020,0.1630
4,4,3.6541,1.5604,0.4506,0.0491,0.4482,0.0020,0.0020,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0020,0.0000,0.7191,2.9718,0.0020,0.0020,0.0000,0.0020,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.8905,0.0020,0.2642
5,5,7.2674,1.9087,0.9299,0.0877,1.6287,0.0058,0.0185,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0133,0.0000,4.7982,3.9808,0.0133,0.0185,0.0000,0.0133,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0580,0.0075,0.3992
6,6,8.8036,1.4653,1.3976,0.1708,2.3594,0.0108,0.1065,0.0040,0.0000,0.0000,0.0020,0.0000,0.0000,0.0000,0.0180,0.0000,7.1715,4.5934,0.0180,0.0952,0.0020,0.0180,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.2588,0.0123,0.5631
7,7,10.9844,1.1270,1.8289,0.2568,3.4550,0.0147,0.1578,0.0118,0.0000,0.0000,0.0059,0.0000,0.0000,0.0000,0.0246,0.0029,11.8527,5.2381,0.0273,0.1320,0.0059,0.0273,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.4197,0.0180,0.7580
8,8,44.4451,1.8950,0.9909,0.2915,22.7065,0.1466,1.2027,0.1792,0.0000,0.0000,0.0078,0.0000,0.0000,0.0000,0.0266,0.0047,54.8469,5.7832,0.0310,0.9602,0.0078,0.0310,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.6335,0.1204,0.8193
9,9,48.1566,3.1519,1.6600,0.4354,22.7065,0.0935,1.1441,0.2774,0.0000,0.0000,0.0059,0.0039,0.0000,0.0000,0.0343,0.0086,60.6344,6.4656,0.0424,0.9602,0.0098,0.0424,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.8870,0.1204,0.9139
10,10,57.2767,4.7460,2.4713,0.6340,25.0740,0.1206,1.1325,0.4603,0.0000,0.0000,0.0039,0.0098,0.0000,0.0000,0.0498,0.0086,72.4947,7.1725,0.0577,1.0463,0.0136,0.0577,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.9367,0.1355,1.1489
11,11,68.0979,6.8654,4.2208,0.8323,26.2039,0.0988,1.1214,0.7083,0.0000,0.0000,0.0078,0.0098,0.0000,0.0000,0.0555,0.0159,78.7089,7.5055,0.0696,1.1815,0.0174,0.0696,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.1755,0.1425,1.2624
12,12,85.4492,10.6198,6.3419,1.2180,28.4909,0.1267,1.1239,0.8857,0.0000,0.0000,0.0131,0.0098,0.0000,0.0000,0.0549,0.0291,94.3108,8.5368,0.0845,1.2247,0.0226,0.0845,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.3816,0.1546,1.3789
