,day,susceptible,exposed,infected,removed,susceptible-in-quarantine,exposed-in-quarantine,infected-in-quarantine,removed-in-quarantine,susceptible-in-quarantine-external-1,exposed-in-quarantine-external-1,infected-in-quarantine-external-1,removed-in-quarantine-external-1,susceptible-in-quarantine-external-2,exposed-in-quarantine-external-2,infected-in-quarantine-external-2,removed-in-quarantine-external-2,num-of-screened-students,num-of-screened-students-external-1,num-of-screened-students-external-2,num-of-positive-students,num-of-positive-students-external-1,num-of-positive-students-external-2,num-vaccinated-susceptible,num-vaccinated-exposed,num-vaccinated-infected,num-vaccinated-removed,num-vaccinated-susceptible-in-quarantine,num-vaccinated-exposed-in-quarantine,num-vaccinated-infected-in-quarantine,num-vaccinated-removed-in-quarantine,num-vaccinated-susceptible-in-quarantine-external-1,num-vaccinated-exposed-in-quarantine-external-1,num-vaccinated-infected-in-quarantine-external-1,num-vaccinated-removed-in-quarantine-external-1,num-vaccinated-susceptible-in-quarantine-external-2,num-vaccinated-exposed-in-quarantine-external-2,num-vaccinated-infected-in-quarantine-external-2,num-vaccinated-removed-in-quarantine-external-2,num-infected-outside,num-of-classroom-in-quarantine,classroom-with-at-least-one-infected
0,0.0000,216.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,74.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1,1.0000,215.7748,0.2252,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,60.0000,0.7017,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,74.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.2252,0.0000,0.0000
2,2.0000,215.4885,0.4394,0.0721,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,60.0000,1.4134,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,74.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.4535,0.0000,0.0721
3,3.0000,215.1221,0.6707,0.1772,0.0120,0.0150,0.0010,0.0010,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0010,0.0000,60.0190,2.1552,0.0010,0.0010,0.0000,0.0010,0.0000,0.0000,0.0000,74.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.6667,0.0010,0.1642
4,4.0000,214.6577,0.9750,0.3113,0.0370,0.0150,0.0010,0.0010,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0020,0.0000,60.0380,2.8849,0.0020,0.0010,0.0000,0.0020,0.0000,0.0000,0.0000,74.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.8839,0.0010,0.2663
5,5.0000,214.0270,1.2152,0.5305,0.0781,0.1111,0.0080,0.0160,0.0010,0.0000,0.0000,0.0030,0.0000,0.0000,0.0000,0.0100,0.0000,60.2472,3.6406,0.0100,0.0160,0.0030,0.0100,0.0000,0.0000,0.0000,74.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0821,0.0080,0.4154
6,6.0000,213.7758,1.0611,0.8108,0.1451,0.1481,0.0070,0.0290,0.0030,0.0000,0.0000,0.0040,0.0010,0.0000,0.0000,0.0150,0.0000,60.3804,4.3133,0.0150,0.0250,0.0050,0.0150,0.0000,0.0000,0.0000,74.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.2963,0.0110,0.5806
7,7.0000,213.5125,0.9489,1.0120,0.2392,0.2002,0.0080,0.0400,0.0070,0.0000,0.0000,0.0100,0.0010,0.0000,0.0000,0.0190,0.0020,60.6086,5.0320,0.0210,0.0370,0.0110,0.0210,0.0000,0.0000,0.0000,74.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.5075,0.0150,0.7558
8,8.0000,211.4274,1.3303,0.7007,0.2913,1.5996,0.0691,0.4454,0.0901,0.0000,0.0000,0.0130,0.0030,0.0000,0.0000,0.0260,0.0040,123.8278,5.7608,0.0300,0.4144,0.0160,0.0300,0.0000,0.0000,0.0000,74.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.7117,0.1161,0.8599
9,9.0000,210.5325,1.7928,0.9650,0.3794,1.6597,0.0501,0.4204,0.1421,0.0000,0.0000,0.0150,0.0060,0.0000,0.0000,0.0310,0.0060,124.0751,6.4625,0.0370,0.4184,0.0210,0.0370,0.0000,0.0000,0.0000,74.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.9319,0.1201,0.9920
