,day,susceptible,exposed,infected,removed,susceptible-in-quarantine,exposed-in-quarantine,infected-in-quarantine,removed-in-quarantine,susceptible-in-quarantine-external-1,exposed-in-quarantine-external-1,infected-in-quarantine-external-1,removed-in-quarantine-external-1,susceptible-in-quarantine-external-2,exposed-in-quarantine-external-2,infected-in-quarantine-external-2,removed-in-quarantine-external-2,num-of-screened-students,num-of-screened-students-external-1,num-of-screened-students-external-2,num-of-positive-students,num-of-positive-students-external-1,num-of-positive-students-external-2,num-vaccinated-susceptible,num-vaccinated-exposed,num-vaccinated-infected,num-vaccinated-removed,num-vaccinated-susceptible-in-quarantine,num-vaccinated-exposed-in-quarantine,num-vaccinated-infected-in-quarantine,num-vaccinated-removed-in-quarantine,num-vaccinated-susceptible-in-quarantine-external-1,num-vaccinated-exposed-in-quarantine-external-1,num-vaccinated-infected-in-quarantine-external-1,num-vaccinated-removed-in-quarantine-external-1,num-vaccinated-susceptible-in-quarantine-external-2,num-vaccinated-exposed-in-quarantine-external-2,num-vaccinated-infected-in-quarantine-external-2,num-vaccinated-removed-in-quarantine-external-2,num-infected-outside,num-of-classroom-in-quarantine,classroom-with-at-least-one-infected
0,0,216.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,74.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1,1,215.7016,0.2106,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,60.0000,0.5843,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,74.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.2106,0.0000,0.0000
2,2,215.3924,0.4027,0.0529,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,60.0000,1.2603,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,74.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.4194,0.0000,0.0529
3,3,214.9497,0.6096,0.1425,0.0079,-0.0286,-0.0019,-0.0019,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0019,0.0000,59.9637,1.9846,-0.0019,-0.0019,0.0000,-0.0019,0.0000,0.0000,0.0000,74.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.6158,-0.0019,0.1350
4,4,214.4176,0.9025,0.2598,0.0287,-0.0286,-0.0019,-0.0019,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0019,0.0000,59.9637,2.6685,-0.0019,-0.0019,0.0000,-0.0019,0.0000,0.0000,0.0000,74.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.8391,-0.0019,0.2255
5,5,213.7376,1.1074,0.4786,0.0582,0.0064,-0.0007,0.0001,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0039,0.0000,60.0745,3.4303,0.0039,0.0001,0.0000,0.0039,0.0000,0.0000,0.0000,74.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0221,0.0004,0.3735
6,6,213.4173,0.9801,0.7180,0.1181,0.0577,-0.0011,0.0055,-0.0015,0.0000,0.0000,-0.0019,0.0000,0.0000,0.0000,0.0083,0.0000,60.1841,4.0666,0.0083,0.0030,-0.0019,0.0083,0.0000,0.0000,0.0000,74.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.2363,0.0043,0.5454
7,7,213.1103,0.8448,0.9276,0.1941,0.1116,0.0014,0.0113,-0.0015,0.0000,0.0000,-0.0007,0.0000,0.0000,0.0000,0.0123,-0.0007,60.3836,4.7814,0.0156,0.0122,-0.0007,0.0156,0.0000,0.0000,0.0000,74.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.4246,0.0083,0.7133
8,8,210.7423,1.2000,0.6262,0.2413,1.2316,0.0606,0.3688,0.0631,0.0000,0.0000,0.0003,0.0000,0.0000,0.0000,0.0138,-0.0000,123.0322,5.5287,0.0186,0.3450,0.0003,0.0186,0.0000,0.0000,0.0000,74.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.6375,0.0918,0.8024
9,9,209.8747,1.6420,0.8490,0.3390,1.2316,0.0413,0.3451,0.1061,0.0000,0.0000,-0.0007,-0.0015,0.0000,0.0000,0.0158,0.0019,123.1892,6.2200,0.0240,0.3450,0.0013,0.0240,0.0000,0.0000,0.0000,74.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.8415,0.0918,0.9102
