,day,susceptible,exposed,infected,removed,susceptible-in-quarantine,exposed-in-quarantine,infected-in-quarantine,removed-in-quarantine,susceptible-in-quarantine-external-1,exposed-in-quarantine-external-1,infected-in-quarantine-external-1,removed-in-quarantine-external-1,susceptible-in-quarantine-external-2,exposed-in-quarantine-external-2,infected-in-quarantine-external-2,removed-in-quarantine-external-2,num-of-screened-students,num-of-screened-students-external-1,num-of-screened-students-external-2,num-of-positive-students,num-of-positive-students-external-1,num-of-positive-students-external-2,num-vaccinated-susceptible,num-vaccinated-exposed,num-vaccinated-infected,num-vaccinated-removed,num-vaccinated-susceptible-in-quarantine,num-vaccinated-exposed-in-quarantine,num-vaccinated-infected-in-quarantine,num-vaccinated-removed-in-quarantine,num-vaccinated-susceptible-in-quarantine-external-1,num-vaccinated-exposed-in-quarantine-external-1,num-vaccinated-infected-in-quarantine-external-1,num-vaccinated-removed-in-quarantine-external-1,num-vaccinated-susceptible-in-quarantine-external-2,num-vaccinated-exposed-in-quarantine-external-2,num-vaccinated-infected-in-quarantine-external-2,num-vaccinated-removed-in-quarantine-external-2,num-infected-outside,num-of-classroom-in-quarantine,classroom-with-at-least-one-infected
0,0,240.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,50.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1,1,239.7933,0.2658,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,60.0000,0.8063,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,50.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.2658,0.0000,0.0000
2,2,239.5208,0.5135,0.0754,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0030,0.0000,0.0000,0.0000,0.0000,0.0000,60.0561,1.5479,0.0000,0.0000,0.0030,0.0000,0.0000,0.0000,0.0000,50.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.5153,0.0000,0.0766
3,3,239.1283,0.8189,0.2032,0.0161,0.0516,0.0000,0.0029,0.0000,0.0000,0.0000,0.0047,0.0000,0.0000,0.0000,0.0000,0.0000,60.0893,2.3328,0.0000,0.0029,0.0047,0.0000,0.0000,0.0000,0.0000,50.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.7871,0.0029,0.1859
4,4,238.6119,1.1239,0.4116,0.0459,0.1375,0.0048,0.0079,0.0000,0.0000,0.0000,0.0079,0.0000,0.0000,0.0000,0.0135,0.0000,60.3555,3.0524,0.0135,0.0079,0.0079,0.0135,0.0000,0.0000,0.0000,50.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0140,0.0079,0.3505
5,5,237.9228,1.5366,0.6661,0.0950,0.2231,0.0226,0.0178,0.0000,0.0000,0.0000,0.0121,0.0000,0.0000,0.0000,0.0174,0.0030,60.5203,3.8005,0.0187,0.0178,0.0121,0.0187,0.0000,0.0000,0.0000,50.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.2593,0.0135,0.5060
6,6,237.5945,1.3475,1.0324,0.1737,0.3192,0.0265,0.0368,0.0064,0.0000,0.0000,0.0107,0.0030,0.0000,0.0000,0.0238,0.0078,60.7027,4.5114,0.0286,0.0290,0.0121,0.0286,0.0000,0.0000,0.0000,50.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.5388,0.0200,0.7131
7,7,237.2903,1.2176,1.2310,0.3326,0.4147,0.0274,0.0556,0.0115,0.0000,0.0000,0.0107,0.0030,0.0000,0.0000,0.0366,0.0093,60.9857,5.1832,0.0424,0.0431,0.0121,0.0424,0.0000,0.0000,0.0000,50.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.7908,0.0262,0.8680
8,8,234.8996,1.6545,0.8116,0.4043,2.4846,0.1269,0.6400,0.1279,0.0000,0.0000,0.0161,0.0047,0.0000,0.0000,0.0470,0.0093,125.1411,5.9275,0.0527,0.5774,0.0187,0.0527,0.0000,0.0000,0.0000,50.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.0359,0.1605,0.9957
9,9,233.8122,2.2586,1.1730,0.5071,2.5685,0.1016,0.5875,0.2243,0.0000,0.0000,0.0237,0.0063,0.0000,0.0000,0.0459,0.0174,125.5443,6.6794,0.0584,0.5835,0.0274,0.0584,0.0000,0.0000,0.0000,50.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.2493,0.1658,1.1575
10,10,232.4423,3.0046,1.5830,0.6819,2.6713,0.0908,0.5430,0.3196,0.0000,0.0000,0.0274,0.0063,0.0000,0.0000,0.0512,0.0250,125.8944,7.3846,0.0707,0.5994,0.0310,0.0707,0.0000,0.0000,0.0000,50.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.4889,0.1732,1.2830
11,11,230.6833,3.7004,2.1248,0.8659,3.0198,0.1338,0.5414,0.4054,0.0000,0.0000,0.0299,0.0121,0.0503,0.0030,0.0687,0.0346,126.5154,8.1400,0.0968,0.6506,0.0382,0.0968,0.0000,0.0000,0.0000,50.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.7138,0.1989,1.4505
12,12,228.6526,4.4742,2.8261,1.1035,3.3595,0.1667,0.5751,0.4985,0.0000,0.0000,0.0394,0.0148,0.0503,0.0030,0.0782,0.0452,127.1982,8.8744,0.1159,0.7262,0.0498,0.1159,0.0000,0.0000,0.0000,50.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.9176,0.2248,1.6717
13,13,227.9542,3.4079,3.4916,1.4658,3.9177,0.2057,0.6769,0.5988,0.0000,0.0000,0.0467,0.0200,0.0503,0.0030,0.0930,0.0510,131.3356,9.6361,0.1360,0.8432,0.0615,0.1360,0.0000,0.0000,0.0000,50.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.1282,0.2663,1.8848
14,14,227.3713,2.6566,3.8758,1.8516,4.3274,0.2081,0.7131,0.7287,0.0000,0.0000,0.0555,0.0250,0.0835,0.0030,0.1152,0.0612,132.2601,10.3449,0.1674,0.9303,0.0749,0.1674,0.0000,0.0000,0.0000,50.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.3495,0.2977,2.0413
15,15,219.8735,2.6620,1.7298,1.4125,11.1657,0.7805,3.0562,1.7923,0.0000,0.0000,0.0649,0.0274,0.0835,0.0030,0.1375,0.0738,200.0158,11.0966,0.2017,2.8302,0.0865,0.2017,0.0000,0.0000,0.0000,50.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.5724,0.8260,2.1647
16,16,218.1229,3.5075,2.1804,1.6312,11.4459,0.5889,2.9223,2.1716,0.0000,0.0000,0.0569,0.0405,0.0835,0.0030,0.1298,0.0974,200.5057,11.7989,0.2165,2.8587,0.0920,0.2165,0.0000,0.0000,0.0000,50.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.7920,0.8437,2.2862
17,17,216.0753,4.3958,2.8197,1.8942,11.6824,0.4916,2.7037,2.6177,0.0000,0.0000,0.0626,0.0441,0.0835,0.0000,0.1318,0.1128,201.0473,12.4904,0.2321,2.9031,0.1018,0.2321,0.0000,0.0000,0.0000,50.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,4.0073,0.8630,2.4236
18,18,213.6607,5.2260,3.4482,2.2393,12.0901,0.4769,2.6063,3.0481,0.0000,0.0000,0.0640,0.0533,0.0835,0.0000,0.1459,0.1281,202.0493,13.2189,0.2684,3.0496,0.1140,0.2684,0.0000,0.0000,0.0000,50.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,4.2112,0.9008,2.5907
19,19,210.8334,6.2316,4.2802,2.6140,12.5066,0.4749,2.5353,3.4595,0.0000,0.0000,0.0665,0.0581,0.0835,0.0000,0.1734,0.1395,203.2582,13.8915,0.3100,3.2122,0.1239,0.3100,0.0000,0.0000,0.0000,50.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,4.4245,0.9400,2.7862
20,20,209.5320,4.5301,5.1493,3.0652,13.6182,0.5530,2.5925,3.8869,0.0811,0.0000,0.0772,0.0710,0.0835,0.0000,0.1886,0.1528,209.1020,14.5711,0.3449,3.4660,0.1446,0.3449,0.0000,0.0000,0.0000,50.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,4.6355,1.0291,2.9710
21,21,208.7965,3.3341,5.4378,3.6294,14.1496,0.5030,2.6420,4.3772,0.0811,0.0000,0.0841,0.0832,0.1108,0.0000,0.2148,0.1743,210.5184,15.2414,0.4008,3.7183,0.1631,0.4008,0.0000,0.0000,0.0000,50.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,4.8470,1.0835,3.0990
