,day,susceptible,exposed,infected,removed,susceptible-in-quarantine,exposed-in-quarantine,infected-in-quarantine,removed-in-quarantine,susceptible-in-quarantine-external-1,exposed-in-quarantine-external-1,infected-in-quarantine-external-1,removed-in-quarantine-external-1,susceptible-in-quarantine-external-2,exposed-in-quarantine-external-2,infected-in-quarantine-external-2,removed-in-quarantine-external-2,num-of-screened-students,num-of-screened-students-external-1,num-of-screened-students-external-2,num-of-positive-students,num-of-positive-students-external-1,num-of-positive-students-external-2,num-vaccinated-susceptible,num-vaccinated-exposed,num-vaccinated-infected,num-vaccinated-removed,num-vaccinated-susceptible-in-quarantine,num-vaccinated-exposed-in-quarantine,num-vaccinated-infected-in-quarantine,num-vaccinated-removed-in-quarantine,num-vaccinated-susceptible-in-quarantine-external-1,num-vaccinated-exposed-in-quarantine-external-1,num-vaccinated-infected-in-quarantine-external-1,num-vaccinated-removed-in-quarantine-external-1,num-vaccinated-susceptible-in-quarantine-external-2,num-vaccinated-exposed-in-quarantine-external-2,num-vaccinated-infected-in-quarantine-external-2,num-vaccinated-removed-in-quarantine-external-2,num-infected-outside,num-of-classroom-in-quarantine,classroom-with-at-least-one-infected
0,0,216.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,74.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1,1,215.6913,0.1737,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,60.0000,0.5594,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,74.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.1737,0.0000,0.0000
2,2,215.3892,0.3643,0.0278,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,60.0000,1.2589,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,74.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.3842,0.0000,0.0278
3,3,215.0412,0.5342,0.0957,0.0011,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,60.0000,1.9738,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,74.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.5555,0.0000,0.0934
4,4,214.6039,0.7459,0.2047,0.0134,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,60.0000,2.6775,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,74.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.7312,0.0000,0.1850
5,5,213.7508,0.9653,0.3893,0.0409,-0.0448,-0.0044,-0.0052,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0011,0.0000,59.9792,3.3622,-0.0011,-0.0052,0.0000,-0.0011,0.0000,0.0000,0.0000,74.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.9185,-0.0030,0.3077
6,6,213.3284,0.8312,0.6022,0.1032,0.0374,-0.0016,0.0046,0.0000,0.0000,0.0000,-0.0047,0.0000,0.0000,0.0000,0.0053,0.0000,60.1553,4.0260,0.0053,0.0042,-0.0047,0.0053,0.0000,0.0000,0.0000,74.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.1162,0.0027,0.4841
7,7,213.1349,0.7487,0.7732,0.1618,0.0374,-0.0016,0.0042,-0.0044,0.0000,0.0000,-0.0036,0.0000,0.0000,0.0000,0.0103,-0.0015,60.4082,4.7351,0.0146,0.0042,-0.0036,0.0146,0.0000,0.0000,0.0000,74.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.2949,0.0027,0.6272
8,8,210.8894,1.0129,0.5246,0.1878,0.8991,0.0369,0.2851,0.0348,0.0000,0.0000,-0.0036,0.0000,0.0000,0.0000,0.0070,-0.0014,122.6256,5.4831,0.0146,0.2649,-0.0036,0.0146,0.0000,0.0000,0.0000,74.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.4679,0.0662,0.7266
9,9,210.1886,1.3410,0.6868,0.2587,0.8991,0.0191,0.2705,0.0671,0.0000,0.0000,-0.0046,-0.0047,0.0000,0.0000,0.0102,0.0001,122.7704,6.1871,0.0215,0.2649,-0.0036,0.0215,0.0000,0.0000,0.0000,74.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.6095,0.0662,0.7742
10,10,209.0908,1.8115,0.9309,0.3693,0.9603,0.0155,0.2590,0.0890,0.0000,0.0000,-0.0047,-0.0036,0.0000,0.0000,0.0178,0.0001,123.0898,6.8473,0.0293,0.2699,-0.0016,0.0293,0.0000,0.0000,0.0000,74.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.8359,0.0706,0.8759
11,11,207.6967,2.2586,1.2920,0.4481,1.0973,0.0150,0.2728,0.1276,0.0000,0.0000,-0.0035,-0.0036,0.0000,0.0000,0.0246,0.0029,123.4993,7.5554,0.0407,0.2997,0.0010,0.0407,0.0000,0.0000,0.0000,74.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.0333,0.0834,1.0463
12,12,206.0283,2.7456,1.7205,0.6363,1.2893,0.0198,0.2581,0.1659,0.0000,0.0000,-0.0008,-0.0036,0.0000,0.0000,0.0246,0.0084,123.9548,8.1847,0.0485,0.3142,0.0043,0.0485,0.0000,0.0000,0.0000,74.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.2289,0.0965,1.1962
13,13,205.5158,2.1089,2.2315,0.8479,1.4895,0.0068,0.2744,0.2268,0.0000,0.0000,0.0017,-0.0036,0.0000,0.0000,0.0320,0.0116,126.0801,8.8313,0.0606,0.3555,0.0074,0.0606,0.0000,0.0000,0.0000,74.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.4351,0.1123,1.3890
14,14,205.0895,1.7021,2.5455,1.1627,1.6168,0.0034,0.2457,0.2852,0.0000,0.0000,0.0074,-0.0036,0.0000,0.0000,0.0246,0.0217,126.4935,9.5028,0.0647,0.3700,0.0139,0.0647,0.0000,0.0000,0.0000,74.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.6928,0.1212,1.5268
15,15,198.2074,1.6291,1.1731,0.9437,5.9199,0.3252,1.7168,0.9107,-0.0756,0.0000,0.0139,-0.0036,0.0000,0.0000,0.0474,0.0255,192.8812,10.1578,0.0942,1.6453,0.0209,0.0942,0.0000,0.0000,0.0000,74.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.8847,0.4971,1.6252
16,16,196.7272,2.2121,1.4870,1.0694,6.0928,0.2326,1.5944,1.1652,-0.0756,0.0000,0.0134,-0.0008,0.0000,0.0000,0.0435,0.0367,193.2371,10.7517,0.1010,1.6598,0.0245,0.1010,0.0000,0.0000,0.0000,74.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.0899,0.5100,1.7204
17,17,194.9337,2.8164,1.7824,1.2123,6.4856,0.1986,1.5303,1.3709,-0.0756,0.0000,0.0278,-0.0008,0.0000,0.0000,0.0474,0.0406,193.8009,11.3965,0.1098,1.7017,0.0397,0.1098,0.0000,0.0000,0.0000,74.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.2603,0.5400,1.8649
18,18,192.8766,3.4346,2.2836,1.3948,6.7903,0.1602,1.4900,1.5965,-0.0756,0.0000,0.0278,0.0015,0.0000,0.0000,0.0556,0.0564,194.5213,12.0942,0.1365,1.7711,0.0436,0.1365,0.0000,0.0000,0.0000,74.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.4232,0.5678,2.0032
19,19,190.4882,4.3358,2.9101,1.6211,6.9796,0.1504,1.4470,1.8067,-0.0756,0.0000,0.0241,0.0072,0.0000,0.0000,0.0638,0.0523,195.2511,12.7015,0.1547,1.8574,0.0476,0.1547,0.0000,0.0000,0.0000,74.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.6797,0.5885,2.1682
20,20,189.8989,3.1793,3.7141,1.9744,7.3542,0.1535,1.4068,2.0305,-0.0756,0.0000,0.0356,0.0042,0.0000,0.0000,0.0681,0.0479,198.8545,13.3690,0.1610,1.9323,0.0598,0.1610,0.0000,0.0000,0.0000,74.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.8874,0.6222,2.3976
21,21,189.4073,2.3719,3.9215,2.4086,7.6489,0.1757,1.3988,2.2504,-0.0756,0.0000,0.0437,0.0042,0.0000,0.0000,0.0916,0.0456,199.9048,14.0050,0.1974,2.0486,0.0724,0.1974,0.0000,0.0000,0.0000,74.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,4.0524,0.6550,2.5503
22,22,182.3560,2.0995,1.5435,2.1776,12.5937,0.7453,3.9284,3.2515,-0.0756,0.0000,0.0437,0.0072,0.0000,0.0000,0.1117,0.0497,267.2313,14.7390,0.2231,4.2577,0.0767,0.2231,0.0000,0.0000,0.0000,74.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,4.2282,1.1592,2.5793
23,23,180.6153,2.9751,1.9430,2.4120,12.5937,0.5246,3.5924,3.8202,-0.0756,0.0000,0.0398,0.0137,0.0000,0.0000,0.1047,0.0579,267.4184,15.4649,0.2279,4.2577,0.0809,0.2279,0.0000,0.0000,0.0000,74.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,4.4306,1.1592,2.6008
24,24,178.8581,3.4922,2.5454,2.6946,12.6558,0.3314,3.3713,4.2715,-0.0756,0.0000,0.0415,0.0104,0.0000,0.0000,0.0919,0.0747,267.7054,16.0870,0.2362,4.2721,0.0834,0.2362,0.0000,0.0000,0.0000,74.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,4.5593,1.1648,2.6813
