,day,susceptible,exposed,infected,removed,susceptible-in-quarantine,exposed-in-quarantine,infected-in-quarantine,removed-in-quarantine,susceptible-in-quarantine-external-1,exposed-in-quarantine-external-1,infected-in-quarantine-external-1,removed-in-quarantine-external-1,susceptible-in-quarantine-external-2,exposed-in-quarantine-external-2,infected-in-quarantine-external-2,removed-in-quarantine-external-2,num-of-screened-students,num-of-screened-students-external-1,num-of-screened-students-external-2,num-of-positive-students,num-of-positive-students-external-1,num-of-positive-students-external-2,num-vaccinated-susceptible,num-vaccinated-exposed,num-vaccinated-infected,num-vaccinated-removed,num-vaccinated-susceptible-in-quarantine,num-vaccinated-exposed-in-quarantine,num-vaccinated-infected-in-quarantine,num-vaccinated-removed-in-quarantine,num-vaccinated-susceptible-in-quarantine-external-1,num-vaccinated-exposed-in-quarantine-external-1,num-vaccinated-infected-in-quarantine-external-1,num-vaccinated-removed-in-quarantine-external-1,num-vaccinated-susceptible-in-quarantine-external-2,num-vaccinated-exposed-in-quarantine-external-2,num-vaccinated-infected-in-quarantine-external-2,num-vaccinated-removed-in-quarantine-external-2,num-infected-outside,num-of-classroom-in-quarantine,classroom-with-at-least-one-infected
0,0,240.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,50.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1,1,239.8356,0.3609,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,60.0000,1.0308,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,50.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.3609,0.0000,0.0000
2,2,239.6147,0.6042,0.1392,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,60.0000,1.9024,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,50.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.5989,0.0000,0.1392
3,3,239.2480,0.9349,0.3208,0.0470,0.5173,0.0000,0.0287,0.0000,0.0000,0.0000,0.0287,0.0000,0.0000,0.0000,0.0000,0.0000,60.5460,2.6499,0.0000,0.0287,0.0287,0.0000,0.0000,0.0000,0.0000,50.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0287,0.2996
4,4,238.7442,1.4786,0.5397,0.0922,0.5173,0.0000,0.0287,0.0000,0.0000,0.0000,0.0287,0.0000,0.0000,0.0000,0.0293,0.0000,60.8896,3.3653,0.0293,0.0287,0.0287,0.0293,0.0000,0.0000,0.0000,50.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.2657,0.0287,0.4658
5,5,238.1885,1.8613,0.8344,0.2152,0.5173,0.0000,0.0287,0.0000,0.0000,0.0000,0.0287,0.0000,0.0000,0.0000,0.0459,0.0000,61.1748,4.0555,0.0459,0.0287,0.0287,0.0459,0.0000,0.0000,0.0000,50.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.5385,0.0287,0.6267
6,6,237.8329,1.4767,1.5107,0.2832,0.7745,0.0589,0.0469,0.0294,0.0000,0.0000,0.0287,0.0000,0.0000,0.0000,0.0473,0.0274,61.4646,4.7290,0.0622,0.0469,0.0287,0.0622,0.0000,0.0000,0.0000,50.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.9113,0.0469,0.9192
7,7,237.5360,1.4187,1.6096,0.5776,0.7745,0.0294,0.0731,0.0294,0.0000,0.0000,0.0287,0.0000,0.0000,0.0000,0.0473,0.0274,61.4646,5.2946,0.0622,0.0469,0.0287,0.0622,0.0000,0.0000,0.0000,50.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.2179,0.0469,1.0944
8,8,235.2003,2.0468,0.9417,0.5774,3.9943,0.1459,0.8898,0.2438,0.0000,0.0000,0.0285,0.0287,0.0000,0.0000,0.0630,0.0274,126.9429,6.1461,0.0771,0.8656,0.0463,0.0771,0.0000,0.0000,0.0000,50.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.5427,0.2521,1.1537
9,9,234.2453,2.5866,1.5175,0.6536,3.9943,0.1333,0.8081,0.3553,0.0000,0.0000,0.0285,0.0287,0.0000,0.0000,0.0781,0.0274,127.4449,6.9107,0.0916,0.8656,0.0463,0.0916,0.0000,0.0000,0.0000,50.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.7372,0.2521,1.4327
