,day,susceptible,exposed,infected,removed,susceptible-in-quarantine,exposed-in-quarantine,infected-in-quarantine,removed-in-quarantine,susceptible-in-quarantine-external-1,exposed-in-quarantine-external-1,infected-in-quarantine-external-1,removed-in-quarantine-external-1,susceptible-in-quarantine-external-2,exposed-in-quarantine-external-2,infected-in-quarantine-external-2,removed-in-quarantine-external-2,num-of-screened-students,num-of-screened-students-external-1,num-of-screened-students-external-2,num-of-positive-students,num-of-positive-students-external-1,num-of-positive-students-external-2,num-vaccinated-susceptible,num-vaccinated-exposed,num-vaccinated-infected,num-vaccinated-removed,num-vaccinated-susceptible-in-quarantine,num-vaccinated-exposed-in-quarantine,num-vaccinated-infected-in-quarantine,num-vaccinated-removed-in-quarantine,num-vaccinated-susceptible-in-quarantine-external-1,num-vaccinated-exposed-in-quarantine-external-1,num-vaccinated-infected-in-quarantine-external-1,num-vaccinated-removed-in-quarantine-external-1,num-vaccinated-susceptible-in-quarantine-external-2,num-vaccinated-exposed-in-quarantine-external-2,num-vaccinated-infected-in-quarantine-external-2,num-vaccinated-removed-in-quarantine-external-2,num-infected-outside,num-of-classroom-in-quarantine,classroom-with-at-least-one-infected
0,0,240.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,50.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1,1,239.7840,0.2860,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,60.0000,0.8053,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,50.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.2860,0.0000,0.0000
2,2,239.5127,0.5324,0.0856,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0039,0.0000,0.0000,0.0000,0.0000,0.0000,60.0748,1.5841,0.0000,0.0000,0.0039,0.0000,0.0000,0.0000,0.0000,50.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.5278,0.0000,0.0871
3,3,239.1239,0.8298,0.2219,0.0215,0.0688,0.0000,0.0038,0.0000,0.0000,0.0000,0.0063,0.0000,0.0000,0.0000,0.0000,0.0000,60.1191,2.3538,0.0000,0.0038,0.0063,0.0000,0.0000,0.0000,0.0000,50.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.8057,0.0038,0.2002
4,4,238.5835,1.1623,0.4465,0.0549,0.1491,0.0039,0.0084,0.0000,0.0000,0.0000,0.0084,0.0000,0.0000,0.0000,0.0143,0.0000,60.3749,3.0722,0.0143,0.0084,0.0084,0.0143,0.0000,0.0000,0.0000,50.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0433,0.0084,0.3717
5,5,237.8633,1.6039,0.6985,0.1104,0.2665,0.0287,0.0221,0.0000,0.0000,0.0000,0.0143,0.0000,0.0000,0.0000,0.0214,0.0000,60.5997,3.8092,0.0214,0.0221,0.0143,0.0214,0.0000,0.0000,0.0000,50.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.2867,0.0162,0.5212
6,6,237.5429,1.4131,1.0770,0.1925,0.3409,0.0302,0.0408,0.0085,0.0000,0.0000,0.0124,0.0039,0.0000,0.0000,0.0267,0.0083,60.7850,4.5060,0.0316,0.0319,0.0143,0.0316,0.0000,0.0000,0.0000,50.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.5767,0.0215,0.7268
7,7,237.2179,1.2801,1.2775,0.3500,0.4713,0.0329,0.0646,0.0153,0.0000,0.0000,0.0124,0.0039,0.0000,0.0000,0.0393,0.0104,61.0808,5.1791,0.0456,0.0511,0.0143,0.0456,0.0000,0.0000,0.0000,50.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.8331,0.0300,0.8819
8,8,234.6802,1.7177,0.8156,0.4062,2.7748,0.1456,0.6978,0.1540,0.0000,0.0000,0.0180,0.0063,0.0000,0.0000,0.0487,0.0104,125.2563,5.9437,0.0549,0.6281,0.0215,0.0549,0.0000,0.0000,0.0000,50.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.0893,0.1804,1.0070
9,9,233.6279,2.3002,1.1966,0.5090,2.8431,0.1127,0.6381,0.2593,0.0000,0.0000,0.0266,0.0084,0.0000,0.0000,0.0487,0.0179,125.6858,6.6682,0.0611,0.6321,0.0316,0.0611,0.0000,0.0000,0.0000,50.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.2969,0.1847,1.1793
