,day,susceptible,exposed,infected,removed,susceptible-in-quarantine,exposed-in-quarantine,infected-in-quarantine,removed-in-quarantine,susceptible-in-quarantine-external-1,exposed-in-quarantine-external-1,infected-in-quarantine-external-1,removed-in-quarantine-external-1,susceptible-in-quarantine-external-2,exposed-in-quarantine-external-2,infected-in-quarantine-external-2,removed-in-quarantine-external-2,num-of-screened-students,num-of-screened-students-external-1,num-of-screened-students-external-2,num-of-positive-students,num-of-positive-students-external-1,num-of-positive-students-external-2,num-vaccinated-susceptible,num-vaccinated-exposed,num-vaccinated-infected,num-vaccinated-removed,num-vaccinated-susceptible-in-quarantine,num-vaccinated-exposed-in-quarantine,num-vaccinated-infected-in-quarantine,num-vaccinated-removed-in-quarantine,num-vaccinated-susceptible-in-quarantine-external-1,num-vaccinated-exposed-in-quarantine-external-1,num-vaccinated-infected-in-quarantine-external-1,num-vaccinated-removed-in-quarantine-external-1,num-vaccinated-susceptible-in-quarantine-external-2,num-vaccinated-exposed-in-quarantine-external-2,num-vaccinated-infected-in-quarantine-external-2,num-vaccinated-removed-in-quarantine-external-2,num-infected-outside,num-of-classroom-in-quarantine,classroom-with-at-least-one-infected
0,0,144.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,146.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1,1,143.7767,0.1312,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,60.0000,0.6101,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,146.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.1312,0.0000,0.0000
2,2,143.5324,0.2567,0.0337,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,60.0000,1.2756,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,146.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.2928,0.0000,0.0337
3,3,143.2568,0.4047,0.0912,0.0024,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,60.0000,1.9660,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,146.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.4494,0.0000,0.0902
4,4,142.9763,0.5220,0.1792,0.0164,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0031,0.0000,0.0000,0.0000,0.0000,0.0000,59.9406,2.6499,0.0000,0.0000,-0.0031,0.0000,0.0000,0.0000,0.0000,146.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.6064,0.0000,0.1697
5,5,142.6333,0.5827,0.3116,0.0280,-0.0251,-0.0063,-0.0031,0.0000,0.0000,0.0000,-0.0031,0.0000,0.0000,0.0000,0.0004,0.0000,60.0437,3.3831,0.0004,-0.0031,-0.0031,0.0004,0.0000,0.0000,0.0000,146.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.7077,-0.0031,0.2902
6,6,142.4952,0.5097,0.4530,0.0699,-0.0251,-0.0063,-0.0031,0.0000,0.0000,0.0000,-0.0031,0.0000,0.0000,0.0000,0.0025,0.0000,60.0859,4.2181,0.0025,-0.0031,-0.0031,0.0025,0.0000,0.0000,0.0000,146.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.8327,-0.0031,0.3832
7,7,142.3363,0.4947,0.5674,0.1136,-0.0251,0.0000,-0.0094,0.0000,0.0000,0.0000,-0.0031,0.0000,0.0000,0.0000,0.0025,0.0000,60.0859,5.0331,0.0025,-0.0031,-0.0031,0.0025,0.0000,0.0000,0.0000,146.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.9814,-0.0031,0.4586
8,8,141.1410,0.6029,0.3453,0.1749,0.4282,0.0055,0.2288,0.0063,0.0000,0.0000,0.0000,-0.0031,0.0000,0.0000,0.0043,-0.0021,122.2549,5.7426,0.0088,0.2094,-0.0031,0.0088,0.0000,0.0000,0.0000,146.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0912,0.0494,0.5105
9,9,140.7592,0.7684,0.4603,0.2202,0.4282,0.0028,0.2003,0.0336,0.0000,0.0000,0.0000,-0.0031,0.0000,0.0000,0.0023,-0.0009,122.2933,6.4854,0.0088,0.2094,-0.0031,0.0088,0.0000,0.0000,0.0000,146.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.2310,0.0494,0.5648
10,10,140.2668,0.9332,0.5926,0.3012,0.4509,-0.0012,0.1771,0.0674,0.0000,0.0000,0.0000,-0.0031,0.0000,0.0000,0.0043,0.0007,122.4867,7.2829,0.0134,0.2126,-0.0031,0.0134,0.0000,0.0000,0.0000,146.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.3974,0.0521,0.6424
11,11,139.7651,1.0439,0.7525,0.3946,0.4629,-0.0045,0.1632,0.0885,0.0000,0.0000,-0.0032,-0.0031,0.0000,0.0000,0.0088,0.0007,122.6750,8.0141,0.0184,0.2175,-0.0025,0.0184,0.0000,0.0000,0.0000,146.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.5351,0.0536,0.7449
12,12,139.0626,1.2404,0.8973,0.5164,0.5266,-0.0022,0.1666,0.0993,0.0000,0.0000,-0.0032,-0.0031,0.0000,0.0000,0.0111,0.0066,122.9106,8.7509,0.0285,0.2322,-0.0025,0.0285,0.0000,0.0000,0.0000,146.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.6827,0.0621,0.8317
13,13,138.8417,1.0481,1.0945,0.6113,0.5677,0.0026,0.1602,0.1275,0.0000,0.0000,-0.0010,-0.0031,0.0000,0.0000,0.0158,0.0088,124.9136,9.4645,0.0364,0.2382,0.0006,0.0364,0.0000,0.0000,0.0000,146.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.8408,0.0679,0.9052
14,14,138.5747,0.8998,1.1983,0.7487,0.6613,0.0089,0.1488,0.1658,0.0000,0.0000,0.0006,-0.0031,0.0000,0.0000,0.0206,0.0135,125.2080,10.0813,0.0472,0.2540,0.0024,0.0472,0.0000,0.0000,0.0000,146.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.9782,0.0795,0.9742
15,15,136.2375,0.9897,0.6935,0.7731,2.0912,0.0782,0.7055,0.3111,0.0000,0.0000,0.0024,-0.0031,0.0000,0.0000,0.0257,0.0159,189.1385,10.7979,0.0556,0.8172,0.0044,0.0556,0.0000,0.0000,0.0000,146.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.1402,0.2563,1.0345
16,16,135.6346,1.2044,0.8741,0.8686,2.1171,0.0610,0.6119,0.4309,0.0000,0.0000,0.0006,-0.0025,0.0000,0.0000,0.0258,0.0184,189.2851,11.5263,0.0584,0.8239,0.0044,0.0584,0.0000,0.0000,0.0000,146.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.2836,0.2595,1.0895
17,17,134.8296,1.4407,1.1240,0.9901,2.1801,0.0432,0.5228,0.5440,0.0000,0.0000,0.0044,-0.0025,0.0000,0.0000,0.0232,0.0285,189.6510,12.2325,0.0669,0.8308,0.0087,0.0669,0.0000,0.0000,0.0000,146.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.4162,0.2659,1.2147
