,day,susceptible,exposed,infected,removed,susceptible-in-quarantine,exposed-in-quarantine,infected-in-quarantine,removed-in-quarantine,susceptible-in-quarantine-external-1,exposed-in-quarantine-external-1,infected-in-quarantine-external-1,removed-in-quarantine-external-1,susceptible-in-quarantine-external-2,exposed-in-quarantine-external-2,infected-in-quarantine-external-2,removed-in-quarantine-external-2,num-of-screened-students,num-of-screened-students-external-1,num-of-screened-students-external-2,num-of-positive-students,num-of-positive-students-external-1,num-of-positive-students-external-2,num-vaccinated-susceptible,num-vaccinated-exposed,num-vaccinated-infected,num-vaccinated-removed,num-vaccinated-susceptible-in-quarantine,num-vaccinated-exposed-in-quarantine,num-vaccinated-infected-in-quarantine,num-vaccinated-removed-in-quarantine,num-vaccinated-susceptible-in-quarantine-external-1,num-vaccinated-exposed-in-quarantine-external-1,num-vaccinated-infected-in-quarantine-external-1,num-vaccinated-removed-in-quarantine-external-1,num-vaccinated-susceptible-in-quarantine-external-2,num-vaccinated-exposed-in-quarantine-external-2,num-vaccinated-infected-in-quarantine-external-2,num-vaccinated-removed-in-quarantine-external-2,num-infected-outside,num-of-classroom-in-quarantine,classroom-with-at-least-one-infected
0,0,240.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,50.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1,1,239.6923,0.1747,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,60.0000,0.6781,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,50.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.1747,0.0000,0.0000
2,2,239.4002,0.3422,0.0292,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,60.0000,1.4162,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,50.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.3480,0.0000,0.0292
3,3,238.7354,0.6245,0.0952,-0.0034,-0.0773,0.0000,-0.0043,0.0000,0.0000,0.0000,-0.0043,0.0000,0.0000,0.0000,0.0000,0.0000,59.9184,2.1116,0.0000,-0.0043,-0.0043,0.0000,0.0000,0.0000,0.0000,50.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.6417,-0.0043,0.0891
4,4,237.9735,0.8909,0.2428,0.0070,-0.0610,0.0000,-0.0034,0.0000,0.0000,0.0000,-0.0043,0.0000,0.0000,0.0000,-0.0036,0.0000,59.9737,2.6883,-0.0036,-0.0034,-0.0043,-0.0036,0.0000,0.0000,0.0000,50.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.8443,-0.0034,0.2230
5,5,237.1779,1.2703,0.4445,0.0390,-0.0610,0.0000,-0.0034,0.0000,0.0000,0.0000,-0.0043,0.0000,0.0000,0.0000,-0.0010,0.0000,60.0298,3.3400,-0.0010,-0.0034,-0.0043,-0.0010,0.0000,0.0000,0.0000,50.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.1222,-0.0034,0.3572
6,6,236.7227,1.1083,0.8090,0.0820,-0.0249,-0.0093,-0.0033,-0.0036,0.0000,0.0000,-0.0043,0.0000,0.0000,0.0000,0.0009,-0.0036,60.1382,4.0597,0.0041,-0.0014,-0.0043,0.0041,0.0000,0.0000,0.0000,50.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.4177,-0.0014,0.5867
7,7,236.3572,1.0478,0.9644,0.1966,0.0168,-0.0036,-0.0034,-0.0036,0.0000,0.0000,-0.0043,0.0000,0.0000,0.0000,0.0037,-0.0036,60.1982,4.6524,0.0071,0.0010,-0.0043,0.0071,0.0000,0.0000,0.0000,50.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.6645,0.0010,0.7452
8,8,233.0927,1.4914,0.6413,0.2521,1.4084,0.0406,0.3860,0.0331,0.0000,0.0000,-0.0042,-0.0043,0.0000,0.0000,0.0100,-0.0036,123.7034,5.5073,0.0137,0.3746,-0.0030,0.0137,0.0000,0.0000,0.0000,50.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.9341,0.0901,0.8282
9,9,232.0469,1.9001,1.0032,0.3394,1.4084,0.0241,0.3355,0.0978,0.0000,0.0000,-0.0033,-0.0043,0.0000,0.0000,0.0101,-0.0029,123.9353,6.2507,0.0172,0.3746,-0.0012,0.0172,0.0000,0.0000,0.0000,50.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.1052,0.0901,1.0285
