,day,susceptible,exposed,infected,removed,susceptible-in-quarantine,exposed-in-quarantine,infected-in-quarantine,removed-in-quarantine,susceptible-in-quarantine-external-1,exposed-in-quarantine-external-1,infected-in-quarantine-external-1,removed-in-quarantine-external-1,susceptible-in-quarantine-external-2,exposed-in-quarantine-external-2,infected-in-quarantine-external-2,removed-in-quarantine-external-2,num-of-screened-students,num-of-screened-students-external-1,num-of-screened-students-external-2,num-of-positive-students,num-of-positive-students-external-1,num-of-positive-students-external-2,num-vaccinated-susceptible,num-vaccinated-exposed,num-vaccinated-infected,num-vaccinated-removed,num-vaccinated-susceptible-in-quarantine,num-vaccinated-exposed-in-quarantine,num-vaccinated-infected-in-quarantine,num-vaccinated-removed-in-quarantine,num-vaccinated-susceptible-in-quarantine-external-1,num-vaccinated-exposed-in-quarantine-external-1,num-vaccinated-infected-in-quarantine-external-1,num-vaccinated-removed-in-quarantine-external-1,num-vaccinated-susceptible-in-quarantine-external-2,num-vaccinated-exposed-in-quarantine-external-2,num-vaccinated-infected-in-quarantine-external-2,num-vaccinated-removed-in-quarantine-external-2,num-infected-outside,num-of-classroom-in-quarantine,classroom-with-at-least-one-infected
0,0.0000,240.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,50.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1,1.0000,239.7608,0.2392,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.6787,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,50.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.2392,0.0000,0.0000
2,2.0000,239.4174,0.4775,0.0651,0.0000,0.0000,0.0000,0.0000,0.0000,0.0190,0.0000,0.0010,0.0000,0.0180,0.0010,0.0010,0.0000,0.0000,1.4605,0.0010,0.0000,0.0010,0.0010,0.0000,0.0000,0.0000,50.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.4845,0.0020,0.0671
3,3.0000,237.9870,0.6977,0.1461,0.0080,0.9960,0.0200,0.0651,0.0000,0.0190,0.0000,0.0000,0.0010,0.0561,0.0010,0.0030,0.0000,59.9800,2.1802,0.0030,0.0551,0.0010,0.0030,0.0000,0.0000,0.0000,50.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.7698,0.0581,0.1942
4,4.0000,237.3894,1.0190,0.3253,0.0250,0.9960,0.0170,0.0571,0.0110,0.0190,0.0000,0.0000,0.0010,0.1281,0.0020,0.0090,0.0010,59.9800,2.8619,0.0070,0.0551,0.0010,0.0070,0.0000,0.0000,0.0000,50.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0200,0.0621,0.3413
5,5.0000,236.6026,1.4234,0.5305,0.0821,0.9960,0.0140,0.0511,0.0200,0.0541,0.0020,0.0020,0.0020,0.1912,0.0100,0.0160,0.0030,59.9800,3.5686,0.0110,0.0551,0.0030,0.0110,0.0000,0.0000,0.0000,50.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.2913,0.0681,0.4745
6,6.0000,236.1842,1.2192,0.8709,0.1642,0.9960,0.0110,0.0511,0.0230,0.1071,0.0020,0.0090,0.0020,0.3123,0.0150,0.0260,0.0070,59.9800,4.2883,0.0180,0.0551,0.0060,0.0180,0.0000,0.0000,0.0000,50.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.5355,0.0781,0.6637
7,7.0000,235.8308,1.0841,1.0841,0.2793,0.9960,0.0090,0.0470,0.0290,0.1071,0.0010,0.0080,0.0040,0.4525,0.0120,0.0450,0.0110,59.9800,4.9690,0.0260,0.0551,0.0060,0.0260,0.0000,0.0000,0.0000,50.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.7487,0.0861,0.8408
8,8.0000,234.3083,1.9600,1.2623,0.4074,0.9960,0.0070,0.0400,0.0380,0.1912,0.0020,0.0170,0.0100,0.6717,0.0140,0.0561,0.0190,59.9800,5.6977,0.0380,0.0551,0.0110,0.0380,0.0000,0.0000,0.0000,50.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.0030,0.1031,1.0030
9,9.0000,232.6987,2.8398,1.6356,0.5636,0.9960,0.0060,0.0280,0.0511,0.1912,0.0020,0.0170,0.0100,0.8488,0.0130,0.0681,0.0310,59.9800,6.4204,0.0480,0.0551,0.0110,0.0480,0.0000,0.0000,0.0000,50.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.2352,0.1131,1.1772
10,10.0000,223.6116,2.4114,1.0841,0.5606,8.6747,0.6256,1.0731,0.2773,0.2543,0.0070,0.0230,0.0160,1.1562,0.0440,0.1291,0.0521,119.2893,7.1331,0.0691,0.6056,0.0150,0.0691,0.0000,0.0000,0.0000,50.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.4895,0.6166,1.3223
11,11.0000,222.0330,2.8989,1.6026,0.6927,8.6747,0.4434,1.1061,0.4264,0.3554,0.0140,0.0320,0.0190,1.4224,0.0460,0.1572,0.0761,119.2893,7.8478,0.0851,0.6056,0.0210,0.0851,0.0000,0.0000,0.0000,50.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.7157,0.6386,1.5285
