,day,susceptible,exposed,infected,removed,susceptible-in-quarantine,exposed-in-quarantine,infected-in-quarantine,removed-in-quarantine,susceptible-in-quarantine-external-1,exposed-in-quarantine-external-1,infected-in-quarantine-external-1,removed-in-quarantine-external-1,susceptible-in-quarantine-external-2,exposed-in-quarantine-external-2,infected-in-quarantine-external-2,removed-in-quarantine-external-2,num-of-screened-agents,num-of-screened-agents-external-1,num-of-screened-agents-external-2,num-of-positive-agents,num-of-positive-agents-external-1,num-of-positive-agents-external-2,num-vaccinated,num-immunized,num-immunized-in-quarantine,num-immunized-in-quarantine-external-1,num-immunized-in-quarantine-external-2,num-infected-outside,num-of-classroom-in-quarantine,classroom-with-at-least-one-infected
0,0,27.0195,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,27.0195,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1,1,26.7958,0.2037,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.7250,0.0000,0.0000,0.0000,0.0000,0.0000,27.0195,0.0000,0.0000,0.0000,0.2037,0.0000,0.0000
2,2,27.4150,0.4934,0.0583,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0020,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.3227,0.0000,0.0000,0.0020,0.0000,0.0000,27.0195,0.0000,0.0000,0.0000,0.3814,0.0000,0.0548
3,3,28.2906,1.0843,0.1760,0.0098,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0020,0.0000,0.0000,0.0000,0.0020,0.0000,0.0000,2.0162,0.0020,0.0000,0.0020,0.0020,0.0000,27.0195,0.0000,0.0000,0.0000,0.5785,0.0000,0.1249
4,4,30.0588,2.0176,0.4996,0.0269,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0020,0.0000,0.0000,0.0000,0.0039,0.0000,0.0000,2.6617,0.0039,0.0000,0.0020,0.0039,0.0000,27.0195,0.0000,0.0000,0.0000,0.6709,0.0000,0.2192
5,5,36.0555,5.0960,1.1013,0.0639,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0020,0.0000,0.0000,0.0000,0.0078,0.0039,0.0000,3.4725,0.0117,0.0000,0.0020,0.0117,0.0000,27.0195,0.0000,0.0000,0.0000,0.8871,0.0000,0.3504
6,6,36.1901,2.7412,2.7178,0.1685,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0079,0.0000,0.0000,0.0000,0.0155,0.0039,0.0000,4.1085,0.0194,0.0000,0.0079,0.0194,0.0000,27.0195,0.0000,0.0000,0.0000,1.0048,0.0000,0.5366
7,7,36.4377,2.1106,3.2935,0.3575,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0215,0.0000,0.0000,0.0000,0.0251,0.0039,0.0000,4.5102,0.0289,0.0000,0.0215,0.0289,0.0000,27.0195,0.0000,0.0000,0.0000,1.2319,0.0000,0.5963
8,8,49.6232,7.8318,3.6306,0.6598,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0272,0.0020,0.0000,0.0000,0.0287,0.0079,0.0000,5.0900,0.0400,0.0000,0.0291,0.0400,0.0000,27.0195,0.0000,0.0000,0.0000,1.4124,0.0000,0.7041
9,9,71.5411,14.9327,6.0172,1.1329,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0272,0.0058,0.0000,0.0000,0.0345,0.0195,0.0000,5.8532,0.0530,0.0000,0.0328,0.0530,0.0000,27.0195,0.0000,0.0000,0.0000,1.5222,0.0000,0.8575
10,10,105.4651,26.2413,9.8328,1.8011,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0348,0.0058,0.0000,0.0000,0.0522,0.0214,0.0000,6.4295,0.0719,0.0000,0.0402,0.0719,0.0000,27.0195,0.0000,0.0000,0.0000,1.6979,0.0000,1.1377
11,11,143.6749,33.9815,16.3368,3.0657,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0436,0.0078,0.0000,0.0000,0.0692,0.0233,0.0000,7.1342,0.0899,0.0000,0.0507,0.0899,0.0000,27.0195,0.0000,0.0000,0.0000,1.8615,0.0000,1.5177
12,12,204.7960,45.3634,27.0165,5.3117,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0489,0.0136,0.0000,0.0000,0.1016,0.0252,0.0000,7.9441,0.1266,0.0000,0.0612,0.1266,0.0000,27.0195,0.0000,0.0000,0.0000,1.9586,0.0000,1.9425
13,13,204.4932,25.0436,38.6651,8.6372,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0542,0.0212,0.0000,0.0000,0.1323,0.0435,0.0000,8.4070,0.1731,0.0000,0.0731,0.1731,0.0000,27.0195,0.0000,0.0000,0.0000,2.1314,0.0000,2.4960
14,14,204.2213,13.6007,46.6377,13.7646,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0713,0.0266,0.0000,0.0000,0.1735,0.0544,0.0000,8.9704,0.2225,0.0000,0.0943,0.2225,0.0000,27.0195,0.0000,0.0000,0.0000,2.2570,0.0000,2.9113
15,15,295.2982,36.4804,45.8765,21.0926,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0615,0.0376,0.0000,0.0000,0.2023,0.0814,0.0000,9.6564,0.2904,0.0000,0.1061,0.2904,0.0000,27.0195,0.0000,0.0000,0.0000,2.3587,0.0000,2.9892
