,day,susceptible,exposed,infected,removed,susceptible-in-quarantine,exposed-in-quarantine,infected-in-quarantine,removed-in-quarantine,susceptible-in-quarantine-external-1,exposed-in-quarantine-external-1,infected-in-quarantine-external-1,removed-in-quarantine-external-1,susceptible-in-quarantine-external-2,exposed-in-quarantine-external-2,infected-in-quarantine-external-2,removed-in-quarantine-external-2,num-of-screened-agents,num-of-screened-agents-external-1,num-of-screened-agents-external-2,num-of-positive-agents,num-of-positive-agents-external-1,num-of-positive-agents-external-2,num-vaccinated-susceptible,num-vaccinated-exposed,num-vaccinated-infected,num-vaccinated-removed,num-vaccinated-susceptible-in-quarantine,num-vaccinated-exposed-in-quarantine,num-vaccinated-infected-in-quarantine,num-vaccinated-removed-in-quarantine,num-vaccinated-susceptible-in-quarantine-external-1,num-vaccinated-exposed-in-quarantine-external-1,num-vaccinated-infected-in-quarantine-external-1,num-vaccinated-removed-in-quarantine-external-1,num-vaccinated-susceptible-in-quarantine-external-2,num-vaccinated-exposed-in-quarantine-external-2,num-vaccinated-infected-in-quarantine-external-2,num-vaccinated-removed-in-quarantine-external-2,num-infected-outside,num-of-classroom-in-quarantine,classroom-with-at-least-one-infected
0,0,144.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,146.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1,1,140.9365,2.7801,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.6697,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,146.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.7801,0.0000,0.0000
2,2,137.0271,5.6397,0.7546,0.0000,-0.0186,0.0000,-0.0019,0.0000,0.0000,0.0000,-0.0019,0.0000,0.0000,0.0000,0.0003,0.0000,-0.0041,1.3673,0.0003,-0.0019,-0.0019,0.0003,0.0000,0.0000,0.0000,145.9531,0.0000,0.0000,0.0000,-0.0149,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,5.6369,-0.0019,0.7486
3,3,131.8538,8.8571,2.2521,0.0682,0.0025,-0.0026,-0.0015,-0.0019,0.0000,0.0000,-0.0007,0.0000,0.0000,0.0000,0.0122,0.0000,0.3007,2.1022,0.0122,-0.0002,-0.0007,0.0122,0.0000,0.0000,0.0000,145.8745,0.0000,0.0000,0.0000,0.0028,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,8.3570,0.0003,1.9532
4,4,124.8723,12.7758,4.3424,0.3484,0.1376,0.0064,0.0188,-0.0015,0.0000,0.0000,0.0070,-0.0019,0.0000,0.0000,0.0446,-0.0015,1.2225,2.8259,0.0480,0.0205,0.0083,0.0480,0.0000,0.0000,0.0000,145.6221,0.0000,0.0000,0.0000,0.1351,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,10.9589,0.0169,3.2357
5,5,116.0950,17.1140,7.1732,0.9308,0.4293,0.0815,0.1044,0.0052,0.0000,0.0000,0.0340,-0.0019,0.0000,0.0000,0.0725,0.0038,2.5465,3.6037,0.0850,0.1055,0.0357,0.0850,0.0000,0.0000,0.0000,145.1292,0.0000,0.0000,0.0000,0.4759,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,13.4770,0.0595,4.5325
6,6,113.1231,14.3245,10.8370,1.8373,0.8961,0.2081,0.3001,0.0426,0.0000,0.0000,0.0561,0.0013,0.0000,0.0000,0.1297,0.0093,4.4152,4.2899,0.1503,0.2748,0.0643,0.1503,0.0000,0.0000,0.0000,144.3108,0.0000,0.0000,0.0000,1.1004,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,15.8478,0.1375,5.8402
7,7,110.2436,12.2324,13.0544,3.1468,1.4966,0.2949,0.6384,0.1331,0.0000,0.0000,0.0858,0.0025,0.0000,0.0000,0.2143,0.0262,7.2152,4.9921,0.2558,0.5680,0.0961,0.2558,0.0000,0.0000,0.0000,143.3456,0.0000,0.0000,0.0000,1.9307,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,18.0388,0.2413,6.7821
8,8,97.1531,20.7538,14.4021,4.7729,2.1445,0.3021,0.9124,0.2821,0.0000,0.0000,0.1079,0.0122,0.0000,0.0000,0.2659,0.0571,9.8399,5.6296,0.3415,0.8153,0.1306,0.3415,0.0000,0.0000,0.0000,142.4333,0.0000,0.0000,0.0000,2.7178,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20.3269,0.3397,7.5137
9,9,83.9698,26.4061,17.7872,6.4253,3.0229,0.5092,1.3947,0.5545,0.0000,0.0000,0.1559,0.0222,0.0000,0.0000,0.3437,0.0932,13.8798,6.2976,0.4598,1.3064,0.1910,0.4598,0.0000,0.0000,0.0000,140.8810,0.0000,0.0000,0.0000,4.0834,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,22.2046,0.5104,8.2091
