,day,susceptible,exposed,infected,removed,susceptible-in-quarantine,exposed-in-quarantine,infected-in-quarantine,removed-in-quarantine,susceptible-in-quarantine-external-1,exposed-in-quarantine-external-1,infected-in-quarantine-external-1,removed-in-quarantine-external-1,susceptible-in-quarantine-external-2,exposed-in-quarantine-external-2,infected-in-quarantine-external-2,removed-in-quarantine-external-2,num-of-screened-agents,num-of-screened-agents-external-1,num-of-screened-agents-external-2,num-of-positive-agents,num-of-positive-agents-external-1,num-of-positive-agents-external-2,num-vaccinated-susceptible,num-vaccinated-exposed,num-vaccinated-infected,num-vaccinated-removed,num-vaccinated-susceptible-in-quarantine,num-vaccinated-exposed-in-quarantine,num-vaccinated-infected-in-quarantine,num-vaccinated-removed-in-quarantine,num-vaccinated-susceptible-in-quarantine-external-1,num-vaccinated-exposed-in-quarantine-external-1,num-vaccinated-infected-in-quarantine-external-1,num-vaccinated-removed-in-quarantine-external-1,num-vaccinated-susceptible-in-quarantine-external-2,num-vaccinated-exposed-in-quarantine-external-2,num-vaccinated-infected-in-quarantine-external-2,num-vaccinated-removed-in-quarantine-external-2,num-infected-outside,num-of-classroom-in-quarantine,classroom-with-at-least-one-infected
0,0,240.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,50.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1,1,239.6955,0.2165,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.6582,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,50.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.2165,0.0000,0.0000
2,2,239.2718,0.4884,0.0431,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.2856,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,50.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.4309,0.0000,0.0431
3,3,238.5429,0.9116,0.1689,-0.0007,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0019,0.0000,-0.0362,1.9458,-0.0019,0.0000,0.0000,-0.0019,0.0000,0.0000,0.0000,50.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.6434,0.0000,0.1431
4,4,237.1988,1.6368,0.4400,0.0122,-0.0189,-0.0069,-0.0069,0.0000,0.0000,0.0000,-0.0019,0.0000,0.0000,0.0000,-0.0006,-0.0019,0.0267,2.7027,0.0003,-0.0069,-0.0019,0.0003,0.0000,0.0000,0.0000,50.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.9023,-0.0017,0.3045
5,5,235.1576,2.6524,0.8510,0.0695,0.0104,0.0016,-0.0013,-0.0017,0.0000,0.0000,-0.0019,0.0000,0.0000,0.0000,0.0038,-0.0019,0.1231,3.4025,0.0051,-0.0005,-0.0019,0.0051,0.0000,0.0000,0.0000,50.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.1305,0.0014,0.4926
6,6,234.8025,2.0409,1.4205,0.1899,0.0887,0.0243,0.0249,0.0014,0.0000,0.0000,0.0002,0.0000,0.0000,0.0000,0.0038,0.0003,0.2998,4.1343,0.0096,0.0245,0.0002,0.0096,0.0000,0.0000,0.0000,50.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.3319,0.0093,0.6753
7,7,234.4163,1.7029,1.7416,0.3682,0.1688,0.0317,0.0539,0.0147,0.0000,0.0000,0.0013,0.0000,0.0000,0.0000,0.0173,0.0003,0.6076,4.8651,0.0238,0.0460,0.0013,0.0238,0.0000,0.0000,0.0000,50.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.5650,0.0167,0.8390
8,8,230.9087,3.9749,1.8643,0.5602,0.3416,0.0540,0.1285,0.0598,0.0000,0.0000,0.0051,0.0000,0.0000,0.0000,0.0332,0.0051,1.1549,5.5023,0.0462,0.1201,0.0051,0.0462,0.0000,0.0000,0.0000,50.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.8152,0.0337,1.0216
9,9,226.5998,6.3238,2.5838,0.8005,0.5311,0.0851,0.1935,0.0830,0.0000,0.0000,0.0137,-0.0019,0.0000,0.0000,0.0399,0.0093,1.7080,6.1867,0.0584,0.1822,0.0152,0.0584,0.0000,0.0000,0.0000,50.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.0654,0.0507,1.1951
10,10,221.2957,8.6724,3.8202,1.0643,0.8835,0.1849,0.3496,0.1483,0.0000,0.0000,0.0137,0.0025,0.0000,0.0000,0.0696,0.0137,2.5780,6.8552,0.0937,0.3244,0.0230,0.0937,0.0000,0.0000,0.0000,50.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.2867,0.0879,1.5215
11,11,215.4080,11.0045,5.3265,1.4690,1.1898,0.3247,0.6219,0.3144,0.0000,0.0000,0.0173,0.0064,0.0000,0.0000,0.0992,0.0263,3.6577,7.5825,0.1385,0.5843,0.0320,0.1385,0.0000,0.0000,0.0000,50.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.5277,0.1364,1.8537
12,12,208.2543,13.4562,7.2170,2.0014,1.6225,0.5418,1.0547,0.5608,0.0000,0.0000,0.0303,0.0078,0.0000,0.0000,0.1549,0.0328,5.3594,8.2573,0.2024,1.0204,0.0472,0.2024,0.0000,0.0000,0.0000,50.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.7422,0.2084,2.2673
13,13,207.3306,9.2598,9.5032,2.7992,2.1974,0.8221,1.5931,0.8918,0.0000,0.0000,0.0486,0.0137,0.0000,0.0000,0.2001,0.0553,7.4631,8.9444,0.2732,1.5368,0.0726,0.2732,0.0000,0.0000,0.0000,50.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.9736,0.3002,2.7364
14,14,206.4303,6.5028,10.3262,3.8645,2.7857,0.8338,2.0843,1.3142,0.0000,0.0000,0.0590,0.0214,0.0000,0.0000,0.2366,0.0761,9.1167,9.6480,0.3326,2.0152,0.0914,0.3326,0.0000,0.0000,0.0000,50.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.1768,0.3810,3.0717
15,15,196.4954,12.2920,9.6309,4.6967,3.7859,0.9037,3.0303,2.1314,0.0000,0.0000,0.0916,0.0327,-0.0283,-0.0019,0.3220,0.1064,12.3452,10.3435,0.4478,2.9799,0.1366,0.4478,0.0000,0.0000,0.0000,50.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.3907,0.5334,3.2627
16,16,187.3302,16.0736,11.0707,5.5842,4.5498,0.9837,3.5295,2.9096,0.0000,0.0000,0.1032,0.0464,-0.0283,-0.0019,0.3647,0.1488,14.6884,11.0417,0.5350,3.5910,0.1631,0.5350,0.0000,0.0000,0.0000,50.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.5745,0.6469,3.6382
17,17,177.5514,19.4727,13.2576,6.7326,5.0797,1.0850,4.0623,3.7788,0.0000,0.0000,0.1156,0.0619,-0.0283,-0.0019,0.4020,0.1970,17.0700,11.7060,0.6239,4.3288,0.1923,0.6239,0.0000,0.0000,0.0000,50.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.7640,0.7549,4.0841
18,18,166.8300,22.0740,15.5935,7.8712,6.0045,1.5645,5.0194,4.9939,0.0000,0.0000,0.1447,0.0854,-0.0283,0.0000,0.4714,0.2573,21.0458,12.3405,0.7604,5.4772,0.2509,0.7604,0.0000,0.0000,0.0000,50.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.9653,0.9468,4.5928
19,19,155.6268,24.5589,18.4803,9.3721,6.7006,1.9272,5.9879,6.2238,-0.0210,-0.0057,0.1801,0.1073,-0.0283,0.0000,0.5435,0.3153,24.7918,12.9816,0.8988,6.6405,0.3047,0.8988,0.0000,0.0000,0.0000,50.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,4.1467,1.1226,5.0827
20,20,154.3799,16.5631,20.9852,10.7288,7.6258,2.4542,7.5563,8.2063,-0.0210,0.0000,0.2221,0.1305,-0.0217,0.0000,0.6584,0.3943,30.4047,13.6161,1.1004,8.4619,0.3781,1.1004,0.0000,0.0000,0.0000,50.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,4.3466,1.3904,5.6428
21,21,153.4446,11.3966,20.9930,12.6324,8.3412,2.4316,8.7680,10.3041,-0.0210,0.0000,0.2904,0.1480,-0.0217,0.0000,0.6763,0.4976,34.8286,14.2990,1.2371,9.9570,0.4653,1.2371,0.0000,0.0000,0.0000,50.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,4.5226,1.6016,5.9437
22,22,140.9517,18.3724,19.9814,14.4292,9.2722,2.1770,9.7379,12.3565,-0.0210,0.0000,0.2992,0.1836,0.0043,-0.0019,0.7287,0.5842,39.1338,14.8949,1.4023,11.3530,0.5168,1.4023,0.0000,0.0000,0.0000,50.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,4.7117,1.8019,6.1525
