,trace,day,type
0,0,0,-
1,1,0,-
2,2,0,-
3,3,9,External screening
4,4,0,-
5,5,0,-
6,6,0,-
7,7,27,External screening
8,8,31,School screening
9,9,0,-
10,10,0,-
11,11,0,-
12,12,24,School screening
13,13,0,-
14,14,0,-
15,15,0,-
16,16,0,-
17,17,0,-
18,18,0,-
19,19,0,-
20,20,10,School screening
21,21,10,School screening
22,22,10,School screening
23,23,0,-
24,24,0,-
25,25,24,School screening
26,26,17,School screening
27,27,0,-
28,28,0,-
29,29,0,-
30,30,0,-
31,31,0,-
32,32,24,School screening
33,33,0,-
34,34,0,-
35,35,0,-
36,36,31,School screening
37,37,23,External screening
38,38,24,School screening
39,39,0,-
40,40,0,-
41,41,33,External screening
42,42,15,External screening
43,43,23,External screening
44,44,24,School screening
45,45,0,-
46,46,0,-
47,47,0,-
48,48,0,-
49,49,0,-
50,50,0,-
51,51,10,School screening
52,52,17,School screening
53,53,0,-
54,54,0,-
55,55,3,School screening
56,56,24,School screening
57,57,0,-
58,58,0,-
59,59,0,-
60,60,0,-
61,61,0,-
62,62,24,School screening
63,63,31,School screening
64,64,0,-
65,65,0,-
66,66,0,-
67,67,0,-
68,68,0,-
69,69,0,-
70,70,31,External screening
71,71,24,School screening
72,72,24,School screening
73,73,0,-
74,74,0,-
75,75,0,-
76,76,24,School screening
77,77,0,-
78,78,0,-
79,79,24,School screening
80,80,17,School screening
81,81,0,-
82,82,0,-
83,83,24,School screening
84,84,0,-
85,85,0,-
86,86,0,-
87,87,0,-
88,88,0,-
89,89,0,-
90,90,0,-
91,91,0,-
92,92,10,School screening
93,93,24,School screening
94,94,0,-
95,95,0,-
96,96,24,School screening
97,97,10,School screening
98,98,0,-
99,99,0,-
100,100,0,-
101,101,10,School screening
102,102,17,School screening
103,103,0,-
104,104,0,-
105,105,24,School screening
106,106,31,School screening
107,107,0,-
108,108,0,-
109,109,16,External screening
110,110,0,-
111,111,24,School screening
112,112,12,External screening
113,113,15,External screening
114,114,0,-
115,115,0,-
116,116,0,-
117,117,0,-
118,118,0,-
119,119,0,-
120,120,31,School screening
121,121,0,-
122,122,0,-
123,123,0,-
124,124,17,School screening
125,125,24,School screening
126,126,0,-
127,127,17,School screening
128,128,0,-
129,129,0,-
130,130,31,School screening
131,131,0,-
132,132,24,School screening
133,133,0,-
134,134,0,-
135,135,35,External screening
136,136,10,School screening
137,137,0,-
138,138,0,-
139,139,0,-
140,140,0,-
141,141,0,-
142,142,24,School screening
143,143,0,-
144,144,31,External screening
145,145,0,-
146,146,0,-
147,147,0,-
148,148,0,-
149,149,0,-
150,150,0,-
151,151,0,-
152,152,31,School screening
153,153,10,School screening
154,154,0,-
155,155,24,School screening
156,156,28,External screening
157,157,24,School screening
158,158,24,School screening
159,159,0,-
160,160,0,-
161,161,0,-
162,162,28,External screening
163,163,19,External screening
164,164,24,School screening
165,165,0,-
166,166,0,-
167,167,0,-
168,168,0,-
169,169,17,School screening
170,170,0,-
171,171,0,-
172,172,0,-
173,173,0,-
174,174,0,-
175,175,0,-
176,176,0,-
177,177,0,-
178,178,0,-
179,179,0,-
180,180,0,-
181,181,17,School screening
182,182,24,School screening
183,183,10,School screening
184,184,0,-
185,185,0,-
186,186,31,School screening
187,187,0,-
188,188,10,School screening
189,189,31,School screening
190,190,0,-
191,191,31,School screening
192,192,17,School screening
193,193,21,External screening
194,194,0,-
195,195,0,-
196,196,0,-
197,197,0,-
198,198,17,School screening
199,199,0,-
