,day,susceptible,exposed,infected,removed,susceptible-in-quarantine,exposed-in-quarantine,infected-in-quarantine,removed-in-quarantine,susceptible-in-quarantine-external-1,exposed-in-quarantine-external-1,infected-in-quarantine-external-1,removed-in-quarantine-external-1,susceptible-in-quarantine-external-2,exposed-in-quarantine-external-2,infected-in-quarantine-external-2,removed-in-quarantine-external-2,num-of-screened-students,num-of-screened-students-external-1,num-of-screened-students-external-2,num-of-positive-students,num-of-positive-students-external-1,num-of-positive-students-external-2,num-vaccinated-susceptible,num-vaccinated-exposed,num-vaccinated-infected,num-vaccinated-removed,num-infected-outside,num-of-classroom-in-quarantine,classroom-with-at-least-one-infected
0,0,240.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,50.0000,0.0000,0.0000,0.0000
1,1,239.8679,0.2398,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.8533,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,50.0000,0.2398,0.0000,0.0000
2,2,239.6178,0.4975,0.1051,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.5928,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,50.0000,0.5186,0.0000,0.1051
3,3,238.3386,0.6737,0.1376,0.0237,2.4595,0.0472,0.1500,0.0144,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,120.0000,2.3703,0.0000,0.1401,0.0000,0.0000,0.0000,0.0000,0.0000,50.0000,0.8285,0.1320,0.2438
4,4,237.8275,1.0112,0.2266,0.0462,2.4595,0.0472,0.1442,0.0234,0.0000,0.0000,0.0000,0.0000,0.4158,0.0294,0.0367,0.0000,120.0000,3.1744,0.0237,0.1401,0.0000,0.0237,0.0000,0.0000,0.0000,50.0000,1.1427,0.1460,0.3400
5,5,237.2083,1.3775,0.4943,0.0822,2.4595,0.0472,0.1384,0.0316,0.2806,0.0000,0.0148,0.0000,0.4158,0.0147,0.0441,0.0147,120.0000,3.8406,0.0237,0.1401,0.0148,0.0237,0.0000,0.0000,0.0000,50.0000,1.3886,0.1518,0.5352
6,6,236.9116,1.2517,0.7967,0.1414,2.4595,0.0472,0.1326,0.0391,0.2806,0.0000,0.0148,0.0000,0.5725,0.0000,0.0506,0.0237,120.0000,4.6280,0.0318,0.1401,0.0148,0.0318,0.0000,0.0000,0.0000,50.0000,1.6093,0.1576,0.7355
7,7,236.4422,1.1676,1.0242,0.2341,2.4595,0.0367,0.1267,0.0534,0.4503,0.0000,0.0237,0.0000,0.8581,0.0000,0.0506,0.0367,120.0000,5.3758,0.0466,0.1401,0.0237,0.0466,0.0000,0.0000,0.0000,50.0000,1.8494,0.1749,0.9381
8,8,235.0510,2.0464,1.1777,0.3915,2.4595,0.0147,0.1456,0.0534,0.4503,0.0000,0.0237,0.0000,1.3608,0.0000,0.0860,0.0506,120.0000,6.0862,0.0737,0.1401,0.0237,0.0737,0.0000,0.0000,0.0000,50.0000,2.0776,0.1978,1.0803
9,9,233.8096,2.8632,1.4921,0.5644,2.4595,0.0000,0.1464,0.0670,0.4503,0.0000,0.0237,0.0000,1.5998,0.0148,0.0797,0.0772,120.0000,6.8209,0.0866,0.1401,0.0237,0.0866,0.0000,0.0000,0.0000,50.0000,2.2857,0.2091,1.1951
