day	seedRun	susceptible	exposed	infected	removed	susceptible-in-quarantine	exposed-in-quarantine	infected-in-quarantine	removed-in-quarantine	susceptible-in-quarantine-external-1	exposed-in-quarantine-external-1	infected-in-quarantine-external-1	removed-in-quarantine-external-1	susceptible-in-quarantine-external-2	exposed-in-quarantine-external-2	infected-in-quarantine-external-2	removed-in-quarantine-external-2	num-of-screened-students	num-of-screened-students-external-1	num-of-screened-students-external-2	num-of-positive-students	num-of-positive-students-external-1	num-of-positive-students-external-2	num-vaccinated-susceptible	num-vaccinated-exposed	num-vaccinated-infected	num-vaccinated-removed	num-infected-outside	classroom-in-quarantine	num-of-classroom-in-quarantine	classroom-with-at-least-one-infected
0	123456899	240	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50	0	[]	0	0
1	123456899	240	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	50	0	[]	0	0
2	123456899	240	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	50	0	[]	0	0
3	123456899	240	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	50	0	[]	0	0
4	123456899	239	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24	3	0	0	0	0	0	0	0	50	1	[]	0	0
5	123456899	239	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24	5	0	0	0	0	0	0	0	50	1	[]	0	0
6	123456899	237	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24	5	0	0	0	0	0	0	0	50	3	[]	0	0
7	123456899	236	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24	5	0	0	0	0	0	0	0	50	4	[]	0	0
8	123456899	233	5	2	0	0	0	0	0	0	0	0	0	0	0	0	0	24	6	0	0	0	0	0	0	0	50	4	[]	0	2
9	123456899	229	8	3	0	0	0	0	0	0	0	0	0	0	0	0	0	24	7	0	0	0	0	0	0	0	50	4	[]	0	3
10	123456899	226	7	7	0	0	0	0	0	0	0	0	0	0	0	0	0	24	9	0	0	0	0	0	0	0	50	4	[]	0	3
11	123456899	208	8	4	0	12	4	3	1	0	0	0	0	0	0	0	0	48	10	0	1	0	0	0	0	0	50	5	[2C]	1	4
12	123456899	207	7	4	2	12	3	4	1	0	0	0	0	0	0	0	0	48	12	0	1	0	0	0	0	0	50	5	[2C]	1	4
13	123456899	207	7	2	4	12	1	4	3	0	0	0	0	0	0	0	0	48	13	0	1	0	0	0	0	0	50	5	[2C]	1	3
14	123456899	207	4	5	4	12	1	4	3	0	0	0	0	0	0	0	0	48	13	0	1	0	0	0	0	0	50	5	[2C]	1	4
15	123456899	202	8	6	4	12	1	4	3	0	0	0	0	0	0	0	0	48	13	0	1	0	0	0	0	0	50	5	[2C]	1	4
16	123456899	199	9	8	4	12	1	4	3	0	0	0	0	0	0	0	0	48	14	0	1	0	0	0	0	0	50	5	[2C]	1	4
17	123456899	196	8	10	6	12	1	4	3	0	0	0	0	0	0	0	0	48	15	0	1	0	0	0	0	0	50	5	[2C]	1	4
18	123456899	190	2	3	5	17	4	13	6	0	0	0	0	0	0	0	0	70	15	0	3	0	0	0	0	0	50	5	[2C 3A]	2	5
19	123456899	187	4	4	5	17	1	15	7	0	0	0	0	0	0	0	0	70	15	0	3	0	0	0	0	0	50	5	[2C 3A]	2	5
20	123456899	185	6	4	5	17	1	14	8	0	0	0	0	0	0	0	0	70	15	0	3	0	0	0	0	0	50	7	[2C 3A]	2	5
21	123456899	185	4	6	5	17	0	10	13	0	0	0	0	0	0	0	0	70	15	0	3	0	0	0	0	0	50	7	[2C 3A]	2	5
22	123456899	180	7	7	6	17	0	10	13	0	0	0	0	0	0	0	0	70	15	0	3	0	0	0	0	0	50	7	[2C 3A]	2	7
23	123456899	174	9	10	7	17	0	9	14	0	0	0	0	0	0	0	0	70	16	0	3	0	0	0	0	0	50	7	[2C 3A]	2	7
24	123456899	162	15	15	8	17	0	7	16	0	0	0	0	0	0	0	0	70	16	0	3	0	0	0	0	0	50	7	[2C 3A]	2	7
25	123456899	144	11	9	16	31	6	11	12	0	0	0	0	0	0	0	0	92	16	0	5	0	0	0	0	0	50	7	[3A 1B 1C]	3	6
26	123456899	143	11	5	21	31	5	12	12	0	0	0	0	0	0	0	0	92	16	0	5	0	0	0	0	0	50	7	[3A 1B 1C]	3	6
27	123456899	143	8	8	21	31	3	12	14	0	0	0	0	0	0	0	0	92	16	0	5	0	0	0	0	0	50	7	[3A 1B 1C]	3	6
28	123456899	143	6	10	21	31	0	14	15	0	0	0	0	0	0	0	0	92	16	0	5	0	0	0	0	0	50	7	[3A 1B 1C]	3	6
29	123456899	139	8	10	23	31	0	9	20	0	0	0	0	0	0	0	0	92	18	0	5	0	0	0	0	0	50	7	[3A 1B 1C]	3	6
30	123456899	132	13	12	23	31	0	9	20	0	0	0	0	0	0	0	0	92	19	0	5	0	0	0	0	0	50	7	[3A 1B 1C]	3	6
31	123456899	128	15	12	25	31	0	7	22	0	0	0	0	0	0	0	0	92	20	0	5	0	0	0	0	0	50	7	[3A 1B 1C]	3	7
32	123456899	112	7	6	35	37	3	9	11	0	0	0	0	6	6	5	3	110	20	1	6	0	1	0	0	0	50	8	[1B 1C 2A 3D]	4	6
33	123456899	105	12	8	35	37	2	10	11	0	0	0	0	6	6	5	3	110	21	1	6	0	1	0	0	0	50	9	[1B 1C 2A 3D]	4	6
34	123456899	96	4	5	35	37	1	9	13	0	0	0	0	15	11	9	5	110	22	2	6	0	2	0	0	0	50	9	[1B 1C 2A 3D 2D]	5	6
35	123456899	96	2	6	36	37	1	8	14	0	0	0	0	15	8	12	5	110	22	2	6	0	2	0	0	0	50	9	[1B 1C 2A 3D 2D]	5	7
