,day,susceptible,exposed,infected,removed,susceptible-in-quarantine,exposed-in-quarantine,infected-in-quarantine,removed-in-quarantine,susceptible-in-quarantine-external-1,exposed-in-quarantine-external-1,infected-in-quarantine-external-1,removed-in-quarantine-external-1,susceptible-in-quarantine-external-2,exposed-in-quarantine-external-2,infected-in-quarantine-external-2,removed-in-quarantine-external-2,num-of-screened-students,num-of-screened-students-external-1,num-of-screened-students-external-2,num-of-positive-students,num-of-positive-students-external-1,num-of-positive-students-external-2,num-of-classroom-in-quarantine,classroom-with-at-least-one-infected
0,0.0000,240.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1,1.0000,235.7182,0.6368,0.8654,0.0000,2.3337,0.0000,0.1228,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,30.9043,0.0000,0.0000,0.1228,0.0000,0.0000,0.1228,1.0000
2,2.0000,231.7767,0.9002,0.6971,0.0996,5.5413,0.0866,0.3145,0.0161,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,78.9043,0.0000,0.0000,0.3309,0.0000,0.0000,0.2986,0.8774
3,3.0000,228.2013,0.9087,0.5980,0.1737,8.4713,0.2181,0.5448,0.0807,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,126.9043,0.0000,0.0000,0.5860,0.0000,0.0000,0.4675,0.8238
4,4.0000,224.7955,0.7437,0.4514,0.1923,11.3329,0.3781,0.8773,0.1853,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,174.9043,0.0000,0.0000,0.9174,0.0000,0.0000,0.6417,0.8191
5,5.0000,221.5912,0.3178,0.1760,0.1589,14.1967,0.5665,1.3188,0.3822,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,222.9043,0.0000,0.0000,1.3575,0.0000,0.0000,0.8277,0.8145
6,6.0000,221.5912,0.2338,0.2316,0.1831,14.1967,0.4037,1.3102,0.5508,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,222.9043,0.0000,0.0000,1.3575,0.0000,0.0000,0.8277,0.7945
7,7.0000,221.5912,0.1718,0.2600,0.2162,14.1967,0.2883,1.2677,0.7075,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,222.9043,0.0000,0.0000,1.3575,0.0000,0.0000,0.8277,0.7744
8,8.0000,220.7167,0.1304,0.0950,0.1680,15.0167,0.2617,1.3446,0.9825,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,251.9749,0.0000,0.0000,1.4551,0.0000,0.0000,0.8865,0.7432
9,9.0000,220.4231,0.1471,0.1002,0.1697,15.2250,0.1980,1.2674,1.1711,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,296.2839,0.0000,0.0000,1.4786,0.0000,0.0000,0.8993,0.7197
