,day,susceptible,exposed,infected,removed,susceptible-in-quarantine,exposed-in-quarantine,infected-in-quarantine,removed-in-quarantine,susceptible-in-quarantine-external-1,exposed-in-quarantine-external-1,infected-in-quarantine-external-1,removed-in-quarantine-external-1,susceptible-in-quarantine-external-2,exposed-in-quarantine-external-2,infected-in-quarantine-external-2,removed-in-quarantine-external-2,num-of-screened-students,num-of-screened-students-external-1,num-of-screened-students-external-2,num-of-positive-students,num-of-positive-students-external-1,num-of-positive-students-external-2,num-of-classroom-in-quarantine,classroom-with-at-least-one-infected
0,0.0000,240.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1,1.0000,235.8679,0.6863,0.8713,0.0000,2.4458,0.0000,0.1287,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,31.5916,0.0000,0.0000,0.1287,0.0000,0.0000,0.1287,1.0000
2,2.0000,232.0144,0.9612,0.7271,0.1191,5.7341,0.0947,0.3279,0.0214,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,79.5916,0.0000,0.0000,0.3441,0.0000,0.0000,0.3089,0.8989
3,3.0000,228.5329,0.9740,0.6338,0.1976,8.7585,0.2372,0.5716,0.0943,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,127.5916,0.0000,0.0000,0.6110,0.0000,0.0000,0.4831,0.8503
4,4.0000,225.2210,0.8078,0.4877,0.2182,11.7235,0.4096,0.9235,0.2086,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,175.5916,0.0000,0.0000,0.9591,0.0000,0.0000,0.6633,0.8484
5,5.0000,222.1103,0.3694,0.2058,0.1854,14.7063,0.6122,1.3916,0.4190,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,223.5916,0.0000,0.0000,1.4222,0.0000,0.0000,0.8565,0.8469
6,6.0000,222.1103,0.2749,0.2731,0.2126,14.7063,0.4418,1.3850,0.5960,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,223.5916,0.0000,0.0000,1.4222,0.0000,0.0000,0.8565,0.8284
7,7.0000,222.1103,0.2044,0.3059,0.2502,14.7063,0.3197,1.3421,0.7610,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,223.5916,0.0000,0.0000,1.4222,0.0000,0.0000,0.8565,0.8090
8,8.0000,221.2324,0.1674,0.1229,0.1990,15.4969,0.2983,1.4342,1.0489,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,253.2633,0.0000,0.0000,1.5239,0.0000,0.0000,0.9139,0.7786
9,9.0000,220.9432,0.1884,0.1291,0.2008,15.7053,0.2314,1.3552,1.2466,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,297.6597,0.0000,0.0000,1.5491,0.0000,0.0000,0.9269,0.7556
10,10.0000,220.5355,0.1958,0.1191,0.1986,16.0302,0.1872,1.2859,1.4476,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,342.1762,0.0000,0.0000,1.5910,0.0000,0.0000,0.9476,0.7213
11,11.0000,220.0699,0.1664,0.1041,0.1882,16.4342,0.1637,1.2283,1.6452,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,386.5726,0.0000,0.0000,1.6472,0.0000,0.0000,0.9736,0.6937
12,12.0000,219.5381,0.1211,0.0743,0.1744,16.9229,0.1532,1.1884,1.8276,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,430.7087,0.0000,0.0000,1.7139,0.0000,0.0000,1.0046,0.6637
13,13.0000,219.5381,0.0851,0.0991,0.1856,16.9229,0.1033,1.0709,1.9950,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,430.7087,0.0000,0.0000,1.7139,0.0000,0.0000,1.0046,0.6288
14,14.0000,219.5381,0.0586,0.1123,0.1988,16.9229,0.0658,0.9750,2.1283,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,430.7087,0.0000,0.0000,1.7139,0.0000,0.0000,1.0046,0.6050
15,15.0000,221.6336,0.0390,0.0372,0.2881,14.8054,0.0661,0.9131,2.2174,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,461.7257,0.0000,0.0000,1.7585,0.0000,0.0000,0.9001,0.5427
16,16.0000,224.8334,0.0444,0.0354,0.6042,11.5834,0.0498,0.7756,2.0737,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,509.4655,0.0000,0.0000,1.7686,0.0000,0.0000,0.7241,0.4575
17,17.0000,227.7583,0.0497,0.0366,1.0643,8.6336,0.0378,0.6246,1.7950,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,557.0531,0.0000,0.0000,1.7788,0.0000,0.0000,0.5545,0.3574
18,18.0000,230.6020,0.0438,0.0302,1.7003,5.7716,0.0350,0.4625,1.3545,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,604.5325,0.0000,0.0000,1.7938,0.0000,0.0000,0.3812,0.2573
19,19.0000,233.4881,0.0370,0.0290,2.5780,2.8681,0.0348,0.2807,0.6843,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,651.9119,0.0000,0.0000,1.8078,0.0000,0.0000,0.1934,0.1439
20,20.0000,233.4881,0.0256,0.0358,2.5826,2.8681,0.0238,0.2583,0.7177,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,651.9119,0.0000,0.0000,1.8078,0.0000,0.0000,0.1934,0.1377
21,21.0000,233.4881,0.0200,0.0356,2.5884,2.8681,0.0176,0.2270,0.7552,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,651.9119,0.0000,0.0000,1.8078,0.0000,0.0000,0.1934,0.1307
22,22.0000,234.1556,0.0094,0.0082,2.9279,2.1960,0.0210,0.1846,0.4973,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,683.2613,0.0000,0.0000,1.8240,0.0000,0.0000,0.1450,0.0957
23,23.0000,234.3526,0.0116,0.0092,2.9800,1.9938,0.0154,0.1582,0.4793,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,731.1772,0.0000,0.0000,1.8246,0.0000,0.0000,0.1323,0.0871
24,24.0000,234.6625,0.0162,0.0102,3.0689,1.6753,0.0092,0.1321,0.4256,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,779.0851,0.0000,0.0000,1.8254,0.0000,0.0000,0.1121,0.0721
25,25.0000,235.0507,0.0164,0.0140,3.1852,1.2813,0.0072,0.1073,0.3379,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,826.9490,0.0000,0.0000,1.8264,0.0000,0.0000,0.0867,0.0602
26,26.0000,235.5177,0.0164,0.0148,3.3179,0.8086,0.0066,0.0793,0.2386,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,874.8408,0.0000,0.0000,1.8282,0.0000,0.0000,0.0566,0.0454
27,27.0000,235.5177,0.0122,0.0166,3.3203,0.8086,0.0046,0.0697,0.2503,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,874.8408,0.0000,0.0000,1.8282,0.0000,0.0000,0.0566,0.0428
28,28.0000,235.5177,0.0082,0.0186,3.3223,0.8086,0.0038,0.0591,0.2617,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,874.8408,0.0000,0.0000,1.8282,0.0000,0.0000,0.0566,0.0392
29,29.0000,235.7942,0.0044,0.0024,3.4662,0.5299,0.0052,0.0554,0.1421,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,906.3424,0.0000,0.0000,1.8354,0.0000,0.0000,0.0366,0.0270
30,30.0000,235.8588,0.0054,0.0030,3.4841,0.4637,0.0040,0.0456,0.1353,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,954.3343,0.0000,0.0000,1.8354,0.0000,0.0000,0.0324,0.0244
31,31.0000,235.9265,0.0060,0.0052,3.5017,0.3922,0.0020,0.0394,0.1269,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1002.3263,0.0000,0.0000,1.8356,0.0000,0.0000,0.0280,0.0216
32,32.0000,236.0236,0.0092,0.0074,3.5353,0.2893,0.0014,0.0296,0.1041,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1050.3143,0.0000,0.0000,1.8356,0.0000,0.0000,0.0212,0.0176
33,33.0000,236.0945,0.0082,0.0084,3.5646,0.2156,0.0020,0.0236,0.0831,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1098.2943,0.0000,0.0000,1.8366,0.0000,0.0000,0.0162,0.0146
34,34.0000,236.0945,0.0070,0.0084,3.5658,0.2156,0.0012,0.0214,0.0861,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1098.2943,0.0000,0.0000,1.8366,0.0000,0.0000,0.0162,0.0134
35,35.0000,236.0945,0.0048,0.0098,3.5666,0.2156,0.0008,0.0184,0.0895,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1098.2943,0.0000,0.0000,1.8366,0.0000,0.0000,0.0162,0.0124
