,trace,day,type
0,0,12,School screening
1,1,12,School screening
2,2,5,School screening
3,3,9,External screening
4,4,19,School screening
5,5,12,School screening
6,6,12,School screening
7,7,12,School screening
8,8,12,School screening
9,9,12,School screening
10,10,12,School screening
11,11,12,School screening
12,12,24,External screening
13,13,14,External screening
14,14,12,School screening
15,15,12,School screening
16,16,26,School screening
17,17,12,School screening
18,18,19,School screening
19,19,12,School screening
20,20,10,External screening
21,21,12,School screening
22,22,12,School screening
23,23,12,School screening
24,24,15,External screening
25,25,12,School screening
26,26,33,External screening
27,27,5,School screening
28,28,12,School screening
29,29,12,School screening
30,30,5,School screening
31,31,19,School screening
32,32,19,School screening
33,33,26,School screening
34,34,12,School screening
35,35,17,External screening
36,36,10,External screening
37,37,0,-
38,38,12,School screening
39,39,19,School screening
40,40,5,School screening
41,41,19,School screening
42,42,26,School screening
43,43,19,School screening
44,44,12,School screening
45,45,12,School screening
46,46,7,External screening
47,47,5,School screening
48,48,5,School screening
49,49,12,School screening
50,50,5,School screening
51,51,12,School screening
52,52,12,School screening
53,53,12,School screening
54,54,19,School screening
55,55,10,External screening
56,56,12,School screening
57,57,24,External screening
58,58,5,School screening
59,59,5,School screening
60,60,12,School screening
61,61,12,School screening
62,62,5,School screening
63,63,12,School screening
64,64,12,School screening
65,65,12,School screening
66,66,21,External screening
67,67,24,External screening
68,68,26,School screening
69,69,12,School screening
70,70,19,School screening
71,71,33,School screening
72,72,19,School screening
73,73,19,School screening
74,74,19,School screening
75,75,12,School screening
76,76,5,School screening
77,77,19,School screening
78,78,5,School screening
79,79,12,School screening
80,80,19,School screening
81,81,29,External screening
82,82,12,School screening
83,83,12,School screening
84,84,5,School screening
85,85,5,School screening
86,86,12,School screening
87,87,12,School screening
88,88,5,School screening
89,89,12,School screening
90,90,10,External screening
91,91,12,School screening
92,92,19,School screening
93,93,5,School screening
94,94,12,School screening
95,95,26,School screening
96,96,12,School screening
97,97,19,School screening
98,98,19,School screening
99,99,12,School screening
100,100,17,External screening
101,101,12,School screening
102,102,19,School screening
103,103,19,School screening
104,104,12,School screening
105,105,5,School screening
106,106,14,External screening
107,107,12,School screening
108,108,19,School screening
109,109,12,School screening
110,110,12,School screening
111,111,22,External screening
112,112,19,School screening
113,113,19,School screening
114,114,5,School screening
115,115,26,School screening
116,116,12,School screening
117,117,12,School screening
118,118,5,School screening
119,119,12,School screening
120,120,5,School screening
121,121,26,School screening
122,122,12,School screening
123,123,12,School screening
124,124,12,School screening
125,125,12,School screening
126,126,12,School screening
127,127,12,School screening
128,128,19,School screening
129,129,19,School screening
130,130,19,School screening
131,131,12,School screening
132,132,12,School screening
133,133,19,School screening
134,134,19,School screening
135,135,12,School screening
136,136,5,School screening
137,137,12,School screening
138,138,12,School screening
139,139,10,External screening
140,140,12,School screening
141,141,7,External screening
142,142,12,External screening
143,143,12,School screening
144,144,12,School screening
145,145,12,School screening
146,146,19,School screening
147,147,13,External screening
148,148,5,School screening
149,149,5,School screening
150,150,26,School screening
151,151,5,School screening
152,152,12,School screening
153,153,26,School screening
154,154,19,School screening
155,155,19,School screening
156,156,12,School screening
157,157,12,School screening
158,158,10,External screening
159,159,12,School screening
160,160,12,School screening
161,161,0,-
162,162,12,School screening
163,163,19,School screening
164,164,5,External screening
165,165,33,School screening
166,166,26,School screening
167,167,19,School screening
168,168,26,School screening
169,169,12,School screening
170,170,5,School screening
171,171,12,School screening
172,172,26,School screening
173,173,16,External screening
174,174,12,School screening
175,175,12,School screening
176,176,12,School screening
177,177,12,School screening
178,178,12,School screening
179,179,12,School screening
180,180,10,External screening
181,181,5,School screening
182,182,19,School screening
183,183,12,School screening
184,184,5,School screening
185,185,11,External screening
186,186,12,School screening
187,187,12,School screening
188,188,12,School screening
189,189,19,School screening
190,190,5,School screening
191,191,5,School screening
192,192,12,School screening
193,193,9,External screening
194,194,12,School screening
195,195,12,School screening
196,196,19,School screening
197,197,19,School screening
198,198,5,School screening
199,199,23,External screening
