day	seedRun	susceptible	exposed	infected	removed	susceptible-in-quarantine	exposed-in-quarantine	infected-in-quarantine	removed-in-quarantine	susceptible-in-quarantine-external-1	exposed-in-quarantine-external-1	infected-in-quarantine-external-1	removed-in-quarantine-external-1	susceptible-in-quarantine-external-2	exposed-in-quarantine-external-2	infected-in-quarantine-external-2	removed-in-quarantine-external-2	num-of-screened-students	num-of-screened-students-external-1	num-of-screened-students-external-2	num-of-positive-students	num-of-positive-students-external-1	num-of-positive-students-external-2	num-vaccinated-susceptible	num-vaccinated-exposed	num-vaccinated-infected	num-vaccinated-removed	num-infected-outside	classroom-in-quarantine	num-of-classroom-in-quarantine	classroom-with-at-least-one-infected
0	123456813	240	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50	0	[]	0	0
1	123456813	236	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	50	4	[]	0	0
2	123456813	236	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	50	4	[]	0	2
3	123456813	231	7	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	50	7	[]	0	2
4	123456813	174	6	0	0	54	2	4	0	0	0	0	0	0	0	0	0	240	4	0	4	0	0	0	0	0	50	10	[1C 2C 3B]	3	3
5	123456813	172	6	2	0	54	2	4	0	0	0	0	0	0	0	0	0	240	4	0	4	0	0	0	0	0	50	10	[1C 2C 3B]	3	5
6	123456813	169	8	3	0	54	1	5	0	0	0	0	0	0	0	0	0	240	4	0	4	0	0	0	0	0	50	13	[1C 2C 3B]	3	5
7	123456813	168	6	6	0	54	1	4	1	0	0	0	0	0	0	0	0	240	7	0	4	0	0	0	0	0	50	14	[1C 2C 3B]	3	6
8	123456813	164	8	7	1	54	1	3	2	0	0	0	0	0	0	0	0	240	7	0	4	0	0	0	0	0	50	16	[1C 2C 3B]	3	6
9	123456813	159	10	9	2	54	1	2	3	0	0	0	0	0	0	0	0	240	7	0	4	0	0	0	0	0	50	17	[1C 2C 3B]	3	6
10	123456813	150	17	10	3	54	0	3	3	0	0	0	0	0	0	0	0	240	7	0	4	0	0	0	0	0	50	19	[1C 2C 3B]	3	6
11	123456813	55	5	0	0	131	8	13	8	15	3	2	0	0	0	0	0	400	8	0	14	1	0	0	0	0	50	22	[1C 2C 3B 1B 1A 1D 2B 2D 3C]	9	8
12	123456813	53	4	3	0	131	5	14	10	15	3	2	0	0	0	0	0	400	8	0	14	1	0	0	0	0	50	22	[1C 2C 3B 1B 1A 1D 2B 2D 3C]	9	10
13	123456813	52	3	5	0	131	3	14	12	15	2	3	0	0	0	0	0	400	8	0	14	1	0	0	0	0	50	23	[1C 2C 3B 1B 1A 1D 2B 2D 3C]	9	10
14	123456813	52	3	4	1	131	2	14	13	15	1	4	0	0	0	0	0	400	8	0	14	1	0	0	0	0	50	23	[1C 2C 3B 1B 1A 1D 2B 2D 3C]	9	8
15	123456813	49	5	5	1	131	0	14	15	15	1	4	0	0	0	0	0	400	8	0	14	1	0	0	0	0	50	24	[1C 2C 3B 1B 1A 1D 2B 2D 3C]	9	7
16	123456813	41	12	6	1	131	0	11	18	15	1	2	2	0	0	0	0	400	9	0	14	1	0	0	0	0	50	27	[1C 2C 3B 1B 1A 1D 2B 2D 3C]	9	7
17	123456813	38	13	8	1	131	0	8	21	15	1	1	3	0	0	0	0	400	9	0	14	1	0	0	0	0	50	27	[1C 2C 3B 1B 1A 1D 2B 2D 3C]	9	7
18	123456813	52	2	0	6	107	6	8	19	23	4	10	3	0	0	0	0	500	10	0	16	2	0	0	0	0	50	29	[1B 1A 1D 2B 2D 3C 3D 2A 3A]	9	7
19	123456813	50	3	1	6	107	4	7	22	23	3	10	4	0	0	0	0	500	11	0	16	2	0	0	0	0	50	29	[1B 1A 1D 2B 2D 3C 3D 2A 3A]	9	8
