,day,susceptible,exposed,infected,removed,susceptible-in-quarantine,exposed-in-quarantine,infected-in-quarantine,removed-in-quarantine,susceptible-in-quarantine-external-1,exposed-in-quarantine-external-1,infected-in-quarantine-external-1,removed-in-quarantine-external-1,susceptible-in-quarantine-external-2,exposed-in-quarantine-external-2,infected-in-quarantine-external-2,removed-in-quarantine-external-2,num-of-screened-agents,num-of-screened-agents-external-1,num-of-screened-agents-external-2,num-of-positive-agents,num-of-positive-agents-external-1,num-of-positive-agents-external-2,num-vaccinated,num-immunized,num-immunized-in-quarantine,num-immunized-in-quarantine-external-1,num-immunized-in-quarantine-external-2,num-infected-outside,num-of-classroom-in-quarantine,classroom-with-at-least-one-infected
0,0,14.7272,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,14.7272,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1,1,22.2753,10.2397,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.6510,0.0000,0.0000,0.0000,0.0000,0.0000,14.7272,0.0000,0.0000,0.0000,10.2397,0.0000,0.0000
2,2,47.9685,25.7736,2.7906,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0039,0.0000,0.0000,0.0000,0.0289,0.0000,0.0000,1.2376,0.0289,0.0000,0.0039,0.0289,0.0000,14.7272,0.0000,0.0000,0.0000,18.7281,0.0000,1.9719
3,3,100.2000,54.5855,10.3074,0.3646,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0240,0.0019,0.0000,0.0000,0.1137,0.0020,0.0000,1.9614,0.1153,0.0000,0.0258,0.1153,0.0000,14.7272,0.0000,0.0000,0.0000,24.6982,0.0000,2.6764
4,4,207.7000,94.4927,29.1340,1.7235,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0955,0.0039,0.0000,0.0000,0.2510,0.0174,0.0000,2.7266,0.2679,0.0000,0.0987,0.2679,0.0000,14.7272,0.0000,0.0000,0.0000,32.4319,0.0000,2.8496
5,5,287.4519,102.9770,61.2028,5.0677,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.1789,0.0117,0.0000,0.0000,0.4539,0.0468,0.0000,3.5891,0.5067,0.0000,0.1862,0.5067,0.0000,14.7272,0.0000,0.0000,0.0000,33.7898,0.0000,1.7789
6,6,267.7740,69.0091,98.0647,9.5395,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.3365,0.0306,0.0000,0.0000,0.7655,0.1013,0.0000,4.0848,0.8814,0.0000,0.3624,0.8814,0.0000,14.7272,0.0000,0.0000,0.0000,36.1779,0.0000,0.8604
7,7,251.6028,49.1685,102.0387,20.4284,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.4127,0.0759,0.0000,0.0000,0.9784,0.2308,0.0000,4.9321,1.1955,0.0000,0.5207,1.1955,0.0000,14.7272,0.0000,0.0000,0.0000,37.0336,0.0000,0.4411
8,8,215.8300,54.7602,105.2345,34.9558,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.5453,0.1483,0.0000,0.0000,1.3678,0.3611,0.0000,5.6335,1.6914,0.0000,0.7199,1.6914,0.0000,14.7272,0.0000,0.0000,0.0000,37.7221,0.0000,0.2587
9,9,158.1042,65.0029,103.5703,50.8048,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.6773,0.2244,0.0000,0.0000,1.7963,0.5334,0.0000,6.4696,2.2607,0.0000,0.9567,2.2607,0.0000,14.7272,0.0000,0.0000,0.0000,38.5239,0.0000,0.1185
10,10,92.2014,79.1392,98.8748,71.0418,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.9060,0.3065,0.0000,0.0000,2.3703,0.7211,0.0000,7.3205,3.0278,0.0000,1.2775,3.0278,0.0000,14.7272,0.0000,0.0000,0.0000,39.9309,0.0000,0.0651
11,11,46.9737,85.4978,78.4063,82.3289,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.1245,0.4527,0.0000,0.0000,2.5748,0.9963,0.0000,7.8887,3.6177,0.0000,1.5814,3.6177,0.0000,14.7272,0.0000,0.0000,0.0000,40.3550,0.0000,0.0212
12,12,21.2009,81.0563,76.3554,95.7799,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.2676,0.6174,0.0000,0.0000,2.8158,1.2565,0.0000,8.4532,4.2582,0.0000,1.9141,4.2582,0.0000,14.7272,0.0000,0.0000,0.0000,40.5509,0.0000,0.0057
