day	seedRun	susceptible	exposed	infected	removed	susceptible-in-quarantine	exposed-in-quarantine	infected-in-quarantine	removed-in-quarantine	susceptible-in-quarantine-external-1	exposed-in-quarantine-external-1	infected-in-quarantine-external-1	removed-in-quarantine-external-1	susceptible-in-quarantine-external-2	exposed-in-quarantine-external-2	infected-in-quarantine-external-2	removed-in-quarantine-external-2	num-of-screened-students	num-of-screened-students-external-1	num-of-screened-students-external-2	num-of-positive-students	num-of-positive-students-external-1	num-of-positive-students-external-2	num-vaccinated-susceptible	num-vaccinated-exposed	num-vaccinated-infected	num-vaccinated-removed	num-vaccinated-susceptible-in-quarantine	num-vaccinated-exposed-in-quarantine	num-vaccinated-infected-in-quarantine	num-vaccinated-removed-in-quarantine	num-vaccinated-susceptible-in-quarantine-external-1	num-vaccinated-exposed-in-quarantine-external-1	num-vaccinated-infected-in-quarantine-external-1	num-vaccinated-removed-in-quarantine-external-1	num-vaccinated-susceptible-in-quarantine-external-2	num-vaccinated-exposed-in-quarantine-external-2	num-vaccinated-infected-in-quarantine-external-2	num-vaccinated-removed-in-quarantine-external-2	num-infected-outside	classroom-in-quarantine	num-of-classroom-in-quarantine	classroom-with-at-least-one-infected
0	123457635	240	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	0	[]	0	0
1	123457635	240	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	0	[]	0	0
2	123457635	239	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	1	[]	0	0
3	123457635	239	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	1	[]	0	0
4	123457635	237	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	1	[]	0	1
5	123457635	234	3	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	1	[]	0	1
6	123457635	234	2	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	1	[]	0	1
7	123457635	234	1	3	2	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	1	[]	0	1
8	123457635	231	3	4	2	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	1	[]	0	1
9	123457635	227	6	4	3	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	1	[]	0	1
10	123457635	225	5	7	3	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	1	[]	0	1
11	123457635	220	0	0	0	5	3	8	3	0	0	1	0	0	0	0	0	19	15	0	8	1	0	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	1	[1A]	1	1
12	123457635	220	0	0	0	5	3	7	4	0	0	1	0	0	0	0	0	19	16	0	8	1	0	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	1	[1A]	1	1
13	123457635	220	0	0	0	5	2	8	4	0	0	1	0	0	0	0	0	19	17	0	8	1	0	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	1	[1A]	1	1
14	123457635	220	0	0	0	5	0	8	6	0	0	1	0	0	0	0	0	19	17	0	8	1	0	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	1	[1A]	1	1
15	123457635	220	0	0	0	5	0	7	7	0	0	1	0	0	0	0	0	19	19	0	8	1	0	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	1	[1A]	1	1
16	123457635	220	0	0	0	5	0	4	10	0	0	1	0	0	0	0	0	19	20	0	8	1	0	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	1	[1A]	1	1
17	123457635	220	0	0	0	5	0	3	11	0	0	0	1	0	0	0	0	19	22	0	8	1	0	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	1	[1A]	1	1
18	123457635	220	0	0	0	5	0	2	12	0	0	0	1	0	0	0	0	19	23	0	8	1	0	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	1	[1A]	1	1
19	123457635	220	0	0	0	5	0	2	12	0	0	0	1	0	0	0	0	19	23	0	8	1	0	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	1	[1A]	1	1
20	123457635	220	0	0	0	5	0	2	12	0	0	0	1	0	0	0	0	19	23	0	8	1	0	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	1	[1A]	1	1
21	123457635	220	0	0	0	5	0	1	13	0	0	0	1	0	0	0	0	19	24	0	8	1	0	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	1	[1A]	1	1
22	123457635	220	0	0	0	5	0	1	13	0	0	0	1	0	0	0	0	19	25	0	8	1	0	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	1	[1A]	1	1
23	123457635	220	0	0	0	5	0	1	13	0	0	0	1	0	0	0	0	19	25	0	8	1	0	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	1	[1A]	1	1
24	123457635	220	0	0	0	5	0	1	13	0	0	0	1	0	0	0	0	19	25	0	8	1	0	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	1	[1A]	1	1
25	123457635	225	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	19	25	0	8	1	0	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	1	[]	0	0
26	123457635	225	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	19	25	0	8	1	0	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	1	[]	0	0
27	123457635	225	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	19	25	0	8	1	0	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	1	[]	0	0
28	123457635	225	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	19	26	0	8	1	0	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	1	[]	0	0
29	123457635	225	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	19	26	0	8	1	0	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	1	[]	0	0
30	123457635	225	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	19	26	0	8	1	0	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	1	[]	0	0
31	123457635	225	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	19	26	0	8	1	0	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	1	[]	0	0
32	123457635	225	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	19	26	0	8	1	0	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	1	[]	0	0
33	123457635	225	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	19	27	0	8	1	0	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	1	[]	0	0
34	123457635	224	1	0	15	0	0	0	0	0	0	0	0	0	0	0	0	19	27	0	8	1	0	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	2	[]	0	0
35	123457635	224	0	1	15	0	0	0	0	0	0	0	0	0	0	0	0	19	28	0	8	1	0	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	2	[]	0	1
36	123457635	224	0	1	15	0	0	0	0	0	0	0	0	0	0	0	0	19	28	0	8	1	0	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	2	[]	0	1
37	123457635	224	0	1	15	0	0	0	0	0	0	0	0	0	0	0	0	19	29	0	8	1	0	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	2	[]	0	1
38	123457635	224	0	1	15	0	0	0	0	0	0	0	0	0	0	0	0	19	29	0	8	1	0	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	2	[]	0	1
39	123457635	223	1	1	15	0	0	0	0	0	0	0	0	0	0	0	0	19	32	0	8	1	0	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	3	[]	0	1
40	123457635	223	1	1	15	0	0	0	0	0	0	0	0	0	0	0	0	19	33	0	8	1	0	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	3	[]	0	1
41	123457635	223	0	2	15	0	0	0	0	0	0	0	0	0	0	0	0	19	33	0	8	1	0	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	3	[]	0	2
42	123457635	223	0	2	15	0	0	0	0	0	0	0	0	0	0	0	0	19	34	0	8	1	0	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	3	[]	0	2
43	123457635	220	3	2	15	0	0	0	0	0	0	0	0	0	0	0	0	19	36	0	8	1	0	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	3	[]	0	2
44	123457635	218	4	2	16	0	0	0	0	0	0	0	0	0	0	0	0	19	36	0	8	1	0	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	3	[]	0	1
45	123457635	217	4	3	16	0	0	0	0	0	0	0	0	0	0	0	0	19	39	0	8	1	0	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	3	[]	0	1
46	123457635	213	5	6	16	0	0	0	0	0	0	0	0	0	0	0	0	19	39	0	8	1	0	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	3	[]	0	2
47	123457635	211	6	6	17	0	0	0	0	0	0	0	0	0	0	0	0	19	41	0	8	1	0	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	4	[]	0	2
48	123457635	200	2	2	16	10	4	3	2	0	0	0	0	0	0	1	0	38	42	1	11	1	1	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	5	[3B]	1	3
49	123457635	199	2	3	16	10	2	5	2	0	0	0	0	0	0	1	0	38	44	1	11	1	1	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	6	[3B]	1	3
50	123457635	198	3	1	18	10	0	6	3	0	0	0	0	0	0	1	0	38	44	1	11	1	1	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	6	[3B]	1	2
51	123457635	196	4	2	18	10	0	6	3	0	0	0	0	0	0	1	0	38	44	1	11	1	1	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	6	[3B]	1	2
52	123457635	194	6	1	19	10	0	5	4	0	0	0	0	0	0	0	1	38	45	1	11	1	1	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	6	[3B]	1	2
53	123457635	191	6	4	19	10	0	3	6	0	0	0	0	0	0	0	1	38	47	1	11	1	1	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	6	[3B]	1	3
54	123457635	189	6	6	19	10	0	3	6	0	0	0	0	0	0	0	1	38	47	1	11	1	1	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	6	[3B]	1	3
55	123457635	181	1	1	17	18	3	8	9	0	0	0	0	0	0	1	1	57	48	2	17	1	2	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	6	[3B 3D]	2	3
56	123457635	181	1	1	17	18	2	7	11	0	0	0	0	0	0	1	1	57	49	2	17	1	2	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	6	[3B 3D]	2	3
57	123457635	179	3	1	17	18	2	6	12	0	0	0	0	0	0	0	2	57	50	2	17	1	2	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	6	[3B 3D]	2	3
58	123457635	179	2	1	18	18	1	7	12	0	0	0	0	0	0	0	2	57	50	2	17	1	2	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	6	[3B 3D]	2	3
59	123457635	179	2	1	18	18	1	6	13	0	0	0	0	0	0	0	2	57	50	2	17	1	2	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	6	[3B 3D]	2	3
60	123457635	177	3	2	18	18	1	5	14	0	0	0	0	0	0	0	2	57	51	2	17	1	2	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	6	[3B 3D]	2	3
