,day,slope,type,type_pretty,vaccine_efficacy,prevalence
31,31.0,5.424800000000005,Total infected derivative,0%,Vaccine Efficacy 50%,Low
32,32.0,5.645250000000004,Total infected derivative,0%,Vaccine Efficacy 50%,Low
33,33.0,4.842599999999976,Total infected derivative,0%,Vaccine Efficacy 50%,Low
34,34.0,3.4759500000000116,Total infected derivative,0%,Vaccine Efficacy 50%,Low
35,35.0,3.227600000000024,Total infected derivative,0%,Vaccine Efficacy 50%,Low
36,36.0,3.6903999999999826,Total infected derivative,0%,Vaccine Efficacy 50%,Low
37,37.0,4.004949999999994,Total infected derivative,0%,Vaccine Efficacy 50%,Low
38,38.0,4.198450000000008,Total infected derivative,0%,Vaccine Efficacy 50%,Low
39,39.0,4.23545,Total infected derivative,0%,Vaccine Efficacy 50%,Low
40,40.0,3.5761499999999984,Total infected derivative,0%,Vaccine Efficacy 50%,Low
41,41.0,2.615300000000005,Total infected derivative,0%,Vaccine Efficacy 50%,Low
42,42.0,2.413799999999995,Total infected derivative,0%,Vaccine Efficacy 50%,Low
43,43.0,2.5630500000000183,Total infected derivative,0%,Vaccine Efficacy 50%,Low
44,44.0,2.769500000000008,Total infected derivative,0%,Vaccine Efficacy 50%,Low
45,45.0,2.8767999999999745,Total infected derivative,0%,Vaccine Efficacy 50%,Low
46,46.0,2.8327000000000027,Total infected derivative,0%,Vaccine Efficacy 50%,Low
47,47.0,2.4359000000000037,Total infected derivative,0%,Vaccine Efficacy 50%,Low
48,48.0,1.7615499999999997,Total infected derivative,0%,Vaccine Efficacy 50%,Low
49,49.0,1.6552499999999952,Total infected derivative,0%,Vaccine Efficacy 50%,Low
50,50.0,1.9308499999999924,Total infected derivative,0%,Vaccine Efficacy 50%,Low
51,51.0,2.0712000000000046,Total infected derivative,0%,Vaccine Efficacy 50%,Low
52,52.0,2.1081500000000233,Total infected derivative,0%,Vaccine Efficacy 50%,Low
53,53.0,2.1522500000000093,Total infected derivative,0%,Vaccine Efficacy 50%,Low
54,54.0,1.8567499999999768,Total infected derivative,0%,Vaccine Efficacy 50%,Low
55,55.0,1.3567999999999927,Total infected derivative,0%,Vaccine Efficacy 50%,Low
56,56.0,1.30865,Total infected derivative,0%,Vaccine Efficacy 50%,Low
57,57.0,1.505899999999997,Total infected derivative,0%,Vaccine Efficacy 50%,Low
58,58.0,1.5760999999999967,Total infected derivative,0%,Vaccine Efficacy 50%,Low
59,59.0,1.5971999999999866,Total infected derivative,0%,Vaccine Efficacy 50%,Low
60,60.0,,Total infected derivative,0%,Vaccine Efficacy 50%,Low
61,0.0,0.07619999999997162,Total infected derivative,10%,Vaccine Efficacy 50%,Low
62,1.0,0.1342999999999961,Total infected derivative,10%,Vaccine Efficacy 50%,Low
63,2.0,0.26650000000000773,Total infected derivative,10%,Vaccine Efficacy 50%,Low
64,3.0,0.4288500000000113,Total infected derivative,10%,Vaccine Efficacy 50%,Low
65,4.0,0.6874500000000126,Total infected derivative,10%,Vaccine Efficacy 50%,Low
66,5.0,0.726399999999984,Total infected derivative,10%,Vaccine Efficacy 50%,Low
67,6.0,0.5720500000000186,Total infected derivative,10%,Vaccine Efficacy 50%,Low
68,7.0,0.8537500000000193,Total infected derivative,10%,Vaccine Efficacy 50%,Low
69,8.0,1.4108999999999696,Total infected derivative,10%,Vaccine Efficacy 50%,Low
70,9.0,1.983000000000004,Total infected derivative,10%,Vaccine Efficacy 50%,Low
71,10.0,2.626249999999999,Total infected derivative,10%,Vaccine Efficacy 50%,Low
72,11.0,3.15930000000003,Total infected derivative,10%,Vaccine Efficacy 50%,Low
73,12.0,2.95595000000003,Total infected derivative,10%,Vaccine Efficacy 50%,Low
74,13.0,2.2644499999999823,Total infected derivative,10%,Vaccine Efficacy 50%,Low
75,14.0,2.579999999999984,Total infected derivative,10%,Vaccine Efficacy 50%,Low
76,15.0,3.5741499999999746,Total infected derivative,10%,Vaccine Efficacy 50%,Low
77,16.0,4.258599999999973,Total infected derivative,10%,Vaccine Efficacy 50%,Low
78,17.0,4.8237000000000165,Total infected derivative,10%,Vaccine Efficacy 50%,Low
79,18.0,5.287650000000042,Total infected derivative,10%,Vaccine Efficacy 50%,Low
80,19.0,4.853649999999973,Total infected derivative,10%,Vaccine Efficacy 50%,Low
81,20.0,3.5359499999999855,Total infected derivative,10%,Vaccine Efficacy 50%,Low
82,21.0,3.509149999999991,Total infected derivative,10%,Vaccine Efficacy 50%,Low
83,22.0,4.528099999999981,Total infected derivative,10%,Vaccine Efficacy 50%,Low
84,23.0,5.053000000000026,Total infected derivative,10%,Vaccine Efficacy 50%,Low
85,24.0,5.451950000000011,Total infected derivative,10%,Vaccine Efficacy 50%,Low
86,25.0,5.7815000000000225,Total infected derivative,10%,Vaccine Efficacy 50%,Low
87,26.0,4.961849999999984,Total infected derivative,10%,Vaccine Efficacy 50%,Low
88,27.0,3.542149999999964,Total infected derivative,10%,Vaccine Efficacy 50%,Low
89,28.0,3.4879999999999995,Total infected derivative,10%,Vaccine Efficacy 50%,Low
90,29.0,4.217499999999987,Total infected derivative,10%,Vaccine Efficacy 50%,Low
91,30.0,4.655300000000011,Total infected derivative,10%,Vaccine Efficacy 50%,Low
92,31.0,4.849700000000013,Total infected derivative,10%,Vaccine Efficacy 50%,Low
93,32.0,4.960950000000025,Total infected derivative,10%,Vaccine Efficacy 50%,Low
94,33.0,4.37775000000002,Total infected derivative,10%,Vaccine Efficacy 50%,Low
95,34.0,3.1703999999999866,Total infected derivative,10%,Vaccine Efficacy 50%,Low
96,35.0,2.9468499999999835,Total infected derivative,10%,Vaccine Efficacy 50%,Low
97,36.0,3.4238,Total infected derivative,10%,Vaccine Efficacy 50%,Low
98,37.0,3.751650000000012,Total infected derivative,10%,Vaccine Efficacy 50%,Low
99,38.0,3.994049999999987,Total infected derivative,10%,Vaccine Efficacy 50%,Low
100,39.0,3.994899999999987,Total infected derivative,10%,Vaccine Efficacy 50%,Low
101,40.0,3.4237499999999983,Total infected derivative,10%,Vaccine Efficacy 50%,Low
102,41.0,2.441849999999988,Total infected derivative,10%,Vaccine Efficacy 50%,Low
103,42.0,2.268599999999992,Total infected derivative,10%,Vaccine Efficacy 50%,Low
104,43.0,2.691400000000016,Total infected derivative,10%,Vaccine Efficacy 50%,Low
105,44.0,2.9158000000000186,Total infected derivative,10%,Vaccine Efficacy 50%,Low
106,45.0,2.9437499999999943,Total infected derivative,10%,Vaccine Efficacy 50%,Low
107,46.0,2.943899999999985,Total infected derivative,10%,Vaccine Efficacy 50%,Low
108,47.0,2.5582000000000136,Total infected derivative,10%,Vaccine Efficacy 50%,Low
109,48.0,1.8586500000000257,Total infected derivative,10%,Vaccine Efficacy 50%,Low
110,49.0,1.741500000000002,Total infected derivative,10%,Vaccine Efficacy 50%,Low
111,50.0,1.967899999999986,Total infected derivative,10%,Vaccine Efficacy 50%,Low
112,51.0,2.1543499999999938,Total infected derivative,10%,Vaccine Efficacy 50%,Low
113,52.0,2.1995000000000005,Total infected derivative,10%,Vaccine Efficacy 50%,Low
114,53.0,2.1211999999999875,Total infected derivative,10%,Vaccine Efficacy 50%,Low
115,54.0,1.928900000000013,Total infected derivative,10%,Vaccine Efficacy 50%,Low
116,55.0,1.4789499999999975,Total infected derivative,10%,Vaccine Efficacy 50%,Low
117,56.0,1.3456500000000062,Total infected derivative,10%,Vaccine Efficacy 50%,Low
118,57.0,1.594200000000015,Total infected derivative,10%,Vaccine Efficacy 50%,Low
119,58.0,1.7404499999999814,Total infected derivative,10%,Vaccine Efficacy 50%,Low
120,59.0,1.7915999999999883,Total infected derivative,10%,Vaccine Efficacy 50%,Low
121,60.0,,Total infected derivative,10%,Vaccine Efficacy 50%,Low
122,0.0,0.07220000000000937,Total infected derivative,40%,Vaccine Efficacy 50%,Low
123,1.0,0.09519999999997708,Total infected derivative,40%,Vaccine Efficacy 50%,Low
124,2.0,0.1703499999999849,Total infected derivative,40%,Vaccine Efficacy 50%,Low
125,3.0,0.3256500000000244,Total infected derivative,40%,Vaccine Efficacy 50%,Low
126,4.0,0.5100000000000193,Total infected derivative,40%,Vaccine Efficacy 50%,Low
127,5.0,0.5260499999999979,Total infected derivative,40%,Vaccine Efficacy 50%,Low
128,6.0,0.4177999999999713,Total infected derivative,40%,Vaccine Efficacy 50%,Low
129,7.0,0.5772000000000048,Total infected derivative,40%,Vaccine Efficacy 50%,Low
130,8.0,0.971950000000021,Total infected derivative,40%,Vaccine Efficacy 50%,Low
131,9.0,1.3576000000000192,Total infected derivative,40%,Vaccine Efficacy 50%,Low
132,10.0,1.7926000000000215,Total infected derivative,40%,Vaccine Efficacy 50%,Low
133,11.0,2.3026999999999873,Total infected derivative,40%,Vaccine Efficacy 50%,Low
134,12.0,2.2264999999999873,Total infected derivative,40%,Vaccine Efficacy 50%,Low
135,13.0,1.6503499999999747,Total infected derivative,40%,Vaccine Efficacy 50%,Low
136,14.0,1.7944999999999993,Total infected derivative,40%,Vaccine Efficacy 50%,Low
137,15.0,2.5200000000000102,Total infected derivative,40%,Vaccine Efficacy 50%,Low
138,16.0,3.10329999999999,Total infected derivative,40%,Vaccine Efficacy 50%,Low
139,17.0,3.516050000000064,Total infected derivative,40%,Vaccine Efficacy 50%,Low
140,18.0,3.9457499999999754,Total infected derivative,40%,Vaccine Efficacy 50%,Low
141,19.0,3.6211999999999875,Total infected derivative,40%,Vaccine Efficacy 50%,Low
142,20.0,2.6754000000000246,Total infected derivative,40%,Vaccine Efficacy 50%,Low
143,21.0,2.6161499999999336,Total infected derivative,40%,Vaccine Efficacy 50%,Low
144,22.0,3.248500000000007,Total infected derivative,40%,Vaccine Efficacy 50%,Low
145,23.0,3.7536000000000627,Total infected derivative,40%,Vaccine Efficacy 50%,Low
146,24.0,4.0371499999999685,Total infected derivative,40%,Vaccine Efficacy 50%,Low
147,25.0,4.296549999999954,Total infected derivative,40%,Vaccine Efficacy 50%,Low
148,26.0,3.775499999999994,Total infected derivative,40%,Vaccine Efficacy 50%,Low
149,27.0,2.722500000000025,Total infected derivative,40%,Vaccine Efficacy 50%,Low
150,28.0,2.75745000000002,Total infected derivative,40%,Vaccine Efficacy 50%,Low
151,29.0,3.4599499999999637,Total infected derivative,40%,Vaccine Efficacy 50%,Low
152,30.0,3.7757000000000005,Total infected derivative,40%,Vaccine Efficacy 50%,Low
153,31.0,4.011900000000011,Total infected derivative,40%,Vaccine Efficacy 50%,Low
154,32.0,4.182300000000012,Total infected derivative,40%,Vaccine Efficacy 50%,Low
155,33.0,3.55210000000001,Total infected derivative,40%,Vaccine Efficacy 50%,Low
156,34.0,2.6362499999999898,Total infected derivative,40%,Vaccine Efficacy 50%,Low
157,35.0,2.584249999999983,Total infected derivative,40%,Vaccine Efficacy 50%,Low
158,36.0,2.9388999999999896,Total infected derivative,40%,Vaccine Efficacy 50%,Low
159,37.0,3.228500000000011,Total infected derivative,40%,Vaccine Efficacy 50%,Low
160,38.0,3.521000000000029,Total infected derivative,40%,Vaccine Efficacy 50%,Low
161,39.0,3.5470499999999845,Total infected derivative,40%,Vaccine Efficacy 50%,Low
162,40.0,3.0050999999999988,Total infected derivative,40%,Vaccine Efficacy 50%,Low
163,41.0,2.204400000000035,Total infected derivative,40%,Vaccine Efficacy 50%,Low
164,42.0,2.1140999999999934,Total infected derivative,40%,Vaccine Efficacy 50%,Low
165,43.0,2.4198499999999967,Total infected derivative,40%,Vaccine Efficacy 50%,Low
166,44.0,2.569199999999981,Total infected derivative,40%,Vaccine Efficacy 50%,Low
167,45.0,2.7102999999999895,Total infected derivative,40%,Vaccine Efficacy 50%,Low
168,46.0,2.799650000000014,Total infected derivative,40%,Vaccine Efficacy 50%,Low
169,47.0,2.4620000000000033,Total infected derivative,40%,Vaccine Efficacy 50%,Low
170,48.0,1.7724999999999937,Total infected derivative,40%,Vaccine Efficacy 50%,Low
171,49.0,1.6031999999999869,Total infected derivative,40%,Vaccine Efficacy 50%,Low
172,50.0,1.9339000000000226,Total infected derivative,40%,Vaccine Efficacy 50%,Low
173,51.0,2.138300000000015,Total infected derivative,40%,Vaccine Efficacy 50%,Low
174,52.0,2.195399999999978,Total infected derivative,40%,Vaccine Efficacy 50%,Low
175,53.0,2.2204499999999996,Total infected derivative,40%,Vaccine Efficacy 50%,Low
176,54.0,1.8988000000000227,Total infected derivative,40%,Vaccine Efficacy 50%,Low
177,55.0,1.3426500000000061,Total infected derivative,40%,Vaccine Efficacy 50%,Low
178,56.0,1.2503999999999849,Total infected derivative,40%,Vaccine Efficacy 50%,Low
179,57.0,1.4169499999999573,Total infected derivative,40%,Vaccine Efficacy 50%,Low
180,58.0,1.4681499999999943,Total infected derivative,40%,Vaccine Efficacy 50%,Low
181,59.0,1.4831000000000358,Total infected derivative,40%,Vaccine Efficacy 50%,Low
182,60.0,,Total infected derivative,40%,Vaccine Efficacy 50%,Low
183,0.0,0.056100000000014916,Total infected derivative,70%,Vaccine Efficacy 50%,Low
184,1.0,0.08415000000002237,Total infected derivative,70%,Vaccine Efficacy 50%,Low
185,2.0,0.12324999999998454,Total infected derivative,70%,Vaccine Efficacy 50%,Low
186,3.0,0.19339999999996849,Total infected derivative,70%,Vaccine Efficacy 50%,Low
187,4.0,0.31860000000003197,Total infected derivative,70%,Vaccine Efficacy 50%,Low
188,5.0,0.355700000000013,Total infected derivative,70%,Vaccine Efficacy 50%,Low
189,6.0,0.31674999999998477,Total infected derivative,70%,Vaccine Efficacy 50%,Low
190,7.0,0.4028499999999724,Total infected derivative,70%,Vaccine Efficacy 50%,Low
191,8.0,0.6642999999999972,Total infected derivative,70%,Vaccine Efficacy 50%,Low
192,9.0,0.9328000000000429,Total infected derivative,70%,Vaccine Efficacy 50%,Low
193,10.0,1.1663000000000068,Total infected derivative,70%,Vaccine Efficacy 50%,Low
194,11.0,1.4308999999999799,Total infected derivative,70%,Vaccine Efficacy 50%,Low
195,12.0,1.3436999999999841,Total infected derivative,70%,Vaccine Efficacy 50%,Low
196,13.0,0.9858999999999867,Total infected derivative,70%,Vaccine Efficacy 50%,Low
197,14.0,1.114200000000011,Total infected derivative,70%,Vaccine Efficacy 50%,Low
198,15.0,1.5201999999999884,Total infected derivative,70%,Vaccine Efficacy 50%,Low
199,16.0,1.8697500000000105,Total infected derivative,70%,Vaccine Efficacy 50%,Low
200,17.0,2.1351999999999975,Total infected derivative,70%,Vaccine Efficacy 50%,Low
201,18.0,2.404799999999966,Total infected derivative,70%,Vaccine Efficacy 50%,Low
202,19.0,2.2685500000000047,Total infected derivative,70%,Vaccine Efficacy 50%,Low
203,20.0,1.664350000000013,Total infected derivative,70%,Vaccine Efficacy 50%,Low
204,21.0,1.7224500000000376,Total infected derivative,70%,Vaccine Efficacy 50%,Low
205,22.0,2.174350000000004,Total infected derivative,70%,Vaccine Efficacy 50%,Low
206,23.0,2.534999999999968,Total infected derivative,70%,Vaccine Efficacy 50%,Low
207,24.0,2.8406499999999824,Total infected derivative,70%,Vaccine Efficacy 50%,Low
208,25.0,3.1042500000000075,Total infected derivative,70%,Vaccine Efficacy 50%,Low
209,26.0,2.7705500000000143,Total infected derivative,70%,Vaccine Efficacy 50%,Low
210,27.0,1.9620000000000175,Total infected derivative,70%,Vaccine Efficacy 50%,Low
211,28.0,1.9879999999999711,Total infected derivative,70%,Vaccine Efficacy 50%,Low
212,29.0,2.4468499999999835,Total infected derivative,70%,Vaccine Efficacy 50%,Low
213,30.0,2.780550000000005,Total infected derivative,70%,Vaccine Efficacy 50%,Low
214,31.0,3.02709999999999,Total infected derivative,70%,Vaccine Efficacy 50%,Low
215,32.0,3.156300000000016,Total infected derivative,70%,Vaccine Efficacy 50%,Low
216,33.0,2.7775000000000176,Total infected derivative,70%,Vaccine Efficacy 50%,Low
217,34.0,2.058200000000028,Total infected derivative,70%,Vaccine Efficacy 50%,Low
218,35.0,2.0410499999999843,Total infected derivative,70%,Vaccine Efficacy 50%,Low
219,36.0,2.4417499999999848,Total infected derivative,70%,Vaccine Efficacy 50%,Low
220,37.0,2.670400000000015,Total infected derivative,70%,Vaccine Efficacy 50%,Low
221,38.0,2.839749999999981,Total infected derivative,70%,Vaccine Efficacy 50%,Low
222,39.0,2.8867500000000064,Total infected derivative,70%,Vaccine Efficacy 50%,Low
223,40.0,2.495100000000022,Total infected derivative,70%,Vaccine Efficacy 50%,Low
224,41.0,1.8877999999999844,Total infected derivative,70%,Vaccine Efficacy 50%,Low
225,42.0,1.7974499999999836,Total infected derivative,70%,Vaccine Efficacy 50%,Low
226,43.0,2.0852000000000146,Total infected derivative,70%,Vaccine Efficacy 50%,Low
227,44.0,2.2786000000000115,Total infected derivative,70%,Vaccine Efficacy 50%,Low
228,45.0,2.385649999999984,Total infected derivative,70%,Vaccine Efficacy 50%,Low
229,46.0,2.4770499999999913,Total infected derivative,70%,Vaccine Efficacy 50%,Low
230,47.0,2.1534500000000065,Total infected derivative,70%,Vaccine Efficacy 50%,Low
231,48.0,1.5430499999999938,Total infected derivative,70%,Vaccine Efficacy 50%,Low
232,49.0,1.4578000000000202,Total infected derivative,70%,Vaccine Efficacy 50%,Low
233,50.0,1.6522000000000219,Total infected derivative,70%,Vaccine Efficacy 50%,Low
234,51.0,1.8516999999999655,Total infected derivative,70%,Vaccine Efficacy 50%,Low
235,52.0,2.0009999999999906,Total infected derivative,70%,Vaccine Efficacy 50%,Low
236,53.0,2.0381000000000142,Total infected derivative,70%,Vaccine Efficacy 50%,Low
237,54.0,1.7284999999999968,Total infected derivative,70%,Vaccine Efficacy 50%,Low
238,55.0,1.1933499999999952,Total infected derivative,70%,Vaccine Efficacy 50%,Low
239,56.0,1.2023999999999972,Total infected derivative,70%,Vaccine Efficacy 50%,Low
240,57.0,1.428900000000013,Total infected derivative,70%,Vaccine Efficacy 50%,Low
241,58.0,1.5099500000000035,Total infected derivative,70%,Vaccine Efficacy 50%,Low
242,59.0,1.5689999999999884,Total infected derivative,70%,Vaccine Efficacy 50%,Low
243,60.0,,Total infected derivative,70%,Vaccine Efficacy 50%,Low
