,day,slope,type,type_pretty,vaccine_efficacy,prevalence
28,28.0,7.684349999999995,Total infected derivative,0%,Vaccine Efficacy 50%,Low
29,29.0,9.288600000000002,Total infected derivative,0%,Vaccine Efficacy 50%,Low
30,30.0,9.650350000000003,Total infected derivative,0%,Vaccine Efficacy 50%,Low
31,31.0,9.60220000000001,Total infected derivative,0%,Vaccine Efficacy 50%,Low
32,32.0,9.362700000000018,Total infected derivative,0%,Vaccine Efficacy 50%,Low
33,33.0,7.8066499999999905,Total infected derivative,0%,Vaccine Efficacy 50%,Low
34,34.0,5.702449999999985,Total infected derivative,0%,Vaccine Efficacy 50%,Low
35,35.0,5.19935000000001,Total infected derivative,0%,Vaccine Efficacy 50%,Low
36,36.0,5.47590000000001,Total infected derivative,0%,Vaccine Efficacy 50%,Low
37,37.0,5.328699999999998,Total infected derivative,0%,Vaccine Efficacy 50%,Low
38,38.0,5.049099999999996,Total infected derivative,0%,Vaccine Efficacy 50%,Low
39,39.0,4.611199999999997,Total infected derivative,0%,Vaccine Efficacy 50%,Low
40,40.0,3.7234499999999997,Total infected derivative,0%,Vaccine Efficacy 50%,Low
41,41.0,2.6092000000000013,Total infected derivative,0%,Vaccine Efficacy 50%,Low
42,42.0,2.222449999999995,Total infected derivative,0%,Vaccine Efficacy 50%,Low
43,43.0,2.2715999999999923,Total infected derivative,0%,Vaccine Efficacy 50%,Low
44,44.0,2.103200000000001,Total infected derivative,0%,Vaccine Efficacy 50%,Low
45,45.0,1.8546500000000066,Total infected derivative,0%,Vaccine Efficacy 50%,Low
46,46.0,1.6864000000000061,Total infected derivative,0%,Vaccine Efficacy 50%,Low
47,47.0,1.3777999999999935,Total infected derivative,0%,Vaccine Efficacy 50%,Low
48,48.0,0.9689499999999924,Total infected derivative,0%,Vaccine Efficacy 50%,Low
49,49.0,0.8336500000000058,Total infected derivative,0%,Vaccine Efficacy 50%,Low
50,50.0,0.8086000000000126,Total infected derivative,0%,Vaccine Efficacy 50%,Low
51,51.0,0.7294499999999999,Total infected derivative,0%,Vaccine Efficacy 50%,Low
52,52.0,0.6432499999999948,Total infected derivative,0%,Vaccine Efficacy 50%,Low
53,53.0,0.5881999999999863,Total infected derivative,0%,Vaccine Efficacy 50%,Low
54,54.0,0.49099999999998545,Total infected derivative,0%,Vaccine Efficacy 50%,Low
55,55.0,0.3476500000000158,Total infected derivative,0%,Vaccine Efficacy 50%,Low
56,56.0,0.2945500000000152,Total infected derivative,0%,Vaccine Efficacy 50%,Low
57,57.0,0.30965000000000487,Total infected derivative,0%,Vaccine Efficacy 50%,Low
58,58.0,0.2755499999999813,Total infected derivative,0%,Vaccine Efficacy 50%,Low
59,59.0,0.23839999999995598,Total infected derivative,0%,Vaccine Efficacy 50%,Low
60,60.0,,Total infected derivative,0%,Vaccine Efficacy 50%,Low
61,0.0,0.07619999999997162,Total infected derivative,10%,Vaccine Efficacy 50%,Low
62,1.0,0.1342999999999961,Total infected derivative,10%,Vaccine Efficacy 50%,Low
63,2.0,0.2665500000000236,Total infected derivative,10%,Vaccine Efficacy 50%,Low
64,3.0,0.42984999999998763,Total infected derivative,10%,Vaccine Efficacy 50%,Low
65,4.0,0.7053999999999974,Total infected derivative,10%,Vaccine Efficacy 50%,Low
66,5.0,0.7565000000000168,Total infected derivative,10%,Vaccine Efficacy 50%,Low
67,6.0,0.5861500000000035,Total infected derivative,10%,Vaccine Efficacy 50%,Low
68,7.0,0.9388999999999896,Total infected derivative,10%,Vaccine Efficacy 50%,Low
69,8.0,1.644299999999987,Total infected derivative,10%,Vaccine Efficacy 50%,Low
70,9.0,2.3597000000000037,Total infected derivative,10%,Vaccine Efficacy 50%,Low
71,10.0,3.2104500000000087,Total infected derivative,10%,Vaccine Efficacy 50%,Low
72,11.0,4.098250000000007,Total infected derivative,10%,Vaccine Efficacy 50%,Low
73,12.0,3.9649,Total infected derivative,10%,Vaccine Efficacy 50%,Low
74,13.0,2.987950000000012,Total infected derivative,10%,Vaccine Efficacy 50%,Low
75,14.0,3.6162499999999795,Total infected derivative,10%,Vaccine Efficacy 50%,Low
76,15.0,5.413799999999981,Total infected derivative,10%,Vaccine Efficacy 50%,Low
77,16.0,6.913800000000009,Total infected derivative,10%,Vaccine Efficacy 50%,Low
78,17.0,8.230450000000019,Total infected derivative,10%,Vaccine Efficacy 50%,Low
79,18.0,9.406849999999991,Total infected derivative,10%,Vaccine Efficacy 50%,Low
80,19.0,8.672349999999994,Total infected derivative,10%,Vaccine Efficacy 50%,Low
81,20.0,6.263500000000022,Total infected derivative,10%,Vaccine Efficacy 50%,Low
82,21.0,6.674350000000004,Total infected derivative,10%,Vaccine Efficacy 50%,Low
83,22.0,8.992950000000008,Total infected derivative,10%,Vaccine Efficacy 50%,Low
84,23.0,10.421849999999978,Total infected derivative,10%,Vaccine Efficacy 50%,Low
85,24.0,11.24554999999998,Total infected derivative,10%,Vaccine Efficacy 50%,Low
86,25.0,11.576150000000013,Total infected derivative,10%,Vaccine Efficacy 50%,Low
87,26.0,10.166300000000007,Total infected derivative,10%,Vaccine Efficacy 50%,Low
88,27.0,7.414850000000001,Total infected derivative,10%,Vaccine Efficacy 50%,Low
89,28.0,7.231499999999997,Total infected derivative,10%,Vaccine Efficacy 50%,Low
90,29.0,8.817599999999999,Total infected derivative,10%,Vaccine Efficacy 50%,Low
91,30.0,9.302599999999998,Total infected derivative,10%,Vaccine Efficacy 50%,Low
92,31.0,9.118249999999989,Total infected derivative,10%,Vaccine Efficacy 50%,Low
93,32.0,8.896800000000013,Total infected derivative,10%,Vaccine Efficacy 50%,Low
94,33.0,7.54310000000001,Total infected derivative,10%,Vaccine Efficacy 50%,Low
95,34.0,5.3817499999999825,Total infected derivative,10%,Vaccine Efficacy 50%,Low
96,35.0,4.821650000000005,Total infected derivative,10%,Vaccine Efficacy 50%,Low
97,36.0,5.284600000000012,Total infected derivative,10%,Vaccine Efficacy 50%,Low
98,37.0,5.278549999999996,Total infected derivative,10%,Vaccine Efficacy 50%,Low
99,38.0,5.081099999999992,Total infected derivative,10%,Vaccine Efficacy 50%,Low
100,39.0,4.806600000000003,Total infected derivative,10%,Vaccine Efficacy 50%,Low
101,40.0,3.8617500000000007,Total infected derivative,10%,Vaccine Efficacy 50%,Low
102,41.0,2.7755499999999955,Total infected derivative,10%,Vaccine Efficacy 50%,Low
103,42.0,2.468900000000005,Total infected derivative,10%,Vaccine Efficacy 50%,Low
104,43.0,2.4539000000000044,Total infected derivative,10%,Vaccine Efficacy 50%,Low
105,44.0,2.3907999999999987,Total infected derivative,10%,Vaccine Efficacy 50%,Low
106,45.0,2.2094499999999897,Total infected derivative,10%,Vaccine Efficacy 50%,Low
107,46.0,1.9008000000000038,Total infected derivative,10%,Vaccine Efficacy 50%,Low
108,47.0,1.578150000000008,Total infected derivative,10%,Vaccine Efficacy 50%,Low
109,48.0,1.160349999999994,Total infected derivative,10%,Vaccine Efficacy 50%,Low
110,49.0,0.9428500000000071,Total infected derivative,10%,Vaccine Efficacy 50%,Low
111,50.0,0.9047999999999945,Total infected derivative,10%,Vaccine Efficacy 50%,Low
112,51.0,0.8947999999999894,Total infected derivative,10%,Vaccine Efficacy 50%,Low
113,52.0,0.8607000000000085,Total infected derivative,10%,Vaccine Efficacy 50%,Low
114,53.0,0.7074500000000086,Total infected derivative,10%,Vaccine Efficacy 50%,Low
115,54.0,0.509050000000002,Total infected derivative,10%,Vaccine Efficacy 50%,Low
116,55.0,0.37375000000000114,Total infected derivative,10%,Vaccine Efficacy 50%,Low
117,56.0,0.35370000000000346,Total infected derivative,10%,Vaccine Efficacy 50%,Low
118,57.0,0.332650000000001,Total infected derivative,10%,Vaccine Efficacy 50%,Low
119,58.0,0.29759999999998854,Total infected derivative,10%,Vaccine Efficacy 50%,Low
120,59.0,0.288599999999974,Total infected derivative,10%,Vaccine Efficacy 50%,Low
121,60.0,,Total infected derivative,10%,Vaccine Efficacy 50%,Low
122,0.0,0.07220000000000937,Total infected derivative,40%,Vaccine Efficacy 50%,Low
123,1.0,0.09519999999997708,Total infected derivative,40%,Vaccine Efficacy 50%,Low
124,2.0,0.17035000000001332,Total infected derivative,40%,Vaccine Efficacy 50%,Low
125,3.0,0.32865000000003874,Total infected derivative,40%,Vaccine Efficacy 50%,Low
126,4.0,0.5229999999999677,Total infected derivative,40%,Vaccine Efficacy 50%,Low
127,5.0,0.5400499999999795,Total infected derivative,40%,Vaccine Efficacy 50%,Low
128,6.0,0.4288999999999987,Total infected derivative,40%,Vaccine Efficacy 50%,Low
129,7.0,0.6343000000000245,Total infected derivative,40%,Vaccine Efficacy 50%,Low
130,8.0,1.107200000000006,Total infected derivative,40%,Vaccine Efficacy 50%,Low
131,9.0,1.5711499999999887,Total infected derivative,40%,Vaccine Efficacy 50%,Low
132,10.0,2.1082000000000107,Total infected derivative,40%,Vaccine Efficacy 50%,Low
133,11.0,2.7384999999999877,Total infected derivative,40%,Vaccine Efficacy 50%,Low
134,12.0,2.6643499999999847,Total infected derivative,40%,Vaccine Efficacy 50%,Low
135,13.0,1.9378499999999974,Total infected derivative,40%,Vaccine Efficacy 50%,Low
136,14.0,2.28155000000001,Total infected derivative,40%,Vaccine Efficacy 50%,Low
137,15.0,3.462900000000019,Total infected derivative,40%,Vaccine Efficacy 50%,Low
138,16.0,4.421850000000006,Total infected derivative,40%,Vaccine Efficacy 50%,Low
139,17.0,5.25954999999999,Total infected derivative,40%,Vaccine Efficacy 50%,Low
140,18.0,6.116200000000006,Total infected derivative,40%,Vaccine Efficacy 50%,Low
141,19.0,5.637299999999996,Total infected derivative,40%,Vaccine Efficacy 50%,Low
142,20.0,4.190399999999983,Total infected derivative,40%,Vaccine Efficacy 50%,Low
143,21.0,4.54910000000001,Total infected derivative,40%,Vaccine Efficacy 50%,Low
144,22.0,6.015050000000016,Total infected derivative,40%,Vaccine Efficacy 50%,Low
145,23.0,7.055049999999994,Total infected derivative,40%,Vaccine Efficacy 50%,Low
146,24.0,7.849699999999999,Total infected derivative,40%,Vaccine Efficacy 50%,Low
147,25.0,8.307599999999994,Total infected derivative,40%,Vaccine Efficacy 50%,Low
148,26.0,7.293549999999996,Total infected derivative,40%,Vaccine Efficacy 50%,Low
149,27.0,5.3878500000000145,Total infected derivative,40%,Vaccine Efficacy 50%,Low
150,28.0,5.556150000000002,Total infected derivative,40%,Vaccine Efficacy 50%,Low
151,29.0,6.818599999999975,Total infected derivative,40%,Vaccine Efficacy 50%,Low
152,30.0,7.325599999999994,Total infected derivative,40%,Vaccine Efficacy 50%,Low
153,31.0,7.672350000000009,Total infected derivative,40%,Vaccine Efficacy 50%,Low
154,32.0,7.891850000000005,Total infected derivative,40%,Vaccine Efficacy 50%,Low
155,33.0,6.773550000000014,Total infected derivative,40%,Vaccine Efficacy 50%,Low
156,34.0,4.855649999999997,Total infected derivative,40%,Vaccine Efficacy 50%,Low
157,35.0,4.590149999999994,Total infected derivative,40%,Vaccine Efficacy 50%,Low
158,36.0,5.149349999999998,Total infected derivative,40%,Vaccine Efficacy 50%,Low
159,37.0,5.387799999999999,Total infected derivative,40%,Vaccine Efficacy 50%,Low
160,38.0,5.466899999999995,Total infected derivative,40%,Vaccine Efficacy 50%,Low
161,39.0,5.2174499999999995,Total infected derivative,40%,Vaccine Efficacy 50%,Low
162,40.0,4.466949999999997,Total infected derivative,40%,Vaccine Efficacy 50%,Low
163,41.0,3.335650000000001,Total infected derivative,40%,Vaccine Efficacy 50%,Low
164,42.0,2.9850000000000136,Total infected derivative,40%,Vaccine Efficacy 50%,Low
165,43.0,3.353749999999991,Total infected derivative,40%,Vaccine Efficacy 50%,Low
166,44.0,3.3366499999999917,Total infected derivative,40%,Vaccine Efficacy 50%,Low
167,45.0,3.104150000000004,Total infected derivative,40%,Vaccine Efficacy 50%,Low
168,46.0,2.960949999999997,Total infected derivative,40%,Vaccine Efficacy 50%,Low
169,47.0,2.492999999999995,Total infected derivative,40%,Vaccine Efficacy 50%,Low
170,48.0,1.788550000000015,Total infected derivative,40%,Vaccine Efficacy 50%,Low
171,49.0,1.5842000000000098,Total infected derivative,40%,Vaccine Efficacy 50%,Low
172,50.0,1.6863499999999902,Total infected derivative,40%,Vaccine Efficacy 50%,Low
173,51.0,1.6602999999999923,Total infected derivative,40%,Vaccine Efficacy 50%,Low
174,52.0,1.5851499999999987,Total infected derivative,40%,Vaccine Efficacy 50%,Low
175,53.0,1.4509000000000043,Total infected derivative,40%,Vaccine Efficacy 50%,Low
176,54.0,1.1644000000000005,Total infected derivative,40%,Vaccine Efficacy 50%,Low
177,55.0,0.8327000000000027,Total infected derivative,40%,Vaccine Efficacy 50%,Low
178,56.0,0.6993999999999971,Total infected derivative,40%,Vaccine Efficacy 50%,Low
179,57.0,0.7484500000000054,Total infected derivative,40%,Vaccine Efficacy 50%,Low
180,58.0,0.7344499999999954,Total infected derivative,40%,Vaccine Efficacy 50%,Low
181,59.0,0.6633999999999673,Total infected derivative,40%,Vaccine Efficacy 50%,Low
182,60.0,,Total infected derivative,40%,Vaccine Efficacy 50%,Low
183,0.0,0.056100000000014916,Total infected derivative,70%,Vaccine Efficacy 50%,Low
184,1.0,0.08414999999999395,Total infected derivative,70%,Vaccine Efficacy 50%,Low
185,2.0,0.12324999999998454,Total infected derivative,70%,Vaccine Efficacy 50%,Low
186,3.0,0.19739999999998759,Total infected derivative,70%,Vaccine Efficacy 50%,Low
187,4.0,0.32364999999998645,Total infected derivative,70%,Vaccine Efficacy 50%,Low
188,5.0,0.355700000000013,Total infected derivative,70%,Vaccine Efficacy 50%,Low
189,6.0,0.3156500000000335,Total infected derivative,70%,Vaccine Efficacy 50%,Low
190,7.0,0.41585000000000605,Total infected derivative,70%,Vaccine Efficacy 50%,Low
191,8.0,0.7113999999999976,Total infected derivative,70%,Vaccine Efficacy 50%,Low
192,9.0,1.0110499999999831,Total infected derivative,70%,Vaccine Efficacy 50%,Low
193,10.0,1.2945499999999868,Total infected derivative,70%,Vaccine Efficacy 50%,Low
194,11.0,1.6142000000000394,Total infected derivative,70%,Vaccine Efficacy 50%,Low
195,12.0,1.4960000000000093,Total infected derivative,70%,Vaccine Efficacy 50%,Low
196,13.0,1.0650999999999726,Total infected derivative,70%,Vaccine Efficacy 50%,Low
197,14.0,1.325649999999996,Total infected derivative,70%,Vaccine Efficacy 50%,Low
198,15.0,2.018100000000004,Total infected derivative,70%,Vaccine Efficacy 50%,Low
199,16.0,2.4519500000000107,Total infected derivative,70%,Vaccine Efficacy 50%,Low
200,17.0,2.9468499999999835,Total infected derivative,70%,Vaccine Efficacy 50%,Low
201,18.0,3.5891499999999894,Total infected derivative,70%,Vaccine Efficacy 50%,Low
202,19.0,3.2916000000000167,Total infected derivative,70%,Vaccine Efficacy 50%,Low
203,20.0,2.3526999999999987,Total infected derivative,70%,Vaccine Efficacy 50%,Low
204,21.0,2.606200000000001,Total infected derivative,70%,Vaccine Efficacy 50%,Low
205,22.0,3.6012000000000057,Total infected derivative,70%,Vaccine Efficacy 50%,Low
206,23.0,4.307649999999995,Total infected derivative,70%,Vaccine Efficacy 50%,Low
207,24.0,4.796599999999998,Total infected derivative,70%,Vaccine Efficacy 50%,Low
208,25.0,5.178350000000009,Total infected derivative,70%,Vaccine Efficacy 50%,Low
209,26.0,4.595199999999991,Total infected derivative,70%,Vaccine Efficacy 50%,Low
210,27.0,3.3025499999999965,Total infected derivative,70%,Vaccine Efficacy 50%,Low
211,28.0,3.4689500000000066,Total infected derivative,70%,Vaccine Efficacy 50%,Low
212,29.0,4.574150000000003,Total infected derivative,70%,Vaccine Efficacy 50%,Low
213,30.0,5.133250000000004,Total infected derivative,70%,Vaccine Efficacy 50%,Low
214,31.0,5.445899999999995,Total infected derivative,70%,Vaccine Efficacy 50%,Low
215,32.0,5.658299999999997,Total infected derivative,70%,Vaccine Efficacy 50%,Low
216,33.0,4.851700000000008,Total infected derivative,70%,Vaccine Efficacy 50%,Low
217,34.0,3.526049999999998,Total infected derivative,70%,Vaccine Efficacy 50%,Low
218,35.0,3.557149999999993,Total infected derivative,70%,Vaccine Efficacy 50%,Low
219,36.0,4.278549999999996,Total infected derivative,70%,Vaccine Efficacy 50%,Low
220,37.0,4.621250000000003,Total infected derivative,70%,Vaccine Efficacy 50%,Low
221,38.0,4.8466999999999985,Total infected derivative,70%,Vaccine Efficacy 50%,Low
222,39.0,4.8285999999999945,Total infected derivative,70%,Vaccine Efficacy 50%,Low
223,40.0,4.133250000000004,Total infected derivative,70%,Vaccine Efficacy 50%,Low
224,41.0,2.9849999999999994,Total infected derivative,70%,Vaccine Efficacy 50%,Low
225,42.0,2.883800000000008,Total infected derivative,70%,Vaccine Efficacy 50%,Low
226,43.0,3.484000000000009,Total infected derivative,70%,Vaccine Efficacy 50%,Low
227,44.0,3.6382499999999993,Total infected derivative,70%,Vaccine Efficacy 50%,Low
228,45.0,3.597149999999999,Total infected derivative,70%,Vaccine Efficacy 50%,Low
229,46.0,3.52709999999999,Total infected derivative,70%,Vaccine Efficacy 50%,Low
230,47.0,2.9659499999999923,Total infected derivative,70%,Vaccine Efficacy 50%,Low
231,48.0,2.1082000000000107,Total infected derivative,70%,Vaccine Efficacy 50%,Low
232,49.0,1.9558999999999997,Total infected derivative,70%,Vaccine Efficacy 50%,Low
233,50.0,2.1783499999999947,Total infected derivative,70%,Vaccine Efficacy 50%,Low
234,51.0,2.2565000000000026,Total infected derivative,70%,Vaccine Efficacy 50%,Low
235,52.0,2.219449999999995,Total infected derivative,70%,Vaccine Efficacy 50%,Low
236,53.0,2.173400000000001,Total infected derivative,70%,Vaccine Efficacy 50%,Low
237,54.0,1.8266500000000008,Total infected derivative,70%,Vaccine Efficacy 50%,Low
238,55.0,1.2915500000000009,Total infected derivative,70%,Vaccine Efficacy 50%,Low
239,56.0,1.2425000000000068,Total infected derivative,70%,Vaccine Efficacy 50%,Low
240,57.0,1.3105999999999938,Total infected derivative,70%,Vaccine Efficacy 50%,Low
241,58.0,1.3225999999999942,Total infected derivative,70%,Vaccine Efficacy 50%,Low
242,59.0,1.406800000000004,Total infected derivative,70%,Vaccine Efficacy 50%,Low
243,60.0,,Total infected derivative,70%,Vaccine Efficacy 50%,Low
