,day,slope,type,type_pretty,vaccine_efficacy,prevalence
176,54.0,0.6993999999999971,Total infected derivative,40%,Vaccine Efficacy 50%,Low
177,55.0,0.4887999999999977,Total infected derivative,40%,Vaccine Efficacy 50%,Low
178,56.0,0.48895000000001687,Total infected derivative,40%,Vaccine Efficacy 50%,Low
179,57.0,0.613349999999997,Total infected derivative,40%,Vaccine Efficacy 50%,Low
180,58.0,0.609250000000003,Total infected derivative,40%,Vaccine Efficacy 50%,Low
181,59.0,0.5751000000000204,Total infected derivative,40%,Vaccine Efficacy 50%,Low
182,60.0,,Total infected derivative,40%,Vaccine Efficacy 50%,Low
183,0.0,0.056100000000014916,Total infected derivative,70%,Vaccine Efficacy 50%,Low
184,1.0,0.12624999999999886,Total infected derivative,70%,Vaccine Efficacy 50%,Low
185,2.0,0.25950000000000273,Total infected derivative,70%,Vaccine Efficacy 50%,Low
186,3.0,0.46895000000000664,Total infected derivative,70%,Vaccine Efficacy 50%,Low
187,4.0,0.8808500000000095,Total infected derivative,70%,Vaccine Efficacy 50%,Low
188,5.0,0.9619999999999891,Total infected derivative,70%,Vaccine Efficacy 50%,Low
189,6.0,0.7124000000000024,Total infected derivative,70%,Vaccine Efficacy 50%,Low
190,7.0,1.1973500000000286,Total infected derivative,70%,Vaccine Efficacy 50%,Low
191,8.0,2.1382999999999868,Total infected derivative,70%,Vaccine Efficacy 50%,Low
192,9.0,2.8547000000000082,Total infected derivative,70%,Vaccine Efficacy 50%,Low
193,10.0,3.5400499999999795,Total infected derivative,70%,Vaccine Efficacy 50%,Low
194,11.0,4.258549999999985,Total infected derivative,70%,Vaccine Efficacy 50%,Low
195,12.0,3.9308499999999924,Total infected derivative,70%,Vaccine Efficacy 50%,Low
196,13.0,2.8366000000000042,Total infected derivative,70%,Vaccine Efficacy 50%,Low
197,14.0,3.214450000000028,Total infected derivative,70%,Vaccine Efficacy 50%,Low
198,15.0,4.306699999999978,Total infected derivative,70%,Vaccine Efficacy 50%,Low
199,16.0,4.958849999999998,Total infected derivative,70%,Vaccine Efficacy 50%,Low
200,17.0,5.425750000000008,Total infected derivative,70%,Vaccine Efficacy 50%,Low
201,18.0,5.635299999999987,Total infected derivative,70%,Vaccine Efficacy 50%,Low
202,19.0,4.921849999999992,Total infected derivative,70%,Vaccine Efficacy 50%,Low
203,20.0,3.6233000000000004,Total infected derivative,70%,Vaccine Efficacy 50%,Low
204,21.0,3.908799999999985,Total infected derivative,70%,Vaccine Efficacy 50%,Low
205,22.0,5.092150000000018,Total infected derivative,70%,Vaccine Efficacy 50%,Low
206,23.0,5.60120000000002,Total infected derivative,70%,Vaccine Efficacy 50%,Low
207,24.0,5.7314999999999685,Total infected derivative,70%,Vaccine Efficacy 50%,Low
208,25.0,5.831649999999996,Total infected derivative,70%,Vaccine Efficacy 50%,Low
209,26.0,5.111200000000025,Total infected derivative,70%,Vaccine Efficacy 50%,Low
210,27.0,3.638300000000001,Total infected derivative,70%,Vaccine Efficacy 50%,Low
211,28.0,3.5680499999999995,Total infected derivative,70%,Vaccine Efficacy 50%,Low
212,29.0,4.443949999999987,Total infected derivative,70%,Vaccine Efficacy 50%,Low
213,30.0,4.721500000000006,Total infected derivative,70%,Vaccine Efficacy 50%,Low
214,31.0,4.622100000000003,Total infected derivative,70%,Vaccine Efficacy 50%,Low
215,32.0,4.370749999999987,Total infected derivative,70%,Vaccine Efficacy 50%,Low
216,33.0,3.667500000000004,Total infected derivative,70%,Vaccine Efficacy 50%,Low
217,34.0,2.678350000000009,Total infected derivative,70%,Vaccine Efficacy 50%,Low
218,35.0,2.5570499999999896,Total infected derivative,70%,Vaccine Efficacy 50%,Low
219,36.0,2.9699999999999847,Total infected derivative,70%,Vaccine Efficacy 50%,Low
220,37.0,3.0652000000000186,Total infected derivative,70%,Vaccine Efficacy 50%,Low
221,38.0,3.0971500000000134,Total infected derivative,70%,Vaccine Efficacy 50%,Low
222,39.0,2.9527999999999963,Total infected derivative,70%,Vaccine Efficacy 50%,Low
223,40.0,2.397750000000002,Total infected derivative,70%,Vaccine Efficacy 50%,Low
224,41.0,1.7725499999999954,Total infected derivative,70%,Vaccine Efficacy 50%,Low
225,42.0,1.6983999999999924,Total infected derivative,70%,Vaccine Efficacy 50%,Low
226,43.0,1.861750000000015,Total infected derivative,70%,Vaccine Efficacy 50%,Low
227,44.0,1.84375,Total infected derivative,70%,Vaccine Efficacy 50%,Low
228,45.0,1.7515499999999804,Total infected derivative,70%,Vaccine Efficacy 50%,Low
229,46.0,1.6592500000000143,Total infected derivative,70%,Vaccine Efficacy 50%,Low
230,47.0,1.416850000000025,Total infected derivative,70%,Vaccine Efficacy 50%,Low
231,48.0,1.0301000000000045,Total infected derivative,70%,Vaccine Efficacy 50%,Low
232,49.0,0.9568999999999903,Total infected derivative,70%,Vaccine Efficacy 50%,Low
233,50.0,1.0390999999999764,Total infected derivative,70%,Vaccine Efficacy 50%,Low
234,51.0,1.0400999999999812,Total infected derivative,70%,Vaccine Efficacy 50%,Low
235,52.0,1.0,Total infected derivative,70%,Vaccine Efficacy 50%,Low
236,53.0,0.9388500000000164,Total infected derivative,70%,Vaccine Efficacy 50%,Low
237,54.0,0.7935499999999962,Total infected derivative,70%,Vaccine Efficacy 50%,Low
238,55.0,0.5681499999999886,Total infected derivative,70%,Vaccine Efficacy 50%,Low
239,56.0,0.5170000000000101,Total infected derivative,70%,Vaccine Efficacy 50%,Low
240,57.0,0.6062000000000154,Total infected derivative,70%,Vaccine Efficacy 50%,Low
241,58.0,0.6342999999999961,Total infected derivative,70%,Vaccine Efficacy 50%,Low
242,59.0,0.6311999999999784,Total infected derivative,70%,Vaccine Efficacy 50%,Low
243,60.0,,Total infected derivative,70%,Vaccine Efficacy 50%,Low
