,day,slope,type,type_pretty,vaccine_efficacy,prevalence
0,0.0,0.09019999999998163,Total infected derivative,0%,Vaccine Efficacy 50%,Low
1,1.0,0.22145000000000437,Total infected derivative,0%,Vaccine Efficacy 50%,Low
2,2.0,0.6493000000000109,Total infected derivative,0%,Vaccine Efficacy 50%,Low
3,3.0,1.318649999999991,Total infected derivative,0%,Vaccine Efficacy 50%,Low
4,4.0,2.197400000000016,Total infected derivative,0%,Vaccine Efficacy 50%,Low
5,5.0,2.3767500000000155,Total infected derivative,0%,Vaccine Efficacy 50%,Low
6,6.0,1.7885499999999865,Total infected derivative,0%,Vaccine Efficacy 50%,Low
7,7.0,2.7083999999999833,Total infected derivative,0%,Vaccine Efficacy 50%,Low
8,8.0,5.215450000000004,Total infected derivative,0%,Vaccine Efficacy 50%,Low
9,9.0,7.390800000000013,Total infected derivative,0%,Vaccine Efficacy 50%,Low
10,10.0,9.333649999999977,Total infected derivative,0%,Vaccine Efficacy 50%,Low
11,11.0,11.288549999999987,Total infected derivative,0%,Vaccine Efficacy 50%,Low
12,12.0,10.50200000000001,Total infected derivative,0%,Vaccine Efficacy 50%,Low
13,13.0,7.707400000000007,Total infected derivative,0%,Vaccine Efficacy 50%,Low
14,14.0,8.880799999999994,Total infected derivative,0%,Vaccine Efficacy 50%,Low
15,15.0,12.567149999999998,Total infected derivative,0%,Vaccine Efficacy 50%,Low
16,16.0,14.462900000000019,Total infected derivative,0%,Vaccine Efficacy 50%,Low
17,17.0,15.146350000000012,Total infected derivative,0%,Vaccine Efficacy 50%,Low
18,18.0,15.522049999999993,Total infected derivative,0%,Vaccine Efficacy 50%,Low
19,19.0,13.42779999999999,Total infected derivative,0%,Vaccine Efficacy 50%,Low
20,20.0,9.604200000000006,Total infected derivative,0%,Vaccine Efficacy 50%,Low
21,21.0,9.386799999999994,Total infected derivative,0%,Vaccine Efficacy 50%,Low
22,22.0,10.9469,Total infected derivative,0%,Vaccine Efficacy 50%,Low
23,23.0,10.795550000000006,Total infected derivative,0%,Vaccine Efficacy 50%,Low
24,24.0,10.050099999999986,Total infected derivative,0%,Vaccine Efficacy 50%,Low
25,25.0,9.276600000000002,Total infected derivative,0%,Vaccine Efficacy 50%,Low
26,26.0,7.556100000000015,Total infected derivative,0%,Vaccine Efficacy 50%,Low
27,27.0,5.464950000000002,Total infected derivative,0%,Vaccine Efficacy 50%,Low
28,28.0,5.034099999999995,Total infected derivative,0%,Vaccine Efficacy 50%,Low
29,29.0,5.224400000000003,Total infected derivative,0%,Vaccine Efficacy 50%,Low
30,30.0,4.662300000000002,Total infected derivative,0%,Vaccine Efficacy 50%,Low
31,31.0,4.121299999999991,Total infected derivative,0%,Vaccine Efficacy 50%,Low
32,32.0,3.7354999999999876,Total infected derivative,0%,Vaccine Efficacy 50%,Low
33,33.0,2.9649,Total infected derivative,0%,Vaccine Efficacy 50%,Low
34,34.0,2.0571000000000055,Total infected derivative,0%,Vaccine Efficacy 50%,Low
35,35.0,1.7895499999999913,Total infected derivative,0%,Vaccine Efficacy 50%,Low
36,36.0,1.7855500000000006,Total infected derivative,0%,Vaccine Efficacy 50%,Low
37,37.0,1.5842000000000098,Total infected derivative,0%,Vaccine Efficacy 50%,Low
38,38.0,1.4188999999999936,Total infected derivative,0%,Vaccine Efficacy 50%,Low
39,39.0,1.2885500000000008,Total infected derivative,0%,Vaccine Efficacy 50%,Low
40,40.0,1.069100000000006,Total infected derivative,0%,Vaccine Efficacy 50%,Low
41,41.0,0.7795500000000004,Total infected derivative,0%,Vaccine Efficacy 50%,Low
42,42.0,0.6533000000000015,Total infected derivative,0%,Vaccine Efficacy 50%,Low
43,43.0,0.6462999999999965,Total infected derivative,0%,Vaccine Efficacy 50%,Low
44,44.0,0.593199999999996,Total infected derivative,0%,Vaccine Efficacy 50%,Low
45,45.0,0.5511499999999927,Total infected derivative,0%,Vaccine Efficacy 50%,Low
46,46.0,0.48995000000000744,Total infected derivative,0%,Vaccine Efficacy 50%,Low
47,47.0,0.3797000000000139,Total infected derivative,0%,Vaccine Efficacy 50%,Low
48,48.0,0.2665499999999952,Total infected derivative,0%,Vaccine Efficacy 50%,Low
49,49.0,0.24150000000000205,Total infected derivative,0%,Vaccine Efficacy 50%,Low
50,50.0,0.25149999999999295,Total infected derivative,0%,Vaccine Efficacy 50%,Low
51,51.0,0.2535000000000025,Total infected derivative,0%,Vaccine Efficacy 50%,Low
52,52.0,0.22945000000001414,Total infected derivative,0%,Vaccine Efficacy 50%,Low
53,53.0,0.18534999999999968,Total infected derivative,0%,Vaccine Efficacy 50%,Low
54,54.0,0.13724999999999454,Total infected derivative,0%,Vaccine Efficacy 50%,Low
55,55.0,0.10325000000000273,Total infected derivative,0%,Vaccine Efficacy 50%,Low
56,56.0,0.08920000000000528,Total infected derivative,0%,Vaccine Efficacy 50%,Low
57,57.0,0.07509999999999195,Total infected derivative,0%,Vaccine Efficacy 50%,Low
58,58.0,0.07919999999998595,Total infected derivative,0%,Vaccine Efficacy 50%,Low
59,59.0,0.08229999999997517,Total infected derivative,0%,Vaccine Efficacy 50%,Low
60,60.0,,Total infected derivative,0%,Vaccine Efficacy 50%,Low
61,0.0,0.07620000000002847,Total infected derivative,10%,Vaccine Efficacy 50%,Low
62,1.0,0.20939999999998804,Total infected derivative,10%,Vaccine Efficacy 50%,Low
63,2.0,0.5901999999999816,Total infected derivative,10%,Vaccine Efficacy 50%,Low
64,3.0,1.2385000000000161,Total infected derivative,10%,Vaccine Efficacy 50%,Low
65,4.0,2.1873999999999967,Total infected derivative,10%,Vaccine Efficacy 50%,Low
66,5.0,2.348700000000008,Total infected derivative,10%,Vaccine Efficacy 50%,Low
67,6.0,1.7194000000000074,Total infected derivative,10%,Vaccine Efficacy 50%,Low
68,7.0,2.6292499999999848,Total infected derivative,10%,Vaccine Efficacy 50%,Low
69,8.0,4.949900000000014,Total infected derivative,10%,Vaccine Efficacy 50%,Low
70,9.0,7.038099999999986,Total infected derivative,10%,Vaccine Efficacy 50%,Low
71,10.0,8.993999999999971,Total infected derivative,10%,Vaccine Efficacy 50%,Low
72,11.0,10.921850000000006,Total infected derivative,10%,Vaccine Efficacy 50%,Low
73,12.0,10.214450000000028,Total infected derivative,10%,Vaccine Efficacy 50%,Low
74,13.0,7.320600000000013,Total infected derivative,10%,Vaccine Efficacy 50%,Low
75,14.0,8.326599999999985,Total infected derivative,10%,Vaccine Efficacy 50%,Low
76,15.0,11.729500000000002,Total infected derivative,10%,Vaccine Efficacy 50%,Low
77,16.0,13.177350000000018,Total infected derivative,10%,Vaccine Efficacy 50%,Low
78,17.0,13.62424999999999,Total infected derivative,10%,Vaccine Efficacy 50%,Low
79,18.0,13.885799999999989,Total infected derivative,10%,Vaccine Efficacy 50%,Low
80,19.0,12.120200000000011,Total infected derivative,10%,Vaccine Efficacy 50%,Low
81,20.0,8.731449999999995,Total infected derivative,10%,Vaccine Efficacy 50%,Low
82,21.0,8.522099999999995,Total infected derivative,10%,Vaccine Efficacy 50%,Low
83,22.0,9.992950000000008,Total infected derivative,10%,Vaccine Efficacy 50%,Low
84,23.0,10.07310000000001,Total infected derivative,10%,Vaccine Efficacy 50%,Low
85,24.0,9.769599999999997,Total infected derivative,10%,Vaccine Efficacy 50%,Low
86,25.0,9.151349999999994,Total infected derivative,10%,Vaccine Efficacy 50%,Low
87,26.0,7.391750000000002,Total infected derivative,10%,Vaccine Efficacy 50%,Low
88,27.0,5.305599999999998,Total infected derivative,10%,Vaccine Efficacy 50%,Low
89,28.0,4.852749999999986,Total infected derivative,10%,Vaccine Efficacy 50%,Low
90,29.0,5.086149999999989,Total infected derivative,10%,Vaccine Efficacy 50%,Low
91,30.0,4.704400000000007,Total infected derivative,10%,Vaccine Efficacy 50%,Low
92,31.0,4.2535000000000025,Total infected derivative,10%,Vaccine Efficacy 50%,Low
93,32.0,3.828649999999996,Total infected derivative,10%,Vaccine Efficacy 50%,Low
94,33.0,3.04910000000001,Total infected derivative,10%,Vaccine Efficacy 50%,Low
95,34.0,2.1642999999999972,Total infected derivative,10%,Vaccine Efficacy 50%,Low
96,35.0,1.8326999999999884,Total infected derivative,10%,Vaccine Efficacy 50%,Low
97,36.0,1.81965000000001,Total infected derivative,10%,Vaccine Efficacy 50%,Low
98,37.0,1.6823500000000138,Total infected derivative,10%,Vaccine Efficacy 50%,Low
99,38.0,1.5300500000000028,Total infected derivative,10%,Vaccine Efficacy 50%,Low
100,39.0,1.400749999999988,Total infected derivative,10%,Vaccine Efficacy 50%,Low
101,40.0,1.1583499999999987,Total infected derivative,10%,Vaccine Efficacy 50%,Low
102,41.0,0.7806000000000068,Total infected derivative,10%,Vaccine Efficacy 50%,Low
103,42.0,0.6572999999999922,Total infected derivative,10%,Vaccine Efficacy 50%,Low
104,43.0,0.6953999999999922,Total infected derivative,10%,Vaccine Efficacy 50%,Low
105,44.0,0.6573500000000081,Total infected derivative,10%,Vaccine Efficacy 50%,Low
106,45.0,0.6212500000000034,Total infected derivative,10%,Vaccine Efficacy 50%,Low
107,46.0,0.5450499999999892,Total infected derivative,10%,Vaccine Efficacy 50%,Low
108,47.0,0.44085000000001173,Total infected derivative,10%,Vaccine Efficacy 50%,Low
109,48.0,0.34165000000001555,Total infected derivative,10%,Vaccine Efficacy 50%,Low
110,49.0,0.2915999999999883,Total infected derivative,10%,Vaccine Efficacy 50%,Low
111,50.0,0.2936499999999853,Total infected derivative,10%,Vaccine Efficacy 50%,Low
112,51.0,0.29255000000000564,Total infected derivative,10%,Vaccine Efficacy 50%,Low
113,52.0,0.25150000000000716,Total infected derivative,10%,Vaccine Efficacy 50%,Low
114,53.0,0.2325000000000017,Total infected derivative,10%,Vaccine Efficacy 50%,Low
115,54.0,0.1913499999999999,Total infected derivative,10%,Vaccine Efficacy 50%,Low
116,55.0,0.1342999999999961,Total infected derivative,10%,Vaccine Efficacy 50%,Low
117,56.0,0.11924999999999386,Total infected derivative,10%,Vaccine Efficacy 50%,Low
118,57.0,0.10314999999999941,Total infected derivative,10%,Vaccine Efficacy 50%,Low
119,58.0,0.09619999999999607,Total infected derivative,10%,Vaccine Efficacy 50%,Low
120,59.0,0.1022999999999854,Total infected derivative,10%,Vaccine Efficacy 50%,Low
121,60.0,,Total infected derivative,10%,Vaccine Efficacy 50%,Low
122,0.0,0.07219999999995252,Total infected derivative,40%,Vaccine Efficacy 50%,Low
123,1.0,0.15635000000000332,Total infected derivative,40%,Vaccine Efficacy 50%,Low
124,2.0,0.415800000000047,Total infected derivative,40%,Vaccine Efficacy 50%,Low
125,3.0,0.8286000000000229,Total infected derivative,40%,Vaccine Efficacy 50%,Low
126,4.0,1.4168499999999824,Total infected derivative,40%,Vaccine Efficacy 50%,Low
127,5.0,1.495999999999981,Total infected derivative,40%,Vaccine Efficacy 50%,Low
128,6.0,1.1202499999999986,Total infected derivative,40%,Vaccine Efficacy 50%,Low
129,7.0,1.8436999999999841,Total infected derivative,40%,Vaccine Efficacy 50%,Low
130,8.0,3.457899999999995,Total infected derivative,40%,Vaccine Efficacy 50%,Low
131,9.0,4.893800000000027,Total infected derivative,40%,Vaccine Efficacy 50%,Low
132,10.0,6.170350000000013,Total infected derivative,40%,Vaccine Efficacy 50%,Low
133,11.0,7.317649999999958,Total infected derivative,40%,Vaccine Efficacy 50%,Low
134,12.0,6.764549999999986,Total infected derivative,40%,Vaccine Efficacy 50%,Low
135,13.0,4.984950000000026,Total infected derivative,40%,Vaccine Efficacy 50%,Low
136,14.0,5.72945,Total infected derivative,40%,Vaccine Efficacy 50%,Low
137,15.0,8.093199999999996,Total infected derivative,40%,Vaccine Efficacy 50%,Low
138,16.0,9.433850000000007,Total infected derivative,40%,Vaccine Efficacy 50%,Low
139,17.0,10.082149999999999,Total infected derivative,40%,Vaccine Efficacy 50%,Low
140,18.0,10.67434999999999,Total infected derivative,40%,Vaccine Efficacy 50%,Low
141,19.0,9.486949999999993,Total infected derivative,40%,Vaccine Efficacy 50%,Low
142,20.0,6.6793499999999995,Total infected derivative,40%,Vaccine Efficacy 50%,Low
143,21.0,6.868800000000007,Total infected derivative,40%,Vaccine Efficacy 50%,Low
144,22.0,8.630250000000004,Total infected derivative,40%,Vaccine Efficacy 50%,Low
145,23.0,8.995950000000008,Total infected derivative,40%,Vaccine Efficacy 50%,Low
146,24.0,8.876800000000003,Total infected derivative,40%,Vaccine Efficacy 50%,Low
147,25.0,8.480949999999993,Total infected derivative,40%,Vaccine Efficacy 50%,Low
148,26.0,7.068100000000001,Total infected derivative,40%,Vaccine Efficacy 50%,Low
149,27.0,5.0792,Total infected derivative,40%,Vaccine Efficacy 50%,Low
150,28.0,4.821650000000005,Total infected derivative,40%,Vaccine Efficacy 50%,Low
151,29.0,5.327600000000004,Total infected derivative,40%,Vaccine Efficacy 50%,Low
152,30.0,5.157299999999992,Total infected derivative,40%,Vaccine Efficacy 50%,Low
153,31.0,4.899850000000001,Total infected derivative,40%,Vaccine Efficacy 50%,Low
154,32.0,4.577150000000003,Total infected derivative,40%,Vaccine Efficacy 50%,Low
155,33.0,3.778499999999994,Total infected derivative,40%,Vaccine Efficacy 50%,Low
156,34.0,2.689399999999992,Total infected derivative,40%,Vaccine Efficacy 50%,Low
157,35.0,2.386800000000008,Total infected derivative,40%,Vaccine Efficacy 50%,Low
158,36.0,2.516999999999996,Total infected derivative,40%,Vaccine Efficacy 50%,Low
159,37.0,2.3647499999999866,Total infected derivative,40%,Vaccine Efficacy 50%,Low
160,38.0,2.1042500000000075,Total infected derivative,40%,Vaccine Efficacy 50%,Low
161,39.0,1.8476500000000158,Total infected derivative,40%,Vaccine Efficacy 50%,Low
162,40.0,1.567149999999998,Total infected derivative,40%,Vaccine Efficacy 50%,Low
163,41.0,1.1873999999999967,Total infected derivative,40%,Vaccine Efficacy 50%,Low
164,42.0,1.0511000000000053,Total infected derivative,40%,Vaccine Efficacy 50%,Low
165,43.0,1.042100000000005,Total infected derivative,40%,Vaccine Efficacy 50%,Low
166,44.0,0.9518999999999949,Total infected derivative,40%,Vaccine Efficacy 50%,Low
167,45.0,0.9047999999999945,Total infected derivative,40%,Vaccine Efficacy 50%,Low
168,46.0,0.8356500000000011,Total infected derivative,40%,Vaccine Efficacy 50%,Low
169,47.0,0.6823499999999996,Total infected derivative,40%,Vaccine Efficacy 50%,Low
170,48.0,0.4939999999999998,Total infected derivative,40%,Vaccine Efficacy 50%,Low
171,49.0,0.43089999999999407,Total infected derivative,40%,Vaccine Efficacy 50%,Low
172,50.0,0.4418500000000023,Total infected derivative,40%,Vaccine Efficacy 50%,Low
173,51.0,0.4128000000000043,Total infected derivative,40%,Vaccine Efficacy 50%,Low
174,52.0,0.35370000000000346,Total infected derivative,40%,Vaccine Efficacy 50%,Low
175,53.0,0.30565,Total infected derivative,40%,Vaccine Efficacy 50%,Low
176,54.0,0.25754999999999484,Total infected derivative,40%,Vaccine Efficacy 50%,Low
177,55.0,0.1813499999999948,Total infected derivative,40%,Vaccine Efficacy 50%,Low
178,56.0,0.15630000000000166,Total infected derivative,40%,Vaccine Efficacy 50%,Low
179,57.0,0.18335000000000434,Total infected derivative,40%,Vaccine Efficacy 50%,Low
180,58.0,0.18439999999999657,Total infected derivative,40%,Vaccine Efficacy 50%,Low
181,59.0,0.18039999999999168,Total infected derivative,40%,Vaccine Efficacy 50%,Low
182,60.0,,Total infected derivative,40%,Vaccine Efficacy 50%,Low
183,0.0,0.056100000000014916,Total infected derivative,70%,Vaccine Efficacy 50%,Low
184,1.0,0.12624999999999886,Total infected derivative,70%,Vaccine Efficacy 50%,Low
185,2.0,0.2625499999999761,Total infected derivative,70%,Vaccine Efficacy 50%,Low
186,3.0,0.4739500000000021,Total infected derivative,70%,Vaccine Efficacy 50%,Low
187,4.0,0.8937500000000114,Total infected derivative,70%,Vaccine Efficacy 50%,Low
188,5.0,0.9749500000000069,Total infected derivative,70%,Vaccine Efficacy 50%,Low
189,6.0,0.7174500000000137,Total infected derivative,70%,Vaccine Efficacy 50%,Low
190,7.0,1.2264499999999998,Total infected derivative,70%,Vaccine Efficacy 50%,Low
191,8.0,2.19735,Total infected derivative,70%,Vaccine Efficacy 50%,Low
192,9.0,2.9478499999999883,Total infected derivative,70%,Vaccine Efficacy 50%,Low
193,10.0,3.734499999999997,Total infected derivative,70%,Vaccine Efficacy 50%,Low
194,11.0,4.577200000000005,Total infected derivative,70%,Vaccine Efficacy 50%,Low
195,12.0,4.265500000000003,Total infected derivative,70%,Vaccine Efficacy 50%,Low
196,13.0,3.072100000000006,Total infected derivative,70%,Vaccine Efficacy 50%,Low
197,14.0,3.4909999999999854,Total infected derivative,70%,Vaccine Efficacy 50%,Low
198,15.0,4.876799999999989,Total infected derivative,70%,Vaccine Efficacy 50%,Low
199,16.0,5.7405000000000115,Total infected derivative,70%,Vaccine Efficacy 50%,Low
200,17.0,6.4278500000000065,Total infected derivative,70%,Vaccine Efficacy 50%,Low
201,18.0,6.987949999999998,Total infected derivative,70%,Vaccine Efficacy 50%,Low
202,19.0,6.274549999999991,Total infected derivative,70%,Vaccine Efficacy 50%,Low
203,20.0,4.531099999999995,Total infected derivative,70%,Vaccine Efficacy 50%,Low
204,21.0,4.882800000000003,Total infected derivative,70%,Vaccine Efficacy 50%,Low
205,22.0,6.379750000000001,Total infected derivative,70%,Vaccine Efficacy 50%,Low
206,23.0,6.924800000000005,Total infected derivative,70%,Vaccine Efficacy 50%,Low
207,24.0,7.04610000000001,Total infected derivative,70%,Vaccine Efficacy 50%,Low
208,25.0,6.980950000000007,Total infected derivative,70%,Vaccine Efficacy 50%,Low
209,26.0,6.1632999999999925,Total infected derivative,70%,Vaccine Efficacy 50%,Low
210,27.0,4.566149999999993,Total infected derivative,70%,Vaccine Efficacy 50%,Low
211,28.0,4.368750000000006,Total infected derivative,70%,Vaccine Efficacy 50%,Low
212,29.0,5.011049999999997,Total infected derivative,70%,Vaccine Efficacy 50%,Low
213,30.0,5.0430999999999955,Total infected derivative,70%,Vaccine Efficacy 50%,Low
214,31.0,4.879750000000001,Total infected derivative,70%,Vaccine Efficacy 50%,Low
215,32.0,4.731449999999995,Total infected derivative,70%,Vaccine Efficacy 50%,Low
216,33.0,4.048100000000005,Total infected derivative,70%,Vaccine Efficacy 50%,Low
217,34.0,2.873750000000001,Total infected derivative,70%,Vaccine Efficacy 50%,Low
218,35.0,2.654299999999992,Total infected derivative,70%,Vaccine Efficacy 50%,Low
219,36.0,2.9248500000000064,Total infected derivative,70%,Vaccine Efficacy 50%,Low
220,37.0,2.907800000000009,Total infected derivative,70%,Vaccine Efficacy 50%,Low
221,38.0,2.8175999999999988,Total infected derivative,70%,Vaccine Efficacy 50%,Low
222,39.0,2.6623499999999893,Total infected derivative,70%,Vaccine Efficacy 50%,Low
223,40.0,2.2535000000000025,Total infected derivative,70%,Vaccine Efficacy 50%,Low
224,41.0,1.6112000000000108,Total infected derivative,70%,Vaccine Efficacy 50%,Low
225,42.0,1.4488999999999947,Total infected derivative,70%,Vaccine Efficacy 50%,Low
226,43.0,1.6482499999999902,Total infected derivative,70%,Vaccine Efficacy 50%,Low
227,44.0,1.6333000000000055,Total infected derivative,70%,Vaccine Efficacy 50%,Low
228,45.0,1.5080499999999972,Total infected derivative,70%,Vaccine Efficacy 50%,Low
229,46.0,1.3787499999999966,Total infected derivative,70%,Vaccine Efficacy 50%,Low
230,47.0,1.1302500000000038,Total infected derivative,70%,Vaccine Efficacy 50%,Low
231,48.0,0.8276500000000055,Total infected derivative,70%,Vaccine Efficacy 50%,Low
232,49.0,0.7655500000000046,Total infected derivative,70%,Vaccine Efficacy 50%,Low
233,50.0,0.8146500000000003,Total infected derivative,70%,Vaccine Efficacy 50%,Low
234,51.0,0.7574999999999932,Total infected derivative,70%,Vaccine Efficacy 50%,Low
235,52.0,0.6903499999999951,Total infected derivative,70%,Vaccine Efficacy 50%,Low
236,53.0,0.6813999999999965,Total infected derivative,70%,Vaccine Efficacy 50%,Low
237,54.0,0.5871999999999957,Total infected derivative,70%,Vaccine Efficacy 50%,Low
238,55.0,0.3937999999999988,Total infected derivative,70%,Vaccine Efficacy 50%,Low
239,56.0,0.33270000000000266,Total infected derivative,70%,Vaccine Efficacy 50%,Low
240,57.0,0.3366500000000059,Total infected derivative,70%,Vaccine Efficacy 50%,Low
241,58.0,0.3055999999999983,Total infected derivative,70%,Vaccine Efficacy 50%,Low
242,59.0,0.28460000000001173,Total infected derivative,70%,Vaccine Efficacy 50%,Low
243,60.0,,Total infected derivative,70%,Vaccine Efficacy 50%,Low
