,day,slope,type,type_pretty,vaccine_efficacy,prevalence
46,46.0,0.7534999999999883,Total infected derivative,0%,Vaccine Efficacy 50%,Low
47,47.0,0.6282500000000084,Total infected derivative,0%,Vaccine Efficacy 50%,Low
48,48.0,0.45000000000001705,Total infected derivative,0%,Vaccine Efficacy 50%,Low
49,49.0,0.3558000000000021,Total infected derivative,0%,Vaccine Efficacy 50%,Low
50,50.0,0.3696999999999946,Total infected derivative,0%,Vaccine Efficacy 50%,Low
51,51.0,0.39870000000000516,Total infected derivative,0%,Vaccine Efficacy 50%,Low
52,52.0,0.3666499999999928,Total infected derivative,0%,Vaccine Efficacy 50%,Low
53,53.0,0.3617500000000007,Total infected derivative,0%,Vaccine Efficacy 50%,Low
54,54.0,0.321700000000007,Total infected derivative,0%,Vaccine Efficacy 50%,Low
55,55.0,0.2304499999999905,Total infected derivative,0%,Vaccine Efficacy 50%,Low
56,56.0,0.21739999999999782,Total infected derivative,0%,Vaccine Efficacy 50%,Low
57,57.0,0.22445000000000448,Total infected derivative,0%,Vaccine Efficacy 50%,Low
58,58.0,0.22750000000000625,Total infected derivative,0%,Vaccine Efficacy 50%,Low
59,59.0,0.2365000000000066,Total infected derivative,0%,Vaccine Efficacy 50%,Low
60,60.0,,Total infected derivative,0%,Vaccine Efficacy 50%,Low
61,0.0,0.07609999999999673,Total infected derivative,10%,Vaccine Efficacy 50%,Low
62,1.0,0.18834999999998558,Total infected derivative,10%,Vaccine Efficacy 50%,Low
63,2.0,0.5390500000000031,Total infected derivative,10%,Vaccine Efficacy 50%,Low
64,3.0,1.1362000000000023,Total infected derivative,10%,Vaccine Efficacy 50%,Low
65,4.0,1.9899499999999932,Total infected derivative,10%,Vaccine Efficacy 50%,Low
66,5.0,2.181449999999984,Total infected derivative,10%,Vaccine Efficacy 50%,Low
67,6.0,1.6633500000000083,Total infected derivative,10%,Vaccine Efficacy 50%,Low
68,7.0,2.308600000000041,Total infected derivative,10%,Vaccine Efficacy 50%,Low
69,8.0,4.372800000000041,Total infected derivative,10%,Vaccine Efficacy 50%,Low
70,9.0,6.607200000000034,Total infected derivative,10%,Vaccine Efficacy 50%,Low
71,10.0,8.599099999999979,Total infected derivative,10%,Vaccine Efficacy 50%,Low
72,11.0,10.572199999999967,Total infected derivative,10%,Vaccine Efficacy 50%,Low
73,12.0,10.011049999999997,Total infected derivative,10%,Vaccine Efficacy 50%,Low
74,13.0,7.30749999999999,Total infected derivative,10%,Vaccine Efficacy 50%,Low
75,14.0,7.371799999999993,Total infected derivative,10%,Vaccine Efficacy 50%,Low
76,15.0,9.831699999999998,Total infected derivative,10%,Vaccine Efficacy 50%,Low
77,16.0,11.822549999999993,Total infected derivative,10%,Vaccine Efficacy 50%,Low
78,17.0,12.76655000000001,Total infected derivative,10%,Vaccine Efficacy 50%,Low
79,18.0,13.359800000000035,Total infected derivative,10%,Vaccine Efficacy 50%,Low
80,19.0,11.68240000000003,Total infected derivative,10%,Vaccine Efficacy 50%,Low
81,20.0,8.317599999999985,Total infected derivative,10%,Vaccine Efficacy 50%,Low
82,21.0,7.437799999999967,Total infected derivative,10%,Vaccine Efficacy 50%,Low
83,22.0,8.381699999999995,Total infected derivative,10%,Vaccine Efficacy 50%,Low
84,23.0,9.073249999999987,Total infected derivative,10%,Vaccine Efficacy 50%,Low
85,24.0,9.136349999999979,Total infected derivative,10%,Vaccine Efficacy 50%,Low
86,25.0,8.84065000000001,Total infected derivative,10%,Vaccine Efficacy 50%,Low
87,26.0,7.371750000000006,Total infected derivative,10%,Vaccine Efficacy 50%,Low
88,27.0,5.214400000000012,Total infected derivative,10%,Vaccine Efficacy 50%,Low
89,28.0,4.50800000000001,Total infected derivative,10%,Vaccine Efficacy 50%,Low
90,29.0,4.752549999999985,Total infected derivative,10%,Vaccine Efficacy 50%,Low
91,30.0,4.735499999999988,Total infected derivative,10%,Vaccine Efficacy 50%,Low
92,31.0,4.587150000000008,Total infected derivative,10%,Vaccine Efficacy 50%,Low
93,32.0,4.400750000000002,Total infected derivative,10%,Vaccine Efficacy 50%,Low
94,33.0,3.6232499999999987,Total infected derivative,10%,Vaccine Efficacy 50%,Low
95,34.0,2.6081999999999965,Total infected derivative,10%,Vaccine Efficacy 50%,Low
96,35.0,2.113200000000006,Total infected derivative,10%,Vaccine Efficacy 50%,Low
97,36.0,2.0431500000000113,Total infected derivative,10%,Vaccine Efficacy 50%,Low
98,37.0,2.06519999999999,Total infected derivative,10%,Vaccine Efficacy 50%,Low
99,38.0,2.0100500000000068,Total infected derivative,10%,Vaccine Efficacy 50%,Low
100,39.0,2.0361000000000047,Total infected derivative,10%,Vaccine Efficacy 50%,Low
101,40.0,1.789599999999993,Total infected derivative,10%,Vaccine Efficacy 50%,Low
102,41.0,1.2013000000000034,Total infected derivative,10%,Vaccine Efficacy 50%,Low
103,42.0,0.9388000000000005,Total infected derivative,10%,Vaccine Efficacy 50%,Low
104,43.0,1.0,Total infected derivative,10%,Vaccine Efficacy 50%,Low
105,44.0,0.9970499999999873,Total infected derivative,10%,Vaccine Efficacy 50%,Low
106,45.0,0.924900000000008,Total infected derivative,10%,Vaccine Efficacy 50%,Low
107,46.0,0.8697500000000105,Total infected derivative,10%,Vaccine Efficacy 50%,Low
108,47.0,0.7494999999999834,Total infected derivative,10%,Vaccine Efficacy 50%,Low
109,48.0,0.5210500000000025,Total infected derivative,10%,Vaccine Efficacy 50%,Low
110,49.0,0.43489999999999895,Total infected derivative,10%,Vaccine Efficacy 50%,Low
111,50.0,0.46590000000000487,Total infected derivative,10%,Vaccine Efficacy 50%,Low
112,51.0,0.44490000000000407,Total infected derivative,10%,Vaccine Efficacy 50%,Low
113,52.0,0.40484999999999616,Total infected derivative,10%,Vaccine Efficacy 50%,Low
114,53.0,0.41270000000000095,Total infected derivative,10%,Vaccine Efficacy 50%,Low
115,54.0,0.3706499999999977,Total infected derivative,10%,Vaccine Efficacy 50%,Low
116,55.0,0.2345499999999987,Total infected derivative,10%,Vaccine Efficacy 50%,Low
117,56.0,0.2134499999999946,Total infected derivative,10%,Vaccine Efficacy 50%,Low
118,57.0,0.24745000000000061,Total infected derivative,10%,Vaccine Efficacy 50%,Low
119,58.0,0.2695500000000095,Total infected derivative,10%,Vaccine Efficacy 50%,Low
120,59.0,0.29060000000001196,Total infected derivative,10%,Vaccine Efficacy 50%,Low
121,60.0,,Total infected derivative,10%,Vaccine Efficacy 50%,Low
122,0.0,0.07619999999997162,Total infected derivative,40%,Vaccine Efficacy 50%,Low
123,1.0,0.18335000000001855,Total infected derivative,40%,Vaccine Efficacy 50%,Low
124,2.0,0.44495000000000573,Total infected derivative,40%,Vaccine Efficacy 50%,Low
125,3.0,0.8346999999999696,Total infected derivative,40%,Vaccine Efficacy 50%,Low
126,4.0,1.4507999999999868,Total infected derivative,40%,Vaccine Efficacy 50%,Low
127,5.0,1.6002500000000168,Total infected derivative,40%,Vaccine Efficacy 50%,Low
128,6.0,1.2245000000000346,Total infected derivative,40%,Vaccine Efficacy 50%,Low
129,7.0,1.6442499999999995,Total infected derivative,40%,Vaccine Efficacy 50%,Low
130,8.0,3.0130000000000052,Total infected derivative,40%,Vaccine Efficacy 50%,Low
131,9.0,4.650350000000003,Total infected derivative,40%,Vaccine Efficacy 50%,Low
132,10.0,6.268499999999989,Total infected derivative,40%,Vaccine Efficacy 50%,Low
133,11.0,7.746349999999978,Total infected derivative,40%,Vaccine Efficacy 50%,Low
134,12.0,7.321600000000018,Total infected derivative,40%,Vaccine Efficacy 50%,Low
135,13.0,5.361750000000043,Total infected derivative,40%,Vaccine Efficacy 50%,Low
136,14.0,5.37079999999996,Total infected derivative,40%,Vaccine Efficacy 50%,Low
137,15.0,7.218449999999976,Total infected derivative,40%,Vaccine Efficacy 50%,Low
138,16.0,8.952950000000044,Total infected derivative,40%,Vaccine Efficacy 50%,Low
139,17.0,10.1293,Total infected derivative,40%,Vaccine Efficacy 50%,Low
140,18.0,10.736449999999977,Total infected derivative,40%,Vaccine Efficacy 50%,Low
141,19.0,9.404899999999984,Total infected derivative,40%,Vaccine Efficacy 50%,Low
142,20.0,6.887749999999997,Total infected derivative,40%,Vaccine Efficacy 50%,Low
143,21.0,6.3646499999999975,Total infected derivative,40%,Vaccine Efficacy 50%,Low
144,22.0,7.394799999999989,Total infected derivative,40%,Vaccine Efficacy 50%,Low
145,23.0,8.282600000000002,Total infected derivative,40%,Vaccine Efficacy 50%,Low
146,24.0,8.657300000000006,Total infected derivative,40%,Vaccine Efficacy 50%,Low
147,25.0,8.501950000000022,Total infected derivative,40%,Vaccine Efficacy 50%,Low
148,26.0,7.129299999999986,Total infected derivative,40%,Vaccine Efficacy 50%,Low
149,27.0,5.068149999999974,Total infected derivative,40%,Vaccine Efficacy 50%,Low
150,28.0,4.4107500000000215,Total infected derivative,40%,Vaccine Efficacy 50%,Low
151,29.0,4.7254500000000235,Total infected derivative,40%,Vaccine Efficacy 50%,Low
152,30.0,4.735499999999988,Total infected derivative,40%,Vaccine Efficacy 50%,Low
153,31.0,4.4698999999999955,Total infected derivative,40%,Vaccine Efficacy 50%,Low
154,32.0,4.194450000000003,Total infected derivative,40%,Vaccine Efficacy 50%,Low
155,33.0,3.5822000000000003,Total infected derivative,40%,Vaccine Efficacy 50%,Low
156,34.0,2.58305,Total infected derivative,40%,Vaccine Efficacy 50%,Low
157,35.0,2.0791499999999985,Total infected derivative,40%,Vaccine Efficacy 50%,Low
158,36.0,2.132300000000015,Total infected derivative,40%,Vaccine Efficacy 50%,Low
159,37.0,2.117149999999981,Total infected derivative,40%,Vaccine Efficacy 50%,Low
160,38.0,2.0149999999999864,Total infected derivative,40%,Vaccine Efficacy 50%,Low
161,39.0,2.0110500000000116,Total infected derivative,40%,Vaccine Efficacy 50%,Low
162,40.0,1.7164999999999964,Total infected derivative,40%,Vaccine Efficacy 50%,Low
163,41.0,1.210550000000012,Total infected derivative,40%,Vaccine Efficacy 50%,Low
164,42.0,1.0581999999999994,Total infected derivative,40%,Vaccine Efficacy 50%,Low
165,43.0,1.1342999999999819,Total infected derivative,40%,Vaccine Efficacy 50%,Low
166,44.0,1.239450000000005,Total infected derivative,40%,Vaccine Efficacy 50%,Low
167,45.0,1.2363500000000016,Total infected derivative,40%,Vaccine Efficacy 50%,Low
168,46.0,1.1443000000000012,Total infected derivative,40%,Vaccine Efficacy 50%,Low
169,47.0,0.9349500000000148,Total infected derivative,40%,Vaccine Efficacy 50%,Low
170,48.0,0.6501999999999981,Total infected derivative,40%,Vaccine Efficacy 50%,Low
171,49.0,0.5701999999999998,Total infected derivative,40%,Vaccine Efficacy 50%,Low
172,50.0,0.5411000000000001,Total infected derivative,40%,Vaccine Efficacy 50%,Low
173,51.0,0.4778999999999911,Total infected derivative,40%,Vaccine Efficacy 50%,Low
174,52.0,0.49500000000000455,Total infected derivative,40%,Vaccine Efficacy 50%,Low
175,53.0,0.5030499999999876,Total infected derivative,40%,Vaccine Efficacy 50%,Low
176,54.0,0.38274999999998727,Total infected derivative,40%,Vaccine Efficacy 50%,Low
177,55.0,0.24945000000002437,Total infected derivative,40%,Vaccine Efficacy 50%,Low
178,56.0,0.2575000000000216,Total infected derivative,40%,Vaccine Efficacy 50%,Low
179,57.0,0.28555000000000064,Total infected derivative,40%,Vaccine Efficacy 50%,Low
180,58.0,0.23254999999998915,Total infected derivative,40%,Vaccine Efficacy 50%,Low
181,59.0,0.20239999999998304,Total infected derivative,40%,Vaccine Efficacy 50%,Low
182,60.0,,Total infected derivative,40%,Vaccine Efficacy 50%,Low
183,0.0,0.05009999999998627,Total infected derivative,70%,Vaccine Efficacy 50%,Low
184,1.0,0.12430000000000518,Total infected derivative,70%,Vaccine Efficacy 50%,Low
185,2.0,0.3317000000000121,Total infected derivative,70%,Vaccine Efficacy 50%,Low
186,3.0,0.6763500000000136,Total infected derivative,70%,Vaccine Efficacy 50%,Low
187,4.0,1.1603000000000065,Total infected derivative,70%,Vaccine Efficacy 50%,Low
188,5.0,1.2143999999999835,Total infected derivative,70%,Vaccine Efficacy 50%,Low
189,6.0,0.8968499999999722,Total infected derivative,70%,Vaccine Efficacy 50%,Low
190,7.0,1.1883499999999856,Total infected derivative,70%,Vaccine Efficacy 50%,Low
191,8.0,2.133199999999988,Total infected derivative,70%,Vaccine Efficacy 50%,Low
192,9.0,3.2715500000000475,Total infected derivative,70%,Vaccine Efficacy 50%,Low
193,10.0,4.411850000000044,Total infected derivative,70%,Vaccine Efficacy 50%,Low
194,11.0,5.391849999999977,Total infected derivative,70%,Vaccine Efficacy 50%,Low
195,12.0,5.110100000000017,Total infected derivative,70%,Vaccine Efficacy 50%,Low
196,13.0,3.7835999999999785,Total infected derivative,70%,Vaccine Efficacy 50%,Low
197,14.0,3.9078999999999553,Total infected derivative,70%,Vaccine Efficacy 50%,Low
198,15.0,5.3426000000000045,Total infected derivative,70%,Vaccine Efficacy 50%,Low
199,16.0,6.547150000000016,Total infected derivative,70%,Vaccine Efficacy 50%,Low
200,17.0,7.4879999999999995,Total infected derivative,70%,Vaccine Efficacy 50%,Low
201,18.0,8.20744999999998,Total infected derivative,70%,Vaccine Efficacy 50%,Low
202,19.0,7.273550000000014,Total infected derivative,70%,Vaccine Efficacy 50%,Low
203,20.0,5.2784500000000065,Total infected derivative,70%,Vaccine Efficacy 50%,Low
204,21.0,4.9658000000000015,Total infected derivative,70%,Vaccine Efficacy 50%,Low
205,22.0,5.885800000000003,Total infected derivative,70%,Vaccine Efficacy 50%,Low
206,23.0,6.653399999999991,Total infected derivative,70%,Vaccine Efficacy 50%,Low
207,24.0,6.981950000000012,Total infected derivative,70%,Vaccine Efficacy 50%,Low
208,25.0,7.080200000000019,Total infected derivative,70%,Vaccine Efficacy 50%,Low
209,26.0,6.0321,Total infected derivative,70%,Vaccine Efficacy 50%,Low
210,27.0,4.264549999999986,Total infected derivative,70%,Vaccine Efficacy 50%,Low
211,28.0,3.8727499999999964,Total infected derivative,70%,Vaccine Efficacy 50%,Low
212,29.0,4.343649999999997,Total infected derivative,70%,Vaccine Efficacy 50%,Low
213,30.0,4.742350000000002,Total infected derivative,70%,Vaccine Efficacy 50%,Low
214,31.0,4.795449999999988,Total infected derivative,70%,Vaccine Efficacy 50%,Low
215,32.0,4.487049999999996,Total infected derivative,70%,Vaccine Efficacy 50%,Low
216,33.0,3.6865000000000094,Total infected derivative,70%,Vaccine Efficacy 50%,Low
217,34.0,2.6132999999999953,Total infected derivative,70%,Vaccine Efficacy 50%,Low
218,35.0,2.203400000000002,Total infected derivative,70%,Vaccine Efficacy 50%,Low
219,36.0,2.2614500000000106,Total infected derivative,70%,Vaccine Efficacy 50%,Low
220,37.0,2.1572999999999922,Total infected derivative,70%,Vaccine Efficacy 50%,Low
221,38.0,2.089199999999991,Total infected derivative,70%,Vaccine Efficacy 50%,Low
222,39.0,2.2034000000000162,Total infected derivative,70%,Vaccine Efficacy 50%,Low
223,40.0,1.8898000000000081,Total infected derivative,70%,Vaccine Efficacy 50%,Low
224,41.0,1.2684999999999889,Total infected derivative,70%,Vaccine Efficacy 50%,Low
225,42.0,1.0581999999999994,Total infected derivative,70%,Vaccine Efficacy 50%,Low
226,43.0,1.1113,Total infected derivative,70%,Vaccine Efficacy 50%,Low
227,44.0,1.18719999999999,Total infected derivative,70%,Vaccine Efficacy 50%,Low
228,45.0,1.2033500000000004,Total infected derivative,70%,Vaccine Efficacy 50%,Low
229,46.0,1.1844500000000124,Total infected derivative,70%,Vaccine Efficacy 50%,Low
230,47.0,0.9890499999999918,Total infected derivative,70%,Vaccine Efficacy 50%,Low
231,48.0,0.6833499999999901,Total infected derivative,70%,Vaccine Efficacy 50%,Low
232,49.0,0.5742000000000189,Total infected derivative,70%,Vaccine Efficacy 50%,Low
233,50.0,0.5621500000000026,Total infected derivative,70%,Vaccine Efficacy 50%,Low
234,51.0,0.5510499999999894,Total infected derivative,70%,Vaccine Efficacy 50%,Low
235,52.0,0.5100000000000051,Total infected derivative,70%,Vaccine Efficacy 50%,Low
236,53.0,0.4889999999999901,Total infected derivative,70%,Vaccine Efficacy 50%,Low
237,54.0,0.43685000000000684,Total infected derivative,70%,Vaccine Efficacy 50%,Low
238,55.0,0.33764999999999645,Total infected derivative,70%,Vaccine Efficacy 50%,Low
239,56.0,0.300549999999987,Total infected derivative,70%,Vaccine Efficacy 50%,Low
240,57.0,0.30255000000002497,Total infected derivative,70%,Vaccine Efficacy 50%,Low
241,58.0,0.28164999999999907,Total infected derivative,70%,Vaccine Efficacy 50%,Low
242,59.0,0.2705999999999733,Total infected derivative,70%,Vaccine Efficacy 50%,Low
243,60.0,,Total infected derivative,70%,Vaccine Efficacy 50%,Low
