,day,susceptible,exposed,infected,removed,susceptible-in-quarantine,exposed-in-quarantine,infected-in-quarantine,removed-in-quarantine,susceptible-in-quarantine-external-1,exposed-in-quarantine-external-1,infected-in-quarantine-external-1,removed-in-quarantine-external-1,susceptible-in-quarantine-external-2,exposed-in-quarantine-external-2,infected-in-quarantine-external-2,removed-in-quarantine-external-2,num-of-screened-students,num-of-screened-students-external-1,num-of-screened-students-external-2,num-of-positive-students,num-of-positive-students-external-1,num-of-positive-students-external-2,num-infected-outside,num-of-classroom-in-quarantine,classroom-with-at-least-one-infected
0,0,240.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1,1,237.2351,0.6419,0.9466,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0897,0.0000,-0.0047,0.0000,0.0736,0.0000,0.0039,0.0000,0.0000,0.6404,0.0039,0.0000,-0.0047,0.0039,0.0000,0.0069,1.0000
2,2,235.7533,1.2127,0.9845,0.0763,0.0000,0.0000,0.0000,0.0000,-0.0260,0.0000,-0.0034,0.0000,0.2533,0.0000,0.0074,-0.0036,0.0000,1.2536,0.0135,0.0000,-0.0014,0.0135,0.0000,0.0243,0.8503
3,3,234.2443,1.6815,1.1414,0.2334,0.0000,0.0000,0.0000,0.0000,0.1241,-0.0104,0.0017,-0.0042,0.3819,-0.0093,0.0105,-0.0036,0.0000,2.0583,0.0206,0.0000,0.0070,0.0206,0.0000,0.0435,0.7726
4,4,232.9314,2.1942,1.4123,0.3902,0.0000,0.0000,0.0000,0.0000,0.1241,-0.0044,-0.0049,-0.0014,0.4779,-0.0108,0.0022,0.0101,0.0000,2.6865,0.0279,0.0000,0.0070,0.0279,0.0000,0.0515,0.7561
5,5,225.8592,1.0543,0.5685,0.3547,4.9213,0.6654,1.0435,0.1781,0.1770,-0.0033,0.0029,0.0011,0.6058,-0.0077,0.0242,0.0108,59.2650,3.3963,0.0359,0.4449,0.0102,0.0359,0.0000,0.4537,0.8122
6,6,225.7934,0.7062,0.7996,0.4371,4.9213,0.4512,1.1134,0.3215,0.1770,-0.0044,0.0012,0.0011,0.6606,-0.0037,0.0352,0.0146,59.2650,4.0212,0.0398,0.4449,0.0102,0.0398,0.0000,0.4588,0.8750
7,7,225.5923,0.4855,0.9019,0.5169,4.9213,0.2984,1.0929,0.5023,0.1770,-0.0044,-0.0045,0.0070,0.7982,-0.0028,0.0425,0.0283,59.2650,4.5789,0.0477,0.4449,0.0102,0.0477,0.0000,0.4676,0.9007
8,8,224.6770,0.9496,0.8701,0.6568,4.9213,0.1970,1.0345,0.6532,0.2261,-0.0034,-0.0092,0.0155,0.8543,-0.0016,0.0543,0.0450,59.2650,5.1929,0.0517,0.4449,0.0135,0.0517,0.0000,0.4778,0.8818
9,9,223.7310,1.2959,0.9791,0.7650,4.9213,0.1194,0.9663,0.8109,0.2493,-0.0065,-0.0089,0.0251,0.9256,-0.0030,0.0680,0.0808,59.2650,5.8523,0.0598,0.4449,0.0170,0.0598,0.0000,0.4931,0.8743
