,day,susceptible,exposed,infected,removed,susceptible-in-quarantine,exposed-in-quarantine,infected-in-quarantine,removed-in-quarantine,susceptible-in-quarantine-external-1,exposed-in-quarantine-external-1,infected-in-quarantine-external-1,removed-in-quarantine-external-1,susceptible-in-quarantine-external-2,exposed-in-quarantine-external-2,infected-in-quarantine-external-2,removed-in-quarantine-external-2,num-of-screened-students,num-of-screened-students-external-1,num-of-screened-students-external-2,num-of-positive-students,num-of-positive-students-external-1,num-of-positive-students-external-2,num-infected-outside,num-of-classroom-in-quarantine,classroom-with-at-least-one-infected
0,0,240.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1,1,238.3770,0.8134,1.0035,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.4490,0.0000,0.0236,0.0000,0.0000,0.8880,0.0236,0.0000,0.0000,0.0236,0.0000,0.0236,1.0000
2,2,237.6525,1.3672,1.0339,0.2159,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.7364,0.0000,0.0436,0.0148,0.0000,1.6945,0.0393,0.0000,0.0000,0.0393,0.0000,0.0393,0.8930
3,3,236.6568,1.8007,1.1321,0.3491,0.0000,0.0000,0.0000,0.0000,0.2508,0.0295,0.0148,0.0000,1.2874,0.1177,0.0857,0.0237,0.0000,2.4675,0.0736,0.0000,0.0148,0.0736,0.0000,0.0801,0.8519
4,4,235.4628,2.3517,1.5419,0.4571,0.0000,0.0000,0.0000,0.0000,0.2508,0.0148,0.0295,0.0000,1.5281,0.1425,0.2019,0.0317,0.0000,3.1409,0.0921,0.0000,0.0148,0.0921,0.0000,0.0984,0.8959
5,5,232.3036,2.0915,1.3666,0.5668,3.2161,0.4860,0.7047,0.1075,0.3476,0.0368,0.0737,0.0368,1.8468,0.1477,0.3560,0.0702,29.6677,3.9707,0.1170,0.2594,0.0238,0.1170,0.0000,0.3207,0.8868
6,6,232.0815,1.4945,1.6958,0.6800,3.2161,0.3952,0.7279,0.1900,0.6372,0.0869,0.1902,0.0438,1.9031,0.1732,0.3179,0.1580,29.6677,4.7096,0.1231,0.2594,0.0466,0.1231,0.0000,0.3423,0.9274
7,7,231.7813,1.0720,1.7723,0.8457,3.2161,0.2421,0.7626,0.2933,0.8022,0.0811,0.2579,0.0822,2.1448,0.1341,0.4117,0.2231,29.6677,5.5119,0.1412,0.2594,0.0600,0.1412,0.0000,0.3689,0.9509
8,8,230.8152,1.6379,1.7161,1.0569,3.2161,0.1887,0.7350,0.3713,0.8434,0.0793,0.3242,0.1296,2.2879,0.1152,0.4784,0.2764,29.6677,6.1885,0.1530,0.2594,0.0668,0.1530,0.0000,0.3848,0.9638
9,9,229.9455,2.1144,1.7512,1.2970,3.2161,0.1251,0.6727,0.5144,0.8912,0.0700,0.3464,0.2015,2.3248,0.1302,0.4787,0.3650,29.6677,6.9297,0.1588,0.2594,0.0734,0.1588,0.0000,0.3954,0.9800
10,10,228.8274,2.4607,2.0673,1.4985,3.2161,0.0936,0.5985,0.6179,0.9689,0.0907,0.3520,0.2314,2.5206,0.1513,0.5199,0.4451,29.6677,7.6431,0.1761,0.2594,0.0799,0.1761,0.0000,0.4178,1.0426
11,11,227.6181,2.9328,2.3890,1.6863,3.2161,0.0812,0.5375,0.6873,1.0730,0.0795,0.4058,0.3475,2.7061,0.1394,0.5015,0.5516,29.6677,8.4029,0.1896,0.2594,0.0927,0.1896,0.0000,0.4401,1.1364
12,12,224.8904,2.0140,1.3872,1.2778,5.7657,0.8568,2.0211,1.4883,1.1675,0.1376,0.4230,0.4466,2.7061,0.1252,0.4454,0.6243,58.8674,9.0047,0.1896,0.5747,0.1051,0.1896,0.0000,0.7056,1.1634
13,13,224.6766,1.3305,1.7778,1.3591,5.7657,0.6543,2.0169,1.6943,1.3301,0.1164,0.4806,0.5062,2.8025,0.1555,0.4327,0.7544,58.8674,9.7078,0.2008,0.5747,0.1174,0.2008,0.0000,0.7250,1.1932
14,14,224.5785,0.9580,1.8826,1.5489,5.7657,0.4217,1.9417,2.0061,1.3301,0.1030,0.4237,0.5730,2.9316,0.1385,0.4883,0.8205,58.8674,10.4146,0.2121,0.5747,0.1174,0.2121,0.0000,0.7359,1.2585
15,15,224.0061,1.6188,1.7998,1.8217,5.7657,0.2801,1.8810,2.1944,1.4103,0.0732,0.4462,0.6169,2.7041,0.1026,0.4428,0.8907,58.8674,11.1141,0.2121,0.5747,0.1234,0.2121,0.0000,0.7311,1.2151
16,16,223.2666,1.9017,1.7838,1.9409,5.7657,0.1649,1.7445,2.4388,1.5853,0.1107,0.5010,0.7286,2.6996,0.1224,0.5125,1.0330,58.8674,11.8901,0.2346,0.5747,0.1414,0.2346,0.0000,0.7564,1.2367
17,17,223.0746,1.9362,2.0325,2.2543,5.7657,0.1286,1.5456,2.6733,1.5539,0.1108,0.4769,0.7941,2.4435,0.1087,0.5366,1.0529,58.8674,12.5971,0.2513,0.5747,0.1473,0.2513,0.0000,0.7492,1.2284
18,18,222.5352,2.1484,2.1693,2.6504,5.7657,0.0982,1.3876,2.8539,1.6334,0.0991,0.4785,0.8456,2.3761,0.0903,0.5657,1.0082,58.8674,13.2663,0.2623,0.5747,0.1532,0.2623,0.0000,0.7514,1.2519
19,19,223.5250,1.8382,1.3461,3.3514,4.8155,0.4647,1.8989,2.8911,1.7613,0.1728,0.7027,0.9580,2.0288,0.0503,0.5672,0.8724,87.5756,13.9241,0.2623,0.7743,0.1822,0.2623,0.0000,0.7539,1.1621
20,20,223.4465,1.3034,1.5291,3.5049,4.8155,0.3985,1.7561,3.1020,1.6556,0.1261,0.6870,1.0132,2.2970,0.0620,0.6333,1.0116,87.5756,14.5488,0.2897,0.7743,0.1937,0.2897,0.0000,0.7721,1.1654
21,21,223.6148,0.8440,1.6297,3.7530,4.8155,0.2789,1.5470,3.4132,1.5069,0.1128,0.6287,0.9974,2.2630,0.1475,0.6729,1.0823,87.5756,15.4046,0.3114,0.7743,0.1937,0.3114,0.0000,0.7662,1.2221
22,22,223.1583,1.2162,1.4529,3.8707,4.8155,0.1886,1.3936,3.6435,1.5217,0.0914,0.6423,1.1316,2.3596,0.1375,0.7639,1.1760,87.5756,16.0533,0.3346,0.7743,0.2070,0.3346,0.0000,0.7818,1.2048
23,23,222.7799,1.4754,1.5826,4.1538,4.8155,0.1423,1.2703,3.8058,1.4767,0.0725,0.5445,1.1703,2.3779,0.0946,0.7148,1.2354,87.5756,16.6521,0.3399,0.7743,0.2070,0.3399,0.0000,0.7769,1.2067
24,24,222.4971,1.7430,1.6106,4.3892,4.8155,0.1307,1.1385,3.9485,1.4139,0.0505,0.4939,1.3021,2.3054,0.1013,0.7244,1.2358,87.5756,17.2417,0.3535,0.7743,0.2126,0.3535,0.0000,0.7739,1.2137
25,25,221.8860,1.9643,1.9074,4.6799,4.8155,0.0886,1.0467,4.0816,1.4977,0.0670,0.5210,1.2133,2.3629,0.1283,0.7159,1.3046,87.5756,17.9227,0.3708,0.7743,0.2256,0.3708,0.0000,0.7842,1.2373
26,26,222.6749,1.3871,1.2630,7.0548,3.5511,0.6166,1.4940,2.4046,1.4647,0.0699,0.4716,1.1831,2.6254,0.1224,0.8026,1.4378,116.8018,18.5774,0.3932,0.9735,0.2312,0.3932,0.0000,0.7117,1.0321
27,27,222.6826,0.8209,1.4611,7.2975,3.5511,0.4994,1.4334,2.5690,1.3618,0.1202,0.5633,1.1602,2.7897,0.0918,0.7769,1.4711,116.8018,19.4248,0.4103,0.9735,0.2424,0.4103,0.0000,0.7222,1.0849
28,28,222.6357,0.5444,1.4346,7.4286,3.5511,0.3345,1.3489,2.7948,1.5365,0.1312,0.6500,1.2915,2.7657,0.0695,0.7636,1.4306,116.8018,20.1747,0.4164,0.9735,0.2621,0.4164,0.0000,0.7356,1.0836
29,29,222.3731,0.9145,1.4328,7.5949,3.5511,0.2489,1.2382,2.9821,1.4582,0.0975,0.5438,1.3685,2.7657,0.0695,0.6836,1.5080,116.8018,20.8262,0.4164,0.9735,0.2621,0.4164,0.0000,0.7299,1.0841
30,30,222.3066,1.1354,1.4259,8.0293,3.5511,0.1769,1.1510,3.1267,1.3932,0.1600,0.6062,1.2671,2.5601,0.0665,0.5472,1.5013,116.8018,21.5168,0.4216,0.9735,0.2746,0.4216,0.0000,0.7145,1.0325
31,31,222.1669,1.3879,1.5455,8.3289,3.5511,0.1356,1.0749,3.2522,1.3134,0.1259,0.5676,1.2926,2.3945,0.0949,0.4846,1.4935,116.8018,22.1842,0.4281,0.9735,0.2746,0.4281,0.0000,0.7003,1.0533
32,32,221.9233,1.5634,1.7275,8.5613,3.5511,0.0908,0.9964,3.3657,1.1965,0.0726,0.5511,1.3236,2.3612,0.0972,0.5313,1.4914,116.8018,22.9328,0.4385,0.9735,0.2746,0.4385,0.0000,0.6982,1.0754
33,33,222.1999,0.9690,0.8935,10.0381,2.9537,0.5776,1.5381,2.4687,1.1092,0.0700,0.4590,1.0703,2.4624,0.1128,0.6846,1.7236,145.3998,23.6175,0.4605,1.1410,0.2855,0.4605,0.0000,0.6810,0.9204
34,34,222.4103,0.6326,0.9940,10.4918,2.9537,0.4003,1.5267,2.6381,1.0452,0.0506,0.4162,1.0230,2.1408,0.1398,0.6268,1.5440,145.3998,24.2883,0.4656,1.1410,0.2923,0.4656,0.0000,0.6506,0.9198
35,35,222.5121,0.4622,0.9230,10.8197,2.9537,0.3065,1.4236,2.8236,1.0452,0.0506,0.3505,1.0931,1.9320,0.1091,0.6791,1.3631,145.3998,25.0305,0.4732,1.1410,0.2923,0.4732,0.0000,0.6290,0.8898
