,day,susceptible,exposed,infected,removed,susceptible-in-quarantine,exposed-in-quarantine,infected-in-quarantine,removed-in-quarantine,susceptible-in-quarantine-external-1,exposed-in-quarantine-external-1,infected-in-quarantine-external-1,removed-in-quarantine-external-1,susceptible-in-quarantine-external-2,exposed-in-quarantine-external-2,infected-in-quarantine-external-2,removed-in-quarantine-external-2,num-of-screened-students,num-of-screened-students-external-1,num-of-screened-students-external-2,num-of-positive-students,num-of-positive-students-external-1,num-of-positive-students-external-2,num-infected-outside,num-of-classroom-in-quarantine,classroom-with-at-least-one-infected
0,0,240.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1,1,238.2419,0.8997,1.0013,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.5970,0.0000,0.0314,0.0000,0.0000,0.8168,0.0314,0.0000,0.0000,0.0314,0.0000,0.0314,1.0000
2,2,237.4667,1.4455,1.1273,0.1705,0.0000,0.0000,0.0000,0.0000,0.2320,0.0000,0.0122,0.0000,0.5970,0.0000,0.0144,0.0235,0.0000,1.6099,0.0314,0.0000,0.0122,0.0314,0.0000,0.0379,0.9613
3,3,236.5760,1.9819,1.3909,0.3438,0.0000,0.0000,0.0000,0.0000,0.2320,0.0000,0.0122,0.0000,0.7297,0.0000,0.0361,0.0235,0.0000,2.3414,0.0389,0.0000,0.0122,0.0389,0.0000,0.0452,0.9238
4,4,235.2988,2.6400,1.7222,0.5548,0.0000,0.0000,0.0000,0.0000,0.3453,0.0439,0.0642,0.0000,0.9568,0.0235,0.0802,0.0235,0.0000,3.1132,0.0531,0.0000,0.0220,0.0531,0.0000,0.0659,0.9542
5,5,232.7468,2.9150,1.8073,0.7099,2.2902,0.3489,0.5104,0.1019,0.3453,0.0439,0.0642,0.0000,1.1133,0.1129,0.1104,0.0502,15.0501,3.9627,0.0667,0.1664,0.0220,0.0667,0.0000,0.2156,0.9568
6,6,232.6104,2.1169,2.3615,0.9251,2.2902,0.2705,0.5118,0.1753,0.4930,0.0505,0.0787,0.0000,1.2175,0.0914,0.1161,0.0925,15.0501,4.6186,0.0733,0.1664,0.0304,0.0733,0.0000,0.2269,1.0413
7,7,232.3359,1.4944,2.5172,1.2304,2.2902,0.1552,0.5698,0.2232,0.5367,0.0794,0.1574,0.0318,1.5871,0.1071,0.2104,0.1300,15.0501,5.2474,0.0988,0.1664,0.0382,0.0988,0.0000,0.2566,1.1090
8,8,230.7165,2.3362,2.4283,1.6053,2.2902,0.0996,0.5635,0.2845,0.7792,0.0699,0.1751,0.0832,2.0288,0.1108,0.3674,0.1724,15.0501,6.0045,0.1304,0.1664,0.0527,0.1304,0.0000,0.2960,1.0959
9,9,229.3113,2.9568,2.5436,1.8412,2.2902,0.0789,0.5289,0.3409,0.8736,0.0606,0.1668,0.1368,2.3513,0.1665,0.5009,0.2860,15.0501,6.7127,0.1600,0.1664,0.0596,0.1600,0.0000,0.3285,1.1259
