,day,susceptible,exposed,infected,removed,susceptible-in-quarantine,exposed-in-quarantine,infected-in-quarantine,removed-in-quarantine,susceptible-in-quarantine-external-1,exposed-in-quarantine-external-1,infected-in-quarantine-external-1,removed-in-quarantine-external-1,susceptible-in-quarantine-external-2,exposed-in-quarantine-external-2,infected-in-quarantine-external-2,removed-in-quarantine-external-2,num-of-screened-students,num-of-screened-students-external-1,num-of-screened-students-external-2,num-of-positive-students,num-of-positive-students-external-1,num-of-positive-students-external-2,num-infected-outside,num-of-classroom-in-quarantine,classroom-with-at-least-one-infected
0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1,0.0000,5.3737,0.6431,0.0143,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,5.1691,0.0000,0.0143,0.0000,0.0000,0.6805,0.0143,0.0000,0.0000,0.0143,0.0000,0.0143,0.0000
2,0.0000,7.1474,1.0644,0.2650,0.1051,0.0000,0.0000,0.0000,0.0000,1.7863,0.0000,0.0049,0.0000,5.1691,0.0000,0.0049,0.0095,0.0000,1.2387,0.0143,0.0000,0.0049,0.0143,0.0000,0.0191,0.1117
3,0.0000,9.5631,2.0110,0.7514,0.2026,0.0000,0.0000,0.0000,0.0000,1.7863,0.0000,0.0049,0.0000,6.6892,0.0000,0.0242,0.0095,0.0000,1.8515,0.0190,0.0000,0.0049,0.0190,0.0000,0.0238,0.1560
4,0.0000,14.5885,3.3280,1.3635,0.3440,0.0000,0.0000,0.0000,0.0000,2.6089,0.0445,0.0838,0.0000,9.2406,0.0098,0.0874,0.0095,0.0000,2.2223,0.0284,0.0000,0.0098,0.0284,0.0000,0.0377,0.1836
5,0.0000,38.2765,5.2445,2.5558,0.4804,20.4027,0.6959,1.1619,0.1394,2.6089,0.0445,0.0838,0.0000,10.6411,0.2058,0.1352,0.0336,21.8233,3.3389,0.0376,0.1088,0.0098,0.0376,0.0000,0.1313,0.2316
6,0.0000,40.8847,3.1320,4.1123,0.6958,20.4027,0.4398,1.1958,0.2517,3.9662,0.0491,0.1025,0.0000,11.7930,0.1120,0.1649,0.0959,21.8233,4.0849,0.0422,0.1088,0.0145,0.0422,0.0000,0.1377,0.2666
7,0.0000,46.1998,2.0091,5.0631,1.0797,20.4027,0.1641,1.5222,0.3092,4.1885,0.1020,0.3984,0.0145,15.5888,0.1139,0.4179,0.1309,21.8233,4.6328,0.0594,0.1088,0.0193,0.0594,0.0000,0.1624,0.3224
8,0.0000,54.3400,4.5181,5.0816,1.6956,20.4027,0.0832,1.5254,0.4520,6.6665,0.0626,0.4196,0.0970,21.9867,0.1076,1.0427,0.2043,21.8233,5.1621,0.0892,0.1088,0.0285,0.0892,0.0000,0.1911,0.3795
9,0.0000,59.2183,7.2757,5.8036,2.2833,20.4027,0.0601,1.3418,0.6311,7.5473,0.0481,0.3058,0.2303,24.7532,0.2268,1.5487,0.4408,21.8233,5.4687,0.1089,0.1088,0.0331,0.1089,0.0000,0.2058,0.4234
10,0.0000,64.9384,9.5324,7.1572,2.7211,20.4027,0.0415,1.1523,0.7923,8.0957,0.1550,0.7617,0.2804,26.0651,0.3582,2.0309,0.6938,21.8233,6.0054,0.1226,0.1088,0.0422,0.1226,0.0000,0.2181,0.5003
11,0.0000,70.5933,11.8141,9.2604,3.5639,20.4027,0.0278,0.9305,0.9575,8.1899,0.2691,0.8330,0.4966,26.3769,0.4735,1.9598,1.2021,21.8233,6.7865,0.1298,0.1088,0.0467,0.1298,0.0000,0.2240,0.5283
12,0.0000,95.8676,11.6878,8.7301,4.7410,32.7792,1.1899,3.9315,2.2821,8.4468,0.2573,1.3482,1.3511,28.0581,0.6105,2.4695,1.7525,81.5666,7.2024,0.1444,0.2015,0.0579,0.1444,0.0000,0.2838,0.6721
