,day,susceptible,exposed,infected,removed,susceptible-in-quarantine,exposed-in-quarantine,infected-in-quarantine,removed-in-quarantine,susceptible-in-quarantine-external-1,exposed-in-quarantine-external-1,infected-in-quarantine-external-1,removed-in-quarantine-external-1,susceptible-in-quarantine-external-2,exposed-in-quarantine-external-2,infected-in-quarantine-external-2,removed-in-quarantine-external-2,num-of-screened-agents,num-of-screened-agents-external-1,num-of-screened-agents-external-2,num-of-positive-agents,num-of-positive-agents-external-1,num-of-positive-agents-external-2,num-vaccinated,num-immunized,num-immunized-in-quarantine,num-immunized-in-quarantine-external-1,num-immunized-in-quarantine-external-2,num-infected-outside,num-of-classroom-in-quarantine,classroom-with-at-least-one-infected
0,0,216.3737,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,146.0000,72.5982,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1,1,212.1324,4.0374,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.8079,0.0000,0.0000,0.0000,0.0000,146.0000,72.5982,0.0000,0.0000,0.0000,4.0374,0.0000,0.0000
2,2,200.1379,14.0455,1.0154,0.0000,0.0000,0.0000,-0.0015,0.0000,0.0000,0.0000,0.0015,0.0000,0.0000,0.0000,0.0239,0.0000,0.6113,3.6409,0.0239,-0.0015,0.0015,0.0239,146.0000,72.5982,0.0000,0.0000,0.0000,8.1182,0.0000,0.9231
3,3,176.5028,32.0240,4.2708,0.0995,0.0869,0.0495,0.2524,0.0000,0.0000,0.0000,0.0312,-0.0019,0.0000,0.0000,0.1820,-0.0015,4.4530,5.3825,0.1855,0.2524,0.0328,0.1855,146.0000,72.4884,0.0492,0.0000,0.0000,12.0140,0.0136,2.5242
4,4,142.7805,53.3537,11.0761,0.5887,0.5591,1.0028,1.4417,0.0495,0.0000,0.0000,0.1188,0.0004,0.0000,0.0000,0.4642,0.0158,12.3027,7.1120,0.4950,1.4556,0.1262,0.4950,146.0000,71.8091,0.6135,0.0000,0.0000,15.4344,0.1679,4.3574
5,5,104.7466,71.7140,20.6648,1.7090,1.1703,3.5081,4.6406,0.5485,0.0000,0.0000,0.2414,0.0124,0.0015,0.0045,1.0141,0.0630,26.0027,8.8557,1.0771,4.5707,0.2659,1.0771,146.0000,70.0400,2.2025,0.0000,0.0033,18.2132,0.6032,6.4339
6,6,101.6618,47.9053,30.7613,3.6370,1.9166,7.8757,11.1294,1.9439,-0.0095,-0.0094,0.4473,0.0457,0.0241,0.0773,1.9069,0.1793,48.0267,10.4408,2.0156,10.7088,0.5014,2.0156,146.0000,66.6167,5.3249,-0.0059,0.0566,20.5082,1.4581,8.5092
7,7,98.0498,32.1143,32.3459,6.4131,3.2930,9.6187,18.5788,4.6946,0.0040,0.0045,0.6124,0.1105,0.0594,0.1302,2.6747,0.4694,70.2262,11.9020,2.9522,17.3626,0.7195,2.9522,146.0000,63.1428,8.5221,0.0081,0.1146,22.5793,2.3377,9.4662
8,8,53.0015,62.4628,29.8274,8.6139,5.1983,9.8001,25.1586,9.0954,0.0093,0.0064,0.7395,0.1824,0.1238,0.1775,3.3403,0.8334,91.9624,13.1933,3.8204,23.5776,0.8994,3.8204,146.0000,59.5208,11.8438,0.0099,0.2286,24.6056,3.2241,9.9371
9,9,28.1122,62.8341,34.6206,10.2260,6.0736,12.3414,32.3844,14.8631,0.0239,0.0194,0.9227,0.2711,0.1599,0.2038,4.0638,1.3286,118.6501,14.3407,4.8725,31.1537,1.1325,4.8725,146.0000,55.1520,15.9295,0.0353,0.3274,25.6937,4.3353,10.8419
10,10,15.1890,50.1584,37.6644,12.4075,6.6429,15.5234,40.4683,21.7672,0.0289,0.0255,1.0961,0.3922,0.2173,0.2580,4.6339,1.9645,146.5624,15.3354,5.9098,39.8332,1.4086,5.9098,146.0000,49.9433,20.9072,0.0488,0.4435,26.3088,5.6347,11.4274
11,11,8.4702,36.4668,36.6237,14.3903,6.9385,16.6217,48.7216,30.3367,0.0340,0.0306,1.2117,0.5409,0.2514,0.3391,5.2335,2.6229,172.0585,16.0847,6.8871,48.7221,1.6304,6.8871,146.0000,44.8351,25.9062,0.0671,0.5830,26.6025,6.9320,11.7318
12,12,5.0875,24.4685,33.0260,15.8136,7.0757,16.2541,55.5355,40.1890,0.0391,0.0528,1.3089,0.7125,0.2667,0.3258,5.5850,3.3704,194.2390,16.7241,7.7211,56.8714,1.8226,7.7211,146.0000,40.0912,30.5104,0.1134,0.6810,26.7862,8.1122,11.8666
13,13,5.0855,14.2581,28.5043,17.5160,6.9641,14.3739,59.3202,50.8877,0.0410,0.0501,1.3257,0.8972,0.2721,0.3226,5.6660,4.1091,211.6274,17.1828,8.3613,63.1970,1.9893,8.3613,146.0000,36.5786,34.0015,0.1374,0.7647,26.9035,9.0069,11.9018
14,14,5.4140,8.4587,22.5256,20.6147,6.5116,11.7395,60.8445,60.4965,0.0410,0.0341,1.3046,1.0325,0.2721,0.2606,5.5007,4.8707,226.1604,17.5680,8.8646,68.7872,2.1246,8.8646,146.0000,34.2903,36.3004,0.1374,0.8416,27.0308,9.5902,11.7159
15,15,4.3922,6.5138,18.3315,28.1306,6.0217,8.8275,58.0769,66.5557,0.0410,0.0362,1.2063,1.1756,0.2392,0.1850,5.0971,5.2500,235.7542,17.9116,9.2119,72.0982,2.2178,9.2119,146.0000,33.9978,36.6479,0.1589,0.8328,27.1902,9.6124,11.2303
16,16,4.1967,4.9884,15.3398,42.1003,5.3064,6.3693,51.6241,67.3985,0.0337,0.0181,1.0494,1.1758,0.2162,0.1357,4.5225,5.2659,242.3791,18.3138,9.4794,74.2515,2.2731,9.4794,146.0000,36.0541,34.6089,0.1451,0.8017,27.3173,9.0168,10.3731
17,17,4.7364,4.0493,12.9237,55.6276,3.9137,4.4028,45.4184,66.9803,0.0087,0.0094,0.9050,1.1561,0.1753,0.0883,3.9778,5.1826,247.5830,18.8704,9.6848,75.8041,2.3257,9.6848,146.0000,38.3862,32.2423,0.1333,0.7710,27.4453,8.3417,9.5402
18,18,5.6704,3.7091,11.3141,68.7462,2.0227,2.9135,39.2839,65.3264,0.0029,0.0083,0.7951,1.1239,0.1105,0.0585,3.4372,4.8663,251.3582,19.5272,9.8321,76.7569,2.3616,9.8321,146.0000,41.2628,29.3806,0.1394,0.6421,27.5921,7.5592,8.7911
19,19,5.5411,3.5669,10.0631,86.3511,1.1827,1.8667,32.0301,59.7607,-0.0006,0.0027,0.6431,1.0018,0.0782,0.0337,2.9174,4.3959,255.2494,20.2514,9.9802,77.5506,2.3901,9.9802,146.0000,45.0141,25.7238,0.1072,0.5493,27.7086,6.5475,7.8803
20,20,6.0674,2.5443,9.0528,107.2936,0.6469,1.0635,24.3422,51.0547,-0.0030,-0.0003,0.5138,0.8494,0.0367,0.0123,2.3457,3.7305,258.3634,21.2529,10.0839,78.0943,2.4191,10.0839,146.0000,49.7770,21.0545,0.0917,0.4409,27.8087,5.3271,6.7821
21,21,6.2794,1.8535,8.1248,128.4557,0.3883,0.6043,17.5455,41.1158,-0.0043,-0.0030,0.3904,0.7243,0.0124,0.0043,1.7668,2.9420,261.3432,22.4280,10.1902,78.4944,2.4426,10.1902,146.0000,54.7071,16.3806,0.0723,0.3182,27.9284,4.1146,5.5865
22,22,5.4254,2.2719,7.2155,147.7802,0.2699,0.3590,12.0207,31.0209,-0.0018,-0.0027,0.2860,0.5296,0.0038,0.0005,1.2615,2.2131,264.2092,23.8033,10.2755,78.8015,2.4783,10.2755,146.0000,59.3246,12.0182,0.0264,0.2230,28.0647,2.9956,4.4523
23,23,4.8528,2.1404,6.6115,163.2307,0.2114,0.2259,8.0753,22.9361,0.0000,0.0000,0.2285,0.3548,-0.0003,-0.0000,0.9687,1.6083,267.1752,25.1882,10.3686,79.0533,2.4980,10.3686,146.0000,62.9443,8.6592,0.0092,0.1430,28.1830,2.1410,3.6624
24,24,4.4806,1.9610,6.0464,176.0894,0.1385,0.1295,5.2462,15.8296,0.0000,0.0000,0.1821,0.2476,-0.0003,-0.0015,0.7328,1.1372,270.2086,26.6480,10.4456,79.2695,2.5152,10.4456,146.0000,65.8884,5.9327,0.0092,0.0802,28.2812,1.4428,2.9924
25,25,4.1272,1.8261,5.6092,184.1872,0.0212,0.0775,3.5402,11.6330,0.0000,0.0000,0.1537,0.1497,-0.0015,-0.0019,0.6078,0.8736,272.7037,28.1923,10.5094,79.4436,2.5259,10.5094,146.0000,67.9034,4.0637,-0.0035,0.0599,28.3644,1.0086,2.5871
26,26,3.7314,1.7267,5.1209,189.9344,0.0079,0.0485,2.5096,8.7178,0.0000,0.0000,0.1231,0.1388,-0.0019,-0.0019,0.4995,0.6751,275.3704,29.8357,10.5757,79.5948,2.5402,10.5757,146.0000,69.1429,2.9326,-0.0035,0.0273,28.4497,0.7272,2.2996
27,27,3.6453,1.2937,4.7424,194.5664,0.0046,0.0214,1.8105,6.3409,0.0000,0.0000,0.1044,0.1080,-0.0019,-0.0015,0.4357,0.5571,278.3695,31.4749,10.6442,79.7274,2.5640,10.6442,146.0000,70.1701,2.0136,-0.0095,0.0132,28.5409,0.5057,2.0799
28,28,3.5543,1.0151,4.2754,197.7474,0.0016,0.0112,1.4116,4.8958,0.0000,0.0000,0.0914,0.0863,-0.0019,0.0000,0.4114,0.4918,281.1415,33.1563,10.7050,79.8454,2.5734,10.7050,146.0000,70.7792,1.4709,0.0000,0.0132,28.6415,0.3764,1.9170
29,29,3.2352,1.0033,3.8837,200.4131,0.0031,0.0051,1.0680,3.6756,0.0000,0.0000,0.0848,0.0784,-0.0019,0.0000,0.3649,0.4308,283.3682,34.9218,10.7479,79.8976,2.5874,10.7479,146.0000,71.2792,1.0275,0.0000,0.0107,28.7035,0.2739,1.7525
30,30,2.9627,0.9563,3.5080,202.4880,0.0031,0.0065,0.8712,2.7782,0.0000,0.0000,0.0705,0.0723,-0.0019,0.0000,0.3233,0.3934,285.3513,36.6267,10.7848,79.9941,2.5995,10.7848,146.0000,71.6501,0.7071,0.0000,0.0058,28.7940,0.1996,1.6190
31,31,2.7762,0.8332,3.2217,204.0122,0.0016,0.0064,0.7294,2.2705,0.0000,0.0000,0.0812,0.0617,0.0000,0.0000,0.2944,0.3417,287.6850,38.2768,10.8367,80.0697,2.6191,10.8367,146.0000,71.8861,0.5255,0.0000,-0.0000,28.8655,0.1552,1.5388
32,32,2.6094,0.7137,2.9325,205.2874,0.0012,0.0107,0.6276,1.8452,0.0000,0.0000,0.0794,0.0438,0.0000,0.0000,0.2731,0.3202,290.0636,40.0854,10.8801,80.1503,2.6343,10.8801,146.0000,72.0312,0.4053,0.0000,-0.0000,28.9119,0.1249,1.4422
33,33,2.4700,0.5938,2.6613,206.4407,0.0012,0.0115,0.5127,1.5285,0.0000,0.0000,0.0629,0.0507,0.0000,0.0000,0.2520,0.2870,292.2064,41.9184,10.9227,80.2020,2.6466,10.9227,146.0000,72.1413,0.3145,0.0000,-0.0000,28.9595,0.1002,1.3491
34,34,2.4323,0.4371,2.4000,207.4737,-0.0003,0.0061,0.4452,1.1971,0.0000,0.0000,0.0506,0.0565,0.0000,0.0000,0.2458,0.2621,294.2348,43.7625,10.9745,80.2528,2.6590,10.9745,146.0000,72.2360,0.2316,0.0000,-0.0000,29.0011,0.0772,1.2237
35,35,2.3810,0.3551,2.1204,208.3327,-0.0003,0.0009,0.3999,0.9156,0.0000,0.0000,0.0344,0.0600,0.0000,0.0000,0.2585,0.2339,295.8465,45.4372,11.0283,80.3238,2.6609,11.0283,146.0000,72.3102,0.1674,0.0000,-0.0000,29.0535,0.0572,1.1165
36,36,2.2614,0.3747,1.8333,209.0413,-0.0003,-0.0001,0.3497,0.7483,0.0000,0.0000,0.0328,0.0548,0.0000,0.0000,0.2365,0.2349,297.7857,47.2341,11.0704,80.3680,2.6648,11.0704,146.0000,72.3627,0.1269,0.0000,-0.0000,29.0936,0.0451,0.9762
37,37,2.1638,0.3633,1.6525,209.6783,-0.0003,-0.0038,0.2986,0.6379,0.0000,0.0000,0.0266,0.0479,0.0000,0.0000,0.1968,0.2070,299.0549,49.0211,11.0902,80.3937,2.6727,11.0902,146.0000,72.3941,0.1127,0.0000,-0.0054,29.1360,0.0373,0.8719
38,38,2.0942,0.3013,1.5047,210.1018,-0.0003,-0.0027,0.2605,0.6000,0.0000,0.0000,0.0282,0.0428,0.0000,0.0000,0.1876,0.1731,300.4493,50.8994,11.1131,80.4303,2.6787,11.1131,146.0000,72.3952,0.1127,0.0000,-0.0054,29.1748,0.0373,0.8053
39,39,1.9956,0.3117,1.3129,210.5442,-0.0015,0.0002,0.2402,0.5527,0.0000,0.0000,0.0233,0.0361,0.0000,0.0000,0.1702,0.1686,301.9377,52.7149,11.1402,80.4610,2.6807,11.1402,146.0000,72.4292,0.0913,0.0000,-0.0076,29.2376,0.0322,0.7325
40,40,1.9126,0.3012,1.1845,211.0073,-0.0015,-0.0007,0.2027,0.4490,0.0000,0.0000,0.0185,0.0329,0.0000,0.0000,0.1532,0.1749,303.2035,54.5605,11.1696,80.4923,2.6807,11.1696,146.0000,72.4539,0.0713,0.0000,-0.0076,29.2872,0.0240,0.6516
41,41,1.8763,0.2672,1.0649,211.3870,-0.0015,-0.0015,0.1665,0.3950,0.0000,0.0000,0.0201,0.0184,0.0000,0.0000,0.1335,0.1576,304.2954,56.3375,11.1829,80.5086,2.6864,11.1829,146.0000,72.4708,0.0606,0.0000,-0.0038,29.3260,0.0206,0.5943
42,42,1.8449,0.2099,0.9775,211.8628,-0.0015,-0.0015,0.1462,0.2665,0.0000,0.0000,0.0201,0.0109,0.0000,0.0000,0.1183,0.1424,305.0895,58.1440,11.2004,80.5217,2.6906,11.2004,146.0000,72.5100,0.0340,0.0000,-0.0038,29.3606,0.0122,0.5461
43,43,1.7679,0.2113,0.8629,212.1398,-0.0015,-0.0015,0.1221,0.2603,0.0000,0.0000,0.0170,0.0081,0.0000,0.0000,0.1090,0.1199,305.6840,59.9587,11.2103,80.5405,2.6944,11.2103,146.0000,72.5134,0.0332,0.0000,-0.0038,29.4064,0.0122,0.4932
