,day,susceptible,exposed,infected,removed,susceptible-in-quarantine,exposed-in-quarantine,infected-in-quarantine,removed-in-quarantine,susceptible-in-quarantine-external-1,exposed-in-quarantine-external-1,infected-in-quarantine-external-1,removed-in-quarantine-external-1,susceptible-in-quarantine-external-2,exposed-in-quarantine-external-2,infected-in-quarantine-external-2,removed-in-quarantine-external-2,num-of-screened-students,num-of-screened-students-external-1,num-of-screened-students-external-2,num-of-positive-students,num-of-positive-students-external-1,num-of-positive-students-external-2,num-infected-outside,num-of-classroom-in-quarantine,classroom-with-at-least-one-infected
0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1,0.0000,5.5948,0.8108,0.0145,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,5.2238,0.0000,0.0145,0.0000,0.0000,0.6668,0.0145,0.0000,0.0000,0.0145,0.0000,0.0145,0.0000
2,0.0000,9.9273,1.3490,0.4176,0.1321,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,9.2821,0.0000,0.0231,0.0096,0.0000,1.3970,0.0259,0.0000,0.0000,0.0259,0.0000,0.0259,0.1232
3,0.0000,12.6611,2.6261,0.9069,0.1921,0.0000,0.0000,0.0000,0.0000,1.7783,0.0000,0.0049,0.0000,9.2821,0.0000,0.0146,0.0182,0.0000,2.0140,0.0259,0.0000,0.0049,0.0259,0.0000,0.0306,0.1829
4,0.0000,78.6938,3.0359,1.0955,0.2773,66.3935,1.0274,1.5863,0.1002,1.7783,0.0000,0.0000,0.0049,11.1319,0.0464,0.1065,0.0227,0.9787,2.6814,0.0346,0.3593,0.0049,0.0346,0.0000,0.2506,0.2797
5,0.0000,75.7420,3.7238,2.0363,0.3491,66.3935,0.6271,1.8146,0.2200,5.6253,0.0198,0.1067,0.0098,11.1319,0.0232,0.1437,0.0274,0.9787,3.3473,0.0346,0.3593,0.0193,0.0346,0.0000,0.2529,0.3081
6,0.0000,75.7420,2.5387,2.9019,0.6404,66.3935,0.4439,1.7279,0.3997,5.6253,0.0049,0.0922,0.0293,11.1319,0.0232,0.0695,0.0642,0.9787,4.1930,0.0346,0.3593,0.0193,0.0346,0.0000,0.2529,0.3150
7,0.0000,76.1684,1.4240,3.8107,0.9570,66.3935,0.3330,1.6422,0.5856,6.0856,0.0493,0.2438,0.0487,11.1319,0.0046,0.1437,0.0642,0.9787,4.3792,0.0346,0.3593,0.0241,0.0346,0.0000,0.2535,0.4003
8,0.0000,74.3991,3.4056,3.5397,1.2589,66.3935,0.2020,1.5662,0.7900,6.0856,0.0246,0.2201,0.0678,11.2197,0.0095,0.5385,0.1853,0.9787,5.3733,0.0391,0.3593,0.0241,0.0391,0.0000,0.2541,0.3670
9,0.0000,74.1361,5.9583,4.4233,1.8080,66.3935,0.1697,1.3156,1.0959,7.2279,0.0685,0.4270,0.1835,12.9764,0.0049,0.8131,0.2079,0.9787,5.9792,0.0481,0.3593,0.0334,0.0481,0.0000,0.2560,0.4348
10,0.0000,80.3834,7.8123,6.2427,2.4659,66.3935,0.1196,1.2773,1.2743,7.9195,0.0314,0.8084,0.2639,14.6575,0.1237,0.7272,0.3927,0.9787,6.7858,0.0568,0.3593,0.0398,0.0568,0.0000,0.2612,0.4917
11,0.0000,134.0832,3.8865,1.9203,2.1061,92.8408,3.0586,5.8618,3.0313,7.9195,0.0266,0.7754,0.3115,16.1065,0.6853,1.3323,0.9750,8.6196,7.3453,0.0808,0.8496,0.0398,0.0808,0.0000,0.3889,0.5159
12,0.0000,134.4683,4.3636,2.7686,2.8415,92.8408,1.9345,6.1227,3.8216,8.9135,0.0119,0.5884,0.5590,17.9779,0.2974,1.8453,1.1090,8.6196,8.2060,0.0880,0.8496,0.0442,0.0880,0.0000,0.3888,0.5458
